name,pubchem_cid,TSNE1,TSNE2
ethacridine-lactate-monohydrate,2017.0,-1.2029847,-18.851427
levodropropizine,65859.0,10.504994,52.347034
ldn-57444,51537051.0,24.265913,-1.415952
cyclocreatine,2896.0,17.846508,55.521137
tulobuterol,688591.0,-40.347637,36.07864
miltefosine,3600.0,-20.828003,69.21573
gr-113808,119376.0,22.61008,-72.44032
orphenadrine,736041.0,-10.610586,62.467823
rg108,702558.0,13.762025,17.57478
streptozotocin,124202159.0,-17.285322,-41.828262
ldn-212854,60182388.0,24.323336,61.624683
e3330,6439397.0,-67.04954,-12.685707
mequinol,9015.0,-45.844322,-28.698753
pht-427,44240850.0,-2.4473486,-74.477486
sancycline,,-23.287731,2.614791
atracurium,73416109.0,0.3744438,43.08465
cyproheptadine,2913.0,10.681944,67.01687
bgt226,11978790.0,56.624012,35.02736
az-10606120,10310632.0,38.583595,38.418533
enilconazole,6992070.0,10.340465,4.0248485
kakonein,25790885.0,-59.19452,-50.847927
sb-743921,9936388.0,62.4356,36.081738
sr-3677,93600633.0,47.32356,12.477156
enzalutamide,15951529.0,39.618908,-5.2245827
glpg1837,117857370.0,42.705456,-36.30392
ntncb,,11.171367,-86.43103
glpg0492,59317190.0,40.756172,-3.5481558
"3,4-dcpg-(s)",16062593.0,-41.29267,-2.406529
rgfp966,56650312.0,36.712864,-13.972208
raclopride,3033769.0,12.794592,34.223156
ac-710,54760053.0,64.67261,3.086702
ammonium-glycyrrhizinate,14982.0,-79.36057,10.771903
aminoguanidine,2146.0,-10.996237,8.236254
crenolanib,10366136.0,67.04886,14.491072
meisoindigo,,22.591982,-7.5837455
2-hydroxyflutamide,91649.0,23.145256,-46.361824
amg458,24764449.0,44.052284,-14.438115
erythromycin-ethylsuccinate,132274075.0,-37.70809,50.741447
maprotiline,,-20.990198,15.471083
guanfacine,3519.0,-18.741186,-5.3159933
rs-56812,6604789.0,37.555702,41.46968
2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,,-17.386766,-41.867043
lindane,,-29.836563,-31.978365
4-methylgenistein,5280373.0,-51.437256,-47.12319
zd-7155,4673492.0,42.72299,21.583162
noscapine,275196.0,0.5237427,40.141182
dexniguldipine,6918097.0,30.810389,-51.802975
protoporphyrin-ix,,-37.090126,-0.07705317
estradiol-benzoate,222757.0,-75.10568,-11.676855
efletirizine,66003.0,9.044193,54.662857
etretinate,5282375.0,-50.11761,-26.447994
moclobemide,4235.0,41.5073,45.93429
cyproterone-acetate,9880.0,-89.364944,0.75513166
homosalate,41097438.0,-53.874302,-23.963425
bergenin,66065.0,-59.203987,-48.61153
proxodolol,940099.0,47.786476,1.0972574
whi-p154,3795.0,0.5676492,-21.394846
arofylline,166553.0,41.249466,2.9049568
apck-110,24786010.0,15.299575,-13.707502
gant-61,421610.0,21.94456,65.13041
gedunin,12004512.0,-86.06444,-8.566738
vadadustat,23634441.0,-19.401308,2.403162
gs-9620,46241268.0,51.12809,20.460192
mk-8998,24765479.0,-6.281039,-25.566637
rmc-4550,134183206.0,43.469112,57.019756
1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,,-61.329994,-18.851496
a-412997,10425450.0,38.98369,44.565166
sis3,10138988.0,30.58869,24.865713
amprenavir,65016.0,18.251236,-63.826244
acebutolol,657184.0,-36.0213,29.843374
edo-s101,46836227.0,42.415802,25.876696
cephapirin,30699.0,53.754948,-37.735252
omeprazole-sulfide,155794.0,4.8975058,-51.7464
clopidol,18087.0,-11.586794,-27.795708
melevodopa,23497.0,-43.251644,0.59508187
ys-035,5714.0,-11.622382,56.968784
ginkgolide-b,,-89.332,-8.404953
rg4733,49867930.0,9.017185,-28.606705
levobetaxolol,60657.0,-34.43492,37.040382
vericiguat,54674461.0,38.653168,-15.647743
elbasvir,71661251.0,31.066135,21.35526
l-694247,132059.0,6.416687,-82.11431
wz811,11565518.0,-2.6341672,-4.717726
2-octyldodecan-1-ol,73415990.0,-52.495293,-8.638186
eprodisate,428573.0,-22.814526,-54.79291
paeoniflorin,442534.0,-81.9364,14.874684
vitamin-b12,,52.66851,-14.589859
hematoporphyrin,,-37.167545,-0.060688723
marimastat,119031.0,-23.876192,-16.75566
gw-4064,9893571.0,-9.3658285,-38.588993
lumacaftor,16678941.0,-4.7579627,-30.528486
flavin-adenine-dinucleotide,643975.0,60.07288,-15.083037
astemizole,2247.0,64.07965,18.853283
s4,53342705.0,-7.7696424,-65.159325
trolox,688071.0,-80.738556,-12.865005
nemorubicin,65907.0,-2.7244713,40.85105
zstk-474,11647372.0,31.929752,57.045185
cimaterol,10911051.0,-40.31377,34.903515
bms-911543,50922691.0,42.157055,21.647038
vecuronium,39765.0,-4.1303673,44.00762
rrx-001,15950826.0,30.766901,-42.065033
as-252424,11630874.0,8.414459,-35.922462
cp-99994,5311057.0,-20.453997,29.84777
topiramate,5284627.0,-32.09928,-51.924038
gadodiamide,24847884.0,-11.14607,38.179913
risedronate,5245.0,-29.414268,-47.672234
laropiprant,9867642.0,8.164579,-74.365974
diclofenamide,3038.0,-9.103666,-70.35754
hydrocortisone-valerate,5282494.0,-87.720375,6.140066
barasertib,11497983.0,57.522625,10.916598
pafuramidine,6529858.0,-13.944712,3.0933099
natamycin,5284447.0,-56.21048,36.491432
odq,1456.0,14.259857,-20.269777
pf-06463922,78162481.0,37.749718,-17.96169
mepyramine,4992.0,7.605135,78.43173
bitoscanate,19958.0,-14.373611,7.639576
mk-5108,,6.9979362,-24.730751
gsk650394,25022668.0,-16.33066,-18.301218
ozenoxacin,9863827.0,25.37235,-3.6700592
ramatroban,123879.0,8.53121,-73.80959
teneligliptin,11949652.0,44.05406,33.839664
sograzepide,9870520.0,30.329525,-4.847551
id-1101,6918732.0,-47.559326,3.8782008
gsk429286a,92472001.0,9.806727,-31.911894
hc-030031,1150897.0,34.810802,0.31883624
eprosartan,5281037.0,17.856327,48.686718
3-bromocamphor,3006542.0,-79.80233,-8.0781975
fk-866,6914657.0,39.394917,46.35355
cdk9-in-6,,47.409492,57.883648
zilpaterol,25218684.0,39.23852,7.06979
cpp,6603754.0,-10.811485,36.150883
nvp-tnks656,136237316.0,32.06056,31.061666
cgs-20625,163844.0,44.917397,12.419077
pizotifen,27400.0,11.424089,66.3285
nms-1286937,49792852.0,56.790047,15.280579
ag-14361,9840076.0,39.443348,26.00674
pf-03049423,24963293.0,52.86619,21.010166
aqw-051,50914822.0,2.9418802,51.927822
gnf-7,11478363.0,30.077545,-8.840164
propofol,4943.0,-45.95694,-24.017601
luteolin,5280445.0,-49.588467,-49.30095
bethanechol,6603779.0,-16.687836,65.94504
f351,11217901.0,24.926771,-6.7134833
isoquercitrin,5280804.0,-59.30982,-50.00729
cfi-402257,,44.001778,-14.230419
sulfapyridine,5336.0,-4.6368604,-72.79475
pfi-3,78243717.0,71.98631,25.624243
pd-318088,17753852.0,-28.923029,6.3789597
tecastemizole,123618.0,24.221245,68.184685
paopa,44281634.0,9.115736,25.395573
vl285,71667162.0,25.780497,16.013653
btb06584,2799764.0,-3.9218862,-60.38876
vorapaxar,10077130.0,-16.809586,-0.63594556
voriconazole,71616.0,15.226881,3.0004113
cytidine,6175.0,69.07957,-17.870506
bemotrizinol,136218979.0,-1.732158,13.335828
gadopentetic-acid,6857474.0,-11.167785,37.845497
avagacestat,46883536.0,15.963213,-83.83799
oxybenzone,4632.0,-50.33882,-29.435083
trandolapril,5484727.0,14.027428,21.608086
omecamtiv-mecarbil,11689883.0,55.711037,49.10572
cefprozil,5281006.0,52.563625,-36.940243
ethacizin,107841.0,25.504177,38.742405
lomitapide,9853053.0,53.35934,45.247894
carbazochrome,,27.543737,-70.23313
ganaxolone,6918305.0,-74.3225,-8.054654
proscillaridin-a,5284613.0,-80.09203,11.329487
hydrocortisone-butyrate,26133.0,-87.720375,6.140147
camostat-mesilate,2536.0,-22.3381,53.738903
stf-62247,704473.0,-1.3134464,3.8287647
ropinirole,5095.0,7.9622464,29.754387
lodoxamide,44564.0,-28.613485,-3.3870685
oxonic-acid,4604.0,-7.434786,-21.742119
emodin,3220.0,-47.09084,-37.9611
paeonol,11092.0,-49.850376,-28.653337
polymyxin-b-sulfate,,-44.532936,23.134241
radiprodil,10200813.0,58.18714,42.627926
medroxyprogesterone-acetate,6279.0,-84.780365,-1.6065934
cpi-203,71291068.0,25.9415,-14.104183
gemigliptin,11953153.0,57.97815,38.470394
dimethyl-isosorbide,59968542.0,-60.45216,-41.213547
kn-93,5312122.0,15.546872,-67.047295
icatibant-acetate,6918173.0,52.93636,-5.9961305
nps-2143,6918446.0,-37.995983,38.15515
spp86,66549796.0,13.027406,-6.8194613
octreotide,,49.282524,-4.7000117
"3,5-dhpg-(s)",71668376.0,-43.401604,-2.828944
perfluamine,67645.0,-29.126528,-33.576668
pf-02545920,11581936.0,13.641477,-14.071041
tocainide,3080825.0,-24.648796,-4.102836
pf-06873600,134247638.0,18.290615,-73.53748
zanamivir,60855.0,-52.289444,28.931263
ml204,230710.0,20.368586,64.68126
dimethisoquin,6857.0,17.573452,36.22816
ac1ndss5,4581100.0,-58.2574,-6.9357123
azd3514,46893585.0,60.365685,13.407815
jx-401,1126109.0,3.4282725,45.06651
etilefrine,164652.0,-34.62863,33.37975
saxagliptin,,15.506581,30.813303
al-8697,25060093.0,23.254929,-15.578666
candesartan,2541.0,61.270576,3.3917868
aurothioglucose,6916934.0,-65.20642,-45.365875
srt3190,59149652.0,8.462655,-68.0093
jzl-195,46232606.0,32.530045,-46.157574
travoprost,5282226.0,-65.06472,-26.596123
a0001,2734086.0,-76.03321,-0.09830695
ethylenediaminetetraacetic-acid,6049.0,-13.251142,37.775505
pempidine,6603.0,3.819383,66.366615
ah6809,119461.0,-47.40294,-44.208275
aphidicolin,457964.0,-87.75544,10.334816
diosgenin,99474.0,-75.46643,-3.4612632
fluorescein,16850.0,-45.24561,-46.159813
atn-161,9960285.0,8.756081,22.567804
voreloxin,9952884.0,49.20309,8.41913
glafenine,969495.0,-28.353294,7.999154
bisoprolol,6604464.0,-34.6836,36.898857
hexamethonium,3604.0,-1.0030395,67.5811
l-778123,216454.0,53.43806,40.124104
boronophenylalanine,150315.0,-45.121582,5.774835
praziquantel,1917817.0,34.743546,43.867718
balicatib,10201696.0,39.555965,44.734898
of-1,35397514.0,1.9783236,-65.52415
ferroquine,92043331.0,4.426935,75.35218
fluralaner,71300892.0,17.367392,-19.992546
cytochlor,92132144.0,71.41342,-21.232908
nitrendipine,157702.0,28.671377,-52.541325
delpazolid,44205191.0,63.847145,9.084855
mk-7246,45268455.0,8.308841,-74.23571
acipimox,5310993.0,-22.635654,-29.748919
fluconazole,3365.0,15.07154,2.9281392
chpg,6604802.0,-42.770504,-1.8599353
copanlisib,,55.047718,17.936338
corosolic-acid,6918774.0,-77.20387,1.2560016
meloxicam,54677470.0,3.0322852,-63.78275
hqk-1001,11684.0,-33.611496,-36.831146
sb-939,49855250.0,42.379528,25.824535
ornithine,74765349.0,-47.448845,11.981166
alpha-asarone,636822.0,-50.662415,-27.65615
pf-04457845,24771824.0,58.756916,48.072067
mcn-5652-(+/-),6336338.0,11.837173,64.89104
chlorotrianisene,11289.0,-50.219185,-25.053701
chlorobutanol,5977.0,-30.744202,-35.621326
deforolimus,,-40.395668,49.37278
ici-199441,3082718.0,39.334724,50.27239
ripasudil,9863672.0,10.967831,-84.75918
avoralstat,86566678.0,26.263275,8.452223
uk-5099,6438504.0,8.853869,8.905383
gsk690693,16725726.0,50.416496,11.957762
e-2012,11560787.0,58.524624,26.095274
psi-7976,45375809.0,57.59415,-19.357403
n-acetylglycyl-d-glutamic-acid,6604718.0,-41.10968,16.332447
amidopyrine,6009.0,27.626383,-19.71587
pamidronate,4674.0,-25.676598,-49.9162
ms-424,,25.511219,-19.50707
estriol,5756.0,-73.343925,-10.999005
g-caryophyllene,5281515.0,-62.701527,-6.025221
unc2327,71583615.0,42.58695,35.31728
sulfametopyrazine,9047.0,-0.8043058,-65.37526
sar-245409,49867926.0,0.62488294,-64.27546
ski-ii,753704.0,5.8357525,-14.046893
nms-p715,44556162.0,56.06311,24.076088
gp2a,16094766.0,46.61795,32.703114
dilazep,3074.0,1.7460449,43.670662
penbutolol,37464.0,-36.10811,37.722904
amorolfine,25790581.0,-4.1763964,56.93761
l-(+)-rhamnose-monohydrate,439710.0,-51.404644,-35.05938
cdba,,-62.797894,-45.454243
trospium,,-2.939678,48.747215
dactinomycin,457193.0,33.71029,17.716072
exo-iwr-1,1163034.0,23.599384,-8.110456
tipranavir,,5.8384237,-60.363422
ixabepilone,,-72.93979,13.20193
epetraborole,46836890.0,-60.10153,22.637056
benazepril,5362124.0,16.214386,21.411642
verdiperstat,11528958.0,38.56296,7.776657
dehydroacetic-acid,54678494.0,-51.209988,-31.723999
mmpx,155806.0,35.874424,0.079572804
fenticonazole,36688220.0,10.076992,4.328708
aklomide,2075.0,23.731472,-44.749004
etoricoxib,123619.0,-6.7137322,-71.47578
protirelin,638678.0,8.911133,24.669987
propranolol-(r),21138.0,-36.819447,39.39333
az-10417808,135665263.0,19.592192,-39.966053
tolperisone,688589.0,3.781365,62.811115
talampanel,164509.0,18.31349,-8.653729
atb-346,76963724.0,-27.427238,-20.623018
4-ibp,132995.0,42.029068,47.334846
chloroxoquinoline,66593.0,-12.144134,-27.58007
balsalazide,,-34.523575,22.97611
zapa,6604703.0,-11.92686,9.694037
ofloxacin,6956357.0,75.184494,22.379032
famotidine,5702160.0,4.5706005,-84.15014
04/01/46,76965201.0,-1.8717444,50.136406
nateglinide,,-41.22897,13.758244
5-hydroxytryptophan,6971044.0,-13.360137,-1.7637601
fosinoprilat,62956.0,13.5106,25.191761
k145,71714682.0,19.614025,20.875698
minodronic-acid,130956.0,-28.898537,-50.899406
viloxazine,12226596.0,-17.151329,32.84353
fostamatinib,11671467.0,57.310898,-19.502993
anabasine,641266.0,-14.920929,20.646362
cpi-444,44537963.0,65.36983,12.866888
fosaprepitant-dimeglumine,135413538.0,59.606003,9.716412
gallamine-triethiodide,3450.0,-12.593803,58.70011
stat3-inhibitor-vi,252682.0,-7.337331,-61.248466
meclizine,6604289.0,8.31107,62.95959
simeprevir,24873435.0,20.99336,-71.88734
tuftsin,156080.0,53.782925,-6.797641
4-hqn,135408753.0,-5.4097204,-17.854378
bms-345541,9813758.0,7.583528,17.472294
isoguvacine,7059534.0,-22.775137,21.03616
ampyrone,2151.0,27.759678,-18.950026
p22077,46931953.0,21.909826,-44.69835
oxybutynin,6098167.0,-14.604217,63.611324
ispinesib,6851740.0,62.383286,36.08237
hjc-0350,22200891.0,-2.9850698,-69.86668
glutathione-monoisopropyl-ester,40466869.0,-41.898758,16.847092
pit,124334.0,21.909506,-36.821968
ltb4,5280492.0,-54.2221,-13.455036
plicamycin,457831.0,-76.713356,8.241739
rivastigmine,77991.0,-20.637217,53.07653
bupivacaine,92253.0,29.522226,45.672134
cephalosporin-c-zn,,54.359295,-37.440845
cefixime,5362065.0,55.270496,-40.061905
azd6738,54761305.0,13.840631,-78.52474
dmps,1549058.0,-23.096365,-54.734314
daltroban,54343.0,-11.900398,-75.80353
oxelaidin,4619.0,-15.687873,62.753437
pf-562271,11713159.0,4.7853627,-77.41132
nalmefene,5284594.0,5.676315,37.202396
avacopan,49841217.0,52.974667,45.97546
ar-c155858,10226546.0,53.693554,-20.926699
clomethiazole,10783.0,1.2053653,3.522919
cefuroxime-axetil,9806360.0,56.277737,-39.267334
gsk239512,9976892.0,31.438255,34.287067
bruceantin,124605168.0,-79.006676,13.255424
glimepiride,,24.960842,-71.759254
metaxalone,25271694.0,-38.962494,29.672092
l-cysteinesulfinic-acid,28167170.0,-21.672598,-51.428707
apratastat,11452716.0,20.703846,-67.02499
ng-nitro-arginine,440005.0,-16.347652,-43.956314
sitosterol,222284.0,-73.262314,0.09486357
limonin,179651.0,-86.00854,-8.768947
reversine,210332.0,26.277487,56.269344
tc-s-7003,11785878.0,47.925224,26.71454
oxolamine,13738.0,44.290565,38.10714
alimemazine,6604496.0,11.873907,74.54638
adx-10059,10331863.0,1.6186951,-5.0567045
rn-1,45376076.0,25.96307,28.70673
fn-1501,72195175.0,43.46787,29.102385
n-acetyltryptamine,70547.0,-0.58964723,20.289986
krca-0008,72547474.0,59.99104,24.96824
ginsenoside-rd,,-83.00405,12.978275
vuf11207,97018453.0,19.66089,30.413845
bay-61-3606,10200390.0,29.88985,-13.213065
hymecromone,5280567.0,-47.052933,-44.617348
bepridil,50088.0,1.9772209,58.75028
pnu-22394,27559.0,8.934489,69.96777
succinylsulfathiazole,5315.0,-3.5030072,-75.59759
levamisole,26879.0,16.374973,60.304466
amylene-hydrate,6405.0,-33.661907,-38.542236
at7867,11175137.0,-15.769344,22.616547
zln005,899323.0,9.847971,-11.73209
stiripentol,25271730.0,-55.25834,-38.8763
nvp-aew541,,25.775839,49.70983
petcm,736879.0,-27.734732,-28.66314
valrubicin,454216.0,-3.161327,31.596199
ampa-(rs),7059442.0,-3.2298305,-41.97422
cetirizine,28145930.0,9.032626,54.59663
dexfosfoserine,68841.0,-24.552269,-48.005238
fanetizole,54339.0,-0.9256136,5.9011254
oleoylethanolamide,5283454.0,-40.052963,18.676037
altanserin,3033677.0,58.917946,38.114704
pci-34051,24753719.0,1.5848716,-39.26777
cloxacillin,6098.0,44.164883,-36.55304
5-fp,101498.0,-5.4004436,-20.82812
bedaquiline,5388906.0,20.507263,43.410904
clodronic-acid,25419.0,-28.907894,-45.69431
czc24832,42623951.0,-1.0170784,-75.53455
px-12,86308851.0,-0.17587413,2.81557
galantamine,9651.0,2.3857262,40.306046
tetrabenazine,11634155.0,0.2343765,44.570717
zami-633,75743.0,-20.777946,-9.810562
ciclopirox,2749.0,-21.844587,-32.499413
buserelin,50225.0,51.453075,-9.571246
methocarbamol,688484.0,-41.48145,3.3358645
aloperine,162147.0,12.491589,60.58194
isoliquiritigenin,638278.0,-48.369072,-33.92006
rotundine,72301.0,0.6162106,44.387417
bonaphthone,23384.0,-42.351303,-39.5528
taminadenant,53466958.0,6.6116896,-3.4668934
maltobionic-acid,7314.0,-63.926792,-45.31112
5-methylfurmethiodide,4141.0,-15.161941,67.12658
ecabet,65781.0,-17.5334,-60.969944
etizolam,3307.0,13.643023,-0.30523816
ap1903,16135625.0,20.2093,27.215832
kartogenin,2826191.0,-28.96343,-5.175163
tomelukast,3969.0,20.96837,5.5364914
sgs-742,130021.0,-24.527483,-51.145157
pco-400,129348.0,-82.18571,-16.12571
ha-966-(s)-(-),183351.0,15.643214,-29.622324
ag-490,5328779.0,-33.721455,-12.32621
irl-2500,5311192.0,13.044751,18.713974
tame,1550286.0,-10.432936,-79.19952
cycloserine-(d),6234.0,15.497246,-29.336254
tc-i-15,90488948.0,26.41837,-72.42263
ica-110381,4314115.0,-8.998511,-8.940678
salvinorin-a,128563.0,-86.0125,-8.808278
pp-121,24905142.0,11.237745,-3.8899271
guanidine,3520.0,-12.079963,8.865159
fenofibrate,3339.0,-51.591427,-22.405502
asimadoline,179340.0,17.211018,30.567211
ht-2157,,24.99309,-9.125505
kuromanin,441667.0,-59.4778,-50.181847
rose-bengal,25474.0,-44.931152,-48.49154
bortezomib,387447.0,-17.306475,-12.201133
obeticholic-acid,,-76.22438,-6.7375135
"ici-215,001",164451.0,-28.679308,31.732271
c188-9,1324494.0,-5.888256,-64.130066
suxibuzone,5362.0,30.191769,-25.912922
belizatinib,,37.790817,14.125705
vemurafenib,42611257.0,3.3143969,-79.42994
ebrotidine,65869.0,4.5931964,-84.15119
sb-431542,4521392.0,10.283585,-16.280233
artemether,68911.0,-84.98634,-10.675287
desmopressin-acetate,,52.316563,-5.8973446
unc3230,46355372.0,21.980808,14.623631
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,-38.091778,37.130047
norethisterone-enanthate,229295.0,-83.44437,-2.7043052
ct-7758,10186367.0,-16.69699,-15.998571
naltrexone,5360515.0,5.9138546,36.955883
palosuran,10173280.0,39.951736,39.86182
acrylate,,-34.03084,-33.8475
elinogrel,16066663.0,2.8544083,-67.38714
nafadotride,6604854.0,14.682473,33.584312
th-302,11984561.0,32.025524,-40.066208
monostearin,15560610.0,-56.92281,-15.8170395
pyrithyldione,4994.0,-10.189208,-18.117485
matrine,91466.0,34.420135,44.83177
thymalfasin,16130571.0,-43.114555,20.5694
sb-408124,4331799.0,-5.756581,-7.4405074
propacetamol,68865.0,-20.879509,53.95886
mebicar,122282.0,33.746376,-2.1425614
procysteine,72390.0,-36.13655,11.518782
acedoben,19266.0,-28.144434,-5.3669014
emd-1214063,25171648.0,47.942265,21.57552
pdp-ea,69724031.0,-32.409428,24.494644
chlorphensin-carbamate,73416025.0,-41.442688,3.4028933
sc-236,9865808.0,0.6213203,-75.04738
indomethacin,3715.0,23.892107,3.4445922
idalopirdine,21071390.0,-16.38567,28.887438
pdd-00017273,121398766.0,21.895477,-74.212814
as-2034178,24808572.0,72.31502,29.598171
ml323,60167849.0,13.622428,-4.310847
fluoxetine,657320.0,-28.47341,37.993908
pim-447,44814409.0,-8.848952,-10.252776
hydroxyzine,1548976.0,9.358235,54.70636
benzyl-benzoate,2345.0,-35.04038,-28.278221
bms-754807,24785538.0,48.43372,35.60084
bms-299897,11249248.0,-10.760749,-75.671326
verbascoside,5281800.0,-62.55071,-48.86372
terutroban,9938840.0,-10.795416,-75.81053
cefodizime,5361871.0,55.771267,-40.972843
elacridar,119373.0,34.703064,19.947535
roquinimex,54676478.0,26.29987,-4.8968863
psncbam-1,11560249.0,50.58981,47.857525
bazedoxifene,154257.0,9.068375,44.377842
raltitrexed,135400182.0,60.817028,-2.65282
cpi-613,70881528.0,-50.18707,-14.004087
thiomersal,67361.0,-35.12102,-32.287727
calcipotriol,5288783.0,-74.08038,3.210726
mimosine,6971294.0,-7.1332455,34.09818
bay-1436032,118310260.0,50.612118,3.9820712
imiquimod,57469.0,13.428095,-5.8739114
quinine-ethyl-carbonate,5702001.0,3.9587657,50.175983
srt2104,25108829.0,40.838978,35.574486
vinflunine,11967282.0,31.48547,17.27132
jnj-16259685,,-1.6492907,14.988547
hexamethylenebisacetamide,3616.0,-37.80757,18.20061
combretastatin-a-4,5351344.0,-51.712627,-28.037167
omapatrilat,656629.0,52.95332,-34.736347
incb-057643,,2.567189,-61.91245
pridinol,4904.0,3.9259424,55.738148
msdc-0602k,90835967.0,6.7919497,-38.692898
flumazenil,3373.0,31.744951,6.5682077
ethyl-pyruvate,11228779.0,-35.242504,-34.334614
ssr180711,9797360.0,58.168316,47.005566
cep-40783,71576419.0,31.760183,-10.269941
zk-811752,512282.0,63.784973,30.25332
mebeverine,6604311.0,-12.298532,57.17223
fomocaine,71693.0,2.4574285,52.398388
flunixin-meglumin,38081.0,-13.822397,-15.209762
rs-45041-190,127951.0,-6.452977,22.731031
gw-1100,11692123.0,33.277466,-10.714842
mebrofenin,54158.0,-28.736887,12.31936
picolinic-acid,1018.0,-23.31875,-26.272562
dpcpx,1329.0,40.56338,3.5874095
dazoxiben,53001.0,11.562083,44.99376
ethambutol,14052.0,-46.884914,18.26087
delavirdine,5625.0,15.560655,-80.016075
danusertib,11442891.0,49.52062,16.926752
favipiravir,492405.0,-5.585162,-21.811802
cqs,72462.0,-5.1340613,-74.00206
l-lysine,71774817.0,-47.499744,12.157908
triprolidine,5282443.0,10.094075,60.40478
p5091,2819993.0,21.937292,-44.683506
u-0126,54539763.0,-14.090868,5.361175
4e1rcat,16195554.0,22.544142,-40.66418
4-cmtb,854190.0,1.1646372,-13.040452
sb-200646,126769.0,-1.3827024,-10.616179
saquinavir,441243.0,25.737284,19.892431
ac-261066,11530459.0,-13.4375925,-37.322796
dixanthogen,10404.0,-28.38502,-35.81267
tideglusib,11313622.0,37.761604,-8.225624
saclofen,57453816.0,-24.31949,-54.010147
androstenone,,-81.31746,-6.377139
mps1-in-1,25195352.0,16.518377,-72.73048
mocetinostat,9865515.0,-6.2982874,-13.852541
xav-939,135418940.0,32.561653,47.139065
dalcetrapib,6918540.0,-22.336403,7.666018
levonorgestrel,13109.0,-70.744026,-2.6478372
flurbiprofen-axetil,40468023.0,-35.91413,-25.346743
deracoxib,3058754.0,2.5302186,-69.17797
lofemizole,71967.0,2.573637,-1.4546676
ketotifen,57392700.0,11.466233,66.21067
salubrinal,2305942.0,-4.751646,-9.966467
hsr6071,159466.0,44.008312,35.29914
cibenzoline,57357423.0,-10.920088,25.073112
gsk163090,11292933.0,39.26629,32.34902
linalool,443158.0,-65.1305,-4.488181
eplerenone,443872.0,-86.01411,-4.303249
voxelotor,71602803.0,29.691418,-23.811031
brilliant-green,12450.0,-2.866158,69.95086
mrs-2578,16078986.0,-12.77035,14.662435
podophyllotoxin,10607.0,-55.24254,-44.008068
rivanicline,5310967.0,-13.833563,18.246197
imidurea,6604401.0,66.35558,-16.288967
vaborbactam,56649692.0,-35.211315,10.826729
mm-11253,10389639.0,-41.02474,-18.42424
su9516,5289419.0,5.604899,-32.495136
gefitinib,123631.0,65.34862,21.597336
nitisinone,5289053.0,20.378733,-45.210854
methyl-5-hydroxytryptamine,14083218.0,-6.0060143,15.460454
aceclofenac,71771.0,-30.930176,-1.2945454
futibatinib,71621331.0,48.49166,17.970142
fezolinetant,117604931.0,48.142967,36.821148
garenoxacin,40461170.0,77.179794,24.957443
metyrapone,4174.0,-7.6344905,-3.1438253
preladenant,10117987.0,65.55605,12.999269
avitinib,72734520.0,57.908752,24.27755
phenothiazine,7108.0,-3.8185318,2.9927378
camphor-(+),159055.0,-80.33523,-7.9156938
deoxycholic-acid,222528.0,-76.31386,-7.1149287
cpi-1205,78320408.0,32.891678,19.62772
l-cystine,6992103.0,-45.366856,9.817019
6-iodo-nordihydrocapsaicin,5149140.0,-31.054426,25.057333
penciclovir,135398748.0,65.47394,-7.4662323
bifonazole,5459391.0,5.9837136,1.2326251
ml141,7454812.0,2.4149506,-69.0285
tacrolimus,445643.0,-40.555065,49.53297
aminopterin,169371.0,62.459476,-3.526587
brolitene,1550874.0,-36.526394,15.488953
fipronil,15278226.0,1.3165044,-74.51181
sf-11,2936384.0,1.6630435,54.655342
dc-260126,2843133.0,-10.651224,-72.33061
sodium-nitroprusside,,-27.030523,-37.511833
jnj-42165279,54576693.0,57.91417,42.657803
n20c,6603827.0,-34.288284,15.580541
er-50891,10094345.0,-17.849377,-21.81375
beclomethasone-dipropionate,21700.0,-91.44958,3.6584148
msdc-0160,36687794.0,6.6897025,-39.15852
cyromazine,47866.0,-7.480426,1.4058071
cycluc1,91885395.0,-10.370679,22.395819
tomeglovir,475330.0,-14.832462,-70.49461
btt-3033,49841251.0,0.006761235,-74.71012
chlorprothixene,667467.0,0.90728563,73.3934
2-chloroadenosine,8974.0,71.15298,-12.755484
q-203,68234908.0,56.171715,35.639465
cilastatin,6435415.0,-43.459816,16.691715
plx51107,90448953.0,11.606391,-9.584981
hippuric-acid,464.0,-37.51743,13.78229
prasterone-acetate,14709.0,-84.00816,-2.5100734
gaba-linoleamide,6438152.0,-40.700394,17.819145
gentamycin,72395.0,-54.51813,35.049404
ns-11394,16747643.0,15.213452,-8.03706
ubenimex,72172.0,-43.133053,14.34427
triptan,10044.0,-30.850443,-36.73864
olodanrigan,9937291.0,18.50234,23.005434
doxazosin,6604102.0,55.468674,18.895239
diltiazem,39186.0,22.96502,30.733162
me-0328,135566764.0,-7.219802,-16.68938
lisofylline,501254.0,37.211018,3.3482027
azelaic-acid,2266.0,-48.96888,-14.921176
tamoxifen,2733526.0,-10.449942,61.174267
azd4635,86676119.0,2.0098948,-6.298216
ay-9944,,-18.57878,19.140976
toceranib,5329106.0,53.30927,35.080807
psb-06126,25124826.0,-7.3286734,-64.43041
ly364947,447966.0,8.358972,-7.773465
