name,pubchem_cid,TSNE1,TSNE2
bupranolol,66601885.0,77.5969,3.4508355
bi-224436,66561902.0,32.15908,7.97395
adarotene,9864378.0,-11.82225,16.502317
chloroquine,444810.0,6.085381,-54.81623
iloperidone,71360.0,10.896777,-68.3616
linaprazan,9951066.0,43.302826,-5.5659785
amn-082,1894361.0,0.13264188,2.0590897
taurolidine,29566.0,-33.707417,22.099035
ono-4817,9888141.0,48.09807,17.569483
xl888,,49.929203,-21.964378
fluspirilene,3396.0,68.73422,-14.868439
tc-mps1-12,70682875.0,6.3679357,26.837337
sns-314,24995524.0,34.74248,-31.817757
e7820,196970.0,-19.89637,6.385218
cresopirine,78094.0,29.305735,-0.13080275
fludarabine,657237.0,-66.589775,-29.43474
ly393558,10347428.0,23.489895,-36.2037
cxd101,16225380.0,57.711975,11.125205
picrotoxinin,7098683.0,-58.125786,23.162506
nitrosodimethylurea,129010104.0,-14.081047,50.217037
sulfabenzamide,5319.0,10.844337,-6.337038
"2,5-furandimethanol",74663.0,-24.48347,8.556726
evodiamine,442088.0,-10.717958,-3.0895376
thiocolchicoside,9915886.0,-68.7248,-10.558362
doxycycline,,-64.02473,9.533687
cadazolid,44242317.0,82.81886,18.151388
dihydromyricetin,161557.0,-55.160156,-3.6281786
exatecan-mesylate,151115.0,-60.138687,2.4852405
sulbactam,130313.0,-10.818978,39.61189
mafenide,3998.0,9.425863,-7.129793
midostaurin,9829523.0,-8.3849,-1.4830612
bam7,,-16.76028,-45.615635
ameltolide,13086.0,33.413956,-0.65460646
a-784168,11420211.0,48.212795,-41.83939
oc000459,11462174.0,35.18564,12.53451
pf-477736,135565545.0,-2.205044,30.990747
carboxylosartan,108185.0,66.18612,30.381357
tg-100713,17751063.0,-38.565662,-27.352802
hpgds-in-1,46700750.0,41.739456,16.086683
gliclazide,931837.0,8.0355015,9.067126
cim-0216,25331887.0,38.656708,6.7534585
desloratadine,124087.0,-22.391235,-22.044794
epacadostat,135564890.0,-28.059362,-20.835459
mecamylamine,46912050.0,-51.30728,28.368753
y-11,427018.0,-32.00695,36.261227
darusentan,177236.0,31.563892,9.152777
vby-825,70945511.0,17.521118,0.0903347
btz043-racemate,42609849.0,-27.85197,21.072617
tenalisib,86291103.0,-22.03162,-40.40727
cefiderocol,46195832.0,4.4309397,90.32771
moracizine,34633.0,30.329792,-40.16374
selexipag,9913767.0,46.283295,22.478775
cyclopentolate,6604325.0,30.29858,29.09863
actarit,2018.0,38.764786,-1.4463115
talnetant,5311424.0,46.78493,21.392988
gentiopicrin,88708.0,-75.995964,-4.495337
diminazene-aceturate,2354.0,36.263542,0.20456482
sc-560,4306515.0,-26.414944,-47.96439
d-serine,71077.0,-0.32362676,56.63418
felypressin,,19.974697,63.753036
add-233089,54155633.0,4.523013,-46.20015
ni-57,91827373.0,6.6670804,-62.873646
vu0360172,53318624.0,50.04016,-20.765491
mdms,9083.0,-27.67843,32.974056
loracarbef,5284585.0,9.174812,83.93824
jk-184,1069686.0,-16.937595,-45.10318
cilofexor,71228883.0,20.543535,2.448977
phenprocoumon,54681533.0,16.985682,9.540819
sulmazole,11859211.0,-15.513477,-51.58025
clarithromycin,,-78.1799,20.04001
vu0422288,73058507.0,34.089294,-33.178497
irsogladine,3752.0,-29.497921,-20.878313
tc-i-2014,135883253.0,-6.816759,-38.064934
cytarabine,6253.0,-64.94853,-26.433485
firocoxib,208910.0,-51.228905,23.515837
sennoside-a,132466065.0,-69.07135,-5.1823225
trioxsalen,5585.0,-30.41858,3.5412056
m8-b,11675630.0,18.977116,-53.867706
dibutyl-phthalate,3026.0,25.082125,29.18927
flutamide,3397.0,-12.778672,20.82337
gdc-0084,57384863.0,10.655462,-48.68114
ml9,4217.0,-3.4566617,-28.826303
bms-986195,121293929.0,48.79677,-24.677624
at13387,11955716.0,22.197508,43.081585
levobunolol-(+/-),5460339.0,78.87562,0.83159363
wye-687,25229450.0,15.404094,-48.383076
pantethine,452306.0,-12.329246,57.38013
ppt,5040063.0,-10.594456,7.555142
cgh2466,5282339.0,-29.886332,-19.723572
k02288,46173038.0,-10.1069,-59.837738
gdc-0068,24788740.0,24.921886,-27.101444
gallium-triquinolin-8-olate,9806063.0,-15.893028,-34.266666
torcitabine,13711.0,-63.823074,-25.425297
rs-504393,9953769.0,11.528397,-30.099442
seletalisib,56928390.0,-22.065598,-44.495747
erythrosine,3259.0,-17.08682,-4.045102
mometasone,441335.0,-65.88501,52.2037
evp4593,509554.0,28.133066,-70.95235
pf-06305591,71666749.0,-3.5763986,0.010593844
diperodon,40479653.0,39.43291,31.407303
mephenesin,6931199.0,75.07747,1.0607316
tcs-pim-1-1,1235170.0,-49.32923,-9.049676
gw-9508,11595431.0,36.96574,23.943483
ban-orl-24,10296561.0,58.100864,4.36136
etrasimod,44623998.0,5.4198623,14.580628
bms-626529,11317439.0,25.693583,-60.481922
r-1487,11406590.0,5.2110453,-51.013123
dilmapimod,10297982.0,30.443605,-36.10856
dithranol,10187.0,-11.20259,4.406344
etodolac,688461.0,13.991514,10.676468
ardeparin,100942142.0,-80.74252,-3.344952
hpph,,4.7541966,44.30759
n-(p-amylcinnamoyl)-anthranilic-acid,5353376.0,25.31703,17.58142
milnacipran,6917779.0,32.810787,28.037746
zamifenacin,3086618.0,66.878784,-5.3615694
rs-67333,183782.0,13.300456,-67.38203
clozapine,135398737.0,5.935439,-25.81848
pemafibrate,11526038.0,24.171383,6.703443
gaboxadol,3448.0,-34.313007,8.88752
ngb-2904,9891901.0,23.226936,-44.301395
debrisoquin,2966.0,-0.54993004,-24.746758
bms-582949,10409068.0,50.14254,-22.017548
leucovorin,135398559.0,9.335734,63.550545
sta-5326,10173277.0,12.718787,-43.516006
digoxigenin,15478.0,-57.90452,29.733181
tioxolone,72139.0,-54.20454,-5.675808
xl388,59604787.0,-38.528545,-42.535545
ciprofibrate,9882424.0,23.540682,-3.0018487
propylhexedrine,71197.0,-41.78375,23.813314
ci-844,200510.0,-15.196219,-27.365725
phenserine,192706.0,3.1329873,20.28197
co-101244,6918409.0,2.1287084,-54.258015
anethole,637563.0,-16.36971,-59.00157
trovafloxacin,,82.592705,19.16055
tranilast,5282230.0,1.6819351,-62.786304
acitazanolast,2006.0,34.139076,3.2706904
acumapimod,11338127.0,49.580547,-21.491795
prenylamine,181757.0,0.20455614,2.7725384
molidustat,59603622.0,3.8904629,-42.97478
acetarsol,1985.0,9.258635,26.024553
propiolactone,2365.0,-34.367256,9.716973
sb-271046,5312149.0,7.5220003,-65.569214
carbamazepine,2554.0,23.984976,13.130761
phenformin,8249.0,0.63685924,-5.066485
benzo[d]thiazole-2(3h)-thione,697993.0,-7.596219,-16.992596
phortress,399465.0,45.799248,-12.437999
lactulose,11333.0,-76.74652,-2.7363262
edrophonium,3202.0,-11.05275,5.361586
"1-(1,2-diphenylethyl)piperidine-(+/-)",44574903.0,68.540085,-4.5495944
seclazone,76966156.0,-26.881857,-10.314542
teicoplanin-a2-3,,-71.666534,-12.2963295
budesonide,63006.0,-64.79907,51.30178
necrostatin-2,11288934.0,30.440548,55.919342
piconol,11474.0,-13.9598675,-30.977749
cyclic-amp,40467852.0,-65.24068,-33.14193
pd-166793,9887870.0,16.41508,0.4511259
2-hydroxyethyl-salicylate,6880.0,26.37801,13.592012
cordycepin,6303.0,-65.196236,-32.03778
hydroxypropyl-beta-cyclodextrin,,-41.717075,30.947245
quinolinic-acid,1066.0,48.017895,-1.3630828
sr-95639a,195165.0,12.345692,-41.307526
verdinexor,71492799.0,52.7649,-42.435608
azd7545,16741245.0,24.962635,-7.958471
agi-6780,71299339.0,60.86954,-40.895058
linagliptin,10096344.0,3.67889,-34.76571
catharanthine,5458190.0,9.704916,15.16854
retinyl-palmitate,5280531.0,-30.952608,61.631454
piceatannol,667639.0,-12.351853,13.236263
firategrast,9935681.0,50.32846,23.39667
nifenazone,4487.0,51.643764,-2.056561
gw-0742,9934458.0,62.594555,9.984721
cgp-25454a,9819591.0,17.25103,-68.05993
vinblastine,13342.0,9.569616,16.85666
ambazone,,36.323647,0.20478658
danirixin,24780598.0,37.025776,-15.389836
larotrectinib,46188928.0,47.149002,-23.025946
bc-11,60126757.0,-10.974152,10.659369
triciribine,65399.0,-66.81812,-30.699272
eliglustat,23652731.0,-24.061626,49.128105
gemcitabine,60750.0,-62.984238,-25.986208
acexamic-acid,2005.0,-13.103189,54.651108
guanaben-acetate,5702063.0,28.66279,-7.233279
bd-1008,126388.0,9.238827,-25.140635
brd7389,1080352.0,-12.04119,-6.845973
zotepine,5736.0,12.130261,-18.628887
cis-urocanic-acid,736715.0,-0.28970557,40.48781
s-trityl-l-cysteine,7271796.0,32.721138,20.75911
fluticasone-propionate,444036.0,-66.14932,54.926212
trodusquemine,9917968.0,-51.87068,38.425056
splitomycin,5269.0,-9.694512,-13.595989
cfi-400945,58486178.0,-20.127129,-62.001194
azd8931,11488320.0,20.721994,-74.932274
triamcinolone-acetonide,6436.0,-65.11582,52.49079
sb-202190,5169.0,-32.37978,-44.586735
valethamate,38989053.0,30.526546,27.423035
l-760735,9809077.0,-1.3891326,-51.499607
foscarnet,3415.0,-9.962488,47.508846
lestaurtinib,9932888.0,-8.441283,-1.9913526
phenylbutazone,4781.0,-8.0903845,-6.3734355
xbd173,6433109.0,43.868755,18.467789
barasertib-hqpa,16007391.0,28.222149,-76.46011
spizofurone,71755.0,1.9926666,23.708174
indocyanine-green,9919342.0,-4.3076115,-3.9992673
azacitidine,9444.0,-65.68681,-27.275383
"cis-exo-camphanediol-2,3",21626088.0,-53.730736,29.877586
merbarone,3000671.0,38.07616,2.5880132
epinephrine,5816.0,-5.011106,8.779757
lofepramine,3947.0,12.636835,-20.312256
haloprogin,3561.0,-26.109318,-18.79291
tg100-115,10427712.0,-38.532845,-27.339033
bibx-1382,6918508.0,19.45473,-78.4781
ro-28-1675,9886086.0,9.292969,9.981279
oseltamivir-phosphate,65028.0,-1.3497419,45.859962
propylthiouracil,657298.0,-36.641426,3.1128416
perillyl-alcohol,369312.0,-45.561306,20.646156
ibuproxam,11458696.0,22.012793,46.051636
thiram,5455.0,-36.090057,39.650948
palomid-529,86324425.0,-3.711888,-58.442356
fit,84008.0,57.375748,6.898395
cortisone-acetate,5745.0,-67.24819,46.119766
phenylbutyrate,4775.0,35.7403,24.433006
tomivosertib,118598754.0,-36.97264,-5.695173
epothilone-d,,-61.518353,19.696838
allylisothiocyanate,5971.0,-34.563526,33.244717
arcyriaflavin-a,5327723.0,-11.166985,-12.1480465
atenolol-(+/-),180559.0,73.21207,6.8587394
acelarin,134694283.0,-56.995464,-31.510384
bms-207940,156690.0,8.462061,-14.781321
pazopanib,10113978.0,-1.8896968,-41.932804
chromium-picolinate,56840998.0,47.842678,-0.8503101
2-bfi,3080926.0,-9.245638,-24.909101
segesterone-acetate,108059.0,-67.17193,41.233955
ly266097,92845961.0,-7.5950007,-70.77879
pf-06282999,71571306.0,-16.638395,-69.02993
etomidate,667484.0,31.220646,27.398071
tc-ntr1-17,44157038.0,32.208622,-51.643433
bendazol,12132.0,-10.407577,-22.485579
abt-639,46851313.0,32.217556,-23.998383
fluprazine,71153.0,42.60871,-38.975315
ns-8593,11587013.0,-6.5320673,-22.81277
naloxone,5284596.0,-53.26882,7.500561
kbg,92461199.0,-1.1420379,-18.187899
ly2334737,11646777.0,-60.619244,-24.137508
thiamine-pyrophosphate,1132.0,-50.47071,-28.384054
daidzin,107971.0,-67.51609,-7.089611
geranyl-farnesylacetate,5282182.0,-17.828981,49.99921
etazolate,3277.0,5.064594,34.19642
t-62,855908.0,27.452131,-17.18545
4-aminohippuric-acid,2148.0,20.832762,18.754436
homoveratrylamine,8421.0,-5.3061805,-62.147648
benzoclidine,6928653.0,21.475525,9.682771
proglumetacin,76965948.0,21.540943,-30.972137
dimercaptosuccinic-acid,2724354.0,-4.0329657,52.47566
isofloxythepin,969497.0,22.53742,-36.355495
velaresol,72162.0,22.117619,35.62546
ningetinib-tosylate,60165029.0,40.115486,-49.238132
nvp-bgj398,53235510.0,37.808315,-61.6118
2-iminobiotin,135678104.0,-5.1585603,46.97928
folic-acid,6037.0,8.573157,63.233063
mepacrine,446536.0,-23.663563,-53.32831
hexachlorophene,3598.0,-25.330908,-16.163864
neratinib,9915743.0,23.089605,-78.332825
"2,3-cis/exo-pinanediol",12518181.0,-50.928593,28.97514
su3327,11837140.0,-23.18782,24.190012
indiplon,6450813.0,50.046524,-8.460278
doripenem,73303.0,2.1325333,47.503986
myricetin,5281672.0,-54.97771,-6.3349094
omega-(4-iodophenyl)pentadecanoic-acid,123810.0,35.8546,25.202671
ef5,389053.0,-22.995413,28.407043
dipeptamin,7014883.0,-2.853641,63.10752
danegaptide,16656685.0,35.688286,18.243767
ingenol,442042.0,-61.911446,23.512413
npy-5ra972,9884833.0,8.006497,-47.03274
icomucret,5280724.0,-22.67255,58.704556
pinocembrin,68071.0,-55.12136,-3.288469
myristyl-nicotinate,531641.0,55.2885,-1.2263328
nebivolol,189562.0,-29.554754,-2.739444
brl-15572,92844253.0,63.08238,-8.618129
asapiprant,59232326.0,38.37442,-31.13732
difloxacin,56206.0,80.29965,17.74899
ogerin,56707820.0,-0.71838593,-5.0615325
opipramol,9417.0,12.651729,-26.523336
sobetirome,9862248.0,18.24188,42.604187
decamethonium,2968.0,-34.62494,35.64527
sulfisomidin,5343.0,11.608514,-9.992684
banoxantrone,9955116.0,-14.463762,0.7863002
cenicriviroc,11285792.0,43.67183,-2.4748273
10-debc,10521421.0,11.917461,-20.188944
methenamine,4101.0,-35.412174,26.030281
panobinostat,6918837.0,35.30073,55.319595
tucidinostat,12136798.0,56.879707,-6.910079
beta-ccb,128618.0,22.587723,32.658176
iproniazid,3748.0,51.024902,-3.7451532
talniflumate,25273599.0,57.569786,-39.258568
metenkephalin,73265283.0,23.33754,60.34758
a-887826,46919335.0,17.444706,-45.86146
cyclovirobuxin-d,260439.0,-52.31868,30.30397
antazoline,2200.0,-8.094631,-24.46518
eb-47,53229989.0,-66.31189,-33.046204
pepstatin,5478883.0,-5.6942863,63.132027
ici-162846,134778.0,7.802502,30.878674
betamethasone-dipropionate,21800.0,-67.32896,54.341625
cadralazine,76968745.0,4.9541626,36.95354
eed226,123132228.0,9.605966,-14.339305
pirfenidone,40632.0,-5.289306,-10.111207
compound-58112,155931.0,-8.449263,-55.420845
ridinilazole,16659285.0,-35.609177,-25.268536
jq1-(+),46907787.0,18.655499,-20.5393
ly2606368,46700756.0,-11.61167,-60.56941
tanespimycin,59996479.0,-70.88474,15.719345
bropirimine,135413497.0,-11.36139,-18.66308
"cp-945,598",10052040.0,-17.494438,-22.138666
compound-w,16760376.0,-17.22952,22.113869
sb-269970,6604889.0,-46.15894,7.30239
bentiromide,6957673.0,40.91571,2.8861141
ciluprevir,9853710.0,8.140213,39.38293
fosfestrol,3032325.0,14.440355,27.015425
lerisetron,65997.0,0.47919485,-31.797668
butylphthalide,9990075.0,-9.7135515,-5.914818
azd5991,131634760.0,32.339622,7.504536
ml347,44577753.0,-13.383287,-48.6777
tulrampator,24857397.0,25.359674,-38.36756
cgp-7930,5024764.0,-16.161053,9.285198
iox1,459617.0,47.177174,-2.084637
lidoflazine,3926.0,66.35428,-12.780817
maraviroc,,38.37659,36.552967
orteronel,10335364.0,2.567395,21.493912
s26948,9958279.0,47.221157,16.509802
bw-b70c,88473969.0,39.734337,-11.048721
propidium-iodide,4939.0,-0.28622967,-9.181856
jnj-1661010,2809273.0,40.249084,5.6486316
lanatoside-c,73707447.0,-78.552345,6.8804865
pyrazolanthrone,8515.0,-14.474823,-8.858324
ipsapirone,56971.0,12.2693815,-35.39904
loxoprofen,13049027.0,21.680967,47.36742
cisapride,6917698.0,13.201884,-66.37323
ce3f4,73669656.0,-32.46669,-4.283464
taranabant,11226090.0,65.85509,10.076946
isosteviol,99514.0,-56.119884,26.260653
pimodivir,67286591.0,47.82847,-25.978508
sb-2343,46912230.0,10.6555195,-48.794876
venlafaxine,11846746.0,-0.73653615,13.381494
cgm097,,-2.7949638,-72.38978
e7046,56944705.0,54.87057,-38.040424
3-methyl-gaba,6604938.0,-3.4462082,57.246536
sulfachlorpyridazine,6634.0,10.194165,-9.176737
lypressin,133588927.0,20.043205,63.966103
faropenem,14659032.0,1.6369141,48.69773
flumethasone-pivalate,443980.0,-65.329796,54.776604
topiroxostat,5288320.0,-40.21137,-19.096512
felbinac-ethyl,26436.0,43.782944,22.273098
ml277,53347902.0,6.6241136,10.533818
valsartan,60846.0,65.387695,30.253803
azd1446,96568205.0,23.703697,-23.831783
bupropion,688387.0,32.3923,-10.82066
muscimol,4266.0,-32.715702,2.298791
fosfosal,3418.0,27.718346,12.893972
promethazine,89044377.0,8.730957,-19.77578
go-6983,3499.0,31.120613,53.658875
cetrorelix,25074887.0,22.46727,66.67093
ncx-1015,9850209.0,-69.24398,50.15701
1-ebio,82320.0,-8.603528,-8.501595
dcc-2618,46208890.0,40.7948,-46.68606
prednisone,5865.0,-65.79424,48.391396
ndt-9513727,10210160.0,-0.86212605,-11.019019
olmesartan,158781.0,66.5018,30.52584
besifloxacin,10178705.0,83.08263,20.149836
mavacamten,117761397.0,-4.8242774,-8.266462
clorgiline,4380.0,-26.14078,-18.419758
chlorindione,70846.0,-20.616545,-10.92997
pr-619,2817763.0,-34.797848,-27.281477
sulbentine,67686.0,8.300211,-29.841967
rlx,78144.0,-6.582936,-19.917162
primidone,4909.0,-9.11051,-8.827889
mitotane,6603772.0,-22.747526,-16.220766
primaquine,3044369.0,-20.473583,-50.087414
arsanilic-acid,7389.0,-12.19199,10.239116
ku-55933,5278396.0,7.8076057,-44.355152
tcs-359,1048845.0,19.627594,-62.218296
mk-8617,44230662.0,49.92329,-2.8096724
cyt-997,11351021.0,26.37313,-55.021683
azd1981,11292191.0,30.90458,-4.34036
threo-2-methylisocitrate-(dl),,-9.834788,54.773254
imiloxan,76966048.0,-6.0792727,-26.729748
acenocoumarol,54683745.0,17.342821,9.529169
cedrol,,-52.813282,29.434786
nifursol,9570327.0,-20.758656,21.213062
ab-423,90259477.0,36.22085,-6.5085917
5-aminolevulinic-acid,7048523.0,-7.356251,49.383587
kaf-156,49856296.0,60.76126,-20.200998
vatinoxan,163952.0,-8.0358,-2.928204
iodixanol,6604448.0,-13.097914,60.383244
amyl-nitrite,129010055.0,-29.199402,50.605762
tc-g-1000,10220232.0,-29.810137,-30.60009
a205804,9839311.0,20.094007,14.712625
ceftizoxim,6533629.0,4.6635,88.219086
naftidrofuryl,12898282.0,31.59641,31.045921
cinromide,688145.0,29.871437,4.8642116
tilmicosin,16225190.0,-76.79679,20.625725
fasudil,3547.0,-3.3158076,-29.753464
nvp-dpp728,9796290.0,-7.886977,30.956255
terbinafine,1549008.0,3.5305111,-1.8400574
etofibrate,65777.0,56.319824,-2.0720775
phtpp,11201035.0,-8.006408,-37.55661
mitoflaxone,55748.0,15.376523,9.72258
famciclovir,3324.0,-53.880825,-27.522951
enoxacin,3229.0,79.33479,19.996922
pik-293,53245636.0,-43.020798,-37.491493
a-803467,16038374.0,28.90504,-12.252952
sid-7969543,2149494.0,44.513893,1.1663994
donitriptan,197706.0,-5.49933,27.303904
albuterol,182176.0,-2.9536936,9.7368555
madecassoside,24825675.0,-78.671425,6.312481
cefamandole-nafate,5284527.0,7.1212864,85.44601
cefonicid,43594.0,7.6705246,85.51483
imirestat,65673.0,-30.06639,-5.5877337
a-769662,54708532.0,-49.30226,-9.060445
cholecalciferol,5280795.0,-50.85091,42.85186
tibolone,124484332.0,-65.044754,37.200954
ulifloxacin,40490637.0,80.24201,19.682106
oxiniacic-acid,16976.0,18.948563,17.720701
vlx1570,71523377.0,-22.232721,19.770943
bw-348u87,9554761.0,-18.62044,-31.321642
trifluoperazine,5566.0,14.3443985,-25.537663
ccg-63808,5948316.0,-3.818732,-12.633006
naltrindole,5497186.0,-54.234535,6.5890036
pranidipine,29986494.0,55.840816,45.628994
flutrimazole,3401.0,-16.482948,-30.532267
ceftiofur,6328657.0,5.7309446,88.420555
propafenone,184819.0,71.267395,4.5030932
vidarabine,21704.0,-66.740906,-30.748243
tozasertib,5494449.0,41.81796,-20.501778
gf109203x,2396.0,31.137352,53.780308
hetacillin,443387.0,10.615337,79.21454
paroxetine,43815.0,-29.63638,-2.2877378
rx-821002,67743720.0,-7.358797,-25.89751
perfluorohexyloctane,10477896.0,-28.849266,50.55782
stavudine,18283.0,-68.454185,-20.749434
bibu-1361,17756796.0,19.296148,-78.65243
6-benzylaminopurine,62389.0,-11.393535,-29.470709
a-33903,6923850.0,57.414677,23.766106
aminolevulinic-acid-benzyl-ester,9964521.0,35.239246,22.503057
kw-2449,11427553.0,19.03263,11.445606
tiaramide,5469.0,19.584415,-26.155085
phenylacetylglutamine,92258.0,37.690693,22.769447
metaraminol,5906.0,-6.4514356,6.859818
oxcarbazepine,34312.0,23.042253,12.745941
pevonedistat,16720766.0,-54.78331,-40.354374
acetylcholine,187.0,-17.499556,47.492336
pyridoxal,1050.0,-32.360626,-32.477444
salirasib,5469318.0,26.846977,15.941272
cbipes,9864510.0,-39.83495,-20.147856
alprostadil,5280723.0,-23.611788,61.98982
bml-284,11210285.0,-8.749216,-55.786922
ambroxol,,-44.526726,19.005491
thymol,6989.0,-7.9754047,5.899362
tropicamide,688595.0,32.8708,23.544474
chloramphenicol,5959.0,-16.038094,26.846897
glucaric-acid,33037.0,-4.089931,52.59656
emixustat,25221720.0,19.917269,5.537233
finasteride,57363.0,-60.316525,35.88822
acetophenazine,17676.0,12.843436,-24.804586
xaliproden,128919.0,15.52897,-27.769312
hc-067047,2742550.0,34.961746,-41.25519
nps-2407,9948445.0,41.56437,16.24588
benzyl-alcohol,244.0,1.5728093,-6.5335827
methazolamide,4100.0,-8.551271,26.812817
lobendazole,22752.0,48.128036,6.38782
edaglitazone,76961439.0,56.079857,21.81556
clomesone,100651.0,-27.4262,32.978558
ezutromid,886736.0,-36.35292,-33.618496
impentamine,9793868.0,-28.374422,-27.627895
nifurtimox,6604371.0,-24.308502,20.40054
pd-81723,122028.0,55.343624,-39.825638
t-0156,5368.0,25.232613,-56.456593
vu152100,864492.0,23.329033,-13.338475
rapastinel,14539800.0,14.468703,64.556625
abarelix,16131215.0,22.427557,66.71863
methysergide,9681.0,34.432957,44.937096
methylatropine-nitrate,,35.106956,35.157917
ne-100,9841596.0,-5.0536137,-60.459774
y-27632,,49.91021,-5.1183524
bithionol,2406.0,-25.17337,-16.045038
gne-7915,58539171.0,33.260017,-62.190605
cilnidipine,28248392.0,55.902847,45.672245
chlorocresol,1732.0,-13.050694,5.2130156
nemorexant,91801202.0,-24.758844,-59.540493
lubiprostone,9800568.0,-24.161215,60.716248
mibefradil,60663.0,26.093266,-1.8425368
satraplatin,,-8.864672,41.674717
11/01/2,16401161.0,-2.3394153,64.038315
irbesartan,3749.0,66.20921,29.156189
lsn-2463359,72551298.0,50.71209,-3.684846
trofosfamide,9576166.0,-33.629574,23.684788
bephenium-hydroxynaphthoate,19667.0,7.778817,2.7287114
remimazolam,9867812.0,46.47988,-7.286536
uprifosbuvir,117885113.0,-56.26278,-31.958887
seladelpar,11236126.0,62.695335,10.723804
captamine,25799.0,-35.96108,40.131798
rovazolac,89792952.0,40.532394,-33.132385
sam-315,10430623.0,-1.9221711,-29.837252
ly3295668,121333423.0,46.558002,-17.853111
tc-g-1004,25074316.0,42.911522,-20.737846
elesclomol,300471.0,28.464056,16.77416
dacarbazine,135398738.0,-43.74152,16.25606
abx-1431,71657619.0,42.645866,-37.916283
serdemetan,11609586.0,33.007042,55.623173
"2-hydroxy-4-((e)-3-(4-hydroxyphenyl)acryloyl)-2-((2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)-6-((2s,3r,4r,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)cyclohexane-1,3,5-trione",,-73.095665,-8.235367
daprodustat,24831508.0,-7.08436,39.428196
ephedrine-(racemic),7028.0,-0.38225484,3.576303
l-690330,132449.0,-14.051691,9.504287
bmy-7378,2419.0,13.8804455,-56.88904
osilodrostat,44139752.0,-42.32294,-18.951115
tolazoline,5504.0,-8.09971,-24.480572
prt4165,207893.0,-14.291938,-13.930642
pf-06650833,118414016.0,-15.282929,-53.5585
indirubin-3-monoxime,,-15.451387,-8.1528425
gpp-78,44819697.0,51.830166,0.56573015
azd3264,91666658.0,36.04309,-21.249775
it1t,25147749.0,-43.294296,20.247446
pentacosanoic-acid,10468.0,-24.276966,57.636185
sulfameter,5326.0,13.057875,-11.256455
l-aspartic-acid,5960.0,-0.59451306,56.86881
haloperidol-decanoate,52919.0,66.099106,-15.027853
flumecinol,76961845.0,16.462563,-28.563177
glpg0187,53340771.0,6.376017,10.596745
cridanimod,38072.0,34.643375,14.807542
sodium-orthovanadate,417214.0,-33.945366,31.671648
sucralfate,,-45.424095,31.412678
as-1269574,5332859.0,-34.909267,-37.51676
diazoxide,3019.0,-25.569622,-13.045136
monensin,441145.0,-68.28232,23.018745
nvp-bez235,11977753.0,-12.394066,-43.097675
amg-487,24957182.0,62.20885,2.564982
am-24,11862.0,-13.500634,7.6691623
pci-24781,11749858.0,14.187824,5.6238046
gonadorelin,638793.0,25.357185,65.86585
chloramine-t,31388.0,9.252839,-8.739828
docetaxel,148124.0,-47.906925,57.01974
nppb,4549.0,39.883186,19.099777
silibinin,31553.0,-66.610054,-10.144139
tc-s-7009,70697712.0,-19.092644,17.684504
amprolium,2178.0,-34.743885,-31.261065
felbamate,3331.0,33.521534,21.057016
nn-dnj,501640.0,-32.78617,51.916424
antagonist-g,163960.0,29.967478,61.90885
clofibric-acid,2797.0,22.662338,-3.4375927
rimantadine,7048786.0,-47.326645,27.747698
dexamethasone-acetate,236702.0,-66.78921,53.33773
carbenicillin,12877824.0,10.479924,80.42785
nitroflurbiprofen,67513161.0,54.678303,31.305548
azd6482,44137675.0,7.6191125,-47.28728
lemborexant,56944144.0,46.528927,-19.099325
rocuronium,441290.0,-61.9057,28.860188
pim-1-inhibitor-2,2765355.0,-30.147812,-20.176138
bendazac,2313.0,47.76483,13.936971
d-7193,6995101.0,-6.3700643,62.52775
aminosalicylate,4649.0,11.017967,48.21582
abt-072,57775240.0,6.7548776,-61.701836
y-26763,121878.0,-48.057102,-15.381639
6-chloromelatonin,1858.0,39.423733,53.490337
vu0361737,44191096.0,34.0975,-33.448547
pf-04447943,135564558.0,4.1117887,-39.710545
butylated-hydroxytoluene,31404.0,-15.565137,8.692878
levobunolol,39468.0,78.87562,0.83159363
sanazole,119163.0,-22.494831,27.688412
ym-298198-desmethyl,11716890.0,-0.8052137,30.5314
miocamycin,,-77.41868,19.163065
nitenpyram,3034287.0,-19.950235,26.84995
oxiconazole,5353853.0,-22.301344,-25.550444
cort-108297,44454750.0,42.992916,-31.981491
pp-1,1400.0,-45.878838,-37.14666
nicaraven,1598447.0,51.7287,-3.224587
chlorphenoxamine,38988830.0,9.645895,-1.8355486
lb-100,11923097.0,-11.226703,35.10138
bromhexine,2442.0,-44.27209,18.776651
baclofen,6923772.0,18.754725,-2.8407803
mtpg,10752093.0,18.149353,16.603884
azd7594,67041274.0,45.025,-38.021038
coenzyme-q10,5281915.0,-24.29037,35.3329
iowh032,135565181.0,40.40437,14.478462
actinomycin-d,78357827.0,6.9405694,46.82989
isobutamben,7176.0,13.837404,30.554422
triamterene,5546.0,-11.201821,-19.273226
miconazole,1150344.0,-22.244999,-25.74395
polaprezinc,,-26.788433,-25.854559
idf-11774,71542096.0,4.233541,19.130827
ru-24969,108029.0,-19.60405,-60.10626
nb-001,2815031.0,-62.22655,-32.926373
azaperone,15443.0,67.71073,-15.362699
