name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,has_metal,metal_count,metal_symbols,metal_category,valid_smiles
ag-14361,9840076.0,-0.70991117,-0.48102927,9840076,ag-14361,False,0.0,,No metal,True
pf-03049423,24963293.0,-0.19275938,1.5778077,24963293,pf-03049423,False,0.0,,No metal,True
aqw-051,50914822.0,-3.699643,4.272761,50914822,aqw-051,False,0.0,,No metal,True
gnf-7,11478363.0,2.2746089,1.6634176,11478363,gnf-7,False,0.0,,No metal,True
propofol,4943.0,0.029798074,10.44988,4943,propofol,False,0.0,,No metal,True
luteolin,5280445.0,-1.1714542,0.3290902,5280445,luteolin,False,0.0,,No metal,True
bethanechol,6603779.0,14.933565,4.317817,6603779,bethanechol,False,0.0,,No metal,True
f351,11217901.0,-4.3296156,5.505068,11217901,f351,False,0.0,,No metal,True
isoquercitrin,5280804.0,-0.4522729,6.197082,5280804,isoquercitrin,False,0.0,,No metal,True
cfi-402257,,2.3632941,1.7942173,,cfi-402257,False,0.0,,No metal,True
sulfapyridine,5336.0,-3.2956333,6.0691996,5336,sulfapyridine,False,0.0,,No metal,True
pfi-3,78243717.0,-2.9969838,5.0520253,78243717,pfi-3,False,0.0,,No metal,True
pd-318088,17753852.0,-1.4958863,5.068655,17753852,pd-318088,False,0.0,,No metal,True
tecastemizole,123618.0,-0.50395066,-0.31819353,123618,tecastemizole,False,0.0,,No metal,True
paopa,44281634.0,2.2288299,9.018322,44281634,paopa,False,0.0,,No metal,True
vl285,71667162.0,0.17681764,1.5652375,71667162,vl285,False,0.0,,No metal,True
btb06584,2799764.0,-0.0660679,0.68934166,2799764,btb06584,False,0.0,,No metal,True
vorapaxar,10077130.0,-1.8873928,4.42495,10077130,vorapaxar,False,0.0,,No metal,True
voriconazole,71616.0,-0.6858773,0.26999286,71616,voriconazole,False,0.0,,No metal,True
cytidine,6175.0,-1.0615917,8.266641,6175,cytidine,False,0.0,,No metal,True
bemotrizinol,136218979.0,1.6584721,2.114388,136218979,bemotrizinol,False,0.0,,No metal,True
gadopentetic-acid,6857474.0,-0.07719783,7.2061186,6857474,gadopentetic-acid,True,1.0,Gd,Contains metal,True
avagacestat,46883536.0,0.26409078,1.5370171,46883536,avagacestat,False,0.0,,No metal,True
oxybenzone,4632.0,-3.9890478,5.190778,4632,oxybenzone,False,0.0,,No metal,True
trandolapril,5484727.0,0.26036647,8.056404,5484727,trandolapril,False,0.0,,No metal,True
omecamtiv-mecarbil,11689883.0,-2.2355359,5.273177,11689883,omecamtiv-mecarbil,False,0.0,,No metal,True
cefprozil,5281006.0,-0.3254478,8.188175,5281006,cefprozil,False,0.0,,No metal,True
ethacizin,107841.0,-2.1574452,4.2926416,107841,ethacizin,False,0.0,,No metal,True
lomitapide,9853053.0,1.6258245,1.8188225,9853053,lomitapide,False,0.0,,No metal,True
carbazochrome,,2.0514672,8.822792,,carbazochrome,False,0.0,,No metal,True
ganaxolone,6918305.0,2.6745253,7.435547,6918305,ganaxolone,False,0.0,,No metal,True
proscillaridin-a,5284613.0,0.5506746,7.1716127,5284613,proscillaridin-a,False,0.0,,No metal,True
hydrocortisone-butyrate,26133.0,1.2629379,7.591586,26133,hydrocortisone-butyrate,False,0.0,,No metal,True
camostat-mesilate,2536.0,-1.6756686,5.6637025,2536,camostat-mesilate,False,0.0,,No metal,True
stf-62247,704473.0,-0.293202,-0.54159516,704473,stf-62247,False,0.0,,No metal,True
ropinirole,5095.0,0.2235762,9.817999,5095,ropinirole,False,0.0,,No metal,True
lodoxamide,44564.0,-0.8217549,8.499858,44564,lodoxamide,False,0.0,,No metal,True
oxonic-acid,4604.0,-1.3235111,8.880504,4604,oxonic-acid,False,0.0,,No metal,True
emodin,3220.0,-3.034251,5.998451,3220,emodin,False,0.0,,No metal,True
paeonol,11092.0,-0.7603897,10.3773155,11092,paeonol,False,0.0,,No metal,True
polymyxin-b-sulfate,,1.0108304,4.82928,,polymyxin-b-sulfate,False,0.0,,No metal,True
radiprodil,10200813.0,-0.54377234,0.47968248,10200813,radiprodil,False,0.0,,No metal,True
medroxyprogesterone-acetate,6279.0,2.333197,7.402274,6279,medroxyprogesterone-acetate,False,0.0,,No metal,True
cpi-203,71291068.0,-0.24776465,0.27491492,71291068,cpi-203,False,0.0,,No metal,True
gemigliptin,11953153.0,0.21293882,8.560189,11953153,gemigliptin,False,0.0,,No metal,True
dimethyl-isosorbide,59968542.0,3.3356612,8.696452,59968542,dimethyl-isosorbide,False,0.0,,No metal,True
kn-93,5312122.0,0.6374051,1.2200265,5312122,kn-93,False,0.0,,No metal,True
icatibant-acetate,6918173.0,1.0263672,4.8028755,6918173,icatibant-acetate,False,0.0,,No metal,True
nps-2143,6918446.0,0.27246475,0.57219887,6918446,nps-2143,False,0.0,,No metal,True
spp86,66549796.0,-0.85531026,-0.4486532,66549796,spp86,False,0.0,,No metal,True
octreotide,,0.78122586,5.038606,,octreotide,False,0.0,,No metal,True
"3,5-dhpg-(s)",71668376.0,-1.4139417,8.9914255,71668376,"3,5-dhpg-(s)",False,0.0,,No metal,True
perfluamine,67645.0,2.1037993,6.9518476,67645,perfluamine,False,0.0,,No metal,True
pf-02545920,11581936.0,2.7976284,2.7461395,11581936,pf-02545920,False,0.0,,No metal,True
tocainide,3080825.0,-1.0897567,9.963863,3080825,tocainide,False,0.0,,No metal,True
pf-06873600,134247638.0,-1.6871612,5.458472,134247638,pf-06873600,False,0.0,,No metal,True
zanamivir,60855.0,1.5966277,8.872149,60855,zanamivir,False,0.0,,No metal,True
ml204,230710.0,-4.2208138,4.648289,230710,ml204,False,0.0,,No metal,True
dimethisoquin,6857.0,-3.449677,4.2716436,6857,dimethisoquin,False,0.0,,No metal,True
ac1ndss5,4581100.0,15.404898,3.8834033,4581100,ac1ndss5,False,0.0,,No metal,True
azd3514,46893585.0,-1.8097054,4.922327,46893585,azd3514,False,0.0,,No metal,True
jx-401,1126109.0,-3.2394714,4.091125,1126109,jx-401,False,0.0,,No metal,True
etilefrine,164652.0,-1.1496813,9.6223,164652,etilefrine,False,0.0,,No metal,True
saxagliptin,,1.9857854,8.092185,,saxagliptin,False,0.0,,No metal,True
al-8697,25060093.0,0.05925759,0.094743766,25060093,al-8697,False,0.0,,No metal,True
candesartan,2541.0,2.707154,2.616327,2541,candesartan,False,0.0,,No metal,True
aurothioglucose,6916934.0,2.1241572,8.943902,6916934,aurothioglucose,True,1.0,Au,Contains metal,True
srt3190,59149652.0,-1.0168499,5.6233463,59149652,srt3190,False,0.0,,No metal,True
jzl-195,46232606.0,0.15138131,0.8645607,46232606,jzl-195,False,0.0,,No metal,True
travoprost,5282226.0,0.49842092,7.5513277,5282226,travoprost,False,0.0,,No metal,True
a0001,2734086.0,1.4710385,6.3833365,2734086,a0001,False,0.0,,No metal,True
ethylenediaminetetraacetic-acid,6049.0,1.7926819,8.770624,6049,ethylenediaminetetraacetic-acid,False,0.0,,No metal,True
pempidine,6603.0,3.4976795,8.1156,6603,pempidine,False,0.0,,No metal,True
ah6809,119461.0,-0.6588882,-0.42682758,119461,ah6809,False,0.0,,No metal,True
aphidicolin,457964.0,1.7855964,7.944992,457964,aphidicolin,False,0.0,,No metal,True
diosgenin,99474.0,2.345706,7.363207,99474,diosgenin,False,0.0,,No metal,True
fluorescein,16850.0,-0.780441,-0.062577456,16850,fluorescein,False,0.0,,No metal,True
atn-161,9960285.0,0.25517124,6.0856137,9960285,atn-161,False,0.0,,No metal,True
voreloxin,9952884.0,-0.7903739,1.1846488,9952884,voreloxin,False,0.0,,No metal,True
glafenine,969495.0,-0.5653037,0.96803045,969495,glafenine,False,0.0,,No metal,True
bisoprolol,6604464.0,0.34949493,8.7441025,6604464,bisoprolol,False,0.0,,No metal,True
hexamethonium,3604.0,16.301983,3.814314,3604,hexamethonium,False,0.0,,No metal,True
l-778123,216454.0,0.023631446,0.14118637,216454,l-778123,False,0.0,,No metal,True
boronophenylalanine,150315.0,-1.2243848,8.774087,150315,boronophenylalanine,False,0.0,,No metal,True
praziquantel,1917817.0,0.16320753,10.045244,1917817,praziquantel,False,0.0,,No metal,True
balicatib,10201696.0,0.18235905,8.291325,10201696,balicatib,False,0.0,,No metal,True
of-1,35397514.0,-0.40217844,0.2947544,35397514,of-1,False,0.0,,No metal,True
ferroquine,92043331.0,-2.5392494,4.144757,92043331,ferroquine,True,1.0,Fe,Contains metal,True
fluralaner,71300892.0,-1.7249227,4.4558544,71300892,fluralaner,False,0.0,,No metal,True
cytochlor,92132144.0,-1.077063,8.687119,92132144,cytochlor,False,0.0,,No metal,True
nitrendipine,157702.0,0.21905449,8.365804,157702,nitrendipine,False,0.0,,No metal,True
delpazolid,44205191.0,-0.26598877,9.169089,44205191,delpazolid,False,0.0,,No metal,True
mk-7246,45268455.0,-0.29876137,0.29273665,45268455,mk-7246,False,0.0,,No metal,True
acipimox,5310993.0,-1.2113742,10.226254,5310993,acipimox,False,0.0,,No metal,True
fluconazole,3365.0,-0.9612239,0.26236054,3365,fluconazole,False,0.0,,No metal,True
chpg,6604802.0,-1.2005627,9.484811,6604802,chpg,False,0.0,,No metal,True
copanlisib,,-0.5428816,6.042244,,copanlisib,False,0.0,,No metal,True
corosolic-acid,6918774.0,2.0650039,7.1429415,6918774,corosolic-acid,False,0.0,,No metal,True
meloxicam,54677470.0,-2.742627,5.954034,54677470,meloxicam,False,0.0,,No metal,True
hqk-1001,11684.0,3.4910035,8.409371,11684,hqk-1001,False,0.0,,No metal,True
sb-939,49855250.0,-2.088408,4.8250914,49855250,sb-939,False,0.0,,No metal,True
ornithine,74765349.0,2.6571052,9.186902,74765349,ornithine,False,0.0,,No metal,True
alpha-asarone,636822.0,0.07125995,10.20421,636822,alpha-asarone,False,0.0,,No metal,True
pf-04457845,24771824.0,0.4161197,0.55432224,24771824,pf-04457845,False,0.0,,No metal,True
mcn-5652-(+/-),6336338.0,-3.8770607,4.1119785,6336338,mcn-5652-(+/-),False,0.0,,No metal,True
chlorotrianisene,11289.0,0.7596998,-0.10487753,11289,chlorotrianisene,False,0.0,,No metal,True
chlorobutanol,5977.0,3.522937,8.213954,5977,chlorobutanol,False,0.0,,No metal,True
deforolimus,,0.7757679,5.689366,,deforolimus,False,0.0,,No metal,True
ici-199441,3082718.0,-3.257161,3.965133,3082718,ici-199441,False,0.0,,No metal,True
ripasudil,9863672.0,-3.3755383,5.6343427,9863672,ripasudil,False,0.0,,No metal,True
avoralstat,86566678.0,0.29918352,2.110529,86566678,avoralstat,False,0.0,,No metal,True
uk-5099,6438504.0,-0.49723014,-0.617339,6438504,uk-5099,False,0.0,,No metal,True
gsk690693,16725726.0,-0.56805164,1.5074936,16725726,gsk690693,False,0.0,,No metal,True
e-2012,11560787.0,0.47688296,0.215119,11560787,e-2012,False,0.0,,No metal,True
psi-7976,45375809.0,-0.671957,5.6748676,45375809,psi-7976,False,0.0,,No metal,True
n-acetylglycyl-d-glutamic-acid,6604718.0,2.130425,8.984121,6604718,n-acetylglycyl-d-glutamic-acid,False,0.0,,No metal,True
amidopyrine,6009.0,-4.326054,5.293928,6009,amidopyrine,False,0.0,,No metal,True
pamidronate,4674.0,2.163285,9.040317,4674,pamidronate,False,0.0,,No metal,True
ms-424,,-0.809844,10.328623,,ms-424,False,0.0,,No metal,True
estriol,5756.0,-0.42610097,9.8840065,5756,estriol,False,0.0,,No metal,True
g-caryophyllene,5281515.0,3.1267257,7.791074,5281515,g-caryophyllene,False,0.0,,No metal,True
unc2327,71583615.0,-2.8637087,5.8900084,71583615,unc2327,False,0.0,,No metal,True
sulfametopyrazine,9047.0,-2.6158397,6.2264876,9047,sulfametopyrazine,False,0.0,,No metal,True
sar-245409,49867926.0,2.0121806,2.477386,49867926,sar-245409,False,0.0,,No metal,True
ski-ii,753704.0,-0.3298079,-0.4101434,753704,ski-ii,False,0.0,,No metal,True
nms-p715,44556162.0,1.9233097,2.1168723,44556162,nms-p715,False,0.0,,No metal,True
gp2a,16094766.0,0.7947087,0.28419992,16094766,gp2a,False,0.0,,No metal,True
dilazep,3074.0,-0.3115421,5.49999,3074,dilazep,False,0.0,,No metal,True
penbutolol,37464.0,0.16689521,9.556869,37464,penbutolol,False,0.0,,No metal,True
amorolfine,25790581.0,0.5935308,9.590351,25790581,amorolfine,False,0.0,,No metal,True
l-(+)-rhamnose-monohydrate,439710.0,2.2017224,9.256284,439710,l-(+)-rhamnose-monohydrate,False,0.0,,No metal,True
cdba,,0.9696664,4.939796,,cdba,False,0.0,,No metal,True
trospium,,15.268166,3.987515,,trospium,False,0.0,,No metal,True
dactinomycin,457193.0,0.80177915,5.336193,457193,dactinomycin,False,0.0,,No metal,True
exo-iwr-1,1163034.0,-0.14222576,0.31013066,1163034,exo-iwr-1,False,0.0,,No metal,True
tipranavir,,0.94949806,1.779988,,tipranavir,False,0.0,,No metal,True
ixabepilone,,0.80886394,7.6834702,,ixabepilone,False,0.0,,No metal,True
epetraborole,46836890.0,-1.033955,8.767252,46836890,epetraborole,False,0.0,,No metal,True
benazepril,5362124.0,-1.6912291,5.0524354,5362124,benazepril,False,0.0,,No metal,True
verdiperstat,11528958.0,-3.5532331,5.7319098,11528958,verdiperstat,False,0.0,,No metal,True
dehydroacetic-acid,54678494.0,-0.88194585,10.177533,54678494,dehydroacetic-acid,False,0.0,,No metal,True
mmpx,155806.0,-3.2432098,6.06085,155806,mmpx,False,0.0,,No metal,True
fenticonazole,36688220.0,3.2189727,0.9558741,36688220,fenticonazole,False,0.0,,No metal,True
aklomide,2075.0,-0.72818583,10.010111,2075,aklomide,False,0.0,,No metal,True
etoricoxib,123619.0,-0.09170839,-0.3079546,123619,etoricoxib,False,0.0,,No metal,True
protirelin,638678.0,-0.6070476,8.096372,638678,protirelin,False,0.0,,No metal,True
propranolol-(r),21138.0,-3.4879801,5.2838297,21138,propranolol-(r),False,0.0,,No metal,True
az-10417808,135665263.0,-0.33866683,1.3031847,135665263,az-10417808,False,0.0,,No metal,True
tolperisone,688589.0,0.27091956,10.020485,688589,tolperisone,False,0.0,,No metal,True
talampanel,164509.0,-3.0890594,5.1992536,164509,talampanel,False,0.0,,No metal,True
atb-346,76963724.0,-0.029831108,-7.222381e-05,76963724,atb-346,False,0.0,,No metal,True
4-ibp,132995.0,-3.1939108,4.3283386,132995,4-ibp,False,0.0,,No metal,True
chloroxoquinoline,66593.0,-4.450838,5.3218803,66593,chloroxoquinoline,False,0.0,,No metal,True
balsalazide,,-1.8358927,5.5797396,,balsalazide,False,0.0,,No metal,True
zapa,6604703.0,2.808858,9.19802,6604703,zapa,False,0.0,,No metal,True
ofloxacin,6956357.0,-2.9343634,5.605393,6956357,ofloxacin,False,0.0,,No metal,True
famotidine,5702160.0,-0.608358,8.100686,5702160,famotidine,False,0.0,,No metal,True
04/01/46,76965201.0,2.9757676,8.792032,76965201,04/01/46,False,0.0,,No metal,True
nateglinide,,0.15452269,9.455533,,nateglinide,False,0.0,,No metal,True
5-hydroxytryptophan,6971044.0,-3.196647,5.962985,6971044,5-hydroxytryptophan,False,0.0,,No metal,True
fosinoprilat,62956.0,0.46416968,8.173428,62956,fosinoprilat,False,0.0,,No metal,True
k145,71714682.0,0.3833091,8.854905,71714682,k145,False,0.0,,No metal,True
minodronic-acid,130956.0,-2.230716,6.31077,130956,minodronic-acid,False,0.0,,No metal,True
viloxazine,12226596.0,-0.24608636,9.674015,12226596,viloxazine,False,0.0,,No metal,True
fostamatinib,11671467.0,0.36928657,2.3193252,11671467,fostamatinib,False,0.0,,No metal,True
anabasine,641266.0,-0.4639717,10.737836,641266,anabasine,False,0.0,,No metal,True
cpi-444,44537963.0,2.7779756,1.9735757,44537963,cpi-444,False,0.0,,No metal,True
fosaprepitant-dimeglumine,135413538.0,0.31739107,1.8365937,135413538,fosaprepitant-dimeglumine,False,0.0,,No metal,True
gallamine-triethiodide,3450.0,16.296394,3.8166292,3450,gallamine-triethiodide,False,0.0,,No metal,True
stat3-inhibitor-vi,252682.0,-1.9551928,5.72237,252682,stat3-inhibitor-vi,False,0.0,,No metal,True
meclizine,6604289.0,0.7595936,-0.14289974,6604289,meclizine,False,0.0,,No metal,True
simeprevir,24873435.0,0.39608437,5.282204,24873435,simeprevir,False,0.0,,No metal,True
tuftsin,156080.0,0.21325631,6.2218328,156080,tuftsin,False,0.0,,No metal,True
4-hqn,135408753.0,-4.31797,5.6957235,135408753,4-hqn,False,0.0,,No metal,True
bms-345541,9813758.0,-0.9604845,-0.25606212,9813758,bms-345541,False,0.0,,No metal,True
isoguvacine,7059534.0,3.3127913,9.065886,7059534,isoguvacine,False,0.0,,No metal,True
ampyrone,2151.0,-4.243476,5.7040863,2151,ampyrone,False,0.0,,No metal,True
p22077,46931953.0,-3.28264,4.3506827,46931953,p22077,False,0.0,,No metal,True
oxybutynin,6098167.0,0.35590604,9.034235,6098167,oxybutynin,False,0.0,,No metal,True
ispinesib,6851740.0,2.5646715,1.3825828,6851740,ispinesib,False,0.0,,No metal,True
hjc-0350,22200891.0,-4.075885,4.5806856,22200891,hjc-0350,False,0.0,,No metal,True
glutathione-monoisopropyl-ester,40466869.0,1.5810647,8.662708,40466869,glutathione-monoisopropyl-ester,False,0.0,,No metal,True
pit,124334.0,-4.212402,5.32898,124334,pit,False,0.0,,No metal,True
ltb4,5280492.0,1.5144694,6.9117966,5280492,ltb4,False,0.0,,No metal,True
plicamycin,457831.0,0.8416373,5.289022,457831,plicamycin,False,0.0,,No metal,True
rivastigmine,77991.0,0.17646715,10.028049,77991,rivastigmine,False,0.0,,No metal,True
bupivacaine,92253.0,0.4343578,9.829916,92253,bupivacaine,False,0.0,,No metal,True
cephalosporin-c-zn,,-0.085452236,7.2267337,,cephalosporin-c-zn,True,1.0,Zn,Contains metal,True
cefixime,5362065.0,-0.20479156,6.7914495,5362065,cefixime,False,0.0,,No metal,True
azd6738,54761305.0,-0.54272425,1.0883684,54761305,azd6738,False,0.0,,No metal,True
dmps,1549058.0,2.8130465,9.168031,1549058,dmps,False,0.0,,No metal,True
daltroban,54343.0,-2.8491337,5.2408686,54343,daltroban,False,0.0,,No metal,True
oxelaidin,4619.0,0.51642,9.030837,4619,oxelaidin,False,0.0,,No metal,True
pf-562271,11713159.0,-0.055601407,1.7476492,11713159,pf-562271,False,0.0,,No metal,True
nalmefene,5284594.0,-0.08442378,9.310326,5284594,nalmefene,False,0.0,,No metal,True
avacopan,49841217.0,1.0219277,0.981574,49841217,avacopan,False,0.0,,No metal,True
ar-c155858,10226546.0,-0.6682586,1.3295777,10226546,ar-c155858,False,0.0,,No metal,True
clomethiazole,10783.0,-0.37923795,10.703326,10783,clomethiazole,False,0.0,,No metal,True
cefuroxime-axetil,9806360.0,-0.166036,6.370461,9806360,cefuroxime-axetil,False,0.0,,No metal,True
gsk239512,9976892.0,-2.8550265,4.3554916,9976892,gsk239512,False,0.0,,No metal,True
bruceantin,124605168.0,0.32992217,6.865976,124605168,bruceantin,False,0.0,,No metal,True
glimepiride,,0.36403024,7.5863295,,glimepiride,False,0.0,,No metal,True
metaxalone,25271694.0,-0.39043278,10.113353,25271694,metaxalone,False,0.0,,No metal,True
l-cysteinesulfinic-acid,28167170.0,2.6341398,9.26142,28167170,l-cysteinesulfinic-acid,False,0.0,,No metal,True
apratastat,11452716.0,-0.221553,7.9772243,11452716,apratastat,False,0.0,,No metal,True
ng-nitro-arginine,440005.0,2.1344652,8.989451,440005,ng-nitro-arginine,False,0.0,,No metal,True
sitosterol,222284.0,2.053903,6.8887424,222284,sitosterol,False,0.0,,No metal,True
limonin,179651.0,0.71558464,7.8544936,179651,limonin,False,0.0,,No metal,True
reversine,210332.0,-0.4080725,1.0653428,210332,reversine,False,0.0,,No metal,True
tc-s-7003,11785878.0,2.5095937,2.652349,11785878,tc-s-7003,False,0.0,,No metal,True
oxolamine,13738.0,-3.4837072,4.559274,13738,oxolamine,False,0.0,,No metal,True
alimemazine,6604496.0,-3.7250657,4.0380116,6604496,alimemazine,False,0.0,,No metal,True
adx-10059,10331863.0,-4.2533727,5.139732,10331863,adx-10059,False,0.0,,No metal,True
rn-1,45376076.0,-2.4178202,4.529821,45376076,rn-1,False,0.0,,No metal,True
fn-1501,72195175.0,2.7316346,1.8666792,72195175,fn-1501,False,0.0,,No metal,True
n-acetyltryptamine,70547.0,-3.9671967,5.643759,70547,n-acetyltryptamine,False,0.0,,No metal,True
krca-0008,72547474.0,0.45528978,2.0356643,72547474,krca-0008,False,0.0,,No metal,True
ginsenoside-rd,,0.88882625,5.331816,,ginsenoside-rd,False,0.0,,No metal,True
vuf11207,97018453.0,-1.799023,4.4331007,97018453,vuf11207,False,0.0,,No metal,True
bay-61-3606,10200390.0,2.88234,1.926327,10200390,bay-61-3606,False,0.0,,No metal,True
hymecromone,5280567.0,-4.272704,5.7056246,5280567,hymecromone,False,0.0,,No metal,True
bepridil,50088.0,-2.4776106,4.171107,50088,bepridil,False,0.0,,No metal,True
pnu-22394,27559.0,-4.4605117,5.268569,27559,pnu-22394,False,0.0,,No metal,True
succinylsulfathiazole,5315.0,-2.0080473,5.6494884,5315,succinylsulfathiazole,False,0.0,,No metal,True
levamisole,26879.0,-0.31521454,10.53683,26879,levamisole,False,0.0,,No metal,True
amylene-hydrate,6405.0,3.5271902,8.534775,6405,amylene-hydrate,False,0.0,,No metal,True
at7867,11175137.0,-0.13681374,-0.41966674,11175137,at7867,False,0.0,,No metal,True
zln005,899323.0,-0.38644323,-0.7618011,899323,zln005,False,0.0,,No metal,True
stiripentol,25271730.0,-0.013450186,10.238471,25271730,stiripentol,False,0.0,,No metal,True
nvp-aew541,,2.9604955,1.2940546,,nvp-aew541,False,0.0,,No metal,True
petcm,736879.0,-0.16891861,10.454214,736879,petcm,False,0.0,,No metal,True
valrubicin,454216.0,0.24975258,5.6078777,454216,valrubicin,False,0.0,,No metal,True
ampa-(rs),7059442.0,-1.2853931,8.94072,7059442,ampa-(rs),False,0.0,,No metal,True
cetirizine,28145930.0,-2.3549767,4.4972377,28145930,cetirizine,False,0.0,,No metal,True
dexfosfoserine,68841.0,2.2778385,9.098873,68841,dexfosfoserine,False,0.0,,No metal,True
fanetizole,54339.0,-0.10666168,-0.552613,54339,fanetizole,False,0.0,,No metal,True
oleoylethanolamide,5283454.0,1.5470722,6.673891,5283454,oleoylethanolamide,False,0.0,,No metal,True
altanserin,3033677.0,0.07672384,0.17761222,3033677,altanserin,False,0.0,,No metal,True
pci-34051,24753719.0,-0.721296,-0.2379148,24753719,pci-34051,False,0.0,,No metal,True
cloxacillin,6098.0,-2.0043173,5.463782,6098,cloxacillin,False,0.0,,No metal,True
5-fp,101498.0,-1.1308213,10.557508,101498,5-fp,False,0.0,,No metal,True
bedaquiline,5388906.0,2.4677153,2.5631852,5388906,bedaquiline,False,0.0,,No metal,True
clodronic-acid,25419.0,2.5367467,9.079022,25419,clodronic-acid,False,0.0,,No metal,True
czc24832,42623951.0,-0.85442704,0.8454309,42623951,czc24832,False,0.0,,No metal,True
px-12,86308851.0,-0.18764414,10.293638,86308851,px-12,False,0.0,,No metal,True
galantamine,9651.0,-0.1953143,9.706323,9651,galantamine,False,0.0,,No metal,True
tetrabenazine,11634155.0,0.34618235,9.532753,11634155,tetrabenazine,False,0.0,,No metal,True
zami-633,75743.0,3.3702915,9.101275,75743,zami-633,False,0.0,,No metal,True
ciclopirox,2749.0,-0.1696309,10.440112,2749,ciclopirox,False,0.0,,No metal,True
buserelin,50225.0,0.9855374,4.833183,50225,buserelin,False,0.0,,No metal,True
methocarbamol,688484.0,-0.68077374,9.052403,688484,methocarbamol,False,0.0,,No metal,True
aloperine,162147.0,3.1778932,7.946393,162147,aloperine,False,0.0,,No metal,True
isoliquiritigenin,638278.0,-3.1382298,5.783518,638278,isoliquiritigenin,False,0.0,,No metal,True
rotundine,72301.0,-2.8017206,4.5157,72301,rotundine,False,0.0,,No metal,True
bonaphthone,23384.0,-0.32831267,10.534127,23384,bonaphthone,False,0.0,,No metal,True
taminadenant,53466958.0,-1.0424546,0.07455568,53466958,taminadenant,False,0.0,,No metal,True
maltobionic-acid,7314.0,0.2882859,6.4068,7314,maltobionic-acid,False,0.0,,No metal,True
5-methylfurmethiodide,4141.0,15.062251,4.203539,4141,5-methylfurmethiodide,False,0.0,,No metal,True
ecabet,65781.0,0.29550493,9.2880745,65781,ecabet,False,0.0,,No metal,True
etizolam,3307.0,-0.13252454,-0.51031274,3307,etizolam,False,0.0,,No metal,True
ap1903,16135625.0,1.636159,2.9707577,16135625,ap1903,False,0.0,,No metal,True
kartogenin,2826191.0,-0.23601429,-0.36164716,2826191,kartogenin,False,0.0,,No metal,True
tomelukast,3969.0,-1.9824822,5.2618275,3969,tomelukast,False,0.0,,No metal,True
sgs-742,130021.0,2.9396484,8.614794,130021,sgs-742,False,0.0,,No metal,True
pco-400,129348.0,-0.17650378,9.319819,129348,pco-400,False,0.0,,No metal,True
ha-966-(s)-(-),183351.0,3.1147583,9.264044,183351,ha-966-(s)-(-),False,0.0,,No metal,True
ag-490,5328779.0,-2.736022,5.7659407,5328779,ag-490,False,0.0,,No metal,True
irl-2500,5311192.0,2.220213,2.437248,5311192,irl-2500,False,0.0,,No metal,True
tame,1550286.0,-0.48406708,8.342701,1550286,tame,False,0.0,,No metal,True
cycloserine-(d),6234.0,3.1109245,9.300012,6234,cycloserine-(d),False,0.0,,No metal,True
tc-i-15,90488948.0,-1.1139116,5.577114,90488948,tc-i-15,False,0.0,,No metal,True
ica-110381,4314115.0,-4.053589,4.829763,4314115,ica-110381,False,0.0,,No metal,True
salvinorin-a,128563.0,0.33719987,8.184085,128563,salvinorin-a,False,0.0,,No metal,True
pp-121,24905142.0,3.3898675,1.7829491,24905142,pp-121,False,0.0,,No metal,True
guanidine,3520.0,3.2387662,9.246803,3520,guanidine,False,0.0,,No metal,True
fenofibrate,3339.0,-2.831877,4.2387342,3339,fenofibrate,False,0.0,,No metal,True
asimadoline,179340.0,0.25945455,0.17412062,179340,asimadoline,False,0.0,,No metal,True
ht-2157,,0.27839655,-0.38477084,,ht-2157,False,0.0,,No metal,True
kuromanin,441667.0,14.735575,4.003739,441667,kuromanin,False,0.0,,No metal,True
rose-bengal,25474.0,1.0019712,1.0676113,25474,rose-bengal,False,0.0,,No metal,True
bortezomib,387447.0,-1.6463495,5.7111197,387447,bortezomib,False,0.0,,No metal,True
obeticholic-acid,,2.0087738,7.117637,,obeticholic-acid,False,0.0,,No metal,True
"ici-215,001",164451.0,-1.5868323,5.409243,164451,"ici-215,001",False,0.0,,No metal,True
c188-9,1324494.0,2.5115583,2.6581957,1324494,c188-9,False,0.0,,No metal,True
suxibuzone,5362.0,-1.7065277,4.8345637,5362,suxibuzone,False,0.0,,No metal,True
belizatinib,,0.6163099,1.5249147,,belizatinib,False,0.0,,No metal,True
vemurafenib,42611257.0,2.7490711,1.3176132,42611257,vemurafenib,False,0.0,,No metal,True
ebrotidine,65869.0,-1.4728545,5.4770913,65869,ebrotidine,False,0.0,,No metal,True
sb-431542,4521392.0,3.3123498,1.6826333,4521392,sb-431542,False,0.0,,No metal,True
artemether,68911.0,2.78034,7.7977624,68911,artemether,False,0.0,,No metal,True
desmopressin-acetate,,0.8431168,5.045099,,desmopressin-acetate,False,0.0,,No metal,True
unc3230,46355372.0,-2.3942127,5.426445,46355372,unc3230,False,0.0,,No metal,True
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,-0.10579707,9.56119,39359445,1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,False,0.0,,No metal,True
norethisterone-enanthate,229295.0,2.1637635,7.252888,229295,norethisterone-enanthate,False,0.0,,No metal,True
ct-7758,10186367.0,0.31446683,1.4809378,10186367,ct-7758,False,0.0,,No metal,True
