name,pubchem_cid,UMAP1,UMAP2
immethridine,9989505,6.588632,8.234944
dapansutrile,12714644,-1.0057791,6.2714863
gsk-j4,71729975,6.103009,7.915956
ziritaxestat,90420193,6.5296636,8.095462
cintriamide,6154037,9.982948,2.1986794
lylamine,62034,6.5365744,2.0283697
perchlozone,6433252,5.8467336,7.066994
dexrazoxane,71384,-1.3686026,6.824577
sklb-1028,54760385,6.3229427,8.311384
px-478,11234795,7.64642,3.030718
n-mppp,190901,7.0469394,2.3521457
guanidinopropionic-acid,67701,-1.4677367,6.670487
jnj-47965567,66553218,6.4940157,6.903948
tianeptine,37888263,7.26467,3.2016501
paraxanthine,4687,4.8692417,9.211474
bos-172722,73386890,8.352811,7.6133184
doramectin,9832750,-2.7707293,6.2206364
tcs-2002,44247646,10.05304,2.504806
iothalamic-acid-d3,3737,7.9759607,3.3015833
amiflamine,6336525,6.7109556,3.5126743
wye-125132,25227469,6.1234994,8.368782
esaprazole,68835,-1.3419538,6.809662
cgp-20712a,91667713,8.166757,7.40832
bicuculline-(+),10237,10.151477,3.044105
daucosterol,5742590,-3.295849,5.2806597
paricalcitol,5281104,-2.918964,5.371143
cefpodoxime,51546414,4.741404,7.7476974
tapinarof,6439522,9.541102,1.5076104
vitamin-e,14985,9.874698,1.5712852
stepronin,37888256,7.474018,2.4341114
bvt-948,6604934,7.1329217,2.53755
pki-179,76958312,6.078284,8.061951
chlorambucil,2708,7.7009444,3.2391925
ag-1024,2044,9.470108,1.4953285
guacetisal,68749,10.198842,2.1650872
rifaximin,46783403,8.422343,7.573574
amoxapine,2170,9.211178,3.2056344
isobutyramide,68424,-1.4041439,6.6284575
pa-452,9803242,8.281468,7.4351063
flopropione,3362,10.455925,1.8799943
pd-128907,5311346,9.528412,2.4172685
etonogestrel,6917715,-3.174637,4.732922
sulfatinib,52920501,8.411664,7.6522465
bendamustine,65628,6.6418824,8.3540745
tc-s-7006,9549300,6.0917544,7.9312334
edoxudine,66377,-2.4617739,7.9565215
ethinyl-estradiol,5991,10.165041,1.1408011
aminocaproic-acid,564,-1.6528986,6.9687166
finafloxacin,11567473,9.574196,4.5305815
naringin-dihydrochalcone,9894584,10.927718,1.7145526
ib-meca,123683,6.2990847,8.721531
pp242,135565635,8.0383415,7.685188
vs-4718,25073775,8.326414,7.3622575
vp-20629,3744,6.750507,6.2547584
talarozole,76958553,6.6405487,7.521221
lcl-161,24737642,6.639528,6.934639
mivebresib,71600087,7.995273,6.689868
tcs-hdac6-20b,23636017,-1.5165945,6.907962
cinoxacin,2762,9.273715,3.5780299
arachidonic-acid,444899,-2.2271237,6.127015
siguazodan,6604007,6.855568,3.6242568
uprosertib,51042438,8.088272,6.673116
e-4031,3185,6.5177913,6.687889
atpa,11345201,-1.7080274,7.051786
remetinostat,24875489,9.927961,2.3344605
ranirestat,153948,6.4689074,6.809011
sodium-picosulfate,5243,7.270333,6.725656
avridine,37186,-1.5776452,6.457685
clindamycin,446598,-2.0386279,6.8765593
ha14-1,6976314,10.038905,2.102029
onc201,73777259,6.839116,2.4467983
apto-253,11960271,6.416683,8.414365
pf-5274857,56956240,6.2413583,7.566055
telotristat,25025298,8.322161,7.449336
diethylstilbestrol,448537,9.466682,1.4903172
rhein,10168,10.270982,1.6146771
dbeq,676352,5.98988,7.7267056
chloroprocaine,8612,8.244041,3.4534469
cy208-243,58144,6.18846,6.2935
09/01/92,7141881,7.919225,6.3914967
darifenacin,444031,9.708383,2.8169277
carmoxirole,86308157,6.940863,6.313239
fpl-12495,164087,6.6013746,2.0912952
puerarin,5281807,10.634829,1.90577
transcrocetinate,5281232,-2.0868945,6.1361947
iguratimod,124246,9.11097,3.5785873
halothane,4369439,-1.1841441,6.04217
7-nitroindazole,1893,6.0059524,6.66116
bupranolol,66601885,9.41376,2.4056451
bi-224436,66561902,8.111468,6.6594744
chloroquine,444810,6.0101027,6.7357984
iloperidone,71360,8.202299,4.3217077
linaprazan,9951066,6.6565785,7.9613476
amn-082,1894361,6.5937104,2.183825
taurolidine,29566,-1.025414,6.413514
ono-4817,9888141,9.623715,3.09946
fluspirilene,3396,7.0165377,3.6406026
tc-mps1-12,70682875,6.4068375,7.5458465
sns-314,24995524,6.5409145,7.6552463
e7820,196970,6.0889997,6.3692646
cresopirine,78094,10.234495,2.0923698
fludarabine,657237,5.40589,9.256634
ly393558,10347428,6.0792913,6.38572
cxd101,16225380,6.375423,6.6565247
picrotoxinin,7098683,-3.7098567,5.069666
nitrosodimethylurea,129010104,-1.1016994,6.378589
sulfabenzamide,5319,6.9673786,3.1104736
"2,5-furandimethanol",74663,9.802216,2.022767
evodiamine,442088,6.579446,6.3309097
thiocolchicoside,9915886,9.796924,2.6782265
cadazolid,44242317,9.462026,4.176322
dihydromyricetin,161557,10.71932,1.7760681
exatecan-mesylate,151115,7.438067,6.076869
sulbactam,130313,-1.759145,7.31218
mafenide,3998,6.737541,2.0449505
midostaurin,9829523,6.6076226,6.247801
ameltolide,13086,7.2112904,3.3383121
a-784168,11420211,6.4156833,7.4189467
oc000459,11462174,6.3248806,6.31968
pf-477736,135565545,6.53908,6.3563786
carboxylosartan,108185,6.7954206,8.122208
tg-100713,17751063,8.124483,7.5898595
hpgds-in-1,46700750,6.3037,7.9379253
gliclazide,931837,6.725038,1.9314775
cim-0216,25331887,7.888967,4.2181606
desloratadine,124087,5.9736266,6.9094334
epacadostat,135564890,6.4405756,3.7994642
mecamylamine,46912050,-0.9273737,6.6133556
y-11,427018,-1.2928665,6.543363
darusentan,177236,8.179708,7.376764
vby-825,70945511,7.3911347,2.3784404
btz043-racemate,42609849,6.657689,3.1013434
tenalisib,86291103,8.233815,7.6430693
cefiderocol,46195832,5.02724,7.6015177
moracizine,34633,6.2118826,3.448231
selexipag,9913767,6.3491507,7.6646323
cyclopentolate,6604325,7.7102513,1.5902671
actarit,2018,7.7470336,3.3356478
talnetant,5311424,7.2243304,6.4702535
gentiopicrin,88708,-2.7791378,6.169128
diminazene-aceturate,2354,6.525558,3.5433877
sc-560,4306515,8.028169,6.529339
d-serine,71077,-1.583773,7.0098495
add-233089,54155633,6.5299015,3.6485069
ni-57,91827373,9.004954,3.289236
vu0360172,53318624,6.4719605,6.897553
mdms,9083,-1.132272,6.091023
loracarbef,5284585,7.4868145,2.4438753
jk-184,1069686,8.046083,7.79459
cilofexor,71228883,8.342708,7.234382
phenprocoumon,54681533,10.127485,2.051278
sulmazole,11859211,8.127581,7.8994246
vu0422288,73058507,8.138713,6.992473
irsogladine,3752,6.514013,2.295806
tc-i-2014,135883253,6.703309,8.460409
cytarabine,6253,-2.5855794,8.064219
firocoxib,208910,7.878463,1.4552784
sennoside-a,132466065,10.794174,1.7376258
trioxsalen,5585,10.553314,1.9832456
m8-b,11675630,9.639024,3.1975257
dibutyl-phthalate,3026,7.881325,1.4298531
flutamide,3397,6.8694806,3.585606
gdc-0084,57384863,5.4007893,9.099
ml9,4217,6.7235093,1.9696608
bms-986195,121293929,6.5347257,6.3734365
at13387,11955716,9.364082,2.5804424
levobunolol-(+/-),5460339,9.421353,2.7220705
wye-687,25229450,6.08889,8.318188
pantethine,452306,-1.6670485,6.9678926
ppt,5040063,7.8780656,6.468769
cgh2466,5282339,6.3481483,7.3313704
k02288,46173038,8.128552,7.279225
gdc-0068,24788740,6.354561,7.9317856
gallium-triquinolin-8-olate,9806063,7.5172753,6.554291
torcitabine,13711,-2.593557,8.072702
rs-504393,9953769,7.8815947,6.6086516
seletalisib,56928390,6.085378,7.993787
erythrosine,3259,10.62929,1.8899218
mometasone,441335,-3.5413706,4.9115896
evp4593,509554,8.481403,7.412255
pf-06305591,71666749,6.752739,8.395862
diperodon,40479653,6.6789427,3.4910817
mephenesin,6931199,9.829227,1.8802253
tcs-pim-1-1,1235170,8.766824,2.9145854
gw-9508,11595431,9.066734,3.3966997
ban-orl-24,10296561,7.741348,2.276851
etrasimod,44623998,7.852807,6.371811
bms-626529,11317439,8.325895,7.6223097
r-1487,11406590,8.346618,7.480331
dilmapimod,10297982,6.1495066,7.7280974
dithranol,10187,9.5545025,1.466268
etodolac,688461,7.052656,6.2590756
ardeparin,100942142,-2.508985,6.6636667
n-(p-amylcinnamoyl)-anthranilic-acid,5353376,7.969029,3.354654
milnacipran,6917779,7.086907,2.2658615
zamifenacin,3086618,9.943331,2.8236907
rs-67333,183782,9.229122,3.8070781
clozapine,135398737,6.5285163,3.6437223
pemafibrate,11526038,7.956051,6.5191145
gaboxadol,3448,-1.5249977,6.846986
ngb-2904,9891901,7.2216496,3.4159906
debrisoquin,2966,6.5735407,2.139998
bms-582949,10409068,6.4689946,7.900765
leucovorin,135398559,7.2784142,3.2446568
sta-5326,10173277,6.0888653,8.027329
digoxigenin,15478,-3.359887,5.2880516
tioxolone,72139,9.552941,1.6328863
xl388,59604787,8.111532,7.0725536
ciprofibrate,9882424,9.951554,1.9541268
propylhexedrine,71197,-0.96415794,6.6117525
ci-844,200510,7.7575684,6.8332376
phenserine,192706,8.918579,3.297465
co-101244,6918409,9.621838,2.4973614
anethole,637563,9.801971,1.9236404
tranilast,5282230,9.038261,3.5564973
acitazanolast,2006,6.8200183,3.6799412
acumapimod,11338127,6.3268003,7.455421
prenylamine,181757,6.594405,2.077713
molidustat,59603622,5.194556,9.036911
acetarsol,1985,8.711702,3.238877
propiolactone,2365,-1.6449405,5.986246
sb-271046,5312149,9.011801,3.2139032
carbamazepine,2554,6.828291,3.6294725
phenformin,8249,6.587135,2.1021757
benzo[d]thiazole-2(3h)-thione,697993,6.263607,3.4286664
phortress,399465,6.6131682,6.780872
lactulose,11333,-1.6213975,5.471867
edrophonium,3202,8.707831,3.192307
"1-(1,2-diphenylethyl)piperidine-(+/-)",44574903,6.590919,2.1456938
seclazone,76966156,9.721095,2.813195
budesonide,63006,-3.7594297,5.099963
necrostatin-2,11288934,6.5833015,6.2735453
piconol,11474,6.9705224,6.8048453
cyclic-amp,40467852,5.388837,9.246475
pd-166793,9887870,7.09518,1.8953092
2-hydroxyethyl-salicylate,6880,10.212174,2.060233
cordycepin,6303,5.3906865,9.249524
quinolinic-acid,1066,6.941969,6.786271
sr-95639a,195165,5.925325,7.657771
verdinexor,71492799,6.2197213,8.131242
azd7545,16741245,6.996696,3.3238637
agi-6780,71299339,6.6383424,3.2595756
linagliptin,10096344,6.5493107,8.15968
catharanthine,5458190,6.8724303,6.1936975
retinyl-palmitate,5280531,-2.4993856,6.010317
piceatannol,667639,9.64635,1.6166778
firategrast,9935681,9.605776,3.0630517
nifenazone,4487,6.4612083,6.885907
gw-0742,9934458,7.7547774,7.051486
cgp-25454a,9819591,9.455609,3.1031332
vinblastine,13342,8.185717,6.2208858
danirixin,24780598,8.746939,3.258489
larotrectinib,46188928,6.0906234,8.285421
bc-11,60126757,6.678976,1.8994029
triciribine,65399,5.4489403,9.274392
eliglustat,23652731,9.721104,2.7090974
gemcitabine,60750,-2.579425,8.059062
acexamic-acid,2005,-1.709553,6.913977
guanaben-acetate,5702063,6.614786,2.0814228
bd-1008,126388,6.623332,2.1846411
brd7389,1080352,7.262493,3.4457574
zotepine,5736,8.081043,1.9037777
cis-urocanic-acid,736715,4.9151053,8.874194
s-trityl-l-cysteine,7271796,7.196608,1.9006797
fluticasone-propionate,444036,-3.6759374,4.924937
trodusquemine,9917968,-2.6894662,5.0660086
splitomycin,5269,10.126674,2.0727725
cfi-400945,58486178,8.06871,6.514526
azd8931,11488320,8.7709055,7.2633986
triamcinolone-acetonide,6436,-3.7482326,5.0923877
sb-202190,5169,7.824253,7.7981424
valethamate,38989053,7.704708,1.5850279
l-760735,9809077,8.040956,1.9280858
foscarnet,3415,-1.154056,6.1155944
lestaurtinib,9932888,6.5815296,6.2448645
phenylbutazone,4781,6.7820034,3.6094468
xbd173,6433109,6.4520025,7.9965806
barasertib-hqpa,16007391,8.533442,7.377031
spizofurone,71755,10.454821,2.01951
indocyanine-green,9919342,6.651528,3.6313736
azacitidine,9444,-2.5377858,7.9907928
"cis-exo-camphanediol-2,3",21626088,-2.2173336,5.511767
merbarone,3000671,6.758491,3.6027374
epinephrine,5816,8.927961,2.0656862
lofepramine,3947,7.1111526,3.3255286
haloprogin,3561,9.600641,1.9988288
tg100-115,10427712,8.15057,7.583099
bibx-1382,6918508,6.0330405,7.9212527
ro-28-1675,9886086,6.698011,7.3750157
oseltamivir-phosphate,65028,-2.0597003,6.852837
propylthiouracil,657298,-1.3239889,6.712812
perillyl-alcohol,369312,-2.1946132,5.840892
ibuproxam,11458696,7.2359014,2.0546296
thiram,5455,-0.9991777,6.3697844
palomid-529,86324425,10.704352,1.7865008
fit,84008,6.805516,3.550559
cortisone-acetate,5745,-3.289624,4.7784925
phenylbutyrate,4775,7.6184225,1.5167443
tomivosertib,118598754,5.5935063,8.567932
allylisothiocyanate,5971,-0.9814249,6.480138
arcyriaflavin-a,5327723,6.644605,6.217757
atenolol-(+/-),180559,9.492127,2.6265578
acelarin,134694283,9.217038,2.455287
bms-207940,156690,7.942331,6.8603
pazopanib,10113978,6.160899,8.311055
chromium-picolinate,56840998,6.842564,6.8068814
2-bfi,3080926,9.488117,3.0988421
segesterone-acetate,108059,-3.2460818,4.710594
ly266097,92845961,7.9918694,6.4337945
pf-06282999,71571306,9.403066,2.9721963
etomidate,667484,6.8768115,8.067428
tc-ntr1-17,44157038,8.091561,6.632444
bendazol,12132,6.6887875,8.44786
abt-639,46851313,7.0608063,3.264354
fluprazine,71153,6.8988056,3.642525
ns-8593,11587013,6.677187,8.448536
naloxone,5284596,10.384926,3.2070203
kbg,92461199,9.800192,1.623739
ly2334737,11646777,-2.6151187,8.0965805
thiamine-pyrophosphate,1132,5.419487,8.842889
daidzin,107971,10.868891,1.7470733
geranyl-farnesylacetate,5282182,-2.2040894,6.0998387
etazolate,3277,6.2621274,8.055419
t-62,855908,7.066863,2.8202813
4-aminohippuric-acid,2148,7.2988877,3.1381104
homoveratrylamine,8421,9.854994,2.5839121
benzoclidine,6928653,7.907091,1.6865878
proglumetacin,76965948,7.9703703,6.4571686
dimercaptosuccinic-acid,2724354,-1.6769038,5.9368935
isofloxythepin,969497,6.6951632,2.0367928
velaresol,72162,10.364426,2.013529
ningetinib-tosylate,60165029,8.454994,6.821566
nvp-bgj398,53235510,8.563846,7.4551764
2-iminobiotin,135678104,-1.7356251,7.1157427
folic-acid,6037,6.6631474,7.667514
mepacrine,446536,7.9721065,6.5740085
hexachlorophene,3598,9.445574,1.4702904
neratinib,9915743,8.598769,7.0887427
"2,3-cis/exo-pinanediol",12518181,-2.2481067,5.485497
su3327,11837140,4.6485124,8.797581
indiplon,6450813,6.425728,7.936566
doripenem,73303,-1.9302275,7.2830963
myricetin,5281672,10.720133,1.8206549
omega-(4-iodophenyl)pentadecanoic-acid,123810,7.5737686,1.5269201
ef5,389053,4.589468,8.810201
dipeptamin,7014883,-1.8325341,7.059974
clidinium,24867263,7.875062,1.6382976
danegaptide,16656685,7.3339243,2.501919
ingenol,442042,-2.7387776,5.9124804
npy-5ra972,9884833,6.2542777,6.335608
icomucret,5280724,-2.3063514,6.0810246
pinocembrin,68071,10.611045,1.9519995
myristyl-nicotinate,531641,6.948285,6.8926964
nebivolol,189562,9.519176,2.5695705
brl-15572,92844253,6.7004023,3.420625
asapiprant,59232326,8.007352,6.711883
difloxacin,56206,9.5679,4.5333996
ogerin,56707820,7.978762,2.0509527
opipramol,9417,6.7289824,3.5236216
sobetirome,9862248,9.96693,1.8335149
decamethonium,2968,-0.9924901,6.572777
sulfisomidin,5343,6.1475377,7.517157
banoxantrone,9955116,8.34905,3.3693812
cenicriviroc,11285792,8.041166,7.6059146
10-debc,10521421,9.060322,3.2956853
methenamine,4101,-1.005288,6.443154
panobinostat,6918837,6.4139614,6.2625265
tucidinostat,12136798,6.475362,6.921788
beta-ccb,128618,7.079204,6.345849
iproniazid,3748,6.4223666,6.8880844
talniflumate,25273599,6.9714622,7.16645
metenkephalin,73265283,8.504486,2.3989022
a-887826,46919335,8.307575,7.291102
cyclovirobuxin-d,260439,-2.6905873,5.0747423
antazoline,2200,6.5496407,3.6772895
eb-47,53229989,6.3371644,8.647128
pepstatin,5478883,-1.9774008,6.9272985
ici-162846,134778,5.299827,8.781264
betamethasone-dipropionate,21800,-3.6357412,4.9425006
cadralazine,76968745,5.869562,7.734974
eed226,123132228,8.293532,7.6258698
pirfenidone,40632,6.730499,3.6083834
compound-58112,155931,9.623153,2.7041948
ridinilazole,16659285,6.477196,8.450068
jq1-(+),46907787,7.0580516,7.9603844
ly2606368,46700756,8.244003,7.336758
tanespimycin,59996479,-2.195337,6.7476716
bropirimine,135413497,6.7069254,2.3423543
"cp-945,598",10052040,6.4974265,8.211766
compound-w,16760376,9.158235,3.315518
sb-269970,6604889,8.969185,2.023294
bentiromide,6957673,8.49175,3.4315915
ciluprevir,9853710,7.805938,7.1482897
fosfestrol,3032325,9.478007,1.5037972
lerisetron,65997,6.6048107,8.376613
butylphthalide,9990075,7.905324,1.4073483
azd5991,131634760,7.9587517,6.389979
ml347,44577753,8.273873,7.454592
tulrampator,24857397,9.22459,3.5063455
cgp-7930,5024764,9.487079,1.4854636
iox1,459617,7.4468484,6.530311
lidoflazine,3926,6.993502,3.6778457
orteronel,10335364,6.868431,7.926142
s26948,9958279,9.081872,3.54128
bw-b70c,88473969,9.58071,2.488558
propidium-iodide,4939,6.054817,6.508236
jnj-1661010,2809273,6.482901,7.9981804
lanatoside-c,73707447,-3.3671262,5.309453
pyrazolanthrone,8515,6.3781567,6.3882623
ipsapirone,56971,6.4146776,7.6670876
loxoprofen,13049027,7.611834,1.4752585
cisapride,6917698,9.197989,3.7554398
ce3f4,73669656,6.8063345,3.6021597
taranabant,11226090,8.015913,6.8065853
isosteviol,99514,-2.6010845,5.115645
pimodivir,67286591,6.3977575,8.072724
sb-2343,46912230,6.3392115,8.450779
venlafaxine,11846746,9.645336,2.5811346
e7046,56944705,8.16314,6.5730906
3-methyl-gaba,6604938,-1.683373,6.9831004
sulfachlorpyridazine,6634,6.3715444,3.28461
lypressin,133588927,8.531644,2.3659155
faropenem,14659032,-1.8544357,7.3083053
flumethasone-pivalate,443980,-3.6326475,4.9400516
topiroxostat,5288320,6.0349298,8.088004
felbinac-ethyl,26436,7.6738877,1.4342227
ml277,53347902,7.6860976,7.3359737
valsartan,60846,7.224469,2.2655704
azd1446,96568205,9.477488,3.0855825
bupropion,688387,7.045009,2.5055566
muscimol,4266,-1.4088478,6.7415338
fosfosal,3418,10.274653,2.04979
promethazine,89044377,6.1327996,3.4196424
go-6983,3499,7.883713,6.446763
cetrorelix,25074887,7.1996245,7.029459
ncx-1015,9850209,10.117064,1.4478166
1-ebio,82320,6.6947603,3.743392
dcc-2618,46208890,8.212333,6.8087645
prednisone,5865,-3.376646,4.8402944
ndt-9513727,10210160,8.145648,7.5453343
olmesartan,158781,6.8924747,8.064644
besifloxacin,10178705,9.570642,4.5425873
mavacamten,117761397,6.908535,2.39989
clorgiline,4380,9.561292,2.1573255
chlorindione,70846,7.1468315,1.5784227
pr-619,2817763,5.9795923,7.277033
sulbentine,67686,6.596606,2.1027026
rlx,78144,7.3621745,3.356272
primidone,4909,7.09188,2.3195143
mitotane,6603772,6.6106052,1.9906741
primaquine,3044369,8.001704,6.542548
arsanilic-acid,7389,6.4675827,3.3999174
ku-55933,5278396,8.135438,1.8782507
tcs-359,1048845,9.318095,3.5321834
mk-8617,44230662,8.213191,6.844646
cyt-997,11351021,8.346879,7.5055757
azd1981,11292191,6.4783297,6.3109736
imiloxan,76966048,7.8576355,7.828465
acenocoumarol,54683745,9.173676,3.2436235
nifursol,9570327,9.437684,3.2541523
ab-423,90259477,7.0899763,3.2365327
5-aminolevulinic-acid,7048523,-1.6537292,7.038581
kaf-156,49856296,6.599345,8.165004
vatinoxan,163952,9.515204,3.0944068
iodixanol,6604448,7.887941,3.2930703
amyl-nitrite,129010055,-1.346147,6.0058966
tc-g-1000,10220232,6.7422557,8.264485
a205804,9839311,6.477367,6.8138876
ceftizoxim,6533629,4.740053,7.75051
naftidrofuryl,12898282,7.7037015,1.6045017
cinromide,688145,6.9286523,2.2619388
tilmicosin,16225190,-2.7030864,6.342307
fasudil,3547,5.906052,6.864169
nvp-dpp728,9796290,6.230499,7.634135
terbinafine,1549008,6.546986,2.0574384
etofibrate,65777,7.864545,6.8568745
phtpp,11201035,8.010974,7.586914
mitoflaxone,55748,10.290792,2.0877943
famciclovir,3324,5.356588,9.084115
enoxacin,3229,6.800955,7.3223863
pik-293,53245636,6.4958935,7.8931494
a-803467,16038374,9.120797,3.6217804
sid-7969543,2149494,9.185111,3.5648718
donitriptan,197706,7.9868555,6.466184
albuterol,182176,8.829644,2.10637
madecassoside,24825675,-3.323736,5.2562613
cefamandole-nafate,5284527,7.9559984,2.520843
cefonicid,43594,7.953558,2.5266728
imirestat,65673,7.049785,2.3490746
a-769662,54708532,8.531234,3.2238452
cholecalciferol,5280795,-2.9278247,5.3418083
tibolone,124484332,-3.1585557,4.7200127
ulifloxacin,40490637,9.578557,4.5363426
oxiniacic-acid,16976,6.9222302,6.9230986
vlx1570,71523377,6.902235,3.3400838
bw-348u87,9554761,5.8462358,7.112437
trifluoperazine,5566,6.158801,3.4188097
ccg-63808,5948316,7.7120705,7.37708
naltrindole,5497186,8.188836,6.200607
pranidipine,29986494,7.4170113,0.7777534
flutrimazole,3401,6.8529286,8.205247
ceftiofur,6328657,4.7796354,7.7294984
propafenone,184819,9.560715,2.7316716
vidarabine,21704,5.4000173,9.260189
tozasertib,5494449,6.015119,7.96977
gf109203x,2396,6.5653863,6.324044
hetacillin,443387,7.760089,2.52247
paroxetine,43815,9.621007,2.6241324
rx-821002,67743720,9.474959,2.4219575
perfluorohexyloctane,10477896,-1.2379142,6.057001
stavudine,18283,-2.4618638,7.957079
bibu-1361,17756796,6.071121,7.9820805
6-benzylaminopurine,62389,6.4096017,8.409147
a-33903,6923850,6.9070263,3.730641
aminolevulinic-acid-benzyl-ester,9964521,7.8320765,1.7733545
kw-2449,11427553,6.3804975,6.507655
tiaramide,5469,6.3492546,3.57619
phenylacetylglutamine,92258,7.457785,2.2920039
metaraminol,5906,8.938342,1.9756701
oxcarbazepine,34312,7.2336035,3.3599458
pevonedistat,16720766,6.2844534,8.584824
acetylcholine,187,-1.4263504,6.576463
pyridoxal,1050,7.0942736,6.750665
salirasib,5469318,7.8072815,1.4114003
cbipes,9864510,5.9219112,6.898589
alprostadil,5280723,-2.6608932,5.9742575
bml-284,11210285,8.272514,7.441383
thymol,6989,9.482073,1.5082232
tropicamide,688595,6.455812,6.8402905
chloramphenicol,5959,8.1159115,2.3284416
glucaric-acid,33037,-1.7840259,5.5990863
emixustat,25221720,9.509698,2.368841
finasteride,57363,-3.0290642,4.8826256
acetophenazine,17676,6.3389816,3.3807015
xaliproden,128919,6.548733,2.069866
hc-067047,2742550,6.640746,6.5115323
nps-2407,9948445,6.3909373,6.8760076
benzyl-alcohol,244,8.612515,1.555288
methazolamide,4100,-1.0562975,6.5125394
lobendazole,22752,6.778098,8.494904
edaglitazone,76961439,7.889245,6.771263
clomesone,100651,-1.1648501,6.055454
ezutromid,886736,6.0526457,6.4853797
impentamine,9793868,4.915062,8.858253
nifurtimox,6604371,9.5367365,3.1957116
pd-81723,122028,7.1134577,2.8826847
t-0156,5368,8.332553,7.3834753
vu152100,864492,7.7809896,6.819797
rapastinel,14539800,-1.76173,6.96682
abarelix,16131215,7.1706233,6.798941
methysergide,9681,6.3911233,6.2451625
ne-100,9841596,9.853741,2.7411845
bithionol,2406,9.435957,1.5473233
gne-7915,58539171,8.382623,7.3859854
cilnidipine,28248392,7.4221845,0.7710145
chlorocresol,1732,9.420619,1.4961691
nemorexant,91801202,8.207888,7.541255
lubiprostone,9800568,-2.249423,5.9681325
mibefradil,60663,6.7513566,8.465678
11/01/2,16401161,-1.8652488,7.1096573
irbesartan,3749,6.8518248,2.4532115
lsn-2463359,72551298,6.445627,6.8743787
trofosfamide,9576166,-1.234892,6.353424
bephenium-hydroxynaphthoate,19667,9.508079,2.6659734
remimazolam,9867812,6.6051135,8.144641
uprifosbuvir,117885113,9.040228,2.3823943
seladelpar,11236126,9.95411,1.8882205
captamine,25799,-0.9793091,6.463158
rovazolac,89792952,6.1152434,6.7502985
sam-315,10430623,6.091388,6.4358883
ly3295668,121333423,6.042279,7.9716744
tc-g-1004,25074316,6.1245303,8.001354
elesclomol,300471,6.709102,2.165941
dacarbazine,135398738,4.8832912,9.150718
abx-1431,71657619,6.835466,3.6072016
serdemetan,11609586,6.116199,6.3931603
daprodustat,24831508,-1.466459,6.910299
ephedrine-(racemic),7028,8.225968,2.0563524
l-690330,132449,9.671252,1.7737268
bmy-7378,2419,9.049806,3.4125226
osilodrostat,44139752,6.6431413,8.22313
tolazoline,5504,6.480083,2.1491234
prt4165,207893,6.4822226,6.844548
pf-06650833,118414016,8.02777,6.8513293
gpp-78,44819697,6.316322,6.629199
azd3264,91666658,8.275373,4.282939
it1t,25147749,-0.8958616,6.5243363
pentacosanoic-acid,10468,-1.8838018,5.962933
sulfameter,5326,6.1841407,7.4007435
l-aspartic-acid,5960,-1.5699862,6.9842873
haloperidol-decanoate,52919,7.975465,1.81823
beclabuvir,56934415,7.963376,6.4501386
flumecinol,76961845,9.374839,1.4736836
glpg0187,53340771,8.383998,7.3898253
cridanimod,38072,7.4393563,3.34118
sodium-orthovanadate,417214,-1.1296268,6.1234355
as-1269574,5332859,5.973489,7.7956715
diazoxide,3019,6.2758265,3.246357
monensin,441145,-2.0644104,5.8043866
nvp-bez235,11977753,6.226094,6.5065937
amg-487,24957182,8.265119,7.244142
am-24,11862,9.453365,1.5632745
pci-24781,11749858,9.501898,3.1943944
gonadorelin,638793,7.2897787,7.193712
chloramine-t,31388,6.743221,1.8989958
docetaxel,148124,9.836815,3.4539697
nppb,4549,8.020236,3.3573272
silibinin,31553,10.76301,1.732278
tc-s-7009,70697712,6.467567,3.8130784
amprolium,2178,6.0038247,7.87685
felbamate,3331,7.651072,1.5500394
nn-dnj,501640,-2.0677803,6.5373125
antagonist-g,163960,6.6974883,6.4633045
clofibric-acid,2797,9.707262,1.967457
rimantadine,7048786,-0.89492595,6.6302133
dexamethasone-acetate,236702,-3.6043003,4.913136
carbenicillin,12877824,7.8460426,2.5374565
nitroflurbiprofen,67513161,7.625346,1.4069594
azd6482,44137675,7.5758486,3.3696856
lemborexant,56944144,8.26813,7.3280153
rocuronium,441290,-2.7668154,5.0832143
pim-1-inhibitor-2,2765355,6.86757,7.5222435
bendazac,2313,8.0473795,6.4488993
d-7193,6995101,-1.7401208,7.225197
aminosalicylate,4649,8.550642,3.3267727
abt-072,57775240,8.981985,3.2603538
y-26763,121878,9.60087,2.5640426
6-chloromelatonin,1858,7.9379187,6.4118805
vu0361737,44191096,8.054086,7.0100946
pf-04447943,135564558,5.394399,8.823378
butylated-hydroxytoluene,31404,9.493533,1.4840302
levobunolol,39468,9.464524,2.7140841
sanazole,119163,-1.227143,6.7528157
ym-298198-desmethyl,11716890,6.7224755,8.013031
nitenpyram,3034287,5.9385667,7.1274853
oxiconazole,5353853,7.359735,8.108782
cort-108297,44454750,6.0250874,6.787993
pp-1,1400,6.034554,8.242589
nicaraven,1598447,6.4989734,6.9247394
chlorphenoxamine,38988830,8.020861,1.8804824
lb-100,11923097,-1.9151756,6.541527
bromhexine,2442,6.6900744,3.4044015
baclofen,6923772,7.404684,1.8777047
mtpg,10752093,7.5381594,1.7230023
azd7594,67041274,8.382891,6.715593
coenzyme-q10,5281915,-2.201638,6.04583
iowh032,135565181,9.53647,3.0019114
actinomycin-d,78357827,9.455997,3.8766985
isobutamben,7176,8.204195,3.4772277
triamterene,5546,6.0274334,7.868323
