name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
rki-1447,60138149,7.159278,7.485274,60138149,rki-1447,True,3.0,3.0,0.0,True,3 rings
decloxizine,71135,6.771616,2.2390523,71135,decloxizine,True,3.0,2.0,1.0,True,3 rings
alx-5407,86306255,9.5346575,2.569757,86306255,alx-5407,True,3.0,3.0,0.0,True,3 rings
dihydrexidine,6603820,9.022444,2.1519427,6603820,dihydrexidine,True,4.0,2.0,2.0,True,4+ rings
dipt,26903,6.222913,6.3129373,26903,dipt,True,2.0,2.0,0.0,True,2 rings
firsocostat,71528744,7.936625,6.8099174,71528744,firsocostat,True,5.0,4.0,1.0,True,4+ rings
rn-1747,5068295,6.311645,3.1939538,5068295,rn-1747,True,3.0,2.0,1.0,True,3 rings
az20,46244454,6.252166,8.368509,46244454,az20,True,5.0,3.0,2.0,True,4+ rings
rs-17053,3894573,8.009475,6.4305563,3894573,rs-17053,True,4.0,3.0,1.0,True,4+ rings
alfuzosin,37888195,8.863199,7.3075786,37888195,alfuzosin,True,3.0,2.0,1.0,True,3 rings
troxerutin,5486699,10.903705,1.6780018,5486699,troxerutin,True,5.0,3.0,2.0,True,4+ rings
phenytoin,1775,7.068134,2.3675592,1775,phenytoin,True,3.0,2.0,1.0,True,3 rings
gs-9973,59473233,6.108021,8.350606,59473233,gs-9973,True,6.0,5.0,1.0,True,4+ rings
cudc-101,24756910,8.794277,7.294975,24756910,cudc-101,True,3.0,3.0,0.0,True,3 rings
cephalothin,6024,7.7004066,2.5133967,6024,cephalothin,True,3.0,1.0,2.0,True,3 rings
netilmicin,441306,-2.6562738,6.7641926,441306,netilmicin,True,3.0,0.0,3.0,True,3 rings
c-1,3545,5.890284,6.8612113,3545,c-1,True,3.0,2.0,1.0,True,3 rings
gadoteridol,101671780,-1.4353441,6.60312,101671780,gadoteridol,True,3.0,0.0,3.0,True,3 rings
cetilistat,9952916,8.1648655,3.4405417,9952916,cetilistat,True,2.0,2.0,0.0,True,2 rings
yl0919,54673543,7.003926,2.358269,54673543,yl0919,True,3.0,2.0,1.0,True,3 rings
stf-083010,135398515,9.454491,1.4869801,135398515,stf-083010,True,3.0,3.0,0.0,True,3 rings
gsk2982772,77108121,8.165136,7.553067,77108121,gsk2982772,True,4.0,3.0,1.0,True,4+ rings
proglumide,6603906,7.294234,2.5137494,6603906,proglumide,True,1.0,1.0,0.0,True,1 ring
nelarabine,3011155,5.3992295,9.204338,3011155,nelarabine,True,3.0,2.0,1.0,True,3 rings
way-600,25229526,6.0778475,8.3631115,25229526,way-600,True,7.0,5.0,2.0,True,4+ rings
"d,l-mevalonic-acid-lactone",6419891,-1.6730138,5.8552055,6419891,"d,l-mevalonic-acid-lactone",True,1.0,0.0,1.0,True,1 ring
nimodipine,157132,7.411819,0.76004493,157132,nimodipine,True,2.0,1.0,1.0,True,2 rings
pemetrexed,135410875,6.5237308,7.556159,135410875,pemetrexed,True,3.0,3.0,0.0,True,3 rings
metocurine,21233,10.152528,3.0531948,21233,metocurine,True,8.0,4.0,4.0,True,4+ rings
estradiol-cypionate,9403,10.123297,1.1659181,9403,estradiol-cypionate,True,5.0,1.0,4.0,True,4+ rings
pd-173212,9916734,9.573057,2.9303975,9916734,pd-173212,True,3.0,3.0,0.0,True,3 rings
bms-906024,66550890,7.056472,3.6512039,66550890,bms-906024,True,3.0,2.0,1.0,True,3 rings
pha-848125,16718576,6.505041,7.8868628,16718576,pha-848125,True,5.0,3.0,2.0,True,4+ rings
permethrin,40159,9.984,1.9484191,40159,permethrin,True,3.0,2.0,1.0,True,3 rings
benactyzine,9330,7.8357625,1.6001108,9330,benactyzine,True,2.0,2.0,0.0,True,2 rings
triptolide,107985,-3.3666794,5.2542768,107985,triptolide,True,7.0,0.0,7.0,True,4+ rings
acesulfame-potassium,36573,-1.4348011,6.5182977,36573,acesulfame-potassium,True,1.0,0.0,1.0,True,1 ring
ceftazidime,6321415,4.963716,7.6786466,6321415,ceftazidime,True,4.0,2.0,2.0,True,4+ rings
azathioprine,2265,5.176225,9.021976,2265,azathioprine,True,3.0,3.0,0.0,True,3 rings
2-methyl-5-nitrophenol,93576,8.77408,3.0000105,93576,2-methyl-5-nitrophenol,True,1.0,1.0,0.0,True,1 ring
cp-532623,10145345,6.9515724,3.6111858,10145345,cp-532623,True,3.0,2.0,1.0,True,3 rings
aurora-a-inhibitor-i,44139710,6.4385004,7.6830735,44139710,aurora-a-inhibitor-i,True,5.0,4.0,1.0,True,4+ rings
etc-159,86280523,6.338997,8.115312,86280523,etc-159,True,4.0,4.0,0.0,True,4+ rings
cabazitaxel,9854073,9.8065405,3.437476,9854073,cabazitaxel,True,6.0,2.0,4.0,True,4+ rings
midafotel,6435801,-1.4706788,6.832331,6435801,midafotel,True,1.0,0.0,1.0,True,1 ring
telmesteine,25271872,-1.7056682,7.252649,25271872,telmesteine,True,1.0,0.0,1.0,True,1 ring
bisphenol-a,6623,9.4956255,1.4795473,6623,bisphenol-a,True,2.0,2.0,0.0,True,2 rings
metazosin,51057264,8.827951,7.337759,51057264,metazosin,True,3.0,2.0,1.0,True,3 rings
nepicastat,9796181,6.561956,2.0780723,9796181,nepicastat,True,3.0,2.0,1.0,True,3 rings
iopromide,6604433,7.9125395,3.2638097,6604433,iopromide,True,1.0,1.0,0.0,True,1 ring
ibutamoren,178024,7.5798187,3.291645,178024,ibutamoren,True,4.0,2.0,2.0,True,4+ rings
selfotel,6604838,-1.6867164,6.995825,6604838,selfotel,True,1.0,0.0,1.0,True,1 ring
hexylene-glycol,5288845,-1.4276674,5.9748206,5288845,hexylene-glycol,True,0.0,0.0,0.0,False,0 rings
enrofloxacin,71188,9.569451,4.527343,71188,enrofloxacin,True,4.0,2.0,2.0,True,4+ rings
degarelix,16136245,6.624882,6.4173903,16136245,degarelix,True,8.0,6.0,2.0,True,4+ rings
adefovir-dipivoxil,60871,5.3619165,9.165969,60871,adefovir-dipivoxil,True,2.0,2.0,0.0,True,2 rings
ethamivan,9363,9.860255,2.9202273,9363,ethamivan,True,1.0,1.0,0.0,True,1 ring
mepiroxol,71668,6.8256936,6.908972,71668,mepiroxol,True,1.0,1.0,0.0,True,1 ring
ns-1643,10177784,8.630846,3.240959,10177784,ns-1643,True,2.0,2.0,0.0,True,2 rings
bromantan,4660557,6.6678467,3.4940472,4660557,bromantan,True,5.0,1.0,4.0,True,4+ rings
psoralen,6199,10.574282,1.9987601,6199,psoralen,True,3.0,3.0,0.0,True,3 rings
quinagolide,3086401,8.9993515,2.1371505,3086401,quinagolide,True,3.0,1.0,2.0,True,3 rings
lotamilast,24864553,8.647391,7.2334642,24864553,lotamilast,True,4.0,4.0,0.0,True,4+ rings
jnj-10191584,10446295,6.615591,8.350923,10446295,jnj-10191584,True,3.0,2.0,1.0,True,3 rings
parecoxib,119828,8.026123,4.2663913,119828,parecoxib,True,3.0,3.0,0.0,True,3 rings
clobetasone-butyrate,71386,-3.3290765,4.7531886,71386,clobetasone-butyrate,True,4.0,0.0,4.0,True,4+ rings
camptothecin,24360,7.4449086,6.059995,24360,camptothecin,True,5.0,3.0,2.0,True,4+ rings
clofibrate,2796,9.711073,1.9912947,2796,clofibrate,True,1.0,1.0,0.0,True,1 ring
trimetozine,12478,10.000778,2.9716349,12478,trimetozine,True,2.0,1.0,1.0,True,2 rings
orphanin-fq,56947112,7.5295224,2.1027772,56947112,orphanin-fq,True,2.0,2.0,0.0,True,2 rings
immethridine,9989505,6.588632,8.234944,9989505,immethridine,True,2.0,2.0,0.0,True,2 rings
dapansutrile,12714644,-1.0057791,6.2714863,12714644,dapansutrile,True,0.0,0.0,0.0,False,0 rings
gsk-j4,71729975,6.103009,7.915956,71729975,gsk-j4,True,4.0,3.0,1.0,True,4+ rings
ziritaxestat,90420193,6.5296636,8.095462,90420193,ziritaxestat,True,6.0,4.0,2.0,True,4+ rings
cintriamide,6154037,9.982948,2.1986794,6154037,cintriamide,True,1.0,1.0,0.0,True,1 ring
lylamine,62034,6.5365744,2.0283697,62034,lylamine,True,3.0,1.0,2.0,True,3 rings
perchlozone,6433252,5.8467336,7.066994,6433252,perchlozone,True,1.0,1.0,0.0,True,1 ring
dexrazoxane,71384,-1.3686026,6.824577,71384,dexrazoxane,True,2.0,0.0,2.0,True,2 rings
sklb-1028,54760385,6.3229427,8.311384,54760385,sklb-1028,True,5.0,4.0,1.0,True,4+ rings
px-478,11234795,7.64642,3.030718,11234795,px-478,True,1.0,1.0,0.0,True,1 ring
n-mppp,190901,7.0469394,2.3521457,190901,n-mppp,True,3.0,2.0,1.0,True,3 rings
guanidinopropionic-acid,67701,-1.4677367,6.670487,67701,guanidinopropionic-acid,True,0.0,0.0,0.0,False,0 rings
jnj-47965567,66553218,6.4940157,6.903948,66553218,jnj-47965567,True,5.0,3.0,2.0,True,4+ rings
tianeptine,37888263,7.26467,3.2016501,37888263,tianeptine,True,3.0,2.0,1.0,True,3 rings
paraxanthine,4687,4.8692417,9.211474,4687,paraxanthine,True,2.0,2.0,0.0,True,2 rings
bos-172722,73386890,8.352811,7.6133184,73386890,bos-172722,True,4.0,4.0,0.0,True,4+ rings
doramectin,9832750,-2.7707293,6.2206364,9832750,doramectin,True,8.0,0.0,8.0,True,4+ rings
tcs-2002,44247646,10.05304,2.504806,44247646,tcs-2002,True,4.0,4.0,0.0,True,4+ rings
iothalamic-acid-d3,3737,7.9759607,3.3015833,3737,iothalamic-acid-d3,True,1.0,1.0,0.0,True,1 ring
amiflamine,6336525,6.7109556,3.5126743,6336525,amiflamine,True,1.0,1.0,0.0,True,1 ring
wye-125132,25227469,6.1234994,8.368782,25227469,wye-125132,True,7.0,3.0,4.0,True,4+ rings
esaprazole,68835,-1.3419538,6.809662,68835,esaprazole,True,2.0,0.0,2.0,True,2 rings
cgp-20712a,91667713,8.166757,7.40832,91667713,cgp-20712a,True,3.0,3.0,0.0,True,3 rings
bicuculline-(+),10237,10.151477,3.044105,10237,bicuculline-(+),True,6.0,2.0,4.0,True,4+ rings
daucosterol,5742590,-3.295849,5.2806597,5742590,daucosterol,True,5.0,0.0,5.0,True,4+ rings
paricalcitol,5281104,-2.918964,5.371143,5281104,paricalcitol,True,3.0,0.0,3.0,True,3 rings
cefpodoxime,51546414,4.741404,7.7476974,51546414,cefpodoxime,True,3.0,1.0,2.0,True,3 rings
tapinarof,6439522,9.541102,1.5076104,6439522,tapinarof,True,2.0,2.0,0.0,True,2 rings
vitamin-e,14985,9.874698,1.5712852,14985,vitamin-e,True,2.0,1.0,1.0,True,2 rings
stepronin,37888256,7.474018,2.4341114,37888256,stepronin,True,1.0,1.0,0.0,True,1 ring
bvt-948,6604934,7.1329217,2.53755,6604934,bvt-948,True,3.0,1.0,2.0,True,3 rings
pki-179,76958312,6.078284,8.061951,76958312,pki-179,True,6.0,3.0,3.0,True,4+ rings
chlorambucil,2708,7.7009444,3.2391925,2708,chlorambucil,True,1.0,1.0,0.0,True,1 ring
ag-1024,2044,9.470108,1.4953285,2044,ag-1024,True,1.0,1.0,0.0,True,1 ring
guacetisal,68749,10.198842,2.1650872,68749,guacetisal,True,2.0,2.0,0.0,True,2 rings
