name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
u-18666a,9954083.0,11.480866,1.1035699,9954083,u-18666a,True,4.0,0.0,4.0,True,4+ rings
isoflupredone-acetate,224246.0,7.4513407,4.4230833,224246,isoflupredone-acetate,True,4.0,0.0,4.0,True,4+ rings
rociletinib,57335384.0,11.408682,-1.5111601,57335384,rociletinib,True,4.0,3.0,1.0,True,4+ rings
pf-06447475,72706840.0,10.844886,-0.6199352,72706840,pf-06447475,True,4.0,3.0,1.0,True,4+ rings
tafamidis-meglumine,11001318.0,8.67029,0.47411728,11001318,tafamidis-meglumine,True,3.0,3.0,0.0,True,3 rings
sildenafil,135398744.0,3.9998913,1.4874005,135398744,sildenafil,True,4.0,3.0,1.0,True,4+ rings
tedizolid,11234049.0,10.522955,-1.7829581,11234049,tedizolid,True,4.0,3.0,1.0,True,4+ rings
zaltoprofen,13306545.0,7.7242436,1.5376107,13306545,zaltoprofen,True,3.0,2.0,1.0,True,3 rings
cl-225385,64799.0,8.331225,1.590456,64799,cl-225385,True,1.0,1.0,0.0,True,1 ring
gabapentin,6919078.0,9.693496,1.8471516,6919078,gabapentin,True,1.0,0.0,1.0,True,1 ring
aut-1,53230344.0,10.054418,-1.3553003,53230344,aut-1,True,3.0,2.0,1.0,True,3 rings
norelgestromin,9568628.0,8.286379,3.9689116,9568628,norelgestromin,True,4.0,0.0,4.0,True,4+ rings
narlaprevir,11857239.0,4.182636,1.4968358,11857239,narlaprevir,True,4.0,0.0,4.0,True,4+ rings
sulfathiazole,5340.0,4.101729,2.3375971,5340,sulfathiazole,True,2.0,2.0,0.0,True,2 rings
ethenzamide,3282.0,9.178762,1.2392846,3282,ethenzamide,True,1.0,1.0,0.0,True,1 ring
roxithromycin,,12.539496,0.16086203,,roxithromycin,True,3.0,0.0,3.0,True,3 rings
colistin,,12.3713665,-0.54324085,,colistin,True,1.0,0.0,1.0,True,1 ring
procyclidine,3044369.0,9.988912,0.44582713,3044369,procyclidine,True,2.0,2.0,0.0,True,2 rings
suramin,5361.0,4.442441,2.196717,5361,suramin,True,8.0,8.0,0.0,True,4+ rings
miw-815,,11.385678,-2.531127,,miw-815,True,7.0,4.0,3.0,True,4+ rings
rosmarinic-acid,5281792.0,7.7694635,1.86922,5281792,rosmarinic-acid,True,2.0,2.0,0.0,True,2 rings
troglitazone,9824580.0,9.604395,0.17507088,9824580,troglitazone,True,4.0,2.0,2.0,True,4+ rings
"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",92279095.0,10.443773,1.9096537,92279095,"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",True,1.0,1.0,0.0,True,1 ring
azosemide,2273.0,4.031095,2.2659376,2273,azosemide,True,3.0,3.0,0.0,True,3 rings
trabodenoson,11610599.0,11.768961,-2.4208527,11610599,trabodenoson,True,4.0,2.0,2.0,True,4+ rings
verteporfin,,9.462441,0.56205815,,verteporfin,True,6.0,2.0,4.0,True,4+ rings
ricinoleic-acid,643684.0,8.535547,2.7887099,643684,ricinoleic-acid,True,0.0,0.0,0.0,False,0 rings
padsevonil,52911611.0,11.025866,-1.3502825,52911611,padsevonil,True,3.0,2.0,1.0,True,3 rings
palmitoylethanolamide,4671.0,10.0209675,1.7792236,4671,palmitoylethanolamide,True,0.0,0.0,0.0,False,0 rings
tram-39,9861261.0,8.611237,1.4608433,9861261,tram-39,True,3.0,3.0,0.0,True,3 rings
sclareolide,929262.0,7.918887,3.5247612,929262,sclareolide,True,3.0,0.0,3.0,True,3 rings
probucol,4912.0,8.086964,1.6069218,4912,probucol,True,2.0,2.0,0.0,True,2 rings
alvimopan,5488548.0,11.792217,-0.76376486,5488548,alvimopan,True,3.0,2.0,1.0,True,3 rings
lidocaine,3676.0,10.820979,0.71322775,3676,lidocaine,True,1.0,1.0,0.0,True,1 ring
6-diazo-5-oxo-l-norleucine,73707377.0,9.716849,1.9269269,73707377,6-diazo-5-oxo-l-norleucine,True,0.0,0.0,0.0,False,0 rings
gsk37647,743974.0,4.3413353,2.1199539,743974,gsk37647,True,2.0,2.0,0.0,True,2 rings
valbenazine,24795069.0,11.810932,0.06545337,24795069,valbenazine,True,3.0,1.0,2.0,True,3 rings
azd9496,86287635.0,10.211993,-0.6600672,86287635,azd9496,True,4.0,3.0,1.0,True,4+ rings
mln1117,70798655.0,11.057039,-0.95592,70798655,mln1117,True,5.0,4.0,1.0,True,4+ rings
gsk2334470,46215815.0,10.573065,-1.0854592,46215815,gsk2334470,True,5.0,3.0,2.0,True,4+ rings
tetradecylthioacetic-acid,114924.0,8.630389,2.6923847,114924,tetradecylthioacetic-acid,True,0.0,0.0,0.0,False,0 rings
florfenicol,114811.0,4.510269,2.085604,114811,florfenicol,True,1.0,1.0,0.0,True,1 ring
hydralazine,9351.0,8.884375,-0.2709717,9351,hydralazine,True,2.0,2.0,0.0,True,2 rings
av-608,9917079.0,10.842197,-0.66348726,9917079,av-608,True,5.0,4.0,1.0,True,4+ rings
l-741742,133008.0,10.755267,-0.40054926,133008,l-741742,True,4.0,3.0,1.0,True,4+ rings
rhodamine-123,,8.849275,0.8387431,,rhodamine-123,True,4.0,4.0,0.0,True,4+ rings
sib-1757,132466061.0,8.985707,0.28911573,132466061,sib-1757,True,2.0,1.0,1.0,True,2 rings
olanzapine,135398745.0,10.738157,0.12503168,135398745,olanzapine,True,4.0,2.0,2.0,True,4+ rings
tak-593,24767976.0,9.682587,-1.4253953,24767976,tak-593,True,5.0,4.0,1.0,True,4+ rings
clopamide,12492.0,4.204971,2.070921,12492,clopamide,True,2.0,1.0,1.0,True,2 rings
isaxonine,71169.0,8.944995,0.13759446,71169,isaxonine,True,1.0,1.0,0.0,True,1 ring
ebpc,6919079.0,11.68859,-0.319996,6919079,ebpc,True,2.0,1.0,1.0,True,2 rings
cefpirome,6917675.0,4.7364416,-0.100121535,6917675,cefpirome,True,5.0,2.0,3.0,True,4+ rings
kt-433,3874929.0,7.4512672,1.6791301,3874929,kt-433,True,3.0,3.0,0.0,True,3 rings
l-proline,6971047.0,9.770961,1.7821645,6971047,l-proline,True,1.0,0.0,1.0,True,1 ring
benethamine,65055.0,10.024662,1.1401749,65055,benethamine,True,2.0,2.0,0.0,True,2 rings
napabucasin,10331844.0,7.5505915,1.517084,10331844,napabucasin,True,3.0,2.0,1.0,True,3 rings
erdafitinib,67462786.0,11.137643,-1.3304105,67462786,erdafitinib,True,4.0,4.0,0.0,True,4+ rings
a77636,,7.250455,2.0118861,,a77636,True,6.0,1.0,5.0,True,4+ rings
sulmetozine,65790.0,11.765009,-0.031825442,65790,sulmetozine,True,2.0,1.0,1.0,True,2 rings
ro-5126766,16719221.0,3.997438,2.1168985,16719221,ro-5126766,True,4.0,4.0,0.0,True,4+ rings
lasmiditan,11610526.0,10.928071,-0.8811751,11610526,lasmiditan,True,3.0,2.0,1.0,True,3 rings
rg1530,,9.304604,-0.8915927,,rg1530,True,4.0,2.0,2.0,True,4+ rings
malathion,12358970.0,8.287676,2.4494627,12358970,malathion,True,0.0,0.0,0.0,False,0 rings
mavoglurant,9926832.0,11.800052,0.25787884,9926832,mavoglurant,True,3.0,1.0,2.0,True,3 rings
traxoprodil,219101.0,11.598263,0.43122658,219101,traxoprodil,True,3.0,2.0,1.0,True,3 rings
sorafenib,216239.0,9.373616,-0.15718381,216239,sorafenib,True,3.0,3.0,0.0,True,3 rings
tannic-acid,16129778.0,7.3560343,2.0555177,16129778,tannic-acid,True,11.0,10.0,1.0,True,4+ rings
bunazosin,2472.0,11.381747,-1.5408845,2472,bunazosin,True,3.0,2.0,1.0,True,3 rings
caroxazone,29083.0,11.758237,-0.80014354,29083,caroxazone,True,2.0,1.0,1.0,True,2 rings
1-phenylbiguanide,4780.0,8.973397,0.7388298,4780,1-phenylbiguanide,True,1.0,1.0,0.0,True,1 ring
cw-008,59528098.0,9.56387,-1.254883,59528098,cw-008,True,5.0,5.0,0.0,True,4+ rings
chf5074,9996409.0,8.412581,1.5715628,9996409,chf5074,True,3.0,2.0,1.0,True,3 rings
betamethasone-butyrate-propionate,71470.0,7.4627666,4.399589,71470,betamethasone-butyrate-propionate,True,4.0,0.0,4.0,True,4+ rings
suprofen,688581.0,8.276804,1.7547483,688581,suprofen,True,2.0,2.0,0.0,True,2 rings
bromebric-acid,5284375.0,8.007499,1.626937,5284375,bromebric-acid,True,1.0,1.0,0.0,True,1 ring
propagermanium,83030.0,8.669466,2.4331346,83030,propagermanium,True,0.0,0.0,0.0,False,0 rings
cardionogen-1,663145.0,9.055909,-0.8068448,663145,cardionogen-1,True,4.0,3.0,1.0,True,4+ rings
flurizan,92337.0,8.392953,1.5466788,92337,flurizan,True,2.0,2.0,0.0,True,2 rings
benznidazole,31593.0,7.9008255,-1.1278483,31593,benznidazole,True,2.0,2.0,0.0,True,2 rings
torin-1,49836027.0,11.161413,-1.1722752,49836027,torin-1,True,7.0,6.0,1.0,True,4+ rings
pyridoxal-isonicotinoyl-hydrazone,135409539.0,9.248069,0.31658602,135409539,pyridoxal-isonicotinoyl-hydrazone,True,2.0,2.0,0.0,True,2 rings
pf-3845,25154867.0,11.166445,-1.0127875,25154867,pf-3845,True,4.0,3.0,1.0,True,4+ rings
methyl-nicotinate,7151.0,8.403249,0.9822994,7151,methyl-nicotinate,True,1.0,1.0,0.0,True,1 ring
gw-583340,5329480.0,3.9441686,1.5437616,5329480,gw-583340,True,5.0,5.0,0.0,True,4+ rings
unc0631,53315868.0,11.37428,-1.4692698,53315868,unc0631,True,6.0,2.0,4.0,True,4+ rings
hydroquinidine,91503.0,11.373042,0.073437,91503,hydroquinidine,True,5.0,2.0,3.0,True,4+ rings
etp-45658,25229608.0,10.878927,-1.2443541,25229608,etp-45658,True,4.0,3.0,1.0,True,4+ rings
sincalide,9833444.0,4.6391363,1.6572524,9833444,sincalide,True,4.0,4.0,0.0,True,4+ rings
ci-923,76971447.0,11.395679,-0.1278889,76971447,ci-923,True,3.0,2.0,1.0,True,3 rings
valganciclovir,135483663.0,11.821768,-2.37683,135483663,valganciclovir,True,2.0,2.0,0.0,True,2 rings
promestriene,9883915.0,7.841977,3.264211,9883915,promestriene,True,4.0,1.0,3.0,True,4+ rings
mephenytoin,107921.0,10.063539,-1.2698128,107921,mephenytoin,True,2.0,1.0,1.0,True,2 rings
iohexol,6604427.0,9.725647,1.0511639,6604427,iohexol,True,1.0,1.0,0.0,True,1 ring
elafibranor,9864881.0,7.9713073,1.6582608,9864881,elafibranor,True,2.0,2.0,0.0,True,2 rings
bms-983970,73388374.0,9.935758,-0.72700155,73388374,bms-983970,True,4.0,2.0,2.0,True,4+ rings
ginsenoside-re,441921.0,7.3839993,3.9379828,441921,ginsenoside-re,True,7.0,0.0,7.0,True,4+ rings
stf-118804,20916937.0,4.1237717,2.146694,20916937,stf-118804,True,4.0,4.0,0.0,True,4+ rings
resiquimod,159603.0,10.547788,-0.90764755,159603,resiquimod,True,3.0,3.0,0.0,True,3 rings
nan-190,4431.0,11.559458,-0.8818388,4431,nan-190,True,4.0,2.0,2.0,True,4+ rings
halofantrine,36688213.0,11.410032,0.7086983,36688213,halofantrine,True,3.0,3.0,0.0,True,3 rings
flurofamide,51173.0,9.0985565,1.2516649,51173,flurofamide,True,1.0,1.0,0.0,True,1 ring
pimavanserin,10071196.0,11.31067,-0.98815435,10071196,pimavanserin,True,3.0,2.0,1.0,True,3 rings
phenazone,2206.0,9.416069,-1.3818065,2206,phenazone,True,2.0,2.0,0.0,True,2 rings
indeloxazine,67212739.0,10.542679,0.9924807,67212739,indeloxazine,True,3.0,1.0,2.0,True,3 rings
kpt-9274,117779453.0,10.980978,-0.89503276,117779453,kpt-9274,True,6.0,5.0,1.0,True,4+ rings
clindamycin-phosphate,443385.0,12.1856785,-0.49779776,443385,clindamycin-phosphate,True,2.0,0.0,2.0,True,2 rings
leniolisib,57495353.0,11.152963,-1.2962315,57495353,leniolisib,True,4.0,2.0,2.0,True,4+ rings
darolutamide,121489720.0,9.58089,-1.0326031,121489720,darolutamide,True,3.0,3.0,0.0,True,3 rings
alfadolone-acetate,24733.0,7.7699113,3.4374993,24733,alfadolone-acetate,True,4.0,0.0,4.0,True,4+ rings
idronoxil,219100.0,7.2986355,1.4383308,219100,idronoxil,True,3.0,2.0,1.0,True,3 rings
pd-118057,9864959.0,9.213326,0.93673146,9864959,pd-118057,True,3.0,3.0,0.0,True,3 rings
cep-33779,57336812.0,3.8527784,1.6929808,57336812,cep-33779,True,5.0,4.0,1.0,True,4+ rings
mrk-409,22609888.0,9.707037,-1.3408333,22609888,mrk-409,True,5.0,4.0,1.0,True,4+ rings
ubp-302,6420161.0,11.634915,-1.7052902,6420161,ubp-302,True,2.0,2.0,0.0,True,2 rings
clindamycin-palmitate,16052039.0,12.167002,-0.51367545,16052039,clindamycin-palmitate,True,2.0,0.0,2.0,True,2 rings
td139,73774610.0,11.873412,-2.4920058,73774610,td139,True,6.0,4.0,2.0,True,4+ rings
succinic-acid,21952380.0,8.640538,2.3763587,21952380,succinic-acid,True,0.0,0.0,0.0,False,0 rings
bms-986142,86582336.0,11.385655,-1.2925174,86582336,bms-986142,True,6.0,5.0,1.0,True,4+ rings
difenpiramide,100472.0,9.1829815,0.19966044,100472,difenpiramide,True,3.0,3.0,0.0,True,3 rings
brincidofovir,483477.0,11.485513,-2.5228827,483477,brincidofovir,True,1.0,1.0,0.0,True,1 ring
hexetidine,,10.815518,0.06630656,,hexetidine,True,1.0,0.0,1.0,True,1 ring
riboflavin-5-phosphate-sodium,643976.0,11.411402,-2.450118,643976,riboflavin-5-phosphate-sodium,True,3.0,1.0,2.0,True,3 rings
sacubitril,9811834.0,9.869897,1.6623995,9811834,sacubitril,True,2.0,2.0,0.0,True,2 rings
benztropine-mesylate,,11.887814,0.50789785,,benztropine-mesylate,True,4.0,2.0,2.0,True,4+ rings
dihomo-gamma-linolenic-acid,5280581.0,8.6298895,2.7340343,5280581,dihomo-gamma-linolenic-acid,True,0.0,0.0,0.0,False,0 rings
pyrazoloacridine,,10.939251,-1.4422934,,pyrazoloacridine,True,4.0,3.0,1.0,True,4+ rings
gnf-5,44129660.0,9.528007,-0.1990617,44129660,gnf-5,True,3.0,3.0,0.0,True,3 rings
ritanserin,5074.0,10.887568,-1.2273493,5074,ritanserin,True,5.0,4.0,1.0,True,4+ rings
alda-1,831629.0,8.845428,0.32897267,831629,alda-1,True,3.0,2.0,1.0,True,3 rings
freselestat,46936829.0,10.714825,-1.7939608,46936829,freselestat,True,3.0,3.0,0.0,True,3 rings
cgp-57380,11644425.0,8.900975,-0.5132606,11644425,cgp-57380,True,3.0,3.0,0.0,True,3 rings
erythromycin-estolate,,12.544664,0.1867612,,erythromycin-estolate,True,3.0,0.0,3.0,True,3 rings
verucerfont,11596613.0,9.60102,-1.3183041,11596613,verucerfont,True,4.0,4.0,0.0,True,4+ rings
toltrazuril,68591.0,9.817936,-0.9690225,68591,toltrazuril,True,3.0,3.0,0.0,True,3 rings
20-hete,5283157.0,8.689614,2.5245988,5283157,20-hete,True,0.0,0.0,0.0,False,0 rings
nbqx,3272524.0,4.237615,2.2583475,3272524,nbqx,True,3.0,3.0,0.0,True,3 rings
tirofiban,60947.0,4.245038,1.6085854,60947,tirofiban,True,2.0,1.0,1.0,True,2 rings
amg-337,44181686.0,10.409672,-1.5691158,44181686,amg-337,True,5.0,5.0,0.0,True,4+ rings
florifenine,216222.0,11.047399,-0.5676808,216222,florifenine,True,4.0,3.0,1.0,True,4+ rings
sdz-nkt-343,9851211.0,8.078386,-1.1624441,9851211,sdz-nkt-343,True,5.0,4.0,1.0,True,4+ rings
bax-channel-blocker,981054.0,10.951344,-0.10155741,981054,bax-channel-blocker,True,4.0,3.0,1.0,True,4+ rings
cb-839,71577426.0,9.556347,-0.2129671,71577426,cb-839,True,4.0,4.0,0.0,True,4+ rings
zk-93426,115210.0,8.528421,0.5328708,115210,zk-93426,True,3.0,3.0,0.0,True,3 rings
phytonadione,5284607.0,7.964007,3.5728695,5284607,phytonadione,True,2.0,1.0,1.0,True,2 rings
xl041,49787490.0,4.136107,2.1092982,49787490,xl041,True,4.0,4.0,0.0,True,4+ rings
parbendazole,26596.0,8.596377,-0.392455,26596,parbendazole,True,2.0,2.0,0.0,True,2 rings
cinaciguat,9808022.0,10.730702,1.2249173,9808022,cinaciguat,True,4.0,4.0,0.0,True,4+ rings
u-50488-(-),6604724.0,11.032067,-0.41790828,6604724,u-50488-(-),True,3.0,1.0,2.0,True,3 rings
emd-386088,10131112.0,10.228848,0.29528832,10131112,emd-386088,True,3.0,2.0,1.0,True,3 rings
cortodoxone,440707.0,7.5560617,4.2496414,440707,cortodoxone,True,4.0,0.0,4.0,True,4+ rings
sotrastaurin,10296883.0,10.949212,-1.1574144,10296883,sotrastaurin,True,6.0,4.0,2.0,True,4+ rings
bay-60-6583,11717831.0,9.323806,-0.11440823,11717831,bay-60-6583,True,3.0,2.0,1.0,True,3 rings
sq-22536,22879197.0,10.787721,-0.8688754,22879197,sq-22536,True,3.0,2.0,1.0,True,3 rings
phensuximide,6604215.0,11.194144,-0.17990604,6604215,phensuximide,True,2.0,1.0,1.0,True,2 rings
anandamide,5281969.0,10.032109,1.7526407,5281969,anandamide,True,0.0,0.0,0.0,False,0 rings
pralidoxime,4884.0,8.717278,0.3426956,4884,pralidoxime,True,1.0,1.0,0.0,True,1 ring
tafenoquine,76969188.0,9.954069,0.35021773,76969188,tafenoquine,True,3.0,3.0,0.0,True,3 rings
zaltidine,56051.0,8.942986,-0.055184957,56051,zaltidine,True,2.0,2.0,0.0,True,2 rings
ots514,67448836.0,9.338685,0.008626129,67448836,ots514,True,4.0,4.0,0.0,True,4+ rings
cefoxitin,441199.0,4.888947,-0.013719973,441199,cefoxitin,True,3.0,1.0,2.0,True,3 rings
gyki-52466,3538.0,8.804287,-0.24590771,3538,gyki-52466,True,4.0,2.0,2.0,True,4+ rings
gw-2580,11617559.0,9.322429,-0.34916225,11617559,gw-2580,True,3.0,3.0,0.0,True,3 rings
formestane,,7.9410753,3.5492287,,formestane,True,4.0,0.0,4.0,True,4+ rings
l-methionine,6992087.0,9.618182,2.0262976,6992087,l-methionine,True,0.0,0.0,0.0,False,0 rings
nornicotine,93047.0,10.018575,0.46590474,93047,nornicotine,True,2.0,1.0,1.0,True,2 rings
idoxuridine,5905.0,11.820046,-2.8033793,5905,idoxuridine,True,2.0,1.0,1.0,True,2 rings
quinapril,54892.0,11.889335,-0.49192098,54892,quinapril,True,3.0,2.0,1.0,True,3 rings
l-leucine,7045798.0,9.522801,1.9417579,7045798,l-leucine,True,0.0,0.0,0.0,False,0 rings
sal003,2252542.0,9.097457,0.22915299,2252542,sal003,True,2.0,2.0,0.0,True,2 rings
vorinostat,5311.0,9.681511,1.3569849,5311,vorinostat,True,1.0,1.0,0.0,True,1 ring
calhex-231,11849514.0,9.628714,0.81441593,11849514,calhex-231,True,4.0,3.0,1.0,True,4+ rings
eprobemide,65659.0,11.146578,-0.38600957,65659,eprobemide,True,2.0,1.0,1.0,True,2 rings
tba-354,49836057.0,11.008817,-1.6245146,49836057,tba-354,True,4.0,3.0,1.0,True,4+ rings
pyrotinib,51039030.0,11.325612,-1.2903079,51039030,pyrotinib,True,5.0,4.0,1.0,True,4+ rings
cct-031374,2853753.0,10.622623,-0.14564621,2853753,cct-031374,True,5.0,3.0,2.0,True,4+ rings
balofloxacin,40490624.0,12.0697,-1.5771439,40490624,balofloxacin,True,4.0,2.0,2.0,True,4+ rings
mm-206,102514675.0,4.3542795,2.1330738,102514675,mm-206,True,4.0,4.0,0.0,True,4+ rings
bosentan,104865.0,4.017055,1.9894452,104865,bosentan,True,4.0,4.0,0.0,True,4+ rings
potassium-p-aminobenzoate,978.0,9.143888,1.3001671,978,potassium-p-aminobenzoate,True,1.0,1.0,0.0,True,1 ring
bendroflumethiazide,9845085.0,3.7647352,2.3754492,9845085,bendroflumethiazide,True,3.0,2.0,1.0,True,3 rings
le-135,10410894.0,10.652948,-0.12032672,10410894,le-135,True,5.0,3.0,2.0,True,4+ rings
nortriptyline,4543.0,10.332078,1.0197904,4543,nortriptyline,True,3.0,2.0,1.0,True,3 rings
gw-843682x,9826308.0,9.88401,-1.1037446,9826308,gw-843682x,True,4.0,4.0,0.0,True,4+ rings
avex-73,76968108.0,11.300358,0.6780126,76968108,avex-73,True,3.0,2.0,1.0,True,3 rings
bifemelane,2377.0,10.568024,1.2565427,2377,bifemelane,True,2.0,2.0,0.0,True,2 rings
dipyrocetyl,68093.0,7.8935385,1.6485134,68093,dipyrocetyl,True,1.0,1.0,0.0,True,1 ring
glpg0492-r-enantiomer,59317173.0,10.083035,-1.3627495,59317173,glpg0492-r-enantiomer,True,3.0,2.0,1.0,True,3 rings
ly2811376,44251605.0,8.998955,-0.08887956,44251605,ly2811376,True,3.0,2.0,1.0,True,3 rings
unc0642,53315878.0,11.371204,-1.4186193,53315878,unc0642,True,5.0,2.0,3.0,True,4+ rings
k-858,686905.0,9.403144,-1.3022658,686905,k-858,True,2.0,1.0,1.0,True,2 rings
caccinh-a01,747218.0,9.205392,0.7399297,747218,caccinh-a01,True,3.0,2.0,1.0,True,3 rings
gsk3117391,53630042.0,9.764195,1.1835114,53630042,gsk3117391,True,3.0,1.0,2.0,True,3 rings
crt0044876,81409.0,7.788143,-0.99102443,81409,crt0044876,True,2.0,2.0,0.0,True,2 rings
homoquinolinic-acid,3080554.0,8.599179,1.0010287,3080554,homoquinolinic-acid,True,1.0,1.0,0.0,True,1 ring
dimesna,65626.0,5.0830073,2.0670085,65626,dimesna,True,0.0,0.0,0.0,False,0 rings
pk-11195,24839733.0,10.346985,-0.5209757,24839733,pk-11195,True,3.0,3.0,0.0,True,3 rings
amibegron,3035442.0,10.383985,1.497616,3035442,amibegron,True,3.0,2.0,1.0,True,3 rings
coenzyme-a,87642.0,11.41831,-2.459711,87642,coenzyme-a,True,3.0,2.0,1.0,True,3 rings
atenolol-(+),180559.0,10.292263,1.7117147,180559,atenolol-(+),True,1.0,1.0,0.0,True,1 ring
8-m-pdot,92211535.0,10.247584,1.3766186,92211535,8-m-pdot,True,2.0,1.0,1.0,True,2 rings
ic261,5288600.0,9.227603,0.43901286,5288600,ic261,True,3.0,2.0,1.0,True,3 rings
kainic-acid,44338126.0,9.790306,1.7876084,44338126,kainic-acid,True,1.0,0.0,1.0,True,1 ring
acetriazoic-acid,6806.0,9.258615,1.0435922,6806,acetriazoic-acid,True,1.0,1.0,0.0,True,1 ring
piroctone-olamine,38988592.0,8.74211,0.80789655,38988592,piroctone-olamine,True,1.0,1.0,0.0,True,1 ring
diphenyleneiodonium,,8.386562,1.5470486,,diphenyleneiodonium,True,3.0,2.0,1.0,True,3 rings
sofosbuvir,45375808.0,11.370257,-2.5152652,45375808,sofosbuvir,True,3.0,2.0,1.0,True,3 rings
snap-5089,10326374.0,7.242361,-1.0705568,10326374,snap-5089,True,5.0,3.0,2.0,True,4+ rings
arry-334543,42642648.0,9.484937,-0.33812708,42642648,arry-334543,True,5.0,4.0,1.0,True,4+ rings
epalrestat,1549120.0,9.761287,-0.15875027,1549120,epalrestat,True,2.0,1.0,1.0,True,2 rings
nsc-4644,72326.0,8.14299,3.8591,72326,nsc-4644,True,5.0,0.0,5.0,True,4+ rings
piperacetazine,19675.0,11.11832,0.17515543,19675,piperacetazine,True,4.0,2.0,2.0,True,4+ rings
ml10302,5311299.0,11.638197,-0.9034659,5311299,ml10302,True,2.0,1.0,1.0,True,2 rings
cinchocaine,3025.0,11.347401,-0.16616291,3025,cinchocaine,True,2.0,2.0,0.0,True,2 rings
telatinib,9808844.0,9.517726,-0.9184652,9808844,telatinib,True,4.0,4.0,0.0,True,4+ rings
dmp-777,177992.0,11.877384,-0.8685327,177992,dmp-777,True,5.0,2.0,3.0,True,4+ rings
avadomide,24967954.0,10.448275,-1.1863009,24967954,avadomide,True,3.0,2.0,1.0,True,3 rings
sr-11302,9976842.0,8.380553,2.8129225,9976842,sr-11302,True,2.0,1.0,1.0,True,2 rings
estropipate,3001028.0,4.99925,2.0694635,3001028,estropipate,True,4.0,1.0,3.0,True,4+ rings
mm77,3994476.0,11.598336,-0.7890714,3994476,mm77,True,3.0,1.0,2.0,True,3 rings
ganoderic-acid-a,471002.0,7.964003,3.8656695,471002,ganoderic-acid-a,True,4.0,0.0,4.0,True,4+ rings
wehi-345-analog,56602558.0,9.841576,-1.1625276,56602558,wehi-345-analog,True,4.0,4.0,0.0,True,4+ rings
pf-05190457,58438464.0,10.718475,-0.85148185,58438464,pf-05190457,True,7.0,4.0,3.0,True,4+ rings
alcaftadine,19371515.0,10.859209,0.19962792,19371515,alcaftadine,True,4.0,2.0,2.0,True,4+ rings
f-16915,14671646.0,8.469477,2.2378666,14671646,f-16915,True,1.0,1.0,0.0,True,1 ring
dmeob,6891506.0,8.231658,1.4388169,6891506,dmeob,True,2.0,2.0,0.0,True,2 rings
hypericin,,7.605094,1.5197272,,hypericin,True,8.0,8.0,0.0,True,4+ rings
cariporide,151172.0,4.425698,2.2604392,151172,cariporide,True,1.0,1.0,0.0,True,1 ring
sisomicin-sulfate,36119.0,10.488387,2.571613,36119,sisomicin-sulfate,True,3.0,0.0,3.0,True,3 rings
linopirdine,3932.0,9.699504,-0.7961116,3932,linopirdine,True,5.0,4.0,1.0,True,4+ rings
zeatin,449093.0,9.166253,-0.21313463,449093,zeatin,True,2.0,2.0,0.0,True,2 rings
vecabrutinib,72547837.0,10.7681055,-1.102199,72547837,vecabrutinib,True,4.0,2.0,2.0,True,4+ rings
tmc647055,44556044.0,4.003585,1.4371154,44556044,tmc647055,True,6.0,3.0,3.0,True,4+ rings
ci-976,122327.0,10.227115,1.494532,122327,ci-976,True,1.0,1.0,0.0,True,1 ring
2-pmdq,,10.716747,-1.1161915,,2-pmdq,True,5.0,2.0,3.0,True,4+ rings
4-mu-8c,12934390.0,7.4933205,1.4914109,12934390,4-mu-8c,True,2.0,2.0,0.0,True,2 rings
etafenone,3275.0,11.5032015,0.9835119,3275,etafenone,True,2.0,2.0,0.0,True,2 rings
jw-67,644733.0,9.702551,0.106837645,644733,jw-67,True,6.0,2.0,4.0,True,4+ rings
2'-c-methylguanosine,135433495.0,11.917636,-2.5044765,135433495,2'-c-methylguanosine,True,3.0,2.0,1.0,True,3 rings
2-fluoro-2-deoxy-d-galactose,445913.0,7.4133244,2.2280357,445913,2-fluoro-2-deoxy-d-galactose,True,1.0,0.0,1.0,True,1 ring
naproxen,156391.0,7.9671144,1.5242203,156391,naproxen,True,2.0,2.0,0.0,True,2 rings
azd5438,16747683.0,4.093186,2.2464132,16747683,azd5438,True,3.0,3.0,0.0,True,3 rings
loperamide,3955.0,11.504352,-0.0006588832,3955,loperamide,True,4.0,3.0,1.0,True,4+ rings
lumateperone,21302490.0,10.904731,0.040356956,21302490,lumateperone,True,5.0,2.0,3.0,True,4+ rings
ronidazole,5094.0,7.889844,-1.1272883,5094,ronidazole,True,1.0,1.0,0.0,True,1 ring
tenylidone,1550999.0,8.122305,1.6007204,1550999,tenylidone,True,3.0,2.0,1.0,True,3 rings
carboxyamidotriazole,108144.0,9.570961,-1.1333303,108144,carboxyamidotriazole,True,3.0,3.0,0.0,True,3 rings
ki-8751,11317348.0,9.42898,-0.36270222,11317348,ki-8751,True,4.0,4.0,0.0,True,4+ rings
fudosteine,36689154.0,9.752802,1.9445223,36689154,fudosteine,True,0.0,0.0,0.0,False,0 rings
palifosfamide,100427.0,9.634232,1.7408315,100427,palifosfamide,True,0.0,0.0,0.0,False,0 rings
