compound_embedding_row_index,compound_name,n_test_signatures,n_test_cell_lines,mean_response_mse,median_response_mse,mean_response_mae,mean_response_cosine,mean_response_pearson,source_normalized_inverted_score,n_profiles
7804,6-(2-chlorophenyl)-N-(thiophen-2-ylmethyl)-4-quinazolinamine; BRD-K41797142,1,1,0.87540466,0.87540466,0.7709645,0.627626359462738,0.62529456615448,0.682011579412789,1
7811,"6-amino-1-benzyl-3-methyl-5-nitroso-2-thioxo-2,3-dihydropyrimidin-4(1H)-one; BRD-K37372998",1,1,0.89833844,0.89833844,0.7615582,0.622421383857727,0.622188925743103,0.2218955753452829,1
7816,BRD-K58853583; N-(4-bromo-2-pyridinyl)-4-[(1-methyl-2-oxo-4-quinolinyl)oxy]butanamide,8,5,0.8121811,0.7936824,0.71406734,0.5680024102330208,0.5613364577293396,0.8404185919350816,8
7821,"2-[[5-(2-Furanyl)-4-methyl-1,2,4-triazol-3-yl]thio]-1-(1,2,3,4-tetrahydrocarbazol-9-yl)ethanone; BRD-K10906552",5,5,0.6070585,0.5836344,0.6328169,0.6117691040039063,0.6118715524673461,0.3398076820278709,5
7833,(E)-N-[2-(1-methyltetrazol-5-yl)sulfanylethyl]-3-phenylprop-2-en-1-amine; BRD-K70960308,1,1,1.052497,1.052497,0.81789094,0.5805886387825012,0.5928223729133606,0.2887109095608229,1
7837,"4-[4-[(1-Methyl-5-tetrazolyl)thio]-5-thieno[2,3-d]pyrimidinyl]benzonitrile; BRD-K82732294",11,9,0.5024558,0.537166,0.56976604,0.7190565195950595,0.7178782712329518,0.988908225604846,11
7840,"4-[(1-Methyl-5-tetrazolyl)thio]-5-(4-nitrophenyl)thieno[2,3-d]pyrimidine; BRD-K44366801",11,8,0.5021114,0.4823034,0.5646221,0.71480731530623,0.7130628499117765,0.91718143689238,11
7846,"5-(3-Methylsulfonylphenyl)-4-[(1-methyl-5-tetrazolyl)thio]thieno[2,3-d]pyrimidine; BRD-K66037923",11,8,0.5673466,0.58689964,0.60023683,0.7091618559577249,0.7086803858930414,0.9194528878653148,11
7852,"5-(2-Chlorophenyl)-4-[(1-methyl-5-tetrazolyl)thio]thieno[2,3-d]pyrimidine; BRD-K55487965",7,5,0.6904952,0.67545676,0.66592747,0.6866407820156643,0.6869590282440186,0.8792894983350988,7
7870,"(E)-2-cyano-N-[4-[[4-[[(E)-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enoyl]amino]cyclohexyl]methyl]cyclohexyl]-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-592",14,11,0.67135257,0.66037345,0.65466654,0.6567967874663216,0.6576420749936785,0.4156260621168119,14
7875,BRD-K03670461; Tyrphostin 25,7,6,0.7750026,0.7816215,0.7036003,0.5948907307216099,0.59272871698652,0.7843117918451195,7
7903,"4-(4-Phenylphenoxy)benzene-1,2-dicarbonitrile; BRD-K00390580",1,1,0.8389165,0.8389165,0.73268497,0.5929521322250366,0.5886895060539246,0.4123818939673207,1
7906,3-[3-[4-[Hydroxy(diphenyl)methyl]-1-piperidinyl]propoxy]benzonitrile; VU-0413238-1,2,1,0.7573273,0.7573273,0.6915307,0.6254043579101562,0.624649703502655,0.5898584676450259,2
7938,Ro 16-6491; Ro-16-6941,1,1,0.75246,0.75246,0.6902524,0.6453209519386292,0.6439031362533569,0.6733266063130928,1
7954,1-(Phenylsulfonyl)-1H-benzimidazol-2-amine; BRD-K59840856,2,2,1.2905871,1.2905871,0.89631593,0.6066238880157471,0.604770302772522,0.6368889206750044,2
7972,BRD-K35004659; N'-[(E)-(2-hydroxynaphthalen-1-yl)methylideneamino]-N-(2-hydroxyphenyl)octanediamide,10,8,0.7189189,0.7154076,0.6818183,0.6161448359489441,0.6158995509147644,0.7239938191468629,10
7975,"BRD-K86269644; N'-[(E)-2,3-dihydro-1,4-benzodioxin-6-ylmethylideneamino]-N-(2-hydroxyphenyl)octanediamide",5,4,0.7225648,0.72255594,0.681239,0.6465273857116699,0.6490208148956299,0.2574111194328438,5
7987,2-(naphthalen-1-ylamino)-N-[(E)-(5-nitrofuran-2-yl)methylideneamino]acetamide; BRD-K85660637,7,5,0.7188374,0.74936074,0.6792997,0.6712403638022286,0.671145864895412,0.8084566399147826,7
7998,"BRD-K51696048; N-[2-(2-chlorophenyl)-1,3-benzoxazol-5-yl]-2-(4-nitrophenoxy)acetamide",2,2,0.8132663,0.8132663,0.7195708,0.6182712912559509,0.6153746843338013,0.509919014121953,2
8001,"BRD-K25835021; N-(2,3-dihydro-1H-inden-5-yl)-2-[(6-fluoro-4-oxo-3-phenyl-2-quinazolinyl)thio]acetamide",2,2,0.99894726,0.99894726,0.7891338,0.6407899260520935,0.645164281129837,0.517697312151213,2
8005,"BRD-K51745483; N-(2,3-dihydro-1H-inden-5-yl)-2-(4-oxo-3-phenylquinazolin-2-yl)sulfanylacetamide",3,3,0.76121134,0.76636565,0.67492956,0.6454816857973734,0.643123209476471,0.2261596155092552,3
8008,"BRD-K07061353; N-(4-bromophenyl)-2-[[5-(2-chlorophenyl)-4-phenyl-1,2,4-triazol-3-yl]sulfanyl]acetamide",11,8,0.78460336,0.763934,0.7063587,0.5977443673393943,0.5979201902042736,0.6130989864177105,11
8020,"2-[(3S,6aS,8S,10aS)-1-(1,3-benzodioxol-5-ylmethyl)-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-(4-phenylphenyl)acetamide; BRD-K10211010",14,8,0.63407004,0.6136507,0.6326266,0.6822887063026428,0.684544984783445,0.7824241624696255,14
8028,"2-[(3S,6aR,8R,10aR)-1-[(2,5-difluorophenyl)methyl]-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-[(4-chlorophenyl)methyl]acetamide; BRD-K09388341",1,1,0.72764814,0.72764814,0.7186586,0.6565119028091431,0.6556714773178101,0.6405077545058601,1
8045,"BRD-K69806016; N-[(1S,3R,4aS,9aR)-3-[2-(cyclohexylamino)-2-oxoethyl]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-6-yl]-1,3-benzodioxole-5-carboxamide",3,3,0.69677097,0.6917052,0.67604834,0.6194219390551249,0.6181631684303284,0.4358114846059153,3
8047,"BRD-K92493271; N-[2-[(2R,5S,6R)-5-[[(4-chloroanilino)-oxomethyl]amino]-6-(hydroxymethyl)-2-oxanyl]ethyl]-2-(2-pyridinyl)acetamide",2,2,0.71217644,0.71217644,0.6770649,0.5816123783588409,0.5774603188037872,0.558172983046162,2
8056,"KU-C104127; N-(4-bromophenyl)-2-(3-oxo-1,2-benzothiazol-2-yl)acetamide",2,2,1.009841,1.009841,0.7890289,0.6460575759410858,0.64201420545578,0.4874579598000943,2
8067,"JFD02227; N-[1,1,1,3,3,3-hexafluoro-2-(2-pyridinylmethylamino)propan-2-yl]-3-pyridinecarboxamide",1,1,0.71869874,0.71869874,0.6869176,0.6071581840515137,0.6068931818008423,0.5343376835916385,1
8080,BRD-K73567619; N-[[1H-indol-2-yl(oxo)methyl]amino]carbamic acid (phenylmethyl) ester,2,2,0.7629713,0.7629713,0.6840086,0.6011887192726135,0.5980024635791779,0.5438089044847849,2
8105,BRD-K78797196; N-[3-(4-morpholinylsulfonyl)phenyl]-4-(2-oxo-1-pyrrolidinyl)benzamide,2,2,1.058054,1.058054,0.84083474,0.631128191947937,0.6332622468471527,0.0,2
8113,"BRD-A60784279; N-(18-Phenyl-11-oxa-13,15-diazatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12,14,16-octaen-16-yl)benzamide",5,5,0.76074064,0.7438082,0.7018104,0.6643510699272156,0.6639164090156555,0.7138737623535583,5
8125,"2-[(4Z)-2,5-dioxo-4-[[1-(4-phosphonophenyl)pyrrol-2-yl]methylidene]imidazolidin-1-yl]acetic acid; BRD-K63550534",2,2,1.1563983,1.1563983,0.8734127,0.6598818898200989,0.6593620479106903,0.5422128983524456,2
8129,"(6R,7S,8aS)-6-(4-hydroxyphenyl)-1,4-dioxo-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-7-carboxylic acid; BRD-K88569143",4,4,0.80108094,0.7915733,0.7201423,0.5923444032669067,0.5935250222682953,0.5243124691799673,4
8143,"2-((1R)-1-carboxy-2-naphthalen-1-ylethyl)-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid; BRD-K37323001",1,1,0.791281,0.791281,0.70806104,0.6099629402160645,0.6149805784225464,0.3721839559968242,1
8149,"4-{[5-(4-Chlorophenyl)-1,3,4-oxadiazol-2-yl]sulfanyl}but-2-yn-1-yl 4-fluorobenzoate; BRD-K64314806",1,1,0.6919528,0.6919528,0.6398376,0.5890569090843201,0.5890381336212158,0.5437038081400134,1
8156,"3,4-Difluorobenzoic acid 4-[[5-(1-naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K07872006",1,1,0.65657926,0.65657926,0.6390485,0.6476902961730957,0.6653740406036377,0.4374587184873628,1
8158,"6-Fluoro-3-pyridinecarboxylic acid 4-[[5-(1-naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K89546934",2,2,0.7280852,0.7280852,0.68501765,0.619395911693573,0.6205357909202576,0.9205916119767444,2
8162,"4-Pyridinecarboxylic acid 4-[[5-(1-naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K95561591",2,1,0.74202704,0.74202704,0.70964396,0.5940452516078949,0.5911469161510468,0.8015078878773176,2
8196,"BRD-K59556282; N-(4-bromophenyl)sulfonyl-2-chloro-N-(2-oxo-1,3-benzoxathiol-5-yl)benzamide",4,4,0.62850094,0.60464567,0.6308273,0.6069209575653076,0.6075353473424911,0.3756316045450879,4
8197,1-(2-Fluorophenyl)-3-(4-morpholinyl)-2-phenyl-1-propanone; BRD-A49848186,11,8,0.59154344,0.6061627,0.60326976,0.7028228098695929,0.7023433446884155,0.7710557157998376,11
8211,Chlordecone; kepone,5,2,0.66738933,0.66684866,0.6522007,0.6609582543373108,0.6650734066963195,0.2332023809050778,5
8212,"2-(5-phenyl-1H-1,2,4-triazol-3-yl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione; STK-111867",1,1,0.89490306,0.89490306,0.764326,0.6434551477432251,0.6444846987724304,0.3569971251966929,1
8213,"1-[(E)-2-phenylethenyl]sulfonyl-2,3-dihydropyridin-6-one; RS-I-002-6",13,9,0.6157017,0.62194014,0.62554985,0.6723717909592849,0.66956371985949,0.7835625008539825,13
8234,"Pfmrk Inhibitor, WR 216174; WR-216174",8,7,0.7390442,0.71024394,0.6806839,0.6359578669071198,0.6329813674092293,0.7593664247270313,8
8236,"5-[2-(1-cyclohexenyl)ethynyl]-6'-[2-(2-hydroxyethoxy)phenyl]-N-(2-hydroxy-2-phenylethyl)-1',2-dioxo-3',4'-diphenyl-8'-spiro[1H-indole-3,7'-4,6,8,8a-tetrahydro-3H-pyrrolo[2,1-c][1,4]oxazine]carboxamide; BRD-A90643929",5,5,0.6420485,0.6014471,0.6418575,0.66586674451828,0.6672168016433716,0.5709749377702076,5
8261,"4-chloro-N-[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]-2,1,3-benzoxadiazole-7-sulfonamide; BRD-K99633092",9,7,0.70848656,0.68943846,0.68140846,0.6313668025864495,0.6330809924337599,0.8650162415990919,9
8267,"1-(2,3-Dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-(2,4,6-trifluorophenyl)sulfonylpiperazine; BRD-K74348865",1,1,0.940608,0.940608,0.7999139,0.6897457242012024,0.6874189972877502,0.0,1
8277,"1-Naphthalenesulfonic acid, 3-hydroxy-4-[2-(1-hydroxy-2-naphthalenyl)diazenyl]-7-nitro-; BRD-K16233984",6,6,0.9648153,0.9064708,0.7819198,0.6136367619037628,0.6135293344656626,0.5016610635732157,6
8282,BRD-K04887706,41,15,0.7482873,0.7398884,0.6874408,0.6330523345528579,0.6333208854605512,0.6725331499718601,41
8289,((E)-3-benzyl-2-(2-(pyridin-3-yl)vinyl)quinazolin-4-(3H)-one); BRD-K10882151,11,8,0.8291361,0.7988266,0.71959394,0.6353409507057883,0.6352899453856728,0.3827972017409081,11
8298,"3-phenyl-6-[4-[3-(trifluoromethyl)phenyl]-1-piperazinyl]-1H-pyrimidine-2,4-dione; BRD-K08640787",3,2,0.65120596,0.6363145,0.64968085,0.6404017607371012,0.6406286756197611,0.711399486999984,3
8323,"BRD-K68906258; [(8R,9S,10S)-9-[4-[(E)-2-phenylethenyl]phenyl]-6-(pyridin-3-ylmethyl)-1,6-diazabicyclo[6.2.0]decan-10-yl]methanol",1,1,0.77225053,0.77225053,0.69179046,0.6463800072669983,0.6460034251213074,0.8666721905338419,1
8326,"BRD-K41335306; [(8S,9R,10R)-9-[4-[(E)-2-phenylethenyl]phenyl]-6-(pyridin-3-ylmethyl)-1,6-diazabicyclo[6.2.0]decan-10-yl]methanol",16,8,0.7129351,0.7506609,0.672927,0.6325198523700237,0.6320070847868919,0.8299468755156865,16
8334,"4-(1,2,3,6-Tetrahydropyridin-4-yl)benzene-1,2-diol; BRD-K89486464",4,3,0.8904895,0.9085489,0.74980545,0.6296554505825043,0.6279999911785126,0.6776279681046811,4
8337,4-(2-(6-Chloroquinazolin-4-ylamino)ethyl)phenol; BRD-K83194053,10,6,0.8408173,0.7929107,0.72795576,0.643162202835083,0.6437475502490997,0.705173413450626,10
8339,5-(2-Phenylethyl)-8-quinolinol; BRD-K95138506,11,8,0.65629596,0.6708488,0.6456413,0.6785590594465082,0.6784540685740384,0.7907121736584569,11
8355,"2-{2-[5-(2-Hydroxyphenyl)-1,2,4-oxadiazol-3-yl]vinyl}phenol; BRD-K70918941",2,2,0.6570068,0.6570068,0.6576774,0.6131819188594818,0.6132570803165436,0.2876585438936989,2
8357,BRD-K76425766,1,1,0.9007612,0.9007612,0.79905295,0.5837157964706421,0.5812544226646423,0.3214296429021894,1
8367,"BRD-K05452595; [(4R,5R)-4-[[2-(azidomethyl)phenyl]methyl]-5-(2-azidophenyl)-2-[4-(3-hydroxypropoxy)phenyl]-5H-oxazol-4-yl]-(4-morpholinyl)methanone",3,3,0.62008387,0.54639304,0.6137865,0.63563605149587,0.6348553697268168,0.6154813475637114,3
8369,"BRD-K90849765; [(4R,5R)-5-(2-azidophenyl)-4-[(2-azidophenyl)methyl]-2-[4-(3-hydroxypropoxy)phenyl]-5H-oxazol-4-yl]-(1-piperidinyl)methanone",6,6,0.7537131,0.80560726,0.6973281,0.6166788438955942,0.6172718604405721,0.4297203759211769,6
8390,3-(4-pyridyl)-1H-indole; BRD-K23875128,20,12,0.8713309,0.8453798,0.7485658,0.613248074054718,0.6114096879959107,0.6960841470754953,20
8402,6-(3-furanyl)-N-(3-pyridinylmethyl)-4-quinazolinamine; BRD-K04779531,2,2,0.7354137,0.7354137,0.67824805,0.6499609649181366,0.6486079394817352,0.5316346252351893,2
8410,"6-(1,3-benzodioxol-5-yl)-N-[[(2S)-2-oxolanyl]methyl]-4-quinazolinamine; BRD-K02437976",1,1,0.69349205,0.69349205,0.68739516,0.6473283767700195,0.6426557898521423,0.3501682699298708,1
8418,BRD-A39415247,11,4,0.77692467,0.75933266,0.7086739,0.6635720729827881,0.666717068715529,0.7930937443209702,11
23573,BRD-K49448285,7,6,0.80785036,0.80374444,0.72213906,0.5808223741395133,0.583234863621848,0.6154356441139293,7
23977,"4-[[[(4S,5R)-2-[(2R)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-8-prop-1-enyl-4,5-dihydro-3H-6,1lambda6,2-benzoxathiazocin-5-yl]methyl-methylamino]methyl]benzoic acid; BRD-K35253118",1,1,0.7723434,0.7723434,0.71979296,0.5673618316650391,0.5707539319992065,0.2032053460901828,1
23984,Levetiracetam,2,2,0.9197979,0.9197979,0.7580582,0.6368132531642914,0.6314023435115814,0.7026366292937862,6
24008,"BRD-K23047495; N-cyclobutyl-2-[(2R,5R,6R)-6-(hydroxymethyl)-5-[[oxo(propylamino)methyl]amino]-2-oxanyl]acetamide",2,2,0.81404024,0.81404024,0.7219944,0.6367936730384827,0.6435329914093018,0.1729060021186441,2
24016,"2-[(2S,5R,6S)-5-(ethylsulfonylamino)-6-(hydroxymethyl)-2-oxanyl]-N-(4-phenylphenyl)acetamide; BRD-K16163479",3,3,0.71643543,0.78345144,0.7076044,0.6148106058438619,0.6106074055035909,0.5026390804511842,3
24036,Clozapine,13,10,0.7631155,0.7705651,0.7068975,0.6298644657318409,0.6259565697266505,0.9184022020764918,38
24042,Fluoxetine,26,14,0.7291321,0.7341186,0.67963356,0.6271568376284379,0.6279417459781353,0.7994854194181993,47
24047,"(2S,3R)-8-bromo-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one; BRD-K11055147",1,1,0.74347883,0.74347883,0.66545546,0.61506187915802,0.6094851493835449,0.6276054663089718,1
24048,"(2S,3R)-8-(2-cyclohexylethynyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one; BRD-K35894044",2,2,0.62239516,0.62239516,0.6316047,0.6607048511505127,0.6558870077133179,0.5651447244708521,2
24061,"BRD-K02862004; N-[[(2R,3R)-8-bromo-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-2-methoxy-N-methylacetamide",1,1,0.778118,0.778118,0.70941806,0.5785588622093201,0.5708502531051636,0.5309482388340471,1
24069,"BRD-K72753750; N-[(4S,7R,8R)-5-[(2-fluorophenyl)-oxomethyl]-8-methoxy-4,7,10-trimethyl-11-oxo-2-oxa-5,10-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-14-yl]cyclopropanecarboxamide",3,2,0.989446,0.9752706,0.7918842,0.6366090377171835,0.6377392212549845,0.5736745809433829,3
24071,"1-[(4S,7S,8R)-8-methoxy-4,7,10-trimethyl-11-oxo-2-oxa-5,10-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-14-yl]-3-propan-2-ylurea; BRD-K15849455",2,2,0.742802,0.742802,0.6905441,0.6148265302181244,0.6137902438640594,0.7317404120604523,2
24077,"BRD-K21765169; N-[(5R,6S,9S)-8-(cyclopropylmethyl)-5-methoxy-3,6,9-trimethyl-2-oxo-11-oxa-3,8-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-14-yl]-3-fluorobenzamide",3,2,0.77825975,0.7738893,0.71689147,0.6486309170722961,0.6457674503326416,0.4826884273289634,3
24084,"1-(4-fluorophenyl)-3-[(3S,9R,10R)-12-[(2R)-1-hydroxypropan-2-yl]-9-[[(4-methoxyphenyl)methyl-methylamino]methyl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]urea; BRD-K06188599",2,2,0.82788897,0.82788897,0.7195548,0.6490468382835388,0.6477524042129517,0.6145182020015956,2
24104,"2-[(2S,5R,6S)-6-(hydroxymethyl)-5-[[1-oxo-2-(2-pyridinyl)ethyl]amino]-2-oxanyl]-N-[(1R)-1-phenylethyl]acetamide; BRD-K06836704",1,1,0.74327713,0.74327713,0.68186784,0.6592022180557251,0.6572161316871643,0.3265735445854379,1
24124,"BRD-K80954687; N-[[(4R,5R)-8-[2-(2-fluorophenyl)ethynyl]-2-[(2R)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3H-6,1$l^{6},2-benzoxathiazocin-5-yl]methyl]-N-methyl-1,3-benzodioxole-5-carboxamide",2,1,0.7713039,0.7713039,0.69101346,0.6399911940097809,0.6414354741573334,0.440298703569188,2
24144,"(2S)-2-[(4S,5S)-4-methyl-8-(4-methylphenyl)-5-[[methyl(5-pyrimidinylmethyl)amino]methyl]-1,1-dioxo-4,5-dihydro-3H-6,1$l^{6},2-benzoxathiazocin-2-yl]-1-propanol; BRD-K84110809",3,2,0.72409314,0.7309497,0.67523414,0.608860989411672,0.6070946653683981,0.6637922154355309,3
24187,"2-[(2R,5R,6R)-5-[(4-fluorophenyl)sulfonylamino]-6-(hydroxymethyl)-2-oxanyl]-N-(2-pyridin-4-ylethyl)acetamide; BRD-K35030377",2,2,0.706497,0.706497,0.68060625,0.6453505158424377,0.6405880451202393,0.4419219361284026,2
24206,"2-{[2-(morpholin-4-ylcarbonyl)-1,2,3,4-tetrahydroisoquinolin-1-yl]methyl}-1H-isoindole-1,3(2H)-dione; BRD-A25852694",1,1,0.8648559,0.8648559,0.7553252,0.5940854549407959,0.5907958745956421,0.5044748972630464,1
24221,Sodium dichromate,7,1,0.72720915,0.67013717,0.67694885,0.6001983880996704,0.600665135043008,0.1769211973037529,7
