compound_embedding_row_index,compound_name,n_profiles,actual_predictability,predicted_predictability,source_normalized_inverted_score,mean_source_normalized_error_z,target_handoff_difference,absolute_target_handoff_difference
2703,Tozasertib; tozasertib,187,0.91471213,0.803887,0.914712121267606,-0.4485156710165532,8.73239391907532e-09,8.73239391907532e-09
203,PF-03814735; Pf-03814735,42,0.8698128,0.8327526,0.8698127711711618,-0.2258519151804765,2.8828838205541274e-08,2.8828838205541274e-08
4116,NU-7441,35,0.870135,0.83159816,0.8701349910545765,-0.2274498601238233,8.945423513040396e-09,8.945423513040396e-09
6391,ARP-101; Arp 101,36,0.8696941,0.81991327,0.8696941141034411,-0.2252634739603158,-1.410344108165873e-08,1.410344108165873e-08
7751,A-443654,174,0.8693819,0.80605495,0.8693819102114989,-0.2237152000762357,-1.0211498868706315e-08,1.0211498868706315e-08
170,Epothilone-B; epothilone-b,69,0.8687346,0.8472382,0.8687346151472519,-0.2205051502686149,-1.514725189721844e-08,1.514725189721844e-08
6455,"6,9-Dimethyl-3-(6-(2-oxiranyl)-6-oxohexyl)-1,4,7,10-tetrazabicyclo(10.3.0)pentadecane-2,5,8,11-tetrone; HC-toxin",29,0.8669972,0.8442486,0.8669971826168528,-0.2118889174746107,1.7383147254967923e-08,1.7383147254967923e-08
3909,(4-(4-(Benzo(b)thiophen-2-yl)pyrimidin-2-ylamino)phenyl)(4-(pyrrolidin-1-yl)piperidin-1-yl)methanone; IKK-16,40,0.8666199,0.80980843,0.8666199044596343,-0.2100179288901271,-4.459634328490836e-09,4.459634328490836e-09
1992,"2-[2-Methoxy-4-(4-methyl-1-piperazinyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; XMD-885",45,0.8652678,0.85948056,0.8652678284288233,-0.2033127465979643,-2.8428823295456596e-08,2.8428823295456596e-08
114,WZ-4002,48,0.8632015,0.78941405,0.8632014741130167,-0.1930653329526154,2.5886983223699644e-08,2.5886983223699644e-08
3976,SB 218078; SB-218078,59,0.8623148,0.8455807,0.8623148001345382,-0.1886681611043361,-1.3453815839170602e-10,1.3453815839170602e-10
907,Atrasentan; atrasentan,44,0.8620171,0.8434118,0.8620170890458314,-0.1871917595746233,1.0954168572219203e-08,1.0954168572219203e-08
5321,KW-2478; KW-2478 free base,84,0.8607082,0.84395945,0.8607081898112798,-0.1807006985915529,1.0188720200865475e-08,1.0188720200865475e-08
1290,Lovastatin; lovastatin,26,0.8608341,0.84446734,0.8608341073117948,-0.1813251455719643,-7.311794725239906e-09,7.311794725239906e-09
4736,nifedipine,34,0.85721695,0.82877046,0.8572169715162034,-0.1633871344451778,-2.1516203374538634e-08,2.1516203374538634e-08
7968,BG-1005; Crebinostat,42,0.85964996,0.79148984,0.8596499765553547,-0.1754528333655824,-1.6555354642733278e-08,1.6555354642733278e-08
434,BI-D1870,22,0.85918635,0.8337445,0.8591863553190205,-0.1731536543007235,-5.3190205573372396e-09,5.3190205573372396e-09
2194,HMN-214; N-((4-Methoxyphenyl)sulfonyl)-N-(2-((1E)-2-(1-oxido-4-pyridinyl)ethenyl)phenyl)acetamide,103,0.85890496,0.8158768,0.8589049631856505,-0.1717581813340922,-3.185650410131302e-09,3.185650410131302e-09
255,"[2-[(1R,2S,4R,8S,9S,11S,12R,13S)-12-fluoro-11-hydroxy-9,13-dimethyl-16-oxospiro[5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-diene-6,1'-cyclopentane]-8-yl]-2-oxoethyl] acetate; amcinonide",25,0.8587767,0.868096,0.8587766776187825,-0.1711219906971001,2.2381217434919165e-08,2.2381217434919165e-08
3782,Caffeic Acid; caffeic-acid,25,0.85903496,0.7618855,0.8590349268068136,-0.1724026937367902,3.319318642169833e-08,3.319318642169833e-08
1444,Promazine; promazine,22,0.85869986,0.8130991,0.858699830622061,-0.1707408929556407,2.937793897039853e-08,2.937793897039853e-08
10473,BRD-K61033289,46,0.8580402,0.8287579,0.8580401856626938,-0.1674695978510225,1.4337306231126945e-08,1.4337306231126945e-08
1613,N-Methylparoxetine; paroxetine,41,0.8581897,0.82762116,0.8581897152767675,-0.168211141445904,-1.527676740664674e-08,1.527676740664674e-08
82,"(1S,2S,4R,7E,11S)-4,8-dimethyl-12-methylidene-3,14-dioxatricyclo[9.3.0.02,4]tetradec-7-en-13-one; Parthenolide",88,0.8718717,0.8140581,0.8718717153653051,-0.2360625807322064,-1.5365305028325338e-08,1.5365305028325338e-08
586,"Fluvastatin, (3R,5S)-; fluvastatin",47,0.8558723,0.8206622,0.8558722473909484,-0.1567184115427419,5.260905167059349e-08,5.260905167059349e-08
351,"4-[3-(3,5-Ditert-butylphenyl)-3-oxoprop-1-enyl]benzoic acid; SA-792709",30,0.8558405,0.7851427,0.8558404773202009,-0.1565608581870556,2.2679799149827318e-08,2.2679799149827318e-08
2690,PD 198306; PD-198306,29,0.85568345,0.8370754,0.8556834668426065,-0.1557822156772713,-1.684260653167513e-08,1.684260653167513e-08
562,AT-13387; Onalespib,63,0.85468006,0.82981473,0.8546800688595293,-0.1508061890080569,-8.859529332383431e-09,8.859529332383431e-09
3678,AS-703026; Pimasertib,84,0.85454047,0.8097224,0.8545404596290691,-0.1501138423362922,1.0370930891845376e-08,1.0370930891845376e-08
2778,Meclofenamic Acid; meclofenamic-acid,23,0.85550356,0.7962718,0.8555035453662855,-0.154889953504497,1.4633714573442091e-08,1.4633714573442091e-08
3565,(E)-N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]prop-2-enamide; Dacinostat,168,0.898246,0.822076,0.898245982894015,-0.3668572014283552,1.710598496185156e-08,1.710598496185156e-08
3973,Tivantinib; tivantinib,97,0.85259074,0.85301,0.8525907539176941,-0.1404449095892197,-1.3917694108300793e-08,1.3917694108300793e-08
1518,PF-562271,77,0.8521296,0.82856524,0.852129591291646,-0.138157923204193,8.708354037878507e-09,8.708354037878507e-09
992,Albendazole; albendazole,74,0.8520873,0.8214839,0.852087294706163,-0.1379481670147948,5.29383703540276e-09,5.29383703540276e-09
4188,"3,4,6-trichloro-2-[(2,3,5-trichloro-6-hydroxyphenyl)methyl]phenol; Hexachlorophene; hexachlorophene",43,0.8509744,0.81514263,0.8509744062783998,-0.1324291580175606,-6.278399800052625e-09,6.278399800052625e-09
6225,"N-[2-methyl-5-[2-oxo-9-(1H-pyrazol-4-yl)-1-benzo[h][1,6]naphthyridinyl]phenyl]-2-propenamide; QL-X-138",56,0.85106945,0.83917284,0.8510694527763307,-0.1329005102790718,-2.7763307208772403e-09,2.7763307208772403e-09
8184,1-(4-Fluorophenyl)-3-(4-morpholinyl)-2-phenyl-1-propanone; EMF-sumo1-11,20,0.85099673,0.827592,0.850996745863688,-0.1325399439410407,-1.5863688029860157e-08,1.5863688029860157e-08
2069,"1-[2-chloro-4-(6,7-dimethoxyquinolin-4-yl)oxyphenyl]-3-(5-methyl-1,2-oxazol-3-yl)urea; Tivozanib; tivozanib",65,0.8477371,0.8044772,0.8477370672449744,-0.1163746256791445,3.275502558075516e-08,3.275502558075516e-08
5452,5-Fluoro-2'-deoxycytidine; fdcyd,50,0.8507118,0.87112695,0.8507118108131617,-0.1311269010265382,-1.0813161699374518e-08,1.0813161699374518e-08
2345,"SB 203580, Sulfone; SB-203580",29,0.8471401,0.8089159,0.8471400963375055,-0.1134141421956114,3.6624944188545783e-09,3.6624944188545783e-09
1223,XMD-892; Xmd8-92,46,0.85047877,0.85778826,0.8504787787657417,-0.1299712542121134,-8.765741688065987e-09,8.765741688065987e-09
168,Ixabepilone; ixabepilone,38,0.84927243,0.8544563,0.8492724388078734,-0.1239888026786922,-8.807873430605184e-09,8.807873430605184e-09
2956,SB-2343; Vs-5584,57,0.84889585,0.82933265,0.8488958336708055,-0.1221211517192331,1.6329194552078263e-08,1.6329194552078263e-08
1986,"5-Chloro-N2-(4-(4-(dimethylamino)-1-piperidinyl)-2-methoxyphenyl)-N4-(2-(dimethylphosphinyl)phenyl)-2,4-pyrimidinediamine; AP-26113",35,0.8479275,0.8014634,0.84792748852683,-0.1173189582300163,1.1473169969633545e-08,1.1473169969633545e-08
521,AMG-232; Navtemadlin,47,0.8477277,0.8431753,0.8477276899712214,-0.1163281221331271,1.0028778585358111e-08,1.0028778585358111e-08
2821,PIK-75; Pik-75,72,0.8475439,0.8143757,0.8475438966394352,-0.1154166587496878,3.3605648264156684e-09,3.3605648264156684e-09
1369,"5-(4-chlorophenyl)-6-ethylpyrimidine-2,4-diamine; Pyrimethamine; pyrimethamine",46,0.843687,0.78964657,0.8436870117940327,-0.0962896900149538,-1.17940327504229e-08,1.17940327504229e-08
1045,"(+-)-Quinacrine; 4-N-(6-chloro-2-methoxyacridin-9-yl)-1-N,1-N-diethylpentane-1,4-diamine; mepacrine",52,0.8486051,0.80416745,0.8486051085319641,-0.1206793947407616,-8.531964135194414e-09,8.531964135194414e-09
6802,"(3S)-2-(2-chloro-1-oxoethyl)-1,1-dimethyl-4,9-dihydro-3H-pyrido[3,4-b]indole-3-carboxylic acid methyl ester; BRD-K78062244",24,0.84599155,0.84373015,0.8459915717839936,-0.1077184073975446,-2.178399360897032e-08,2.178399360897032e-08
3650,CGK-733; Diphenyl acetamidotrichloroethyl fluoronitrophenyl thiourea,43,0.84530383,0.8043442,0.8453038324268154,-0.1043077872443201,-2.426815415290662e-09,2.426815415290662e-09
4231,"3-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-isocyano-2-propenenitrile; malonoben",26,0.84522885,0.80158293,0.8452288237346988,-0.1039358059779728,2.6265301267258678e-08,2.6265301267258678e-08
1999,Tamatinib; fostamatinib,113,0.8439763,0.8246484,0.8439763102914785,-0.0977243720284047,-1.0291478447221891e-08,1.0291478447221891e-08
1458,TAS-103; TAS-103 free base,68,0.8438815,0.8222578,0.8438814954620089,-0.0972541686514443,4.537991094011318e-09,4.537991094011318e-09
2976,Metronidazole; metronidazole,20,0.8433817,0.79793775,0.8433816923538118,-0.094775557335008,7.646188238119578e-09,7.646188238119578e-09
1516,"N-Methyl-N-(2-(((2-((2-oxo-2,3-dihydro-1H-indol-5-yl)amino)-5-(trifluoromethyl)pyrimidin-4-yl)amino)methyl)phenyl)methanesulfonamide; PF-431396",30,0.842922,0.828924,0.8429219933165546,-0.0924958291436188,6.683445352706485e-09,6.683445352706485e-09
2000,Alisertib; alisertib,156,0.8969329,0.8393754,0.8969329062220951,-0.3603454238003405,-6.2220950614033654e-09,6.2220950614033654e-09
9661,BRD-A49765801,36,0.84194237,0.8618084,0.8419423488421613,-0.0876376002921119,2.1157838703267373e-08,2.1157838703267373e-08
2633,"4-[2-[[4-(2,4-dichlorophenyl)-5-(5-methyl-1H-imidazol-2-yl)pyrimidin-2-yl]amino]ethylamino]benzonitrile; CHIR-99021",75,0.84191453,0.7949928,0.8419145563964376,-0.087499772676892,-2.639643759128063e-08,2.639643759128063e-08
739,Romidepsin; romidepsin,131,0.9024819,0.839995,0.9024819002026976,-0.3878638586591695,-2.026976364533084e-10,2.026976364533084e-10
4450,atorvastatin,64,0.84920794,0.8324458,0.8492079351803854,-0.1236689178712132,4.819614596307531e-09,4.819614596307531e-09
7031,BMCL181297 Compound 5F; BRD-K05402890,55,0.840448,0.8170161,0.8404480464673536,-0.080227092602919,-4.646735363156296e-08,4.646735363156296e-08
1473,Resminostat; resminostat,97,0.9198928,0.8369566,0.9198927635812147,-0.4742073853222968,3.64187852097686e-08,3.64187852097686e-08
7896,JNK inhibitor IX; JNK-IN-5A,50,0.8380699,0.81298065,0.8380699214913438,-0.0684335535457051,-2.149134381568274e-08,2.149134381568274e-08
2495,Digoxin; digoxin,207,0.913874,0.87188804,0.9138739750877528,-0.4443591570370647,2.491224715406304e-08,2.491224715406304e-08
2157,"Anisomycin, (+)-; anisomycin",20,0.83608174,0.7938937,0.8360817641856693,-0.058573932595212,-2.4185669245113672e-08,2.4185669245113672e-08
2681,"2-[2-(2,5-dimethyl-1-phenylpyrrol-3-yl)ethyl]-N,N,1-trimethylquinolin-1-ium-6-amine; pyrvinium-pamoate",29,0.83599764,0.80561686,0.8359976687369927,-0.0581568885085867,-2.8736992674360806e-08,2.8736992674360806e-08
6486,"15-Deoxy-delta12,14-prostaglandin; BRD-K05396879",28,0.8356061,0.8459118,0.8356060884501347,-0.0562149731535564,1.1549865286397676e-08,1.1549865286397676e-08
1602,Dovitinib; dovitinib,82,0.8335761,0.8155057,0.833576066311531,-0.0461477371503412,3.368846901441458e-08,3.368846901441458e-08
6752,"HG-5-113-01; N-methyl-6-[[4-(2-propan-2-ylsulfonylanilino)-1H-pyrrolo[2,3-b]pyridin-6-yl]amino]-3-pyridinecarboxamide",51,0.8333227,0.8199981,0.8333227287289415,-0.0448913916238999,-2.872894155903083e-08,2.872894155903083e-08
2406,Talmapimod; talmapimod,32,0.83329797,0.83015853,0.833297980381192,-0.0447686602246962,-1.0381191906105869e-08,1.0381191906105869e-08
3020,Calmidazolium; calmidazolium,23,0.83307374,0.8070629,0.8330737079330389,-0.0436564538001256,3.2066961086485435e-08,3.2066961086485435e-08
4177,Salmeterol; salmeterol,20,0.8333114,0.797907,0.8333113593356547,-0.0448350088075471,4.066434533545049e-08,4.066434533545049e-08
8273,"5H-quinolino[8,7-c][1,2]benzothiazine 6,6-dioxide; BRD-K92317137",34,0.8318669,0.80903417,0.831866944950009,-0.0376719044106977,-4.4950009048250195e-08,4.4950009048250195e-08
3743,MST-312; Telomerase Inhibitor IX,48,0.8318372,0.8148613,0.8318371920193228,-0.0375243544065332,7.980677230179367e-09,7.980677230179367e-09
7737,4-[(1-methyl-2-oxo-4-quinolinyl)oxy]-N-(4-methyl-2-pyridinyl)butanamide; BRD-K84203638,22,0.8317083,0.8013409,0.8317083382003987,-0.0368853457078809,-3.8200398733145846e-08,3.8200398733145846e-08
2691,Dequalinium; dequalinium,31,0.83078796,0.7743633,0.8307879509456034,-0.0323209838065132,9.054396565844058e-09,9.054396565844058e-09
963,"5-O-(4,4-diphenylpiperidin-1-yl) 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1-propyl-4H-pyridine-3,5-dicarboxylate; niguldipine",29,0.82864755,0.82373637,0.828647567169768,-0.0217064450785712,-1.716976794075009e-08,1.716976794075009e-08
2974,Flumatinib; flumatinib,26,0.82993823,0.7902171,0.8299382240241706,-0.0281070388974034,5.975829386883902e-09,5.975829386883902e-09
23746,mefloquine,22,0.82996327,0.814103,0.8299632717327355,-0.0282312548794203,-1.7327355106289133e-09,1.7327355106289133e-09
6814,"1R,3S-Rsl 3; BRD-K56411643",28,0.8281657,0.8260578,0.8281657201238014,-0.0193168810255736,-2.0123801403038044e-08,2.0123801403038044e-08
1461,SB-590885,51,0.82769156,0.8252103,0.8276915467275712,-0.0169653719481505,1.3272428822652671e-08,1.3272428822652671e-08
2623,"(3S,4aR,8aR)-N-tert-butyl-2-[(2R,3R)-2-hydroxy-3-[(3-hydroxy-2-methylbenzoyl)amino]-4-phenylsulfanylbutyl]-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinoline-3-carboxamide; nelfinavir",38,0.82721573,0.84431374,0.8272157563964377,-0.0146058442068118,-2.6396437702302933e-08,2.6396437702302933e-08
2067,Cabozantinib; cabozantinib,42,0.82446074,0.8021885,0.8244607513174109,-0.0009432905857482,-1.1317410897326852e-08,1.1317410897326852e-08
76,"1alpha,25-Dihydroxyvitamin D2; ercalcitriol",22,0.8258915,0.8310704,0.825891509297768,-0.0080386704724155,-9.297767999960627e-09,9.297767999960627e-09
1366,TAK-715; Tak-715,35,0.8251205,0.8134489,0.8251205355222073,-0.0042152762328838,-3.552220728675337e-08,3.552220728675337e-08
3179,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",77,0.8246377,0.808287,0.8246377379399279,-0.0018209983035149,-3.7939927866048606e-08,3.7939927866048606e-08
7809,"4-Chloro-1-methyl-3-nitro-1,2-dihydroquinolin-2-one; MW-A1-12",21,0.8244956,0.8025619,0.824495603679221,-0.0011161295636784,-3.679221038943581e-09,3.679221038943581e-09
2601,Apitolisib; GDC-0980,60,0.8242191,0.85309285,0.8242191208111149,0.0002549974950566,-2.0811114942453912e-08,2.0811114942453912e-08
2857,2-Methyl-6-styryl-pyridine; SIB-1893,31,0.81895024,0.7679352,0.8189502402986926,0.0263843005123041,-2.9869251516601025e-10,2.9869251516601025e-10
8231,KIN001-043,40,0.8232668,0.82779914,0.8232667874902151,0.0049777855439688,1.2509784874659147e-08,1.2509784874659147e-08
1722,"Sertraline, trans-(A+-)-; sertraline",46,0.8222613,0.80562675,0.8222612760277465,0.0099642933283478,2.3972253515580633e-08,2.3972253515580633e-08
1674,CEP-37440; Cep-37440,43,0.82274884,0.8362268,0.8227488515791266,0.0075463206117955,-1.1579126546479301e-08,1.1579126546479301e-08
148,Sdccgsbi-0050471.P002; forskolin,68,0.8502553,0.8725786,0.8502553035117038,-0.1288630012130474,-3.5117037056053846e-09,3.5117037056053846e-09
3967,Ro-3306,20,0.8230701,0.8003751,0.8230700949772882,0.0059532182301666,5.022711802027402e-09,5.022711802027402e-09
764,"(8S,9S,10R,11S,13S,14R,16R,17S)-11-hydroxy-10,13,16,17-tetramethyl-17-propanoyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one; rimexolone",39,0.82233113,0.8413459,0.8223311085075615,0.0096179818070992,2.149243849558502e-08,2.149243849558502e-08
459,(2S)-4-methyl-N-[(2S)-1-[[(2S)-4-methyl-1-[(2R)-2-methyloxiran-2-yl]-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]-2-[[(2S)-2-[(2-morpholin-4-ylacetyl)amino]-4-phenylbutanoyl]amino]pentanamide; Carfilzomib; carfilzomib,85,0.8817551,0.85557353,0.8817551277054548,-0.285076156817546,-2.7705454819226816e-08,2.7705454819226816e-08
74,Seocalcitol; seocalcitol,36,0.8198536,0.83200836,0.8198536329811437,0.0219042176773119,-3.298114370497984e-08,3.298114370497984e-08
284,"(6S,9R,11S,13S,17R)-17-acetyl-9-fluoro-11,17-dihydroxy-6,10,13-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one; BRD-A13133631",32,0.8192922,0.8598019,0.8192921694633003,0.0246886137850369,3.053669972441497e-08,3.053669972441497e-08
2274,OSI-027,52,0.8182811,0.8269125,0.8182810995020533,0.0297026871402352,4.979466838861413e-10,4.979466838861413e-10
1924,Moxifloxacin; moxifloxacin,21,0.8176657,0.85208625,0.8176656853965417,0.03275463367918,1.4603458331485797e-08,1.4603458331485797e-08
1079,2-[3-[[7-[3-[ethyl(2-hydroxyethyl)amino]propoxy]quinazolin-4-yl]amino]-1H-pyrazol-5-yl]-N-(3-fluorophenyl)acetamide; Defosbarasertib; barasertib-HQPA,52,0.8172413,0.7963637,0.8172413245670587,0.0348591134972496,-2.4567058720670332e-08,2.4567058720670332e-08
1892,Danusertib; danusertib,71,0.9348334,0.82691586,0.9348334210273544,-0.548300727307689,-2.1027354413227783e-08,2.1027354413227783e-08
2073,KIN001-055; Whi-P97,36,0.81559074,0.8275566,0.815590768214608,0.0430445120802209,-2.821460798330122e-08,2.821460798330122e-08
7981,"2-chloro-N-{3-[(2-chlorophenyl)methyl]-2,3-dihydro-1,3-thiazol-2-ylidene}acetamide; BRD-K62459624",29,0.8155391,0.79168653,0.815539102195824,0.0433007329334584,-2.1958240781216887e-09,2.1958240781216887e-09
24198,3-Cl-AHPC; 3-[4-[3-(1-Adamantyl)-4-hydroxyphenyl]-3-chlorophenyl]prop-2-enoic acid,39,0.81498015,0.8229497,0.8149801300255823,0.0460727740112587,1.9974417675427958e-08,1.9974417675427958e-08
1556,BIBX-1382; Falnidamol,34,0.8144198,0.81240547,0.8144198212816585,0.0488514433924833,-2.128165843551244e-08,2.128165843551244e-08
2838,SB-525334,45,0.8142625,0.82108295,0.8142625028132116,0.0496316132829501,-2.8132115525991708e-09,2.8132115525991708e-09
1553,"N-[(1-methylpiperidin-4-yl)methyl]-3-[3-(trifluoromethoxy)phenyl]imidazo[1,2-b]pyridazin-6-amine; SGI-1776",45,0.81440425,0.80117404,0.8144042383903307,0.0489287216849832,1.1609669336998252e-08,1.1609669336998252e-08
282,"S-[(7R,8R,9R,10R,13S,14R,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate; spironolactone",20,0.812434,0.8500043,0.8124340264681751,0.0586993483296425,-2.6468175096105995e-08,2.6468175096105995e-08
709,"4R-[(1R,4Z,8Z,10S,13R,15R)-15-hydroxy-5,10-dimethyl-3-oxo-2,14-dioxabicyclo[11.3.1]heptadeca-4,8-dien-15-yl]-2-thiazolidinone; latrunculin-b",42,0.8129477,0.82556856,0.8129476728035627,0.0561520860204291,2.719643732440602e-08,2.719643732440602e-08
1780,Fenbendazole; fenbendazole,34,0.81199515,0.8146328,0.8119951739467335,0.0608756949910621,-2.394673348504739e-08,2.394673348504739e-08
3444,Buparlisib; buparlisib,63,0.8829222,0.8489254,0.8829221451590679,-0.290863601152254,5.484093212881902e-08,5.484093212881902e-08
2551,Ethylmercury thiosalicylate; thiomersal,20,0.812118,0.7718809,0.8121180208217861,0.0602664757811364,-2.0821786073099702e-08,2.0821786073099702e-08
4928,dactinomycin,30,0.83826405,0.85512066,0.8382640262588806,-0.0693961531484302,2.3741119403730693e-08,2.3741119403730693e-08
1755,(+)-Niguldipine; dexniguldipine,40,0.81082433,0.82517976,0.8108243439445684,0.0666820464230464,-1.3944568388879475e-08,1.3944568388879475e-08
8172,"3-[(E)-{2-[4-(morpholin-4-yl)-6-(phenylamino)-1,3,5-triazin-2-yl]hydrazinylidene}methyl]phenyl furan-2-carboxylate; BAS-00535043",30,0.8101698,0.79347324,0.8101697925980954,0.069928081407521,7.4019046447659775e-09,7.4019046447659775e-09
188,AZD-3514; Azd 3514,42,0.8095928,0.8069205,0.8095927566973545,0.0727897036945968,4.330264546936746e-08,4.330264546936746e-08
4189,Chloroxine; chloroxine,30,0.8093655,0.7782372,0.8093654907623365,0.0739167553458127,9.237663411987285e-09,9.237663411987285e-09
4198,SB-202190; Sb-202190,23,0.8083693,0.81056565,0.808369270534697,0.0788571862662959,2.9465302975317798e-08,2.9465302975317798e-08
5465,Indibulin; indibulin,38,0.8077232,0.811924,0.8077231952762477,0.0820611868429208,4.723752278223969e-09,4.723752278223969e-09
2836,"4(2'-Aminoethyl)amino-1,8-dimethylimidazo(1,2-a)quinoxaline; BMS-345541",99,0.8075441,0.79929435,0.8075440987987226,0.0829493577018996,1.2012774108782764e-09,1.2012774108782764e-09
1442,Triflupromazine; triflupromazine,23,0.8066822,0.8368923,0.8066822366964614,0.087223483102157,-3.669646142512306e-08,3.669646142512306e-08
2445,Paricalcitol; paricalcitol,25,0.80703926,0.8408866,0.807039233958991,0.085453071033223,2.6041009015820293e-08,2.6041009015820293e-08
3974,"9-Hydroxy-4-phenylpyrrolo[3,4-C]carbazole-1,3(2H,6H)-dione; PD-407824",26,0.8069994,0.83530414,0.8069994076622341,0.0856505766273546,-7.66223406944988e-09,7.66223406944988e-09
25,"(1R,2R,13R,14R,17R,18S)-17-ethynyl-2,18-dimethyl-7-oxa-6-azapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5,9-trien-17-ol; danazol",32,0.8072222,0.85953826,0.8072221792738535,0.0845458131145137,2.072614646575488e-08,2.072614646575488e-08
3962,Kenpaullone; kenpaullone,49,0.80653334,0.7931136,0.806533351575055,0.087961830544809,-1.1575055025581094e-08,1.1575055025581094e-08
4004,indirubin,44,0.8054394,0.8221525,0.8054394050576463,0.0933869032847663,-5.057646301764862e-09,5.057646301764862e-09
2898,ALW-II-38-3; Awl-II-38.3,34,0.8051804,0.7656362,0.8051803677358735,0.0946715148179791,3.2264126481607036e-08,3.2264126481607036e-08
1098,"2,4-Bisanilinopyrimidine, 10; KIN-001-220",47,0.8045245,0.7943274,0.8045244919911205,0.0979241177259234,8.008879448517803e-09,8.008879448517803e-09
2071,GW-843682X; GW843682X,100,0.80449545,0.81215286,0.8044954613663207,0.0980680856884509,-1.1366320662453688e-08,1.1366320662453688e-08
4184,An inositol; inositol,26,0.80402213,0.7725479,0.8040221330757036,0.1004154037388428,-3.075703580712741e-09,3.075703580712741e-09
946,Pracinostat; SB-939,180,0.9183546,0.8149554,0.9183545571886134,-0.466579149904813,4.281138665795936e-08,4.281138665795936e-08
4663,GSK-690693,38,0.8010893,0.8203393,0.8010893156913459,0.1149597597836341,-1.5691345889301545e-08,1.5691345889301545e-08
5388,Aphidicolin; aphidicolin,47,0.8018819,0.8563732,0.8018818916670792,0.111029236442803,8.33292079782666e-09,8.33292079782666e-09
5630,"(2R,4aS,6aR,6aS,14aS,14bR)-10-hydroxy-2,4a,6a,6a,9,14a-hexamethyl-11-oxo-1,3,4,5,6,13,14,14b-octahydropicene-2-carboxylic acid; Celastrol",75,0.81994617,0.8507242,0.8199461770105484,0.0214452755963417,-7.010548364050351e-09,7.010548364050351e-09
294,"(6S,8S,10R,11S,13S,14S,17S)-17-acetyl-11-hydroxy-6,10,13-trimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one; medrysone",37,0.8020065,0.84607327,0.8020064633030591,0.1104114638407866,3.6696940819425095e-08,3.6696940819425095e-08
3532,thioguanine,45,0.8015245,0.80413723,0.8015245235487264,0.1128014876508406,-2.3548726413302745e-08,2.3548726413302745e-08
420,NCH-51; Ptach,20,0.80143875,0.79656315,0.8014387364923059,0.1132269207171026,1.3507694074377241e-08,1.3507694074377241e-08
3022,AT-7867,25,0.80112046,0.80149174,0.8011204468954171,0.1148053746799013,1.3104582974321488e-08,1.3104582974321488e-08
3120,"2-(Difluoromethyl)-1-(4,6-di-4-morpholinyl-1,3,5-triazin-2-yl)-1H-benzimidazole; ZSTK-474",73,0.80096006,0.83103037,0.800960064284267,0.1156007401917129,-4.284267052234725e-09,4.284267052234725e-09
2006,"2-[2-methoxy-5-[[(E)-2-(2,4,6-trimethoxyphenyl)ethenyl]sulfonylmethyl]anilino]acetic acid; Rigosertib",92,0.8782223,0.8199886,0.8782223069197109,-0.2675562786197588,-6.919710915376243e-09,6.919710915376243e-09
3104,Azathioprine; azathioprine,44,0.81052923,0.8220231,0.8105292093224717,0.0681456708027339,2.067752824519431e-08,2.067752824519431e-08
2386,LY-2874455; Ly-2874455,48,0.8002621,0.82023066,0.8002620884770077,0.119062124697129,1.1522992227064321e-08,1.1522992227064321e-08
649,AM-580; Ro 40-6055,47,0.7982884,0.79547775,0.7982883962393049,0.1288500108372942,3.760695088672605e-09,3.760695088672605e-09
1383,GSK-1070916; Gsk-1070916,91,0.8874364,0.79743624,0.88743636353072,-0.3132504021891775,3.6469280040307694e-08,3.6469280040307694e-08
1725,7-hydroxystaurosporine; Ucn-01,37,0.7954092,0.89173985,0.7954091839848227,0.1431285296366797,1.6015177295436445e-08,1.6015177295436445e-08
1524,meisoindigo,24,0.7953641,0.8163002,0.7953640701544666,0.1433522570377587,2.984553337803675e-08,2.984553337803675e-08
902,ANTIMYCIN A (A1 shown); antimycin-a,23,0.7952047,0.843208,0.7952046743702638,0.1441427287015763,2.562973622222131e-08,2.562973622222131e-08
2079,"BRD-K68336408; N-(3-Chlorophenyl)-6,7-dimethoxy-4-quinazolinamine",33,0.79226494,0.8057674,0.7922649367605784,0.1587214033580931,3.2394216198383674e-09,3.2394216198383674e-09
