compound_embedding_row_index,compound_name,n_profiles,mean_source_normalized_error_z,source_normalized_inverted_score,recomputed_n_profiles,recomputed_mean_source_normalized_error_z,profile_count_difference,mean_error_difference
8087,"EMF-sumo1-7; N'-(3-chloro-2,4,6-trifluorophenyl)sulfonyl-1-adamantanecarbohydrazide",8,0.6722399187751399,0.6887157645203936,8,0.6722399187751399,0,0.0
6589,"Ethyl 2-((anilinocarbothioyl)amino)-4,5,6,7-tetrahydro-1H-indene-3-carboxylate; ST-012525",4,0.673751158889619,0.688411028355655,4,0.673751158889619,0,0.0
152,(9R)-Cinchonan-9-ol; cinchonine,6,0.7340322602937905,0.6762555598287623,6,0.7340322602937905,0,0.0
8318,"2-[[4-(1-Pyrrolidinyl)-6-[2-(trifluoromethyl)anilino]-1,3,5-triazin-2-yl]amino]ethanol; BRD-K66438357",1,0.6747698982234306,0.6882056032121059,1,0.6747698982234306,0,0.0
8190,"BRD-A11095214; N-Benzoyl-N-(18-phenyl-11-oxa-13,15-diazatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12,14,16-octaen-16-yl)benzamide",3,0.674922882969805,0.6881747543850882,3,0.6749228829698052,0,-2.220446049250313e-16
1879,"[(3S,7S,8R,9R)-2-[(1R,3R,4R,5S,6S,7E,9E,11E,13Z)-14-Cyano-3,5-dihydroxy-1-methoxy-4,6,8,9,13-pentamethyltetradeca-7,9,11,13-tetraenyl]-9-[(E)-3-[2-[(2R)-4-[[(2R,3R,4R)-4-(dimethylamino)-2,3-dihydroxy-5-methoxypentanoyl]amino]butan-2-yl]-1,3-oxazol-4-yl]prop-2-enyl]-7-hydroxy-4,4,8-trimethyl-1,10-dioxaspiro[4.5]decan-3-yl] dihydrogen phosphate; calyculin",14,0.6751070921678233,0.6881376092590584,14,0.6751070921678233,0,0.0
5344,Procarbazine; procarbazine,6,0.7213226542269634,0.6788184064413132,6,0.7213226542269634,0,0.0
9691,exisulind,2,0.8005710359719568,0.6628382536625888,2,0.8005710359719568,0,0.0
6526,"BRD-K09517037; N-[(3R,9R,10S)-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl(propyl)amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]benzamide",5,0.6762614067825534,0.6879048458449428,5,0.6762614067825534,0,0.0
6510,Pga1; prostaglandin-a1,9,0.6765598738415283,0.6878446610298486,9,0.6765598738415282,0,1.1102230246251565e-16
8754,betaescin,6,0.8018669272675382,0.6625769418170718,6,0.8018669272675382,0,0.0
5623,"4-[4,4-dimethyl-8-nitro-7-(4-phenylmethoxycarbonylpiperazin-1-yl)chromeno[4,3-c]pyrazol-1-yl]benzoic acid; Lin28-let-7a antagonist 1",4,0.1226885937491173,0.7995308239612909,4,0.12268859374911732,0,-2.7755575615628914e-17
11429,ethionamide,3,0.8025067345249441,0.6624479269716308,3,0.8025067345249441,0,0.0
2772,2-[[6-[[2-(3-hydroxypropyl)-5-methylanilino]methyl]-2-(3-morpholin-4-ylpropylamino)benzimidazol-1-yl]methyl]-6-methylpyridin-3-ol; Tmc-353121,2,0.12284171510405,0.7994999475876461,2,0.12284171510405004,0,-4.163336342344337e-17
3379,"1-(4-chloro-2-hydroxy-3-sulfamoylphenyl)-3-(2,3-dichlorophenyl)urea; SB-332235",3,0.1230793603707144,0.7994520272694665,3,0.12307936037071447,0,-6.938893903907228e-17
3073,(2S)-1-[2-(1-methylbenzimidazol-2-yl)sulfanylacetyl]-N-(2-phenylphenyl)pyrrolidine-2-carboxamide; Tcs 1102,4,0.219129084159384,0.7800839439509172,4,0.219129084159384,0,0.0
381,"RS-17053; [2-(2-Cyclopropylmethoxy-phenoxy)-ethyl]-[2-(1H-indol-3-yl)-1,1-dimethyl-ethyl]-amine",11,0.6796049748109116,0.6872306273089586,11,0.6796049748109116,0,0.0
3351,(1R)-3-amino-1-[3-(cyclohexylmethoxy)phenyl]propan-1-ol; Emixustat,2,0.1241626466116472,0.7992335864729225,2,0.12416264661164719,0,1.3877787807814457e-17
7513,"1-[(2R,3S)-2-[[benzenesulfonyl(methyl)amino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-3-[4-(trifluoromethyl)phenyl]urea; BRD-K64304398",1,0.6799111128818933,0.6871688956617257,1,0.6799111128818933,0,0.0
1679,Mephentermine; mephentermine,7,0.7597983333956834,0.6710599233298247,7,0.7597983333956833,0,1.1102230246251565e-16
3301,9-(4-hydroxycyclohexyl)-8-oxo-2-pyridin-3-yl-7H-purine-6-carboxamide,4,0.1249313019562723,0.7990785898714674,4,0.12493130195627229,0,1.3877787807814457e-17
11028,drofenine,4,0.8069006277441767,0.661561914116975,4,0.8069006277441768,0,-1.1102230246251565e-16
8030,"2-[(3R,6aR,8R,10aR)-3-hydroxy-1-(3,3,3-trifluoropropyl)-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-(cyclohexylmethyl)acetamide; BRD-K22787051",2,0.6825301653808102,0.6866407730913131,2,0.6825301653808102,0,0.0
4062,5-nitroquinolin-8-ol; Nitroxoline,3,0.1260492217995966,0.7988531653328543,3,0.12604922179959663,0,-2.7755575615628914e-17
23743,pridinol,4,0.809248727249202,0.6610884282488256,4,0.809248727249202,0,0.0
179,"N-[1-[3-[(3R)-1-benzoyl-3-(3,4-dichlorophenyl)piperidin-3-yl]propyl]-4-phenylpiperidin-4-yl]-N-methylacetamide; Osanetant",1,0.1266380854211633,0.7987344230894008,1,0.1266380854211633,0,0.0
4006,RS-102895,1,0.6838912660334027,0.6863663120121501,1,0.6838912660334027,0,0.0
3600,Chlorogenic Acid; chlorogenic-acid,6,0.7482019992722705,0.6733982826361582,6,0.7482019992722705,0,0.0
6211,"BRD-A57300602; [2-[(E)-3,4-dihydroxypent-1-enyl]-6-oxooxan-3-yl] (E)-2-methylbut-2-enoate",3,0.6842182129800102,0.6863003843295619,3,0.6842182129800101,0,1.1102230246251565e-16
20717,cefazolin,5,0.8105512810832376,0.6608257729262554,5,0.8105512810832376,0,0.0
1776,"(r)-6-Methyl-4'-trifluoromethylbiphenyl-2-carboxylic acid (2-methoxycarbonylaminoindan-5-yl)-amide; methyl N-[(2R)-5-[[3-methyl-2-[4-(trifluoromethyl)phenyl]benzoyl]amino]-2,3-dihydro-1H-inden-2-yl]carbamate",4,0.1273785761364763,0.7985851057847269,4,0.1273785761364763,0,0.0
613,Fenoterol; fenoterol,10,0.710501441149163,0.6810004653607096,10,0.710501441149163,0,0.0
392,5-[(2R)-2-[4-(5-aminopyrazin-2-yl)phenyl]oxolan-2-yl]-N-(2-hydroxy-2-methylpropyl)pyridine-2-carboxamide,3,0.1277751558267063,0.7985051369084007,3,0.12777515582670626,0,2.7755575615628914e-17
3948,"N-(3-chloro-4-fluorophenyl)-7-fluoro-2-oxo-3,4-dihydro-1H-quinoline-6-sulfonamide; PKM2 activator 3",1,0.1279910961990469,0.7984615933045427,1,0.1279910961990469,0,0.0
12697,gentamicin,4,0.8128249963787018,0.6603672863679588,4,0.8128249963787018,0,0.0
5473,Benzoxiquine; benzoxiquine,4,0.6878274360703286,0.6855725974003426,4,0.6878274360703286,0,0.0
1075,Mebeverine; mebeverine,5,0.7607118199043027,0.6708757220420809,5,0.7607118199043027,0,0.0
1214,"(4S,7S)-N-[(2R,3S)-2-ethoxy-5-oxooxolan-3-yl]-7-(isoquinoline-1-carbonylamino)-6,10-dioxo-2,3,4,7,8,9-hexahydro-1H-pyridazino[1,2-a]diazepine-4-carboxamide; Pralnacasan",2,0.1293172241327163,0.7981941843490846,2,0.1293172241327163,0,0.0
1758,BRD-K14329163; S(-)-Bay k 8644,5,0.6884208662194659,0.6854529343329347,5,0.6884208662194659,0,0.0
5293,Suloctidil (USAN/INN); suloctidil,24,0.6973493860924745,0.6836525302298242,24,0.6973493860924745,0,0.0
6461,"(2S,3S,4S)-4-(hydroxymethyl)-3-[4-[(E)-prop-1-enyl]phenyl]-1-(pyridine-3-carbonyl)azetidine-2-carbonitrile; BRD-K37461197",1,0.6904413311289316,0.6850455148093259,1,0.6904413311289316,0,0.0
6657,4-[[(4-ethylphenyl)sulfonylamino]methyl]-N-[2-[(phenylmethyl)-propan-2-ylamino]ethyl]benzamide; KU-C103904N,3,0.6906582913146991,0.6850017655637373,3,0.6906582913146991,0,0.0
1854,"5-[[1-(2,4-Difluorophenyl)-2,5-dimethylpyrrol-3-yl]methylidene]-2-(2-methoxyethylimino)-3-methyl-1,3-thiazolidin-4-one; BRD-K12401458",1,0.6908541581490725,0.6849622697170252,1,0.6908541581490725,0,0.0
4524,hexestrol,4,0.8177015165043113,0.6593839535235542,4,0.8177015165043113,0,0.0
7510,"BRD-K32568627; N-[(2R,3S)-2-[[1,3-benzodioxol-5-ylmethyl(methyl)amino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-2-(1-methyl-3-indolyl)acetamide",3,0.692268602573835,0.6846770520569668,3,0.692268602573835,0,0.0
2219,"5-Methoxy 3-(1,2,3,6-tetrahydro-4-pyridinyl)1H indole; 5-methoxy-3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-indole; RU-24969",8,0.6926947529814519,0.6845911203512275,8,0.6926947529814519,0,0.0
7246,"BRD-K53327986; N-[(3R,9S,10R)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl-(4,4,4-trifluoro-1-oxobutyl)amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-4-pyridinecarboxamide",1,0.6936560969584281,0.6843972687761326,1,0.6936560969584281,0,0.0
1142,Lacidipine; lacidipine,17,0.6948277310475867,0.6841610129519347,17,0.6948277310475867,0,0.0
3396,"(2S)-2-amino-4-[4-[bis(4-fluorophenyl)methyl]piperazin-1-yl]-1-(1,3-dihydroisoindol-2-yl)butane-1,4-dione; 1G244",1,0.133649103478008,0.7973206763703411,1,0.133649103478008,0,0.0
2867,"1-[(3R)-1-methyl-2-oxo-5-phenyl-3H-1,4-benzodiazepin-3-yl]-3-(3-methylphenyl)urea; L 365260",4,0.1337723973472851,0.7972958146025125,4,0.13377239734728508,0,2.7755575615628914e-17
2053,(-)-Tetrahydropalmatine; rotundine,3,0.6972400350698315,0.68367458047249,3,0.6972400350698315,0,0.0
5552,N-(4-(pyrrolidine-1-sulfonyl)phenyl)prop-2-enamide; N-(4-pyrrolidin-1-ylsulfonylphenyl)prop-2-enamide,4,0.1349182785819241,0.7970647517493337,4,0.13491827858192407,0,2.7755575615628914e-17
2239,4-(6-methoxy-2-naphthyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole; BRD-A92800748,11,0.698515596317403,0.6834173681084519,11,0.698515596317403,0,0.0
1683,"Mecamylamine; N,2,3,3-tetramethylbicyclo[2.2.1]heptan-2-amine; mecamylamine",8,0.6684795443776937,0.6894740305701631,8,0.6684795443776937,0,0.0
1381,"2-(9-ethyl-1-methyl-3,4-dihydrothiopyrano[3,4-b]indol-1-yl)-N,N-dimethylethanamine; Tandamine",2,0.136818992667836,0.7966814795510536,2,0.13681899266783604,0,-2.7755575615628914e-17
1341,"GSK-1904529A; N-(2,6-Difluorophenyl)-5-(3-(2-(5-ethyl-4-(4-(4-(methanesulfonyl)piperazin-1-yl)piperidin-1-yl)-2-methoxyanilino)pyrimidin-4-yl)imidazo(1,2-a)pyridin-2-yl)-2-methoxybenzamide",14,0.7008833530074136,0.6829399184392464,14,0.7008833530074136,0,0.0
24123,"BRD-K10785504; N-[[(4R,5S)-8-(2-cyclopentylethynyl)-2-[(2R)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3H-6,1$l^{6},2-benzoxathiazocin-5-yl]methyl]-N-methyl-2-phenylacetamide",5,0.7020490255805869,0.682704864733428,5,0.7020490255805869,0,0.0
717,"7-chloro-3-methyl-4H-1lambda6,2,4-benzothiadiazine 1,1-dioxide; Diazoxide; diazoxide",12,0.7473218886785943,0.6735757537900093,12,0.7473218886785943,0,0.0
7690,1-Methyl-4-[(4-methylphenyl)thio]-3-nitro-2-quinolinone; BRD-K03857568,5,0.7026267794291221,0.6825883627359766,5,0.7026267794291222,0,-1.1102230246251565e-16
6236,"3-[(3aS,10bS)-2-[4-(3-hydroxypropoxy)phenyl]-4-oxo-5-prop-2-enyl-6,10b-dihydrooxazolo[4,5-d][2]benzazepin-3a-yl]propanoic acid tert-butyl ester; BRD-K51683034",4,0.7028497268815543,0.682543406179476,4,0.7028497268815543,0,0.0
1197,"Ethyl 4-(methoxymethyl)-6-(phenylmethoxy)-9H-pyrido(3,4-b)indole-3-carboxylate; ZK-93423; ethyl 4-(methoxymethyl)-6-phenylmethoxy-9H-pyrido[3,4-b]indole-3-carboxylate",22,0.702928427629593,0.6825275364550757,22,0.7029284276295928,0,1.1102230246251565e-16
7804,6-(2-chlorophenyl)-N-(thiophen-2-ylmethyl)-4-quinazolinamine; BRD-K41797142,1,0.7054871491397896,0.682011579412789,1,0.7054871491397896,0,0.0
7813,4-[1-methyl-6-oxo-3-(phenylmethyl)-2-sulfanylidene-7H-purin-8-yl]butanoic acid; BRD-K44652183,1,0.7057254344720213,0.6819635300276767,1,0.7057254344720213,0,0.0
8014,"2-[(3R,6aS,8S,10aS)-3-hydroxy-1,2,3,4,6,6a,8,9,10,10a-decahydropyrano[2,3-c][1,5]oxazocin-8-yl]-N-(4-phenylphenyl)acetamide; BRD-K83826027",4,0.7063544393695672,0.6818366934394712,4,0.7063544393695672,0,0.0
1308,AVN-944; Avn 944,28,0.7063889271646645,0.6818297390989216,28,0.7063889271646645,0,0.0
2611,4-[1-(3-carboxypropyl)-4-fluoro-7-[2-[4-[4-(3-fluoro-2-methylphenyl)butoxy]phenyl]ethynyl]-2-methylindol-3-yl]butanoic acid; Gemilukast,1,0.1402252846011163,0.7959946129639489,1,0.1402252846011163,0,0.0
4085,6(5H)-Phenanthridinone; phenanthridone,6,0.7067945737806108,0.681747941909449,6,0.7067945737806108,0,0.0
2405,BX-471 free base; ZK-811752; [5-chloro-2-[2-[(2R)-4-[(4-fluorophenyl)methyl]-2-methylpiperazin-1-yl]-2-oxoethoxy]phenyl]urea,10,0.6551257558034889,0.6921667742816655,10,0.6551257558034889,0,0.0
6479,"11,14,17-eicosatrienoic acid, (Z,Z,Z)-; eicosatrienoic-acid",2,0.7069981053053075,0.681706900505343,2,0.7069981053053075,0,0.0
693,"3,5-dimethyladamantan-1-amine; Memantine; memantine",7,0.7286726297020704,0.6773363101710067,7,0.7286726297020704,0,0.0
2036,4-({3-chloro-4-[(1-methyl-1H-imidazol-2-yl)sulfanyl]phenyl}amino)-6-methoxy-7-[3-(morpholin-4-yl)propoxy]quinoline-3-carbonitrile; 4-[3-chloro-4-(1-methylimidazol-2-yl)sulfanylanilino]-6-methoxy-7-(3-morpholin-4-ylpropoxy)quinoline-3-carbonitrile,3,0.1407238181708864,0.7958940854524108,3,0.14072381817088636,0,2.7755575615628914e-17
4151,"9-(benzylamino)-1,2,3,4-tetrahydroacridin-1-ol; Suronacrine",1,0.1415242525478476,0.7957326807227301,1,0.1415242525478476,0,0.0
309,Ifenprodil; ifenprodil,5,0.7920960800185465,0.6645471982233022,5,0.7920960800185465,0,0.0
6714,BRD-K26767475; N-(2-furanylmethyl)-N-methyl-6-(1-methyl-5-indolyl)-4-quinazolinamine,10,0.7089543513905568,0.6813124304779845,10,0.7089543513905568,0,0.0
7586,"BRD-A70311631; N-[1-(3,4-dimethylphenyl)-4,5,6,7-tetrahydroindazol-4-yl]-2-(3,5-dimethyl-1-pyrazolyl)acetamide",3,0.7091869152478042,0.6812655348078422,3,0.7091869152478041,0,1.1102230246251565e-16
4165,didanosine,1,0.7094596530539796,0.6812105382045647,1,0.7094596530539796,0,0.0
7696,(E)-2-(6-methyl-1H-benzimidazol-2-yl)-3-(5-methylfuran-2-yl)prop-2-enenitrile; BAS-09104376,2,0.7095330161937184,0.6811957447897903,2,0.7095330161937184,0,0.0
7198,BRD-K04877770; FTase inhibitor I,1,0.7095973393257169,0.6811827742602488,1,0.7095973393257169,0,0.0
326,2-[4-[4-(tert-butylcarbamoyl)-2-[(2-chloro-4-cyclopropylphenyl)sulfonylamino]phenoxy]-5-chloro-2-fluorophenyl]acetic acid; Vidupiprant,1,0.1421268994008809,0.7956111591399414,1,0.1421268994008809,0,0.0
1652,Ilomastat; ilomastat,9,0.7104634441812601,0.6810081273134062,9,0.7104634441812601,0,0.0
4525,ethosuximide,4,0.8390534933625564,0.6550784037468977,4,0.8390534933625564,0,0.0
6268,"1-[4-[2-(3-Chlorophenyl)-5-phenyl-7-pyrazolo[1,5-a]pyrimidinyl]-1-piperazinyl]ethanone; KU-C104132",1,0.7107475064643685,0.6809508471698525,1,0.7107475064643685,0,0.0
2196,"1-[(2R,3R)-5-[(2S)-1-hydroxypropan-2-yl]-2-[[(4-methoxy-3-methylphenyl)sulfonyl-methylamino]methyl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-3-(1-naphthalenyl)urea; BRD-K87426499",2,0.7108126872381264,0.6809377036999172,2,0.7108126872381264,0,0.0
3206,2-(2-Chloro-6-fluorophenyl)-5-(6-(phenylethynyl)pyridin-3-yl)-1H-imidazole-4-carbonitrile; 2-(2-chloro-6-fluorophenyl)-5-[6-(2-phenylethynyl)pyridin-3-yl]-1H-imidazole-4-carbonitrile,3,0.1428703809480889,0.7954612387447114,3,0.14287038094808882,0,8.326672684688674e-17
14814,sulfamonomethoxine,4,0.8395801562129446,0.654972204066516,4,0.8395801562129447,0,-1.1102230246251565e-16
1425,2-(dimethylamino)-N-(6-oxo-5H-phenanthridin-2-yl)acetamide; PJ-34,59,-0.1562849137127606,0.8557848341037644,59,-0.15628491371276063,0,2.7755575615628914e-17
7297,"BRD-K70901996; N-[(2R,3R)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(pyridin-4-ylmethyl)amino]methyl]-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-2-(1-methyl-3-indolyl)acetamide",2,0.7120419660342596,0.6806898240267012,2,0.7120419660342596,0,0.0
6538,"N,N-dipropyl-2-(1-pyrrolidinyl)-4-quinazolinamine; RAN-05",9,0.7133003325362096,0.6804360789216276,9,0.7133003325362096,0,0.0
2175,"2,6-Dimethylphenyl N-(2,4-dimethoxyphenyl)-N-[2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-4-pyrimidinyl]carbamate; WH-4023",7,0.6973054020338835,0.6836613994579477,7,0.6973054020338835,0,0.0
6469,2-bromo-N-[3-(propanoylamino)phenyl]benzamide; BRD-K38012662,2,0.7148585079330413,0.6801218784250478,2,0.7148585079330413,0,0.0
1543,"[(3S,5R,6S)-6-hydroxy-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] (2S)-3-hydroxy-2-phenylpropanoate; anisodamine",2,0.7152748118792358,0.6800379322230423,2,0.7152748118792358,0,0.0
6790,"2-[(1R,3R,4aS,9aR)-6-[[anilino(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester; BRD-K69438871",1,0.7156706019617122,0.679958122568296,1,0.7156706019617122,0,0.0
5582,1-(4-tert-Butyl-anilino)-4-[6-hydroxy-(pyridin-3-yl)methyl]-phthalazine; 5-[[4-(4-tert-butylanilino)phthalazin-1-yl]methyl]-1H-pyridin-2-one,3,0.1459308680476732,0.7948441024656888,3,0.1459308680476732,0,0.0
6348,5-Amino-1-tert-butyl-3-(1'-naphthylmethyl)-4-cyanopyrazole; BRD-K30647638,1,0.7162380362937197,0.6798437014644487,1,0.7162380362937197,0,0.0
2433,"(2R,3R,4R,5S,6S)-5-[(2R,3R,4R,5S,6S)-5-[(2R,3R,4S,5S,6S)-3,4-dihydroxy-6-methyl-5-[[(1S,4R,5S,6R)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,4-triol; acarbose",4,0.7165628623154343,0.6797782014587803,4,0.7165628623154343,0,0.0
