compound_1,compound_2,pubchem_cid_1,pubchem_cid_2,morgan_tanimoto,maccs_tanimoto,cactvs_pubchem_tanimoto
doconexent,aqw-051,445580.0,50914822.0,0.03333333333333333,0.16666666666666666,0.15591397849462366
doconexent,taselisib,445580.0,51001932.0,0.0625,0.11428571428571428,0.13865546218487396
doconexent,spautin-1,445580.0,51037431.0,0.057692307692307696,0.02127659574468085,0.13095238095238096
doconexent,balapiravir,445580.0,53297462.0,0.08,0.11538461538461539,0.27102803738317754
doconexent,kg-5,445580.0,53328059.0,0.025974025974025976,0.043478260869565216,0.13679245283018868
doconexent,pf-04995274,445580.0,53354764.0,0.05128205128205128,0.17647058823529413,0.18877551020408162
doconexent,gsk2656157,445580.0,53469059.0,0.07692307692307693,0.15873015873015872,0.16161616161616163
doconexent,tenoxicam,445580.0,54677971.0,0.07936507936507936,0.08433734939759036,0.17553191489361702
doconexent,olmutinib,445580.0,54758501.0,0.08974358974358974,0.14084507042253522,0.14479638009049775
doconexent,azd5069,445580.0,56645576.0,0.075,0.11827956989247312,0.17647058823529413
doconexent,lx7101,445580.0,56962369.0,0.07407407407407407,0.15789473684210525,0.16744186046511628
doconexent,bms-833923,445580.0,57662985.0,0.09859154929577464,0.07142857142857142,0.17204301075268819
doconexent,presatovir,445580.0,58029842.0,0.056179775280898875,0.125,0.14537444933920704
doconexent,carmustine,445580.0,59087767.0,0.09090909090909091,0.16363636363636364,0.15789473684210525
doconexent,molidustat,445580.0,59603622.0,0.030303030303030304,0.13043478260869565,0.13125
doconexent,ml323,445580.0,60167849.0,0.041666666666666664,0.05172413793103448,0.13736263736263737
doconexent,ibiglustat,445580.0,60199242.0,0.08571428571428572,0.16176470588235295,0.19186046511627908
doconexent,tc-lpa5-4,445580.0,66552906.0,0.08695652173913043,0.1896551724137931,0.19607843137254902
doconexent,bi-224436,445580.0,66561902.0,0.07692307692307693,0.19607843137254902,0.18691588785046728
doconexent,pf-06273340,445580.0,66571548.0,0.07317073170731707,0.125,0.1643835616438356
doconexent,butofilolol,445580.0,66593644.0,0.15517241379310345,0.23636363636363636,0.2482758620689655
doconexent,ly404187,445580.0,66857735.0,0.07547169811320754,0.08620689655172414,0.24545454545454545
doconexent,brigatinib,445580.0,68165256.0,0.03529411764705882,0.1038961038961039,0.14691943127962084
doconexent,t-807,445580.0,71059746.0,0.01818181818181818,0.0,0.13450292397660818
doconexent,azithromycin,445580.0,71206984.0,0.0625,0.21311475409836064,0.26126126126126126
doconexent,az7550,445580.0,71496459.0,0.08045977011494253,0.13157894736842105,0.13793103448275862
doconexent,lmk-235,445580.0,71520717.0,0.13725490196078433,0.2916666666666667,0.308411214953271
doconexent,firsocostat,445580.0,71528744.0,0.07692307692307693,0.16883116883116883,0.1702127659574468
doconexent,xmd17-109,445580.0,71604307.0,0.07608695652173914,0.14473684210526316,0.14705882352941177
doconexent,siremadlin,445580.0,71678098.0,0.04819277108433735,0.06944444444444445,0.15137614678899083
doconexent,pfk-158,445580.0,71730058.0,0.08771929824561403,0.07692307692307693,0.18072289156626506
doconexent,sgc-cbp30,445580.0,72201027.0,0.03571428571428571,0.14864864864864866,0.14
doconexent,tgr-1202,445580.0,72950888.0,0.045454545454545456,0.07142857142857142,0.14345991561181434
doconexent,desidustat,445580.0,75593290.0,0.11290322580645161,0.15492957746478872,0.2620689655172414
doconexent,mifobate,445580.0,76958126.0,0.0625,0.0975609756097561,0.27884615384615385
doconexent,floctafenine,445580.0,76958517.0,0.08695652173913043,0.17543859649122806,0.19796954314720813
doconexent,edaglitazone,445580.0,76961439.0,0.07792207792207792,0.171875,0.1504424778761062
doconexent,cgp-12177,445580.0,76962943.0,0.0847457627118644,0.15384615384615385,0.19161676646706588
doconexent,balaglitazone,445580.0,76968728.0,0.08823529411764706,0.09859154929577464,0.18085106382978725
doconexent,pf-06463922,445580.0,78162481.0,0.05,0.08,0.14847161572052403
doconexent,lorlatinib,445580.0,78162481.0,0.05,0.08,0.14847161572052403
doconexent,cpi-1205,445580.0,78320408.0,0.08333333333333333,0.1643835616438356,0.18579234972677597
doconexent,aclarubicin,445580.0,86289437.0,0.06930693069306931,0.2459016393442623,0.21693121693121692
doconexent,bina,445580.0,86311024.0,0.09859154929577464,0.325,0.272108843537415
doconexent,amg-perk-44,445580.0,86583045.0,0.08108108108108109,0.0625,0.18032786885245902
doconexent,wwl-123,445580.0,90209976.0,0.1206896551724138,0.14,0.24
doconexent,ab-423,445580.0,90259477.0,0.11864406779661017,0.10606060606060606,0.23404255319148937
doconexent,raf709,445580.0,90408826.0,0.07058823529411765,0.14925373134328357,0.16037735849056603
doconexent,cu-t12-9,445580.0,91826088.0,0.06153846153846154,0.047619047619047616,0.13903743315508021
doconexent,fisogatinib,445580.0,91885617.0,0.075,0.17567567567567569,0.128
doconexent,bleomycetin,445580.0,92135919.0,0.03821656050955414,0.189873417721519,0.14516129032258066
doconexent,ku14r,445580.0,92179136.0,0.07272727272727272,0.15217391304347827,0.14516129032258066
doconexent,dr-4485,445580.0,92211523.0,0.04054054054054054,0.14285714285714285,0.1949685534591195
doconexent,gsk429286a,445580.0,92472001.0,0.06756756756756757,0.11940298507462686,0.1793478260869565
doconexent,sb-268262,445580.0,93475590.0,0.08571428571428572,0.0547945205479452,0.1711229946524064
doconexent,sr-3677,445580.0,93600633.0,0.07894736842105263,0.1282051282051282,0.15492957746478872
doconexent,ajmaline,445580.0,98054312.0,0.09523809523809523,0.19298245614035087,0.2037037037037037
doconexent,ly3200882,445580.0,121249291.0,0.0379746835443038,0.14492753623188406,0.1527777777777778
doconexent,lazertinib,445580.0,121269225.0,0.08602150537634409,0.15,0.13865546218487396
doconexent,bms-986195,445580.0,121293929.0,0.08108108108108109,0.14492753623188406,0.16847826086956522
doconexent,atuveciclib,445580.0,121488167.0,0.07142857142857142,0.08860759493670886,0.15706806282722513
doconexent,sennoside-a,445580.0,132466065.0,0.08823529411764706,0.1836734693877551,0.23952095808383234
doconexent,gsk656,445580.0,133080621.0,0.05172413793103448,0.14754098360655737,0.19047619047619047
doconexent,clozapine,445580.0,135398737.0,0.03278688524590164,0.08196721311475409,0.16778523489932887
doconexent,valaciclovir,445580.0,135398742.0,0.09230769230769231,0.1643835616438356,0.18309859154929578
doconexent,zometapine,445580.0,135410917.0,0.04918032786885246,0.08064516129032258,0.13855421686746988
doconexent,tc-ot-39,445580.0,135413563.0,0.0625,0.14864864864864866,0.16346153846153846
doconexent,ramosetron,445580.0,135418340.0,0.078125,0.1875,0.15763546798029557
doconexent,madrasin,445580.0,135444382.0,0.047619047619047616,0.08771929824561403,0.17098445595854922
doconexent,scs,445580.0,135445765.0,0.10638297872340426,0.10204081632653061,0.2446043165467626
doconexent,valganciclovir,445580.0,135483663.0,0.08695652173913043,0.14666666666666667,0.19727891156462585
doconexent,dynasore,445580.0,135533054.0,0.09259259259259259,0.09259259259259259,0.20958083832335328
repsox,pretomanid,449054.0,456199.0,0.08333333333333333,0.29333333333333333,0.4083333333333333
repsox,purvalanol-a,449054.0,456214.0,0.10714285714285714,0.35,0.5876777251184834
repsox,aphidicolin,449054.0,457964.0,0.012658227848101266,0.12903225806451613,0.12807881773399016
repsox,iox1,449054.0,459617.0,0.15254237288135594,0.3170731707317073,0.5152838427947598
repsox,ravuconazole,449054.0,467825.0,0.0851063829787234,0.40350877192982454,0.49572649572649574
repsox,butoconazole,449054.0,476417.0,0.09210526315789473,0.3333333333333333,0.4926829268292683
repsox,delafloxacin,449054.0,487101.0,0.04395604395604396,0.2898550724637681,0.43951612903225806
repsox,nn-dnj,449054.0,501640.0,0.04477611940298507,0.13043478260869565,0.16042780748663102
repsox,ipa-3,449054.0,521106.0,0.08771929824561403,0.23255813953488372,0.2803738317757009
repsox,tolfenamic-acid,449054.0,610479.0,0.109375,0.25,0.39069767441860465
repsox,gw-9662,449054.0,644213.0,0.056338028169014086,0.24074074074074073,0.40096618357487923
repsox,cgp-60474,449054.0,644215.0,0.1282051282051282,0.2807017543859649,0.62
repsox,chloramphenicol-sodium-succinate,449054.0,656580.0,0.04878048780487805,0.12162162162162163,0.3521739130434783
repsox,benserazide,449054.0,657280.0,0.04225352112676056,0.24193548387096775,0.31877729257641924
repsox,fluoxetine,449054.0,657320.0,0.08571428571428572,0.14545454545454545,0.3333333333333333
repsox,protionamide,449054.0,666418.0,0.11475409836065574,0.3,0.6993865030674846
repsox,dienestrol,449054.0,667476.0,0.07547169811320754,0.14634146341463414,0.30526315789473685
repsox,fenigam,449054.0,685623.0,0.06666666666666667,0.1111111111111111,0.34408602150537637
repsox,levosulpiride,449054.0,688272.0,0.058823529411764705,0.20689655172413793,0.3291139240506329
repsox,cloperastine,449054.0,688420.0,0.07142857142857142,0.16666666666666666,0.35858585858585856
repsox,chlorthalidone,449054.0,688424.0,0.08,0.30434782608695654,0.32340425531914896
repsox,piperidolate,449054.0,688565.0,0.08108108108108109,0.17543859649122806,0.36923076923076925
repsox,nky-80,449054.0,777417.0,0.12857142857142856,0.44680851063829785,0.5
repsox,monastrol,449054.0,794325.0,0.1232876712328767,0.26229508196721313,0.3377777777777778
repsox,alda-1,449054.0,831629.0,0.0684931506849315,0.3018867924528302,0.30327868852459017
repsox,sobrepin,449054.0,854498.0,0.06557377049180328,0.08,0.17679558011049723
repsox,clinafloxacin,449054.0,969489.0,0.02247191011235955,0.3382352941176471,0.4
repsox,tcs-5861528,449054.0,1116244.0,0.08536585365853659,0.359375,0.5817307692307693
repsox,tcs-pim-1-1,449054.0,1235170.0,0.08,0.3541666666666667,0.35648148148148145
repsox,10058-f4,449054.0,1271002.0,0.07352941176470588,0.2765957446808511,0.35714285714285715
repsox,v-51,449054.0,1376860.0,0.06944444444444445,0.2698412698412698,0.41935483870967744
repsox,allylthiourea,449054.0,1549517.0,0.0,0.08888888888888889,0.15384615384615385
repsox,ac-55649,449054.0,1714884.0,0.06153846153846154,0.16279069767441862,0.2914572864321608
repsox,chlorogenic-acid,449054.0,1794427.0,0.04938271604938271,0.10909090909090909,0.2288135593220339
repsox,fph1-(brd-6125),449054.0,2210370.0,0.1038961038961039,0.20833333333333334,0.45
repsox,salubrinal,449054.0,2305942.0,0.1375,0.3269230769230769,0.65
repsox,thioguanine,449054.0,2723601.0,0.1,0.4222222222222222,0.3442622950819672
repsox,ibc-293,449054.0,2736690.0,0.09090909090909091,0.4883720930232558,0.5523809523809524
repsox,lincomycin,449054.0,3000540.0,0.03409090909090909,0.20270270270270271,0.1891891891891892
repsox,estropipate,449054.0,3001028.0,0.10256410256410256,0.18461538461538463,0.2777777777777778
repsox,n-(2-chlorophenyl)-2-({(2e)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,449054.0,3006985.0,0.1232876712328767,0.4583333333333333,0.6290322580645161
repsox,mk-0608,449054.0,3011893.0,0.07692307692307693,0.3088235294117647,0.47685185185185186
repsox,nizatidine,449054.0,3033637.0,0.05952380952380952,0.21052631578947367,0.29081632653061223
repsox,amrubicin,449054.0,3035016.0,0.07954545454545454,0.234375,0.26717557251908397
repsox,hydroxyfasudil,449054.0,3064778.0,0.0821917808219178,0.26666666666666666,0.3883495145631068
repsox,hydrastinine,449054.0,3397945.0,0.046153846153846156,0.26785714285714285,0.35514018691588783
repsox,nitrocaramiphen,449054.0,3941250.0,0.0641025641025641,0.15492957746478872,0.4019607843137255
repsox,arecaidine-but-2-ynyl-ester,449054.0,4214594.0,0.07142857142857142,0.11864406779661017,0.18478260869565216
repsox,digitoxigenin,449054.0,4369270.0,0.046511627906976744,0.18333333333333332,0.17511520737327188
repsox,pd-407824,449054.0,4369491.0,0.0821917808219178,0.4222222222222222,0.4875
repsox,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,449054.0,5234410.0,0.05194805194805195,0.18,0.3837837837837838
repsox,calcitriol,449054.0,5280453.0,0.021052631578947368,0.13333333333333333,0.19289340101522842
repsox,sphingosylphosphorylcholine,449054.0,5280613.0,0.04938271604938271,0.09090909090909091,0.20526315789473684
repsox,stigmasterol,449054.0,5280794.0,0.03333333333333333,0.14545454545454545,0.203125
repsox,olopatadine,449054.0,5281071.0,0.07317073170731707,0.1774193548387097,0.29596412556053814
repsox,oxantel,449054.0,5281087.0,0.11764705882352941,0.24561403508771928,0.3641025641025641
repsox,g-caryophyllene,449054.0,5281515.0,0.06060606060606061,0.08888888888888889,0.1927710843373494
repsox,pterostilbene,449054.0,5281727.0,0.08333333333333333,0.14285714285714285,0.2679425837320574
repsox,ceftibuten,449054.0,5282242.0,0.043010752688172046,0.2753623188405797,0.33624454148471616
repsox,hyodeoxycholic-acid,449054.0,5283820.0,0.012048192771084338,0.14285714285714285,0.125
repsox,irosustat,449054.0,5287541.0,0.05405405405405406,0.24242424242424243,0.2600896860986547
repsox,l-168049,449054.0,5311276.0,0.12658227848101267,0.4166666666666667,0.5521739130434783
repsox,reynoutrin,449054.0,5320861.0,0.046511627906976744,0.24528301886792453,0.23046875
repsox,fluvoxamine,449054.0,5324346.0,0.06666666666666667,0.1746031746031746,0.3901098901098901
repsox,semaxanib,449054.0,5329098.0,0.11940298507462686,0.4523809523809524,0.5797872340425532
repsox,orantinib,449054.0,5329099.0,0.1038961038961039,0.3333333333333333,0.5265700483091788
repsox,toceranib,449054.0,5329106.0,0.07692307692307693,0.31343283582089554,0.5658536585365853
repsox,azm-475271,449054.0,5330175.0,0.0898876404494382,0.29411764705882354,0.5039370078740157
repsox,n-(p-amylcinnamoyl)-anthranilic-acid,449054.0,5353376.0,0.0641025641025641,0.2037037037037037,0.41346153846153844
repsox,ceftriaxone,449054.0,5479530.0,0.05504587155963303,0.30952380952380953,0.3261802575107296
repsox,tenofovir-disoproxil,449054.0,5481350.0,0.06818181818181818,0.2916666666666667,0.3904761904761905
repsox,tyrphostin-ag-825,449054.0,6091659.0,0.125,0.3387096774193548,0.43700787401574803
repsox,betaxolol,449054.0,6093355.0,0.07792207792207792,0.11290322580645161,0.3130841121495327
repsox,cbs-1114,449054.0,6338223.0,0.06779661016949153,0.3684210526315789,0.5365853658536586
repsox,imidafenacin,449054.0,6433090.0,0.14705882352941177,0.3584905660377358,0.5408163265306123
repsox,cilastatin,449054.0,6435415.0,0.011764705882352941,0.10294117647058823,0.20772946859903382
repsox,midafotel,449054.0,6435801.0,0.013513513513513514,0.19117647058823528,0.18421052631578946
repsox,indiplon,449054.0,6450813.0,0.10588235294117647,0.48,0.5938864628820961
repsox,wdr5-0103,449054.0,6457069.0,0.0875,0.2727272727272727,0.4051724137931034
repsox,"1,5-dicaffeoylquinic-acid",449054.0,6474640.0,0.04819277108433735,0.12962962962962962,0.23529411764705882
repsox,delamanid,449054.0,6480466.0,0.09375,0.2926829268292683,0.45161290322580644
repsox,lomefloxacin,449054.0,6603903.0,0.04597701149425287,0.3055555555555556,0.42857142857142855
repsox,proglumide,449054.0,6603906.0,0.0684931506849315,0.140625,0.37254901960784315
repsox,sb-222200,449054.0,6604009.0,0.1527777777777778,0.48717948717948717,0.6282722513089005
repsox,chlormezanone,449054.0,6604211.0,0.058823529411764705,0.2,0.36363636363636365
repsox,nifurtimox,449054.0,6604371.0,0.05,0.2073170731707317,0.3577586206896552
repsox,iopromide,449054.0,6604433.0,0.05952380952380952,0.1388888888888889,0.3674418604651163
repsox,tridihexethyl,449054.0,6604470.0,0.07142857142857142,0.1,0.3675675675675676
repsox,ici-192605,449054.0,6604763.0,0.047058823529411764,0.1896551724137931,0.25877192982456143
repsox,am-92016,449054.0,6604771.0,0.08333333333333333,0.17045454545454544,0.35864978902953587
repsox,cyanopindolol,449054.0,6604791.0,0.11688311688311688,0.288135593220339,0.5043478260869565
repsox,ciglitazone,449054.0,6604850.0,0.09333333333333334,0.2222222222222222,0.3108108108108108
repsox,aminopurvalanol-a,449054.0,6604931.0,0.06896551724137931,0.3442622950819672,0.5774647887323944
repsox,pimonidazole,449054.0,6713657.0,0.0684931506849315,0.2835820895522388,0.33505154639175255
repsox,pik-93,449054.0,6852167.0,0.0975609756097561,0.25301204819277107,0.41379310344827586
repsox,milnacipran,449054.0,6917779.0,0.07142857142857142,0.18518518518518517,0.3763440860215054
repsox,resibufogenin,449054.0,6917974.0,0.06976744186046512,0.22807017543859648,0.19545454545454546
repsox,nps-2143,449054.0,6918446.0,0.10588235294117647,0.2153846153846154,0.325
repsox,pd-184352,449054.0,6918454.0,0.04597701149425287,0.2459016393442623,0.40186915887850466
repsox,talabostat,449054.0,6918572.0,0.014285714285714285,0.23728813559322035,0.17679558011049723
repsox,gw-438014a,449054.0,6918627.0,0.11428571428571428,0.38461538461538464,0.5960591133004927
repsox,mepivacaine,449054.0,6918904.0,0.11940298507462686,0.2631578947368421,0.489010989010989
repsox,metirosine,449054.0,6918925.0,0.06451612903225806,0.13725490196078433,0.31683168316831684
repsox,fli-06,449054.0,6966819.0,0.07954545454545454,0.22972972972972974,0.41148325358851673
repsox,l-threonine,449054.0,6971019.0,0.037037037037037035,0.09302325581395349,0.0967741935483871
repsox,l-quisqualic-acid,449054.0,6971145.0,0.029850746268656716,0.2463768115942029,0.13157894736842105
repsox,bay-85-8050,449054.0,7005049.0,0.0,0.061224489795918366,0.10106382978723404
repsox,leucylleucine-methyl-ester,449054.0,7016877.0,0.030303030303030304,0.1111111111111111,0.1693121693121693
repsox,ampicillin,449054.0,7048611.0,0.0625,0.25396825396825395,0.38164251207729466
repsox,"2-ethyl-1,3-hexanediol",449054.0,7057924.0,0.017241379310344827,0.018867924528301886,0.10227272727272728
repsox,parthenolide-(alternate-stereo),449054.0,7251185.0,0.08,0.15789473684210525,0.17326732673267325
repsox,ky02111,449054.0,8582409.0,0.1125,0.3076923076923077,0.4188679245283019
repsox,tetrahydrouridine,449054.0,9543506.0,0.028169014084507043,0.20833333333333334,0.15346534653465346
repsox,sulforaphane,449054.0,9577379.0,0.03278688524590164,0.05454545454545454,0.11046511627906977
repsox,naloxone-benzoylhydrazone,449054.0,9601084.0,0.049019607843137254,0.2972972972972973,0.3505535055350554
repsox,radafaxine,449054.0,9795056.0,0.11764705882352941,0.2413793103448276,0.34615384615384615
repsox,gsk189254,449054.0,9798547.0,0.08333333333333333,0.3389830508474576,0.4956896551724138
repsox,nnc-63-0532,449054.0,9803475.0,0.09302325581395349,0.31343283582089554,0.4975124378109453
repsox,r-121919,449054.0,9821250.0,0.11538461538461539,0.49056603773584906,0.7081081081081081
repsox,gemcitabine-elaidate,449054.0,9828310.0,0.07526881720430108,0.2345679012345679,0.24651162790697675
repsox,omega-3-acid-esters,449054.0,9831415.0,0.0625,0.021739130434782608,0.1404494382022472
repsox,doconexent-ethyl-ester,449054.0,9831416.0,0.06451612903225806,0.021739130434782608,0.13636363636363635
repsox,doramectin,449054.0,9832750.0,0.046875,0.2,0.1981981981981982
repsox,brl-37344,449054.0,9841972.0,0.11392405063291139,0.14516129032258066,0.3090128755364807
repsox,upamostat,449054.0,9852201.0,0.09473684210526316,0.21739130434782608,0.4074074074074074
repsox,80841-78-7,449054.0,9855518.0,0.05263157894736842,0.19148936170212766,0.07303370786516854
repsox,sobetirome,449054.0,9862248.0,0.1095890410958904,0.15384615384615385,0.25663716814159293
repsox,afobazole,449054.0,9862937.0,0.14473684210526316,0.30303030303030304,0.47107438016528924
repsox,fimasartan,449054.0,9870652.0,0.13043478260869565,0.3880597014925373,0.5050505050505051
repsox,l-368899,449054.0,9872389.0,0.06060606060606061,0.2441860465116279,0.4549763033175355
repsox,ranitidine,449054.0,9883333.0,0.04938271604938271,0.1780821917808219,0.3093220338983051
repsox,dmp-543,449054.0,9887884.0,0.12121212121212122,0.4,0.6030927835051546
repsox,zibotentan,449054.0,9910224.0,0.20253164556962025,0.37681159420289856,0.5932203389830508
repsox,trodusquemine,449054.0,9917968.0,0.01904761904761905,0.18518518518518517,0.2037914691943128
repsox,avn-944,449054.0,9918559.0,0.10204081632653061,0.2878787878787879,0.4312977099236641
repsox,u-75799e,449054.0,9919153.0,0.07766990291262135,0.36363636363636365,0.6238532110091743
repsox,mavoglurant,449054.0,9926832.0,0.0975609756097561,0.19696969696969696,0.35294117647058826
repsox,tak-715,449054.0,9952773.0,0.14814814814814814,0.425531914893617,0.5787037037037037
repsox,chf5074,449054.0,9996409.0,0.0547945205479452,0.17777777777777778,0.2688679245283019
repsox,azd2858,449054.0,10138980.0,0.12790697674418605,0.27848101265822783,0.6376811594202898
repsox,ica-069673,449054.0,10149311.0,0.07352941176470588,0.4186046511627907,0.575
repsox,entasobulin,449054.0,10203597.0,0.15853658536585366,0.33962264150943394,0.5981735159817352
repsox,cr8-(r),449054.0,10224714.0,0.1511627906976744,0.36666666666666664,0.6965174129353234
repsox,cp-316819,449054.0,10273347.0,0.09302325581395349,0.328125,0.521551724137931
repsox,ko143,449054.0,10322450.0,0.06,0.3235294117647059,0.5311203319502075
repsox,jnj-10191584,449054.0,10446295.0,0.12857142857142856,0.3448275862068966,0.5476190476190477
repsox,perfluorohexyloctane,449054.0,10477896.0,0.01639344262295082,0.023809523809523808,0.09146341463414634
repsox,ac-7954-(+/-),449054.0,10937426.0,0.08,0.20967741935483872,0.3317972350230415
repsox,cs-917,449054.0,11289630.0,0.1095890410958904,0.31666666666666665,0.3803921568627451
repsox,a-381393,449054.0,11301655.0,0.15492957746478872,0.46,0.6494845360824743
repsox,tideglusib,449054.0,11313622.0,0.08571428571428572,0.36666666666666664,0.48936170212765956
repsox,bms-626529,449054.0,11317439.0,0.13636363636363635,0.3787878787878788,0.5402298850574713
repsox,at-7519,449054.0,11338033.0,0.08974358974358974,0.4,0.6341463414634146
repsox,amenamevir,449054.0,11397521.0,0.10112359550561797,0.2987012987012987,0.5227272727272727
repsox,adl5859,449054.0,11417954.0,0.08333333333333333,0.2535211267605634,0.3446808510638298
repsox,tavaborole,449054.0,11499245.0,0.047619047619047616,0.25,0.2826086956521739
repsox,ro-4987655,449054.0,11548630.0,0.04,0.24675324675324675,0.4325581395348837
repsox,mabuterol,449054.0,11551355.0,0.04054054054054054,0.17543859649122806,0.3755868544600939
repsox,ly2365109,449054.0,11552757.0,0.07228915662650602,0.22857142857142856,0.2905982905982906
repsox,mk-0893,449054.0,11570626.0,0.09574468085106383,0.36764705882352944,0.484251968503937
repsox,pf-431396,449054.0,11598628.0,0.09183673469387756,0.3076923076923077,0.5616438356164384
repsox,idelalisib,449054.0,11625818.0,0.13636363636363635,0.42857142857142855,0.6157407407407407
repsox,amitifadine,449054.0,11658655.0,0.06060606060606061,0.3333333333333333,0.3978494623655914
repsox,bvd-523,449054.0,11719003.0,0.12790697674418605,0.375,0.5497835497835498
repsox,revefenacin,449054.0,11753673.0,0.07142857142857142,0.2535211267605634,0.47596153846153844
repsox,mrs-3777,449054.0,11771279.0,0.12162162162162163,0.36363636363636365,0.5391705069124424
repsox,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",449054.0,11820407.0,0.08196721311475409,0.4,0.47904191616766467
repsox,gemigliptin,449054.0,11953153.0,0.031578947368421054,0.2923076923076923,0.48
repsox,ly2603618,449054.0,11955855.0,0.10344827586206896,0.25675675675675674,0.5020576131687243
repsox,nvp-bez235,449054.0,11977753.0,0.1411764705882353,0.4423076923076923,0.7253886010362695
repsox,psi-697,449054.0,12004316.0,0.0625,0.2777777777777778,0.45867768595041325
repsox,pinacidil,449054.0,12428581.0,0.08571428571428572,0.29545454545454547,0.6264367816091954
repsox,tribenoside,449054.0,12874922.0,0.0759493670886076,0.19607843137254902,0.2926829268292683
repsox,cephradine,449054.0,12876371.0,0.045454545454545456,0.23880597014925373,0.23671497584541062
repsox,zaltoprofen,449054.0,13306545.0,0.0958904109589041,0.2222222222222222,0.27230046948356806
repsox,org-26576,449054.0,13584912.0,0.14925373134328357,0.30357142857142855,0.5
repsox,iododexetimide,449054.0,14479849.0,0.06172839506172839,0.23809523809523808,0.4263157894736842
repsox,radotinib,449054.0,16063245.0,0.12371134020618557,0.4489795918367347,0.6384976525821596
repsox,caspofungin,449054.0,16119814.0,0.061068702290076333,0.20253164556962025,0.32489451476793246
repsox,cobimetinib,449054.0,16222096.0,0.043010752688172046,0.2328767123287671,0.4386792452830189
repsox,tilmicosin,449054.0,16225190.0,0.06666666666666667,0.15384615384615385,0.2545454545454545
repsox,azd8330,449054.0,16666708.0,0.06976744186046512,0.2597402597402597,0.4
repsox,lxr-623,449054.0,16734800.0,0.10256410256410256,0.5348837209302325,0.6397849462365591
repsox,compound-w,449054.0,16760376.0,0.06060606060606061,0.17543859649122806,0.32083333333333336
repsox,tg-100713,449054.0,17751063.0,0.13432835820895522,0.4222222222222222,0.645933014354067
repsox,stf-118804,449054.0,20916937.0,0.11627906976744186,0.3333333333333333,0.5040650406504065
repsox,org-9768,449054.0,22152353.0,0.08928571428571429,0.2564102564102564,0.38235294117647056
repsox,y-320,449054.0,22227931.0,0.061224489795918366,0.39344262295081966,0.6121495327102804
repsox,sun-11602,449054.0,22245705.0,0.05813953488372093,0.27419354838709675,0.47029702970297027
repsox,crolibulin,449054.0,23649181.0,0.07317073170731707,0.3064516129032258,0.3441295546558704
repsox,aai101,449054.0,23653541.0,0.04878048780487805,0.2345679012345679,0.30660377358490565
repsox,almorexant,449054.0,23727689.0,0.0625,0.27692307692307694,0.3686440677966102
repsox,pci-34051,449054.0,24753719.0,0.07894736842105263,0.3508771929824561,0.5462555066079295
repsox,a-922500,449054.0,24768261.0,0.0547945205479452,0.22641509433962265,0.41509433962264153
repsox,daprodustat,449054.0,24831508.0,0.012987012987012988,0.24285714285714285,0.19289340101522842
repsox,gadodiamide,449054.0,24847884.0,0.027777777777777776,0.18055555555555555,0.14
repsox,pp-121,449054.0,24905142.0,0.09876543209876543,0.5714285714285714,0.7268041237113402
repsox,at13148,449054.0,24905401.0,0.11940298507462686,0.40816326530612246,0.5532994923857868
repsox,amg-487-(+/-),449054.0,24957182.0,0.12244897959183673,0.3,0.51440329218107
repsox,amg-487,449054.0,24957182.0,0.12244897959183673,0.3,0.51440329218107
repsox,tak-733,449054.0,24963252.0,0.07865168539325842,0.2777777777777778,0.4320388349514563
repsox,mk-4074,449054.0,24964679.0,0.07547169811320754,0.2898550724637681,0.49063670411985016
repsox,cyc065,449054.0,24983461.0,0.10465116279069768,0.3898305084745763,0.6666666666666666
repsox,telotristat,449054.0,25025298.0,0.1134020618556701,0.3582089552238806,0.5436507936507936
repsox,vs-4718,449054.0,25073775.0,0.10638297872340426,0.2602739726027397,0.4860557768924303
repsox,tc-g-1004,449054.0,25074316.0,0.1686746987951807,0.3787878787878788,0.6564102564102564
repsox,act-132577,449054.0,25099191.0,0.08974358974358974,0.27631578947368424,0.5066079295154186
repsox,gepotidacin,449054.0,25101874.0,0.08333333333333333,0.31343283582089554,0.5644444444444444
repsox,vu0155069,449054.0,25105713.0,0.07526881720430108,0.36363636363636365,0.47058823529411764
repsox,mk-6096,449054.0,25128145.0,0.13793103448275862,0.28125,0.5061224489795918
repsox,emd-1214063,449054.0,25171648.0,0.11956521739130435,0.3333333333333333,0.545045045045045
repsox,sitravatinib,449054.0,25212148.0,0.11764705882352941,0.2911392405063291,0.5282258064516129
repsox,sulfinpyrazone,449054.0,25273605.0,0.05970149253731343,0.30158730158730157,0.44559585492227977
repsox,diclazuril,449054.0,25273624.0,0.07792207792207792,0.4,0.47342995169082125
repsox,febuprol,449054.0,36688222.0,0.109375,0.07272727272727272,0.22772277227722773
repsox,tetroquinone,449054.0,36689751.0,0.02040816326530612,0.07142857142857142,0.05670103092783505
repsox,amineptine,449054.0,38988248.0,0.056338028169014086,0.21568627450980393,0.40425531914893614
repsox,valethamate,449054.0,38989053.0,0.08450704225352113,0.08333333333333333,0.3333333333333333
repsox,octocrylene,449054.0,40424580.0,0.07894736842105263,0.13725490196078433,0.32275132275132273
