name,pubchem_cid,PC1,PC2
rimcazole,53389.0,1.1645492227238456,0.2711077066166645
cgp-78608,6604872.0,0.8717076999829878,-0.45606395538574507
mn-64,2802462.0,-2.261104405653955,-1.0235242353118927
liraglutide,16153050.0,0.7786652563295604,2.3472028408042114
inarigivir,,2.6665951923406404,1.041086532063678
bexagliflozin,25195624.0,-1.880744716151777,1.2728830118098617
cinobufotalin,259776.0,-2.3287120742438807,2.171792967866936
alisertib,24771867.0,0.5129457511046471,-0.706967422012029
butibufen,71314316.0,-3.3399389775241057,-0.9646353457108774
miridesap,125516.0,0.08721634526617628,1.1592907663264698
efaroxan,11957548.0,0.02356055466488094,0.5156541089276763
am-580,2126.0,-1.4963821776115467,-0.4838332297926733
l-152804,969478.0,-2.559964012880006,0.5345466739598792
a61603,6604803.0,1.5375327868833848,-0.2776748535462561
tangeritin,68077.0,-2.2127447907300963,-0.14074602806751946
kaempferol,5280863.0,-2.368783572978376,-0.5055618722415147
nialamide,4472.0,0.5194459606549873,-0.32097242781411417
efatutazone,76962475.0,1.9217292076727297,0.5317668663303734
doxercalciferol,46931009.0,-3.1089482634649372,1.323839974308466
pf-06273340,66571548.0,1.9918745911653586,-0.11842718362523552
cintirorgon,124126348.0,0.6133578192889635,-0.19331532521194328
neridronic-acid,71237.0,-2.0070133480855166,0.3562490340930782
tyrphostin-ag-99,5328768.0,-1.7270847328730685,-0.9530095763210658
nampt-in-1,92044379.0,2.0350642757959996,1.6527595173818845
vanillylacetone,31211.0,-3.028037960962301,0.4541211214607803
nsc-663284,379077.0,1.4157817575367275,1.468330840695515
sitaxentan,216235.0,1.5900367258486163,-1.3943231396874944
osemozotan,198747.0,-0.6313541783935568,1.9338417673779507
drofenine,38988270.0,-1.40299204628216,1.253969817006575
semapimod,492132.0,-0.048325370568263804,-0.9679897504801505
erteberel,10286159.0,-2.062172276298156,-0.383961644264426
inc-280,25145656.0,1.7902714187418294,-2.290037040392155
acoziborole,44178354.0,-0.07704194760518845,-1.2480261885344335
merimepodib,153241.0,0.9271386897267657,1.2650168767648609
bqu57,,1.7573622535264883,-1.934061526629488
cnx-2006,56968072.0,2.483940914123856,0.8718208339171762
s63845,122197581.0,2.6267475382199965,1.9372763019937604
estrone,5870.0,-2.6506330660982296,0.7447485048481393
fk-3311,164009.0,-0.3942182337503666,-1.8838556870870162
tubocurarine,6000.0,0.24789657672044507,2.1420796421937256
clinofibrate,,-2.9202654154797107,1.2686071422375047
indirubin,,0.08570451711926363,-1.3455785373070965
droxidopa,92974.0,-2.6217345488875066,-0.6797403986387967
amphotericin-b,91827561.0,-1.7708047445849848,1.6951554250387995
s18986,637863.0,1.9106754525956244,-1.3467924094035626
luzindole,122162.0,0.13463518475423797,0.050140478863117455
posaconazole,468595.0,2.5678342271030887,1.6252746769355495
diphemanil,6127.0,-0.5537397876024035,0.25615645097992923
methoxyamine,4113.0,-2.6811203039604203,-2.3600060755292667
perphenazine,4748.0,1.2271757578009277,0.2431707604939004
ap-18,9584673.0,-2.4241755468047446,-2.5939914386052374
isoleucine,76551.0,-2.8391347102935187,-0.9471597684166297
