pubchem_cid_clean,name,pubchem_cid,UMAP1,UMAP2,representation,name_clean,moa_clean,moa_category
359,phloroglucin,359.0,7.8782687,5.637148,Morgan + MACCS + CACTVS + descriptors,phloroglucin,,Unknown
3598,hexachlorophene,3598.0,7.792351,5.6212974,Morgan + MACCS + CACTVS + descriptors,hexachlorophene,potassium channel activator,Other MoA
3600,miltefosine,3600.0,1.1866375,9.706949,Morgan + MACCS + CACTVS + descriptors,miltefosine,membrane integrity inhibitor,Other MoA
3601086,rn-1734,3601086.0,8.197356,8.4357195,Morgan + MACCS + CACTVS + descriptors,rn-1734,TRPV antagonist,Other MoA
3604,hexamethonium,3604.0,1.2483846,9.752272,Morgan + MACCS + CACTVS + descriptors,hexamethonium,cholinergic receptor antagonist,Other MoA
3610,hexylresorcinol,3610.0,7.823472,5.5923657,Morgan + MACCS + CACTVS + descriptors,hexylresorcinol,local anesthetic,Other MoA
36119,sisomicin-sulfate,36119.0,1.5541686,7.587585,Morgan + MACCS + CACTVS + descriptors,sisomicin-sulfate,bacterial 30S ribosomal subunit inhibitor,Other MoA
3616,hexamethylenebisacetamide,3616.0,1.1108724,8.713256,Morgan + MACCS + CACTVS + descriptors,hexamethylenebisacetamide,AKT inhibitor|differentiation inducer|NFKB pathway inhibitor,Other MoA
3624,homidium,3624.0,6.4369855,8.74349,Morgan + MACCS + CACTVS + descriptors,homidium,,Unknown
36294,tobramycin,36294.0,1.5810274,7.5614276,Morgan + MACCS + CACTVS + descriptors,tobramycin,bacterial 30S ribosomal subunit inhibitor,Other MoA
36314,paclitaxel,36314.0,9.209714,5.774201,Morgan + MACCS + CACTVS + descriptors,paclitaxel,tubulin polymerization inhibitor,Other MoA
3634,hycanthone,3634.0,7.418529,8.082012,Morgan + MACCS + CACTVS + descriptors,hycanthone,RNA synthesis inhibitor,Other MoA
36354,alinidine,36354.0,6.807031,8.818938,Morgan + MACCS + CACTVS + descriptors,alinidine,bradycardic effect,Other MoA
3639,hydrochlorothiazide,3639.0,8.347588,8.808807,Morgan + MACCS + CACTVS + descriptors,hydrochlorothiazide,thiazide diuretic,Other MoA
3645619,pd-168077,3645619.0,7.1232643,8.226089,Morgan + MACCS + CACTVS + descriptors,pd-168077,dopamine receptor agonist,Other MoA
36462,etoposide,36462.0,8.894758,4.9133406,Morgan + MACCS + CACTVS + descriptors,etoposide,topoisomerase inhibitor,Other MoA
364622,mnitmt,364622.0,5.3017383,11.06754,Morgan + MACCS + CACTVS + descriptors,mnitmt,lymphocyte inhibitor,Other MoA
3647,hydroflumethiazide,3647.0,8.337029,8.783382,Morgan + MACCS + CACTVS + descriptors,hydroflumethiazide,sodium/potassium/chloride transporter inhibitor,Other MoA
3647519,amodiaquine,3647519.0,9.34156,10.816157,Morgan + MACCS + CACTVS + descriptors,amodiaquine,histamine receptor agonist,Other MoA
36511,substance-p,36511.0,5.846612,5.5264063,Morgan + MACCS + CACTVS + descriptors,substance-p,neurokinin receptor antagonist,Other MoA
3651377,mk-886,3651377.0,8.5159855,10.221477,Morgan + MACCS + CACTVS + descriptors,mk-886,lipoxygenase inhibitor,Other MoA
3657,hydroxyurea,3657.0,0.98412377,8.978835,Morgan + MACCS + CACTVS + descriptors,hydroxyurea,ribonucleotide reductase inhibitor,Other MoA
36573,acesulfame-potassium,36573.0,1.424567,9.118959,Morgan + MACCS + CACTVS + descriptors,acesulfame-potassium,,Unknown
36687769,fendiline,36687769.0,6.4284,7.5116844,Morgan + MACCS + CACTVS + descriptors,fendiline,calcium channel blocker,Other MoA
36687794,msdc-0160,36687794.0,9.542892,9.889754,Morgan + MACCS + CACTVS + descriptors,msdc-0160,insulin sensitizer,Other MoA
36688213,halofantrine,36688213.0,7.59148,6.8737893,Morgan + MACCS + CACTVS + descriptors,halofantrine,antimalarial agent,Other MoA
36688220,fenticonazole,36688220.0,7.409959,9.809945,Morgan + MACCS + CACTVS + descriptors,fenticonazole,bacterial cell wall synthesis inhibitor,bacterial cell wall synthesis inhibitor
36688222,febuprol,36688222.0,8.369268,5.574224,Morgan + MACCS + CACTVS + descriptors,febuprol,choleretic agent,Other MoA
36689154,fudosteine,36689154.0,1.1178904,8.592318,Morgan + MACCS + CACTVS + descriptors,fudosteine,mucolytic agent,Other MoA
36689722,valnoctamide,36689722.0,1.0637474,8.927106,Morgan + MACCS + CACTVS + descriptors,valnoctamide,arachidonic acid acylation inhibitor|benzodiazepine receptor agonist,Other MoA
36689751,tetroquinone,36689751.0,0.083522685,8.760164,Morgan + MACCS + CACTVS + descriptors,tetroquinone,,Unknown
36690919,bevantolol,36690919.0,8.840668,6.2788773,Morgan + MACCS + CACTVS + descriptors,bevantolol,adrenergic receptor antagonist,adrenergic receptor antagonist
3671,ibudilast,3671.0,8.218122,10.792014,Morgan + MACCS + CACTVS + descriptors,ibudilast,leukotriene receptor antagonist|phosphodiesterase inhibitor,Other MoA
3675,phenelzine,3675.0,6.4362717,7.474716,Morgan + MACCS + CACTVS + descriptors,phenelzine,monoamine oxidase inhibitor,Other MoA
3676,lidocaine,3676.0,7.0358396,8.163065,Morgan + MACCS + CACTVS + descriptors,lidocaine,histamine receptor agonist,Other MoA
3677,mephentermine,3677.0,6.4655447,7.458635,Morgan + MACCS + CACTVS + descriptors,mephentermine,adrenergic receptor agonist,adrenergic receptor agonist
3678,alverine,3678.0,6.4281206,7.6055927,Morgan + MACCS + CACTVS + descriptors,alverine,muscle relaxant,Other MoA
3686,idebenone,3686.0,0.44481844,7.83696,Morgan + MACCS + CACTVS + descriptors,idebenone,calcium channel modulator,Other MoA
3692,imetit,3692.0,5.6924496,11.062989,Morgan + MACCS + CACTVS + descriptors,imetit,histamine receptor agonist,Other MoA
36921,ticarcillin,36921.0,3.7351964,7.94491,Morgan + MACCS + CACTVS + descriptors,ticarcillin,lactamase inhibitor,Other MoA
369312,perillyl-alcohol,369312.0,0.14532608,7.8339396,Morgan + MACCS + CACTVS + descriptors,perillyl-alcohol,apoptosis stimulant|farnesyltransferase inhibitor,Other MoA
3693566,rs-102221,3693566.0,9.1132965,7.8480973,Morgan + MACCS + CACTVS + descriptors,rs-102221,serotonin receptor antagonist,serotonin receptor antagonist
3696,imipramine,3696.0,6.5876946,8.155885,Morgan + MACCS + CACTVS + descriptors,imipramine,norepinephrine reputake inhibitor|serotonin reuptake inhibitor,Other MoA
3698,amrinone,3698.0,8.17479,11.018111,Morgan + MACCS + CACTVS + descriptors,amrinone,phosphodiesterase inhibitor,phosphodiesterase inhibitor
369976,tnp-470,369976.0,0.59267735,7.5203896,Morgan + MACCS + CACTVS + descriptors,tnp-470,methionine aminopeptidase inhibitor,Other MoA
370,gallic-acid,370.0,8.276743,5.2682242,Morgan + MACCS + CACTVS + descriptors,gallic-acid,beta amyloid protein neurotoxicity inhibitor|PPAR receptor agonist,Other MoA
3712,indole-3-carbinol,3712.0,8.682894,10.537995,Morgan + MACCS + CACTVS + descriptors,indole-3-carbinol,"aryl hydrocarbon receptor agonist|indoleamine 2,3-dioxygenase inhibitor",Other MoA
37147,gemcadiol,37147.0,0.42570505,8.488033,Morgan + MACCS + CACTVS + descriptors,gemcadiol,antilipemic,Other MoA
3715,indomethacin,3715.0,9.166629,10.224903,Morgan + MACCS + CACTVS + descriptors,indomethacin,cyclooxygenase inhibitor,cyclooxygenase inhibitor
37186,avridine,37186.0,0.6609105,8.570694,Morgan + MACCS + CACTVS + descriptors,avridine,immunostimulant,Other MoA
3721046,cnqx,3721046.0,7.635178,8.333998,Morgan + MACCS + CACTVS + descriptors,cnqx,glutamate receptor antagonist,glutamate receptor antagonist
3728,iodoquinol,3728.0,9.241307,10.915803,Morgan + MACCS + CACTVS + descriptors,iodoquinol,antiseptic,Other MoA
37336,hbed,37336.0,7.9175167,6.960656,Morgan + MACCS + CACTVS + descriptors,hbed,chelating agent,Other MoA
3737,iothalamic-acid-d3,3737.0,7.8447638,7.6552334,Morgan + MACCS + CACTVS + descriptors,iothalamic-acid-d3,radiopaque medium,Other MoA
3739,iodipamide,3739.0,7.867254,7.6794243,Morgan + MACCS + CACTVS + descriptors,iodipamide,radiopaque medium,Other MoA
3742,ioxaglic-acid,3742.0,7.6298428,7.8855143,Morgan + MACCS + CACTVS + descriptors,ioxaglic-acid,radiopaque medium,Other MoA
3744,vp-20629,3744.0,8.643713,10.568337,Morgan + MACCS + CACTVS + descriptors,vp-20629,beta amyloid antagonist,Other MoA
374536,rita,374536.0,8.447738,5.6769066,Morgan + MACCS + CACTVS + descriptors,rita,MDM inhibitor,Other MoA
37459,butaclamol,37459.0,7.2585497,7.192807,Morgan + MACCS + CACTVS + descriptors,butaclamol,dopamine receptor antagonist,dopamine receptor antagonist
37463,4-methylhistamine,37463.0,5.7197437,11.117337,Morgan + MACCS + CACTVS + descriptors,4-methylhistamine,histamine receptor agonist,Other MoA
37464,penbutolol,37464.0,8.769962,6.2329354,Morgan + MACCS + CACTVS + descriptors,penbutolol,adrenergic receptor antagonist,adrenergic receptor antagonist
3747,ipriflavone,3747.0,8.474336,5.034353,Morgan + MACCS + CACTVS + descriptors,ipriflavone,bone resorption inhibitor,Other MoA
3748,iproniazid,3748.0,8.280205,11.084626,Morgan + MACCS + CACTVS + descriptors,iproniazid,monoamine oxidase inhibitor,Other MoA
3749,irbesartan,3749.0,7.2727923,9.121685,Morgan + MACCS + CACTVS + descriptors,irbesartan,angiotensin receptor antagonist,Other MoA
3752,irsogladine,3752.0,6.937712,10.049589,Morgan + MACCS + CACTVS + descriptors,irsogladine,phosphodiesterase inhibitor,phosphodiesterase inhibitor
37542,ribavirin,37542.0,2.4360466,9.661518,Morgan + MACCS + CACTVS + descriptors,ribavirin,antiviral,Other MoA
3758,ibmx,3758.0,5.719206,11.409584,Morgan + MACCS + CACTVS + descriptors,ibmx,phosphodiesterase inhibitor,phosphodiesterase inhibitor
3759,isocarboxazid,3759.0,8.742978,9.156533,Morgan + MACCS + CACTVS + descriptors,isocarboxazid,monoamine oxidase inhibitor,Other MoA
3767,isoniazid,3767.0,8.261125,11.085131,Morgan + MACCS + CACTVS + descriptors,isoniazid,FABI inhibitor,Other MoA
3775,isopropamide-iodide,3775.0,6.4993873,8.152446,Morgan + MACCS + CACTVS + descriptors,isopropamide-iodide,acetylcholine receptor antagonist,acetylcholine receptor antagonist
37767,pipotiazine-palmitate,37767.0,6.6139383,8.255939,Morgan + MACCS + CACTVS + descriptors,pipotiazine-palmitate,dopamine receptor antagonist|serotonin receptor antagonist,Other MoA
37768,amikacin,37768.0,1.5879753,7.5596147,Morgan + MACCS + CACTVS + descriptors,amikacin,bacterial 30S ribosomal subunit inhibitor,Other MoA
3778,propyphenazone,3778.0,7.111036,8.679832,Morgan + MACCS + CACTVS + descriptors,propyphenazone,anti-inflammatory agent,Other MoA
37873,2-oxopropanoate,37873.0,0.27286336,8.64651,Morgan + MACCS + CACTVS + descriptors,2-oxopropanoate,pyruvate dehydrogenase kinase inhibitor,Other MoA
37888195,alfuzosin,37888195.0,10.649517,10.397031,Morgan + MACCS + CACTVS + descriptors,alfuzosin,adrenergic receptor antagonist,adrenergic receptor antagonist
37888256,stepronin,37888256.0,7.1473117,7.4097166,Morgan + MACCS + CACTVS + descriptors,stepronin,mucolytic agent,Other MoA
37888263,tianeptine,37888263.0,8.288925,8.603371,Morgan + MACCS + CACTVS + descriptors,tianeptine,selective serotonin reuptake enhancer (SSRE),Other MoA
37888265,eperisone,37888265.0,6.9544992,7.525747,Morgan + MACCS + CACTVS + descriptors,eperisone,acetylcholine receptor antagonist,acetylcholine receptor antagonist
379,caprylic-acid,379.0,0.37726453,8.401928,Morgan + MACCS + CACTVS + descriptors,caprylic-acid,,Unknown
379077,nsc-663284,379077.0,8.022616,11.011897,Morgan + MACCS + CACTVS + descriptors,nsc-663284,CDC inhibitor,Other MoA
3792,itopride,3792.0,9.043273,6.7457805,Morgan + MACCS + CACTVS + descriptors,itopride,dopamine receptor antagonist,dopamine receptor antagonist
3795,whi-p154,3795.0,10.335031,10.444731,Morgan + MACCS + CACTVS + descriptors,whi-p154,JAK inhibitor,Other MoA
3797,zm-39923,3797.0,6.699488,7.601641,Morgan + MACCS + CACTVS + descriptors,zm-39923,JAK inhibitor,Other MoA
3799,jak3-inhibitor-v,3799.0,6.897767,6.377329,Morgan + MACCS + CACTVS + descriptors,jak3-inhibitor-v,JAK inhibitor,Other MoA
38000,benurestat,38000.0,7.0761175,7.5351124,Morgan + MACCS + CACTVS + descriptors,benurestat,urease inhibitor,Other MoA
3803,jlk-6,3803.0,8.00661,7.522961,Morgan + MACCS + CACTVS + descriptors,jlk-6,gamma secretase inhibitor,Other MoA
3805581,aq-13,3805581.0,7.365994,10.29554,Morgan + MACCS + CACTVS + descriptors,aq-13,antimalarial agent,Other MoA
38072,cridanimod,38072.0,7.5976534,8.04199,Morgan + MACCS + CACTVS + descriptors,cridanimod,progesterone receptor agonist,Other MoA
38081,flunixin-meglumin,38081.0,8.500069,10.949876,Morgan + MACCS + CACTVS + descriptors,flunixin-meglumin,prostanoid receptor antagonist,Other MoA
3820,kenpaullone,3820.0,8.216962,10.635112,Morgan + MACCS + CACTVS + descriptors,kenpaullone,CDK inhibitor|glycogen synthase kinase inhibitor,Other MoA
3822,ketanserin,3822.0,7.247415,8.414185,Morgan + MACCS + CACTVS + descriptors,ketanserin,serotonin receptor antagonist,serotonin receptor antagonist
3825829,mdivi-1,3825829.0,8.768336,7.5995145,Morgan + MACCS + CACTVS + descriptors,mdivi-1,dynamin inhibitor,Other MoA
3828,khellin,3828.0,8.531723,4.979996,Morgan + MACCS + CACTVS + descriptors,khellin,vasodilator,Other MoA
3830,kinetin,3830.0,9.925002,9.771,Morgan + MACCS + CACTVS + descriptors,kinetin,cell division inducer,Other MoA
38409,tienilic-acid,38409.0,8.486522,5.5653152,Morgan + MACCS + CACTVS + descriptors,tienilic-acid,cytochrome P450 inhibitor|sodium/potassium/chloride transporter inhibitor,Other MoA
3845,kynurenic-acid,3845.0,7.862157,7.752315,Morgan + MACCS + CACTVS + descriptors,kynurenic-acid,glutamate receptor antagonist,glutamate receptor antagonist
3854666,sb-225002,3854666.0,8.2155695,7.832342,Morgan + MACCS + CACTVS + descriptors,sb-225002,CC chemokine receptor antagonist,Other MoA
3870203,or-486,3870203.0,8.2609415,7.9118433,Morgan + MACCS + CACTVS + descriptors,or-486,catechol O methyltransferase inhibitor,Other MoA
387447,bortezomib,387447.0,8.304729,11.033804,Morgan + MACCS + CACTVS + descriptors,bortezomib,NFkB pathway inhibitor|proteasome inhibitor,Other MoA
3874929,kt-433,3874929.0,8.472444,5.209681,Morgan + MACCS + CACTVS + descriptors,kt-433,uricosuric agent,Other MoA
3878,lamotrigine,3878.0,6.9422197,10.075161,Morgan + MACCS + CACTVS + descriptors,lamotrigine,serotonin receptor antagonist|sodium channel blocker,Other MoA
3885,beta-lapachone,3885.0,7.3081727,5.946001,Morgan + MACCS + CACTVS + descriptors,beta-lapachone,topoisomerase inhibitor,Other MoA
389053,ef5,389053.0,5.273184,11.059901,Morgan + MACCS + CACTVS + descriptors,ef5,cytochrome P450 activator,Other MoA
3893,lauric-acid,3893.0,0.4039326,8.337522,Morgan + MACCS + CACTVS + descriptors,lauric-acid,bacterial permeability inducer,Other MoA
3894573,rs-17053,3894573.0,9.614456,10.574596,Morgan + MACCS + CACTVS + descriptors,rs-17053,adrenergic receptor antagonist,adrenergic receptor antagonist
38988177,perhexiline,38988177.0,0.978781,9.277039,Morgan + MACCS + CACTVS + descriptors,perhexiline,carnitine palmitoyltransferase inhibitor,Other MoA
38988248,amineptine,38988248.0,7.21956,7.3344927,Morgan + MACCS + CACTVS + descriptors,amineptine,dopamine receptor agonist,Other MoA
38988270,drofenine,38988270.0,7.2290273,6.7915587,Morgan + MACCS + CACTVS + descriptors,drofenine,,Unknown
38988322,3-(4-methylbenzylidene)camphor,38988322.0,6.897801,6.303832,Morgan + MACCS + CACTVS + descriptors,3-(4-methylbenzylidene)camphor,endocrine disruptor,Other MoA
38988592,piroctone-olamine,38988592.0,1.3781793,8.994071,Morgan + MACCS + CACTVS + descriptors,piroctone-olamine,,Unknown
38988761,fursultiamine,38988761.0,6.2566805,11.35819,Morgan + MACCS + CACTVS + descriptors,fursultiamine,vitamin B,Other MoA
38988830,chlorphenoxamine,38988830.0,7.6940174,6.810896,Morgan + MACCS + CACTVS + descriptors,chlorphenoxamine,histamine receptor antagonist,histamine receptor antagonist
38989053,valethamate,38989053.0,7.2593913,6.5257144,Morgan + MACCS + CACTVS + descriptors,valethamate,acetylcholine receptor antagonist,acetylcholine receptor antagonist
3899,leflunomide,3899.0,8.472171,9.499802,Morgan + MACCS + CACTVS + descriptors,leflunomide,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor,Other MoA
3899541,dnqx,3899541.0,7.662239,8.379714,Morgan + MACCS + CACTVS + descriptors,dnqx,glutamate receptor antagonist,glutamate receptor antagonist
3902,letrozole,3902.0,6.989694,10.042719,Morgan + MACCS + CACTVS + descriptors,letrozole,aromatase inhibitor,Other MoA
39042,bezafibrate,39042.0,8.792561,6.8439875,Morgan + MACCS + CACTVS + descriptors,bezafibrate,PPAR receptor agonist,Other MoA
39065,tolimidone,39065.0,8.569826,6.0238266,Morgan + MACCS + CACTVS + descriptors,tolimidone,SRC activator,Other MoA
39186,diltiazem,39186.0,8.949579,7.3187623,Morgan + MACCS + CACTVS + descriptors,diltiazem,calcium channel blocker,Other MoA
3921152,d-64131,3921152.0,9.248911,10.366082,Morgan + MACCS + CACTVS + descriptors,d-64131,microtubule inhibitor,Other MoA
39220800,abt-202,39220800.0,7.007099,10.078719,Morgan + MACCS + CACTVS + descriptors,abt-202,acetylcholine receptor agonist,Other MoA
3925,qx-314,3925.0,6.5862494,8.294417,Morgan + MACCS + CACTVS + descriptors,qx-314,sodium channel blocker,Other MoA
3926,lidoflazine,3926.0,7.137342,8.2733345,Morgan + MACCS + CACTVS + descriptors,lidoflazine,calcium channel blocker,Other MoA
392622,ritonavir,392622.0,8.167683,10.369996,Morgan + MACCS + CACTVS + descriptors,ritonavir,HIV protease inhibitor,Other MoA
393111,sjg-136,393111.0,9.235697,7.1549377,Morgan + MACCS + CACTVS + descriptors,sjg-136,DNA intercalating agent,Other MoA
3932,linopirdine,3932.0,8.20991,10.751857,Morgan + MACCS + CACTVS + descriptors,linopirdine,potassium channel blocker,Other MoA
39359445,1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,8.728634,6.228676,Morgan + MACCS + CACTVS + descriptors,1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,,Unknown
393595,mrs-1220,393595.0,9.976376,9.696163,Morgan + MACCS + CACTVS + descriptors,mrs-1220,adenosine receptor antagonist,Other MoA
3936,liranaftate,3936.0,9.976731,10.2505455,Morgan + MACCS + CACTVS + descriptors,liranaftate,fungal squalene epoxidase inhibitor,Other MoA
3941250,nitrocaramiphen,3941250.0,8.303826,7.9533772,Morgan + MACCS + CACTVS + descriptors,nitrocaramiphen,cholinergic receptor antagonist,Other MoA
394449,nsc-697923,394449.0,8.646289,8.705337,Morgan + MACCS + CACTVS + descriptors,nsc-697923,ubiquitin-conjugating enzyme inhibitor,Other MoA
3946,lobenzarit,3946.0,7.962267,7.724183,Morgan + MACCS + CACTVS + descriptors,lobenzarit,immunosuppressant,Other MoA
39468,levobunolol,39468.0,8.788963,6.282512,Morgan + MACCS + CACTVS + descriptors,levobunolol,adrenergic receptor antagonist,adrenergic receptor antagonist
3947,lofepramine,3947.0,7.049609,8.273228,Morgan + MACCS + CACTVS + descriptors,lofepramine,norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI),Other MoA
3949,lomerizine,3949.0,9.161152,6.6512213,Morgan + MACCS + CACTVS + descriptors,lomerizine,calcium channel blocker,Other MoA
3955,loperamide,3955.0,7.473667,6.968321,Morgan + MACCS + CACTVS + descriptors,loperamide,opioid receptor agonist,Other MoA
39562,lonidamine,39562.0,8.619792,10.357799,Morgan + MACCS + CACTVS + descriptors,lonidamine,glucokinase inhibitor,Other MoA
3957,loratadine,3957.0,7.497313,10.465938,Morgan + MACCS + CACTVS + descriptors,loratadine,histamine receptor antagonist,histamine receptor antagonist
3961,losartan,3961.0,7.1052933,10.711348,Morgan + MACCS + CACTVS + descriptors,losartan,angiotensin receptor antagonist,Other MoA
3964,loxapine,3964.0,8.666067,7.2874618,Morgan + MACCS + CACTVS + descriptors,loxapine,dopamine receptor antagonist|serotonin receptor antagonist,Other MoA
