compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,raw_error_inverted_score,mean_source_normalized_error_z,source_normalized_inverted_score,predictability_score,source_normalized_predictability_score
14813,sulfadimethoxine,5,0.12930213,0.00050476636,0.6729944380463289,0.7451153907853081,0.6740206861995328,0.5435276305828918,0.435881907645723
8292,"2-(4-Fluorophenyl)-1,2-benzothiazol-3-one; BRD-K06748700",3,0.12931551,0.000913294,0.6729444084112333,0.625330992165953,0.6981747818201147,0.5433762301286904,0.4787282361847085
1326,(-)-Eburnamonine; vinburnine,10,0.12932181,0.0023294648,0.6729208518565919,0.6424732077591703,0.6947181153480229,0.543224829674489,0.4711582134746404
4067,oxypurinol,42,0.12934369,0.0006579624,0.6728390395684088,0.625983944529669,0.6980431163109944,0.5430734292202877,0.4784254352763059
6797,"(3S)-3-(4-methoxyphenyl)-4-oxo-3-propan-2-yldiazetidine-1,2-dicarboxylic acid dimethyl ester; FU-JMBII105B",7,0.12937024,0.00039690678,0.672739765516706,0.6265995381507748,0.6979189840587229,0.5429220287660863,0.4782740348221045
1704,"4-[(1R)-1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol; Epinephrine; epinephrine",13,0.12939283,0.007327175,0.6726552984422063,-0.0522278894715055,0.8348021072838598,0.5427706283118849,0.765783497350492
8368,"(4S,5S)-4-[[2-(azidomethyl)phenyl]methyl]-2-[4-(3-hydroxypropoxy)phenyl]-5-phenyl-N-(phenylmethyl)-5H-oxazole-4-carboxamide; BRD-K16290432",8,0.12941132,0.000321347,0.6725861618239016,0.6275518835119871,0.6977269470223169,0.5426192278576836,0.4781226343679031
5042,tiratricol,4,0.12941436,0.00034010745,0.6725747948515033,0.7479713551129057,0.6734447912060875,0.5424678274034822,0.4351249053747161
8364,"BRD-K26756156; Cadmium chloride; Cadmium chloride, dihydrate; Cadmium dichloride",3,0.1294174,0.00011186672,0.6725634278791048,0.627692659418848,0.6976985600641271,0.5423164269492808,0.4779712339137018
1708,1-[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]-N-methylmethanesulfonamide; Sumatriptan; sumatriptan,14,0.1294207,0.0010806536,0.6725510887314357,0.5999868285906711,0.703285341771802,0.5421650264950795,0.4882664647993944
13263,iopromide,4,0.1294897,0.00016080237,0.6722930883710777,0.749888372264307,0.6730582315529527,0.5420136260408781,0.4342165026495079
6234,"(R)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-benzo[d]azepinium; BRD-K60932973",8,0.12948997,0.0013084831,0.6722920788044502,0.6293748155600123,0.6973593592938203,0.5418622255866767,0.4775170325510977
7263,"BRD-K98004941; N-[(3R,9S,10S)-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]cyclohexanecarboxamide",2,0.12956098,0.0001771149,0.6720265627814211,0.6310207807642059,0.6970274562965311,0.5417108251324754,0.4769114307342922
7477,"1-[(3S,9R,10S)-9-[[(4-fluorophenyl)sulfonyl-methylamino]methyl]-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-phenylurea; SA-422830",1,0.12956606,0.0,0.6720075679722817,0.6311384167623652,0.6970037354181804,0.541559424678274,0.4767600302800908
7888,"(2S,3S,4R)-3-[4-(2-cyclohexylethynyl)phenyl]-4-(hydroxymethyl)-2-azetidinecarbonitrile; BRD-K37612077",1,0.12956621,0.0,0.6720070071019332,0.6311418936884186,0.6970030343084755,0.5414080242240726,0.4766086298258895
24050,"2-[(2S,5R,6R)-6-(hydroxymethyl)-5-[(4-methoxyphenyl)sulfonylamino]-2-oxanyl]acetic acid methyl ester; BRD-K72104609",1,0.12958646,0.0,0.6719312896048716,0.6316112787057038,0.6969083844983079,0.5412566237698713,0.4763058289174867
5464,Tasisulam; tasisulam,8,0.12959126,0.00023714827,0.6719133417537162,0.6317223375187445,0.6968859898858156,0.5411052233156699,0.476003028009084
6507,1-(3-Chlorophenyl)-4-hexylpiperazine; BRD-K93541117,1,0.1296088,0.0,0.6718477573142861,0.6321291088926746,0.6968039658929177,0.5409538228614685,0.4758516275548826
5661,2-[[[2-[2-(dimethylamino)ethyl-ethylamino]-2-oxoethyl]amino]methyl]pyridine-4-carboxamide; Kdoam-25,4,0.12962063,0.0009807464,0.6718035233394596,0.095935660186521,0.8049254573430176,0.5408024224072672,0.6950794852384556
1634,Npc13206; homatropine,8,0.12963101,0.0011478054,0.6717647111113362,0.6789128700434903,0.6873701877602731,0.5406510219530658,0.4587433762301287
7215,"BRD-K62019540; N-[[(3R,9R,10S)-16-(benzenesulfonamido)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-4,4,4-trifluoro-N-methylbutanamide",2,0.12963293,0.00048143227,0.671757531970874,0.63268848834599,0.6966911690265537,0.5404996214988644,0.4753974261922785
8511,retrorsine,4,0.12963536,0.00078680855,0.6717484458712266,0.7535946372308362,0.6723108764764271,0.5403482210446631,0.4325510976532929
6285,"BRD-K10361096; N-[4-[[[6-(3,5-dimethyl-4-isoxazolyl)-4-quinazolinyl]amino]methyl]phenyl]acetamide",13,0.12964423,0.0007426702,0.6717152797379459,0.6329502447121251,0.6966383867913896,0.5401968205904617,0.4752460257380771
1169,Flupirtine; ethyl N-[2-amino-6-[(4-fluorophenyl)methylamino]pyridin-3-yl]carbamate; flupirtine,1,0.12965491,0.0,0.6716753457691251,0.0964106828152169,0.8048296707286695,0.5400454201362603,0.6947766843300529
7074,"BRD-K16541732; N-(2-hydroxyethyl)-2-[(2'R,3R,3'S,4'R)-3'-[(4-methoxyphenyl)-dimethylsilyl]-4'-methyl-2-oxo-1-[[4-(2-oxo-3-oxazolidinyl)phenyl]methyl]-2'-spiro[indole-3,5'-oxolane]yl]-N-(phenylmethyl)acetamide",9,0.12966104,0.00088056235,0.6716524248675456,0.6333400192172394,0.696559790156306,0.539894019682059,0.4750946252838758
23946,Sodium pyruvate,1,0.12969197,0.0,0.6715367734016635,-0.0530237560141375,0.8349625909260832,0.5397426192278576,0.7662376987130961
7106,3-(1H-benzimidazol-2-yl)-6-methoxy-1-benzopyran-2-imine; BRD-K67808578,9,0.12973686,0.00029938205,0.6713689236020046,0.6350975667050069,0.6962053869905636,0.5395912187736563,0.4741862225586677
6885,"4-[(9-cyclopentyl-5,8-dimethyl-6-oxo-7,8-dihydropyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methyl-4-piperidinyl)benzamide; NPK76-II-72-1",17,0.12974097,0.00045249474,0.6713535557544528,0.6351926625263334,0.6961862112582653,0.539439818319455,0.4740348221044663
11414,dirithromycin,3,0.12974383,0.0001652124,0.6713428618264727,0.756354851423517,0.6717542891552755,0.5392884178652536,0.4313398940196821
8390,3-(4-pyridyl)-1H-indole; BRD-K23875128,20,0.1297628,0.0003550758,0.6712719304230526,0.6356988167183897,0.6960841470754953,0.5391370174110522,0.473883421650265
7055,"1-[(2S,3S)-5-[(2S)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)sulfonyl-methylamino]methyl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-3-phenylurea; BRD-K08887444",1,0.1297987,0.0,0.6711376954529535,0.6365308972769941,0.695916361006456,0.5389856169568509,0.4735806207418622
1788,GGTI-298; Ggti-298; methyl (2S)-2-[[4-[[(2R)-2-amino-3-sulfanylpropyl]amino]-2-naphthalen-1-ylbenzoyl]amino]-4-methylpentanoate,3,0.1298105,2.9752473e-06,0.6710935736521966,0.0985666222545765,0.8043949332505782,0.5388342165026495,0.6934140802422407
2094,"3,5-dichloro-2-hydroxy-N-(4-methoxy-[1,1'-biphenyl]-3-yl)benzenesulfonamide; CHEMBL-399379",15,0.1298179,0.0003146898,0.671065904048332,0.636976007169221,0.6958266061884462,0.5386828160484481,0.4734292202876609
3367,4-(Aminooxy)cyclohexanamine,2,0.12984625,3.554643e-06,0.670959899552446,0.099061968683022,0.8042950484146906,0.5385314155942468,0.6929598788796366
2447,"(4R)-4-[(3R,5S,7R,8R,9R,10S,13R,14S,17S)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid; chenodiol",3,0.12985612,0.005462542,0.6709229942835078,0.719986844191488,0.6790877677579763,0.5383800151400454,0.4455715367146101
3857,"4-(4-(3-(Trifluoromethyl)phenyl)-2-thiazolyl)benzoic acid; 4-[4-[3-(trifluoromethyl)phenyl]-1,3-thiazol-2-yl]benzoic acid",4,0.12986651,0.0047809617,0.6708841446640279,0.0993428874764945,0.8042384021445805,0.538228614685844,0.692657077971234
6824,beta-Lumicolchicine; lumicolchicine,4,0.12986821,0.00015672634,0.6708777881334103,0.7271213751028193,0.6776491151135038,0.5380772142316427,0.4426949280847843
7571,"5-Hydroxy-2,8-dimethyl-6,7,8,9-tetrahydropyrano[3,2-h][1]benzoxepin-4-one; dihydroptaeroxylin",2,0.12987736,0.00012788741,0.6708435750421455,0.6383543131972287,0.6955486757068587,0.5379258137774413,0.4732778198334595
2237,(-)-Galantamine; galantamine,5,0.12990677,0.00073309016,0.6707336070624625,0.7155942013475138,0.6799735284789328,0.53777441332324,0.4473883421650265
7112,"(4-fluorophenyl)-[(8R,9S,10R)-10-(hydroxymethyl)-9-[4-(3-methoxyphenyl)phenyl]-1,6-diazabicyclo[6.2.0]decan-6-yl]methanone; BRD-K89824424",5,0.1299102,0.00052021595,0.6707207818271578,0.6391152732333995,0.6953952308368343,0.5376230128690387,0.472672218016654
11005,meprylcaine,4,0.1299593,0.00058235123,0.6705371902663814,0.7618375819703547,0.6706487161472994,0.5374716124148373,0.4298258894776684
2454,"(24S,25)-Epoxycholesterol; epoxycholesterol",11,0.12997721,0.0006169388,0.670470222346758,0.6406687764376784,0.6950819724711745,0.537320211960636,0.4723694171082513
2800,Pazopanib; pazopanib,63,0.12998492,0.01591014,0.6704413936108398,0.0987290040802823,0.8043621895361183,0.5371688115064346,0.6932626797880393
8202,"KU-C104233; [4-[2-(3-Chlorophenyl)-5-(3-fluorophenyl)-7-pyrazolo[1,5-a]pyrimidinyl]-1-piperazinyl]-(3-furanyl)methanone",3,0.13001595,0.0006972242,0.6703253682313919,0.6415666838109986,0.6949009126603514,0.5370174110522332,0.4717638152914458
5440,Tosufloxacin; tosufloxacin,4,0.13001621,0.00028836387,0.670324396056121,0.6415724980040111,0.6948997402491224,0.5368660105980319,0.4716124148372445
1215,4-Ethoxy-1-mercaptomethyl-cyclohexanecarboxylic acid [(S)-2-phenyl-1-(pyridin-3-ylcarbamoyl)-ethyl]-amide,3,0.13001837,4.990644e-06,0.6703163195231012,0.1014471051550138,0.8038140941746004,0.5367146101438305,0.6923542770628313
7072,2-chloro-N-[3-cyano-4-[(4-methoxyphenyl)thio]phenyl]benzamide; BRD-K40087974,7,0.13002704,0.00015384157,0.6702839012169517,0.6418239410178384,0.6948490376645696,0.5365632096896291,0.4713096139288417
6697,"2,8-Dinitroimipramine; BRD-K15467014",2,0.13007328,0.00082004233,0.6701110035841554,0.6428955263163124,0.6946329563212287,0.5364118092354278,0.471006813020439
227,Acetylsulfapyridine; N-[4-(pyridin-2-ylsulfamoyl)phenyl]acetamide,4,0.13007627,6.9138354e-05,0.67009982356854,0.1022495257214961,0.8036522889369055,0.5362604087812264,0.6917486752460258
3227,Guanadrel; guanadrel,7,0.130082,0.0012046177,0.6700783983212233,0.7011669245019103,0.6828827372614612,0.536109008327025,0.4529901589704769
6364,"(2R,3R,4S)-1-[(3-fluorophenyl)-oxomethyl]-4-(hydroxymethyl)-3-[4-(3-methylbut-1-ynyl)phenyl]-2-azetidinecarbonitrile; BRD-K46766834",2,0.13011092,5.153092e-07,0.6699702625180124,0.6437677711657168,0.6944570712665812,0.5359576078728236,0.4708554125662377
1066,"2-(4-benzylphenoxy)-N,N-diethylethanamine; DPPE; Tesmilifene",4,0.13014683,5.657601e-05,0.6698359901565567,0.2636135017261732,0.7711138202293084,0.5358062074186223,0.6181680545041635
2846,MPEP; Mpep,3,0.13016784,0.0009026611,0.6697574309163954,0.6450875350307785,0.6941909456027995,0.5356548069644209,0.4707040121120364
24046,"BRD-K75783424; N-[(2S,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]methanesulfonamide",4,0.13016893,2.6495314e-05,0.6697533552585291,0.6451126461633907,0.694185882032708,0.5355034065102195,0.470552611657835
3110,Afuresertib; GSK-2110183,41,0.13017525,0.00061222434,0.6697297239211745,0.6452589099834352,0.6941563884564501,0.5353520060560182,0.4704012112036336
5351,"cis-(1R,4S)-6-methoxycyclohexane-1,2,3,4,5-pentol; pinitol",8,0.13019095,0.0014261183,0.6696710194913539,0.645623160318456,0.6940829386789888,0.5352006056018168,0.4702498107494323
1143,"2-methyl-6-phenyl-4-(2-phenylethynyl)-1,4-dihydropyridine-3,5-dicarboxylic acid O3-ethyl ester O5-[(4-nitrophenyl)methyl] ester; MRS-1334",2,0.13020563,8.731257e-05,0.6696161289799039,0.6459632181737257,0.6940143672285548,0.5350492051476154,0.4700984102952309
2111,"(Z)-2-(3,4-dimethoxyphenyl)-3-(3-hydroxyphenyl)prop-2-enenitrile; Cambridge id 5572089",3,0.1302359,0.0007002452,0.6695029453435556,0.104461337133986,0.8032062850752362,0.5348978046934141,0.6905374716124149
251,Dexamethasone Acetate; dexamethasone,334,0.13025668,0.04027573,0.6694252461045955,-0.0399046087368631,0.8323171617930059,0.5347464042392127,0.7585162755488266
9671,talampicillin,4,0.13026322,0.00018061318,0.6694007921573965,0.7695710842524796,0.669089283067888,0.5345950037850113,0.4280090840272521
5617,(2S)-4-amino-2-[[2-chloro-4-[1-(3-hydroxyphenyl)ethylcarbamoyl]benzoyl]amino]-4-oxobutanoic acid,4,0.13026474,0.0002429041,0.6693951086711973,0.10486121482263,0.8031256511693239,0.53444360333081,0.6903860711582135
2351,1-[3-(aminomethyl)phenyl]-N-[3-fluoro-2'-(methylsulfonyl)biphenyl-4-yl]-3-(trifluoromethyl)-1H-pyrazole-5-carboxamide; 2-[3-(aminomethyl)phenyl]-N-[2-fluoro-4-(2-methylsulfonylphenyl)phenyl]-5-(trifluoromethyl)pyrazole-3-carboxamide,2,0.13026771,3.9471775e-05,0.669384003438295,0.1049024051599635,0.8031173452851013,0.5342922028766086,0.6902346707040121
6309,"(2aR,4S,4aS,6R,9S,11S,12S,12bS)-12-(benzoyloxy)-4,9,11-trihydroxy-4a,8,13,13-tetramethyl-5-oxo-2a,3,4,4a,5,6,9,10,11,12,12a,12b-dodecahydro-1H-7,11-methanocyclodeca[3,4]benzo[1,2-b]oxete-6,12b-diyl di; baccatin-III",4,0.13027135,0.0007553009,0.6693703929845021,0.6474864305035837,0.6937072169093987,0.5341408024224072,0.4699470098410295
8396,BRD-K09668667; Benzo[a]pyrene,7,0.13031863,0.0006099052,0.6691936066506221,0.632303586458223,0.6967687831157743,0.5339894019682059,0.4757002271006812
6441,"(4Z)-4-{[3-(4-fluorophenyl)-1-phenyl-1H-pyrazol-4-yl]methylidene}-5-methyl-2,4-dihydro-3H-pyrazol-3-one; SA-25547",15,0.13032219,0.0006927061,0.669180295327682,0.6486651760427734,0.6934695270867333,0.5338380015140045,0.4696442089326268
6972,"3-(2-fluorophenyl)-6-[4-methoxy-3-(3-oxolanyloxy)phenyl]-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine; BRD-A43640821",5,0.13035984,0.00030076414,0.6690395168701824,0.6495378875729196,0.6932935479275832,0.5336866010598031,0.4694928084784254
5656,2-[5-[(E)-4-(diethylamino)-4-oxobut-2-en-2-yl]-2-phenoxyphenoxy]acetic acid,4,0.13037288,2.7758071e-05,0.6689907585412104,0.1063596216020187,0.8028235028007129,0.5335352006056018,0.6894776684330053
2105,"N-[5-[3-[(4-hydroxyphenyl)sulfamoyl]-4-methoxyphenyl]-4-methyl-1,3-thiazol-2-yl]cyclopentanecarboxamide; PI4KIIIbeta-IN-9",3,0.1303999,0.00012050971,0.6688897270957485,0.1067341107076344,0.8027479884117761,0.5333838001514004,0.6891748675246026
23988,Apratoxin a,6,0.13040026,0.002335309,0.668888381006912,-0.0522471148540448,0.834805984013497,0.533232399697199,0.7659348978046934
256,Deoxycorticosterone acetate; deoxycorticosterone-acetate,2,0.13042447,3.8132162e-05,0.6687978565326471,0.6510359373889254,0.6929914715393619,0.5330809992429977,0.4687358062074186
7595,AT-CSC-07; AT-Csc-07,7,0.13043465,0.0011914403,0.6687597921316552,0.6512719544408265,0.6929438795448666,0.5329295987887963,0.4685844057532172
8314,"4-[[5-(1-Naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]-2-butyn-1-ol; BRD-K21237738",1,0.1304524,0.0,0.6686934224737371,0.6516833410201734,0.692860924912301,0.5327781983345949,0.4684330052990159
728,"2-Amino-5,6-dihydro-6-methyl-4H-1,3-thiazine; aminomethyltransferase",2,0.13045344,2.3974328e-06,0.6686895337726534,0.6517072159124111,0.6928561106256603,0.5326267978803936,0.4682816048448145
8214,"Naphthalene-1,2,4-trione; lawsone",10,0.13045833,0.00053771853,0.6686712493992889,0.6518207259583193,0.6928332217308262,0.5324753974261922,0.4679788039364118
7170,"(8R,9R,10R)-9-[4-(3-cyanophenyl)phenyl]-10-(hydroxymethyl)-N-(2-methoxyphenyl)-1,6-diazabicyclo[6.2.0]decane-6-carboxamide; SA-1921867",2,0.13046673,0.00036511046,0.6686398406597671,0.6520155033558624,0.6927939455651551,0.5323239969719908,0.4678274034822104
2359,FTI-276; Fti 276,2,0.13047798,0.00059275853,0.6685977753836219,0.6522762728099099,0.6927413623372841,0.5321725965177895,0.467676003028009
7415,"1-[(2S,3S)-2-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-3-[4-(trifluoromethyl)phenyl]urea; BRD-K88714443",1,0.13048492,0.0,0.6685718257821598,0.6524371385886732,0.6927089243282687,0.5320211960635881,0.4675246025738077
3952,"7-Chloro-1,3-dihydro-5-(1H-pyrrol-2-yl)-2H-1,4-benzodiazepin-2-one; BRD-K19059335",1,0.13048567,0.0,0.6685690214304167,0.6524545232189429,0.6927054187797439,0.5318697956093869,0.4673732021196063
4405,carteolol,4,0.13050827,0.00034685104,0.6684845169645603,0.775806558657004,0.6678319219528968,0.5317183951551855,0.4263436790310371
2622,"3-hydroxy-1,2-dimethylpyridin-4-one; Deferiprone; deferiprone",1,0.13052061,0.0,0.6684383760305486,0.6532644151944468,0.6925421069591384,0.5315669947009841,0.4669190007570023
2188,"(2S,3S)-N-[[2-methoxy-5-(trifluoromethoxy)phenyl]methyl]-2-phenylpiperidin-3-amine; CP-122721",1,0.13052392,0.0,0.6684259994915227,0.1084526727382891,0.8024014465240445,0.5314155942467828,0.6885692657077971
6971,"3-(2-chlorophenyl)-6-[3-(cyclopropylmethoxy)-4-methoxyphenyl]-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine; BRD-K65242613",6,0.1305595,0.00049959205,0.6682929610448338,0.6541657889576812,0.692360348163185,0.5312641937925814,0.4666161998485996
2035,4-(4-(N-benzoylamino)anilino)-6-methoxy-7-(3-(1-morpholino)propoxy)quinazoline; ZM-447439,66,0.13056499,0.006026665,0.6682724331900749,-0.1836302669336377,0.8612989267910313,0.53111279333838,0.8231642694928085
2558,Diphemanil; diphemanil,1,0.13056819,0.0,0.6682604679559714,0.6543672961387643,0.6923197149607296,0.5309613928841787,0.4664647993943982
3318,Amantadine; adamantan-1-amine; amantadine,12,0.13058133,0.0020470559,0.6682113357134336,0.5185164299774402,0.7197135563058517,0.5308099924299773,0.5200605601816806
6978,"BRD-A17757596; N-[4-[[2-methoxy-5-[4-oxo-3-(phenylmethyl)-1,2-dihydroquinazolin-2-yl]phenyl]methoxy]phenyl]acetamide",2,0.13059884,9.121137e-06,0.6681458634480733,0.6550779798241948,0.6921764081370385,0.5306585919757759,0.4663133989401968
3049,1-[(2-chlorophenyl)-diphenylmethyl]pyrazole; Tram-34,4,0.13062501,0.00074734003,0.66804801026792,0.2535748508091326,0.7731380782875081,0.5305071915215746,0.6227100681302045
8152,"1H-imidazole-5-carboxylic acid 4-[[5-(1-naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K88511582",3,0.13064843,0.00016508882,0.6679604397108247,0.6562272970475885,0.6919446524290147,0.5303557910673732,0.4660105980317941
2356,Irt-102; metenkephalin,2,0.13068658,0.00014519031,0.6678177916854965,0.65711170341168,0.6917663150484215,0.5302043906131718,0.4652535957607873
4669,olopatadine,1,0.13075626,0.0,0.6675572487128916,0.4263864293003286,0.7382912414762779,0.5300529901589704,0.5545798637395912
4784,clebopride,4,0.13078792,4.3651296e-05,0.6674388676779796,0.7829223914606733,0.666397039714968,0.5299015897047692,0.4231642694928085
7349,"1-[(2S,3R)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(methylsulfonyl)amino]methyl]-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]-3-(1-naphthalenyl)urea; BRD-K83216232",2,0.13079694,6.493642e-05,0.6674051406743502,0.6596697242685963,0.6912504992903632,0.5297501892505678,0.4647993943981832
6256,"(1R,4aR,4bS,7R,10aR)-7-ethenyl-6-hydroxy-1,4a,7-trimethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid; ST-023431",2,0.1308001,0.0010605527,0.6673933250056729,0.6597429715107994,0.6912357292459124,0.5295987887963665,0.4646479939439818
7773,"BRD-K78559095; N-[(2S,3R)-2-[[(3,5-dimethyl-4-isoxazolyl)sulfonyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-2-pyrazinecarboxamide",1,0.13084523,0.0,0.6672245778134562,0.6607889467653675,0.6910248120763411,0.5294473883421651,0.4637395912187736
7916,"3,5-diamino-N-[amino-[(2,4-dichlorophenyl)methylimino]methyl]-6-chloro-2-pyrazinecarboxamide; dichlorobenzamil",11,0.1309011,0.0008859304,0.6670156723042796,0.6620839183916409,0.6907636856788513,0.5292959878879637,0.4635881907645722
2856,Mexiletine; mexiletine,7,0.13092683,0.00066563854,0.6669194643438157,0.7515029591669692,0.6727326558779554,0.5291445874337624,0.4337623012869038
1224,2-[2-[(4-carbamimidoylanilino)-(5-ethoxy-2-fluoro-3-propan-2-yloxyphenyl)methyl]-1H-imidazol-5-yl]benzamide,1,0.13098435,0.0,0.6667043892608043,0.1148329139556289,0.8011148936989498,0.528993186979561,0.6847842543527631
578,2-phenyl-N-(5-propan-2-yl-2-thiazolyl)acetamide; BML-259,16,0.13100639,0.0005953703,0.6666219787109161,0.6645246778101591,0.6902715152705073,0.5288417865253596,0.4634367903103709
1282,PSB-11,3,0.13103877,5.7809437e-05,0.6665009054983309,0.6652751085552632,0.6901201935943726,0.5286903860711583,0.4632853898561695
20664,morantel,5,0.1310468,0.00016137252,0.6664708802390023,0.7895097089653254,0.6650687306970623,0.5285389856169569,0.4207418622255866
8233,BRD-K04546108; JAK3 inhibitor VI,15,0.13104723,0.00022289543,0.6664692724106696,0.6654713462617489,0.6900806229626255,0.5283875851627555,0.4631339894019682
4156,"2-[6-(Cyclopentylamino)-9-purinyl]-5-(hydroxymethyl)oxolane-3,4-diol; BRD-A85234536",2,0.13106097,9.722073e-06,0.6664178966867373,0.6657898095087851,0.6900164059877172,0.5282361847085542,0.4629825889477669
6315,"5-[[4-(4-acetylphenyl)-1-piperazinyl]sulfonyl]-3,3-dichloro-1H-indol-2-one; BRD-K75315865",4,0.13106325,0.00022842531,0.6664093714574386,0.6658424269897351,0.690005795860849,0.5280847842543528,0.4628311884935655
23969,R1881,2,0.13108236,0.00061267865,0.6663379165750265,-0.0514992077772462,0.8346551712260513,0.5279333838001514,0.7653292959878879
6131,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione; Nvp-dky709",2,0.13108563,3.5449313e-05,0.6663256896014269,0.116236503280617,0.800831864930942,0.5277819833459501,0.6840272520817563
5714,Thiram; thiram,10,0.13109672,0.0012276636,0.6662842225869867,0.6666183957567055,0.6898493245339314,0.5276305828917487,0.4626797880393641
8193,"(4R,5'R)-2-benzoyl-2'-[4-(3-hydroxypropoxy)phenyl]-5'-phenyl-3-spiro[1,5-dihydro-2-benzazepine-4,4'-5H-oxazole]one; BRD-K62169556",9,0.13111256,0.00057823,0.6662249946781742,0.666985565586756,0.6897752860507378,0.5274791824375473,0.4625283875851628
7092,"(1S)-1'-[(2,5-difluorophenyl)methyl]-N-(4-fluorophenyl)-1-(hydroxymethyl)-7-methoxy-2-spiro[3,9-dihydro-1H-pyrido[3,4-b]indole-4,3'-azetidine]carboxamide; BRD-K28138218",6,0.13113473,0.0005340256,0.6661420980406505,0.66749964584459,0.6896716236051481,0.527327781983346,0.46222558667676
238,AMG-517; Amg-517,28,0.13117597,0.00049706706,0.665987896086141,0.6684550910509474,0.6894789614960539,0.5271763815291446,0.4619227857683573
3319,Mirin; mirin,11,0.13118277,0.00095110794,0.6659624699636709,0.6686132104344189,0.6894470772878277,0.5270249810749432,0.4616199848599546
24109,"3-(1,3-benzodioxol-5-yl)-1-[[(3R,9S,10R)-16-(dimethylamino)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methylurea; BRD-K66616402",1,0.13118646,0.0,0.6659486725530952,0.6686984899479972,0.6894298809788827,0.5268735806207419,0.4614685844057532
7541,"(2S,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6S)-4,5-dihydroxy-6-[(2R,3R,4S,5S,6R)-5-hydroxy-2-[[(1S,2S,4S,5R,9R,10S,13S,17S,18R)-2-hydroxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-10-yl]oxy]-6-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl]oxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol; BRD-A14178283",6,0.1311935,0.00075920176,0.6659223490380675,0.6688616968569702,0.6893969708893326,0.5267221801665405,0.4613171839515518
7152,"(2R)-2-[(4R,5S)-8-[2-(2-methoxyphenyl)ethynyl]-4-methyl-5-[[methyl(3-pyridinylmethyl)amino]methyl]-1,1-dioxo-4,5-dihydro-3H-6,1$l^{6},2-benzoxathiazocin-2-yl]-1-propanol; BRD-K56634255",4,0.131217,6.45614e-05,0.6658344793501194,0.6694062761950491,0.6892871584132791,0.5265707797123391,0.4611657834973505
7889,"(2S,3R,4S)-3-[4-(2-cyclohexylethynyl)phenyl]-4-(hydroxymethyl)-2-azetidinecarbonitrile; BRD-K07004447",2,0.13122767,0.0019372089,0.6657945827726555,0.6696538333300915,0.689237239402287,0.5264193792581378,0.4608629825889477
