compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score,mean_source_normalized_error_z,variance_source_normalized_error_z,std_source_normalized_error_z,median_source_normalized_error_z,n_sources,source_normalized_error_percentile,source_normalized_predictability_score,profile_count_bin,raw_error_inverted_score,source_normalized_inverted_score
8113,"BRD-A60784279; N-(18-Phenyl-11-oxa-13,15-diazatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12,14,16-octaen-16-yl)benzamide",5,0.12595677,0.00081943645,0.028625803,0.12176003,0.07914445,0.00048721052,0.022072846,0.042167407,5.9618167e-05,0.00062157295,0.009041216,0.201324558,0.02210508,0.976936928,0.99105966,0.4240726722180166,0.5759273277819834,0.5474769929239723,0.4402747267808806,0.663532008859317,0.4501984895288176,1,0.4887206661619985,0.5112793338380015,5-19,0.6855031929090353,0.7138737623535583
24115,"1-[(3S,9S,10R)-9-[[cyclohexylmethyl(methyl)amino]methyl]-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-naphthalen-1-ylurea; BRD-K09050080",3,0.12597373,0.00046880497,0.021651905,0.13042137,0.08926199,0.0004059515,0.020148236,0.031143526,5.271327e-06,0.00055416184,0.010914772,0.2059399833333333,0.0047232183,0.9715553133333332,0.9979481,0.424224072672218,0.575775927327782,0.5478700555511221,0.2518840061443615,0.5018804699770271,0.6509640809171435,1,0.4890234670704012,0.5109765329295988,2-4,0.6854397771682864,0.7137945026804249
5016,bromperidol,3,0.12597857,0.00012809786,0.011318032,0.12685478,0.036319513,0.00019336966,0.013905742,0.0866755,7.4372883e-06,0.0007478204,0.0056680087,0.28159722,0.004852541,0.9301422,0.9983878,0.4243754731264194,0.5756245268735807,0.6605451735150706,0.0829413956136436,0.2879954784604154,0.6828408007673006,1,0.536109008327025,0.463890991672975,2-4,0.6854216797517048,0.6910739680805058
831,Arachidonoyl amine; arachidonamide,2,0.12599087,0.0001975185,0.014054125,0.12599087,0.062226787,0.0001516941,0.012316415,0.057894766,1.7424238e-06,0.0010590942,0.011314986,0.18904472,0.0021127868,0.980803525,0.99970686,0.4245268735806207,0.5754731264193793,0.5482671591389965,0.1061245426565162,0.3257676206385714,0.5482671591389965,1,0.4891748675246026,0.5108251324753974,2-4,0.6853756883831192,0.7137144281620122
877,"2-(4-Fluorophenyl)-N,N-dihexyl-1H-indole-3-acetamide; FGIN-1-27",10,0.12601522,0.0009369546,0.030609714,0.117600285,0.07506726,0.0009412302,0.030679476,0.045123927,4.1490366e-05,0.00067221356,0.011379159,0.180282753,0.0058393613,0.984659454,0.9985344000000002,0.4246782740348221,0.5753217259651779,0.548831394699034,0.5034159202968902,0.7095180901829707,0.3537776510731476,1,0.4894776684330053,0.5105223315669947,5-19,0.6852846404298625,0.7136006520790935
24075,"4-chloro-N-[(4S,7R,8R)-8-methoxy-4,5,7,10-tetramethyl-11-oxo-2-oxa-5,10-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-14-yl]benzenesulfonamide; BRD-K02137331",3,0.12603146,0.00020087924,0.014173191,0.13031635,0.06833755,0.00028053886,0.016749296,0.050830126,1.1901464e-05,0.0008778395,0.013376416,0.1640451466666666,0.004220323,0.9898894166666666,0.9989741,0.4248296744890235,0.5751703255109766,0.5492081312267345,0.1079303859411135,0.3285276030124615,0.6485297690892273,1,0.489780469341408,0.5102195306585919,2-4,0.685223916866787,0.7135246845055303
6736,5-[[4-(4-Methyl-1-piperazinyl)-1-piperidinyl]methyl]-8-quinolinol; BRD-K45763312,1,0.12603155,0.0,0.0,0.12603155,0.09013875,0.0,0.0,0.03181219,0.0,0.0006690747,0.007893597,0.2291311,0.006193904,0.97556007,0.9975084,0.4249810749432248,0.5750189250567752,0.5492102173823667,0.0,0.0,0.5492102173823667,1,0.4899318697956094,0.5100681302043906,1,0.6852235803445779,0.7135242638397074
7767,"BRD-K21458727; N-[(2S,3R)-2-[[[[(3,5-dimethyl-4-isoxazolyl)amino]-oxomethyl]-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-2-phenylacetamide",1,0.1260465,0.0,0.0,0.1260465,0.08178641,0.0,0.0,0.036292017,0.0,0.00031889477,0.015808586,0.2540075,0.009037072,0.953629,0.99662906,0.4251324753974262,0.5748675246025738,0.5495567510124122,0.0,0.0,0.5495567510124122,1,0.4900832702498107,0.5099167297501892,1,0.6851676802665003,0.7134543865724476
5100,GR-79236,1,0.12605502,0.0,0.0,0.12605502,0.06894099,0.0,0.0,0.047813103,0.0,0.0007606043,0.018297626,0.18122844,0.0081498865,0.964467,0.99736184,0.4252838758516276,0.5747161241483725,0.3312611153207769,0.0,0.0,0.3312611153207769,1,0.4089326267978804,0.5910673732021197,1,0.6851358228306996,0.7574729208626008
2224,1-(2-hydroxy-2-methylpropyl)-N-[5-(7-methoxyquinolin-4-yl)oxypyridin-2-yl]-5-methyl-3-oxo-2-phenylpyrazole-4-carboxamide; Amg-458,1,0.12606396,0.0,0.0,0.12606396,0.04880338,0.0,0.0,0.0747033,0.0,0.0018283619,0.0043832175,0.056659054,0.044222496,1.0,0.9838781,0.4254352763058289,0.5745647236941711,0.0466503996029897,0.0,0.0,0.0466503996029897,1,0.2820590461771385,0.7179409538228615,1,0.6851023949579228,0.8148636538906567
6040,2-Nitrobenzenesulfonamide; 2-nitrobenzenesulfonamide,4,0.12608033,0.00011678159,0.0108065475,0.12611197,0.053603575,0.0002641774,0.016253535,0.07020255,2.1349508e-05,0.0015246435,0.003938563,0.03094310675,0.006872706,0.997448975,0.99824125,0.4255866767600302,0.5744133232399697,0.0468773102081498,0.0224244088874825,0.1497478176384636,0.0473156807116152,1,0.2822104466313399,0.7177895533686601,2-4,0.6850411853072118,0.8148178981785812
48,"2-[(2E,5E,7E,9R,10R,11E)-10-hydroxy-3,7,9,11-tetramethyltrideca-2,5,7,11-tetraenyl]-5,6-dimethoxy-3-methyl-1H-pyridin-4-one; Piericidin A",1,0.1260835,0.0,0.0,0.1260835,0.019395541,0.0,0.0,0.10285362,0.0,0.0019452308,0.006890595,0.12705985,0.04777731,1.0,0.984904,0.4257380772142316,0.5742619227857684,0.0469211680442005,0.0,0.0,0.0469211680442005,1,0.2823618470855412,0.7176381529144588,1,0.6850293322471781,0.8148090544027816
6970,"3-(2-chlorophenyl)-6-(3-cyclopentyloxy-4-methoxyphenyl)-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine; BRD-K96704648",7,0.12609348,0.00040271506,0.020067759,0.12216304,0.08112396,0.00027394842,0.016551388,0.039752554,4.918795e-05,0.00019600787,0.010355504,0.1986786128571428,0.014343645,0.9733184628571429,0.9956031,0.425889477668433,0.574110522331567,0.5506456414685603,0.2163744845716002,0.4651607083273481,0.4595400626555403,1,0.4902346707040121,0.5097653292959878,5-19,0.6849920156733176,0.7132348157059467
7614,"2-[(7-Methyl-12,14-dioxa-2,4,5-triazatetracyclo[7.7.0.02,6.011,15]hexadeca-1(16),3,5,7,9,11(15)-hexaen-3-yl)sulfanyl]-N-(4-phenyl-1,3-thiazol-2-yl)acetamide; BRD-K86631041",3,0.12609518,9.196435e-05,0.009589801,0.12453323,0.06815581,5.4153705e-05,0.00735892,0.050447155,5.175364e-06,0.0018705636,0.014236182,0.2036301733333333,0.027795142,0.9724024133333332,0.99105966,0.4260408781226343,0.5739591218773656,0.5506848976193884,0.0494114351743345,0.2222868308612422,0.5144798984145216,1,0.4903860711582135,0.5096139288417865,2-4,0.6849856591427,0.7132268998435163
15616,BRD-K33211335,3,0.12610261,0.0010639718,0.032618582,0.11126254,0.07262441,0.0010995881,0.033160035,0.039611746,7.5214575e-06,0.000106934145,0.02769014,0.1942001599999999,0.00491858,0.9784891866666668,0.9994137,0.4261922785768357,0.5738077214231643,0.5508574304166886,0.5716609425620112,0.756082629453958,0.2068718463139063,1,0.4905374716124148,0.5094625283875851,2-4,0.6849578773647658,0.7131921092219352
6489,"(6Z,9Z,12Z,15Z)-1,1,1-Trifluoro-6,9,12,15-heneicosatetraen-2-one; BRD-K07303502",18,0.12610477,0.0005980008,0.024454055,0.11835617,0.07370739,0.00030372202,0.017427621,0.036382157,3.7588394e-05,0.0020244124,0.031220658,0.1771975705555555,0.0075243115,0.9824554427777776,0.9975084,0.4263436790310371,0.5736563209689629,0.5509072045447768,0.3212996231223998,0.5668329763893415,0.3712986347930555,1,0.4906888720666162,0.5093111279333837,5-19,0.684949800831746,0.7131820724470035
5292,Nonaethylene Glycol Nonylphenyl Ether; nonoxynol-9,11,0.12612776,0.00067830004,0.026044192,0.1250578,0.07617669,0.000522527,0.022858849,0.04428265,3.9222337e-05,0.00080051407,0.0110166315,0.1956694109090909,0.0034507944,0.9785535354545456,0.9985344,0.4264950794852384,0.5735049205147615,0.5514403030027846,0.3644434766754189,0.6036915410003845,0.5266391724153776,1,0.4909916729750189,0.509008327024981,5-19,0.6848638381029832,0.7130745750493597
2932,SC-68376,1,0.12613522,0.0,0.0,0.12613522,0.069406055,0.0,0.0,0.04850702,0.0,0.00042746612,0.016273284,0.23333393,0.0077642165,0.9656566,0.997655,0.4266464799394398,0.5733535200605602,0.5516132368757971,0.0,0.0,0.5516132368757971,1,0.4911430734292203,0.5088569265707796,1,0.6848359441509794,0.7130397035522955
6726,"2-[(2S,4aS,12aR)-8-(methanesulfonamido)-5-methyl-6-oxo-2,3,4,4a,12,12a-hexahydropyrano[2,3-c][1,5]benzoxazocin-2-yl]-N-[(4-phenylphenyl)methyl]acetamide; BRD-K79153888",1,0.12614042,0.0,0.0,0.12614042,0.07038109,0.0,0.0,0.046540696,0.0,0.0005073896,0.0182343,0.1982587,0.0058371136,0.9776876,0.9983878,0.4267978803936412,0.5732021196063588,0.5517337703123347,0.0,0.0,0.5517337703123347,1,0.4912944738834216,0.5087055261165784,1,0.6848165006455611,0.7130153984158574
2078,PD-153035,6,0.12618405,0.00039089393,0.019771034,0.12793218,0.074032284,0.00020894618,0.014454971,0.03903063,6.6204484e-05,0.00042941608,0.02607052,0.1844562766666666,0.0011598845,0.9767880266666666,0.99985343,0.4269492808478425,0.5730507191521574,0.5527451308364097,0.2100231657317788,0.4582828446841305,0.5932657679244815,1,0.4915972747918243,0.5084027252081756,5-19,0.6846533621568305,0.7128114611829042
6423,Lomatin; lomatin,1,0.12619478,0.0,0.0,0.12619478,0.05398996,0.0,0.0,0.06651287,0.0,0.00045776385,0.011200792,0.18953398,0.015561098,0.97183096,0.9950169,0.4271006813020439,0.5728993186979561,0.5529938083142917,0.0,0.0,0.5529938083142917,1,0.4919000757002271,0.5080999242997729,1,0.6846132412312269,0.7127613162587849
7200,1-[4-[4-(Methylthio)phenyl]-2-thiazolyl]-4-piperidinecarboxamide; BRD-K31887147,1,0.12622167,0.0,0.0,0.12622167,0.053903554,0.0,0.0,0.06767924,0.0,0.00064979674,0.009017846,0.43271253,0.007904708,0.8848485,0.99736184,0.4272520817562453,0.5727479182437547,0.5536171052582326,0.0,0.0,0.5536171052582326,1,0.4922028766086298,0.5077971233913702,1,0.6845126958734005,0.7126356306590116
733,Indapamide; indapamide,9,0.12623945,0.0010262032,0.0320344,0.110287316,0.062094495,0.00073494844,0.02710993,0.06059742,3.1459484e-05,0.0004640548,0.006909447,0.2251757888888889,0.02563015,0.9540222566666668,0.99223214,0.4274034822104466,0.5725965177895533,0.5950024140778383,0.5550330135754066,0.7450053782191149,0.2612697021348619,3,0.5094625283875852,0.4905374716124148,5-19,0.6844462140414127,0.704290431133549
6472,rhodomyrtoxin B; rhodomyrtoxin-b,14,0.12625806,0.00040713127,0.020177493,0.12629329,0.05496044,0.0003254025,0.018038915,0.066974625,4.8107813e-05,0.0005295648,0.00843418,0.1560737960714286,0.031375278,0.98667004,0.98812836,0.427554882664648,0.572445117335352,0.5544608244128829,0.2187473533020129,0.4677043438990201,0.5552770592949166,1,0.4923542770628312,0.5076457229371688,5-19,0.6843766287268291,0.7124654977087006
3185,4-(3-(4-(Diphenylmethyl)-1-piperazinyl)-2-hydroxypropoxy)-1H-indole-2-carbonitrile; DPI-201106,7,0.12626457,0.0001637992,0.012798405,0.12234753,0.07053126,0.00016683179,0.012916339,0.050058424,1.8099663e-05,0.0010837752,0.010916287,0.1806669985714286,0.020496447,0.9775063128571428,0.992965,0.4277062831188493,0.5722937168811506,0.5546116054504108,0.088007595875768,0.2966607420535586,0.4638164499068468,1,0.4925056775170325,0.5074943224829674,5-19,0.6843522869536998,0.7124350932516912
6341,5-Bromo-2-(4-(tert-butyl)benzamido)-4-chlorobenzoic acid; BRD-K96147838,1,0.12626812,0.0,0.0,0.12626812,0.07215321,0.0,0.0,0.047939356,0.0,0.0003090439,0.012227471,0.22707908,0.012511261,0.96767676,0.9963359,0.4278576835730507,0.5721423164269492,0.5546937933596104,0.0,0.0,0.5546937933596104,1,0.4926570779712339,0.5073429220287661,1,0.6843390130221161,0.7124185203537132
3421,(3S)-3-Amino-4-sulfanylbutane-1-sulfonic acid; (3S)-3-amino-4-sulfanylbutane-1-sulfonic acid,4,0.12627035,0.0004497534,0.021207388,0.1236426,0.032151394,0.00022849313,0.015115989,0.09183575,4.3318596e-05,0.00013070428,0.0045141494,0.03635387525,0.014993669,1.0,0.99574965,0.4280090840272521,0.5719909159727479,0.0495105817989043,0.0863617411413466,0.2938736822877248,0.0130972843107248,1,0.2835730507191522,0.7164269492808478,2-4,0.6843306747496003,0.8142869083791486
1818,methyl 2-[1-[(3R)-1-benzoylpiperidin-3-yl]triazol-4-yl]pyridine-4-carboxylate,2,0.12628093,8.212968e-08,0.00028658804,0.12628093,0.019573536,4.9357986e-08,0.00022216658,0.10398254,1.2697332e-07,0.0012975303,0.0049306797,0.0915360599999999,0.012474028,1.0,0.9954565,0.4281604844814534,0.5718395155185465,0.0496569131571021,1.5770619427124793e-05,0.003971223920547,0.0496569131571021,1,0.2838758516275549,0.7161241483724451,2-4,0.6842911146943453,0.8142574011840636
3848,"3,5-Bis(4-nitrophenoxy)benzoic acid; compound-w",1,0.1263134,0.0,0.0,0.1263134,0.05559889,0.0,0.0,0.0664364,0.0,0.0004945446,0.008358401,0.14235018,0.003118968,0.9979879,0.9988275,0.4283118849356548,0.5716881150643451,0.5557433614377669,0.0,0.0,0.5557433614377669,1,0.4932626797880393,0.5067373202119607,1,0.684169704959551,0.7122068787041136
2513,"(3E,5S,8R,9S,10R,13S,14S)-3-(2-aminoethoxyimino)-10,13-dimethyl-1,2,4,5,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-6,17-dione; Istaroxime",22,0.126329,0.0010852038,0.032942433,0.12146239,0.07200708,0.0007056276,0.026563654,0.04659983,0.00010154726,0.0009646183,0.015058332,0.1979621817045454,0.018229006,0.9697256959090907,0.99311155,0.4284632853898562,0.5715367146101438,0.4890530289616892,0.3082563624984666,0.5552083955583405,0.4432992251599348,2,0.4690386071158213,0.5309613928841787,20-99,0.6841113744432961,0.7256547457566038
3159,Ruxolitinib; ruxolitinib,110,0.12633547,0.008287371,0.091035,0.097079754,0.097281545,0.007433586,0.08621824,0.022174507,5.3317253e-05,0.0007674024,0.013451884,0.2467848046727273,0.019613666,0.9572156924545454,0.99413747,0.4286146858440575,0.5713853141559424,-0.2109667354920361,0.3553165045933561,0.5960843099707928,-0.2283820921522845,4,0.165783497350492,0.834216502649508,100+,0.684087182235593,0.8668112279178818
969,Pergolide; pergolide,6,0.12635577,0.00073633064,0.02713541,0.112966195,0.062917255,0.00031923078,0.017867032,0.060570803,6.168199e-05,0.0005348345,0.005521488,0.196384205,0.01931598,0.967683675,0.99428403,0.4287660862982589,0.571233913701741,0.6061275368852211,0.3509193129179174,0.5923844300097002,0.3294357149376281,2,0.5137017411052233,0.4862982588947767,5-19,0.6840112777817485,0.7020470899039941
1987,AZD-3463; Azd3463,20,0.12635623,0.00058366515,0.024159163,0.12306924,0.06500514,0.0004132549,0.02032867,0.0513891,1.9858415e-05,0.00078035414,0.01961186,0.1981833009999999,0.015136005,0.976464118,0.99428403,0.4289174867524603,0.5710825132475397,0.5567361988314521,0.3135971847191433,0.5599974863507364,0.4805452739741263,1,0.4934140802422407,0.5065859197577594,20-99,0.6840095577793461,0.7120066765941631
540,"(2S)-2-hydroxy-3-methyl-N-[(2S)-1-[[(5S)-3-methyl-4-oxo-2,5-dihydro-1H-3-benzazepin-5-yl]amino]-1-oxopropan-2-yl]butanamide; Semagacestat",10,0.12637194,0.0013950914,0.03735092,0.13202651,0.080933526,0.00092640636,0.030436926,0.038330767,5.766681e-05,0.00026191166,0.014110525,0.180451282,0.034717806,0.982784009,0.9897406,0.4290688872066616,0.5709311127933383,0.570819999170569,0.7026772659130002,0.8382584720198181,0.6881703768767846,2,0.5009841029523089,0.4990158970476911,5-19,0.6839508159581691,0.7091667286208612
24209,Sodium arsenite,7,0.12638274,0.00013541021,0.011636589,0.1271428,0.05653132,0.00014849071,0.012185677,0.063771054,1.5523443e-05,0.0018994492,0.011400945,0.3807354342857142,0.008779837,0.9012838128571428,0.9964825,0.429220287660863,0.5707797123391369,-0.0566523207310237,0.0001628046366702,0.0127594920224211,-0.0558189146247592,1,0.2322482967448902,0.7677517032551098,5-19,0.6839104332930696,0.8356942780251322
6869,3-[(S)-[1-[2-(4-fluorophenyl)ethyl]-4-piperidinyl]-hydroxymethyl]-2-methoxyphenol; BRD-K32132269,1,0.12640432,0.0,0.0,0.12640432,0.056584068,0.0,0.0,0.06654284,0.0,0.0007930476,0.0062375846,0.14689438,0.017386194,0.9918367,0.9948703,0.4293716881150643,0.5706283118849357,0.5578508422166101,0.0,0.0,0.5578508422166101,1,0.4940196820590462,0.5059803179409539,1,0.6838297427455837,0.7117819127416223
2851,Tocainide; tocainide,5,0.12644204,0.0004536293,0.021298574,0.12349642,0.058017097,0.000326902,0.01808043,0.065653756,5.977063e-05,0.001182973,0.005069186,0.1582168,0.0025260912,0.979417754,0.9992671600000002,0.4295230885692657,0.5704769114307343,0.6509508392715885,0.3000129631517284,0.5477343910616974,0.4904471537344455,2,0.53111279333838,0.46888720666162,5-19,0.683688702548588,0.6930086312704036
8208,"1-[[4-(6-Chloro-3-pyridinyl)phenyl]methyl]-5-(trifluoromethoxy)indole-2,3-dione; VU-0365118-1",9,0.12644896,0.00062097615,0.024919394,0.13026331,0.08214108,0.00046340827,0.02152692,0.03895604,5.1985e-05,0.00043110922,0.010531232,0.1805216155555555,0.0154069625,0.985397171111111,0.99516344,0.429674489023467,0.570325510976533,0.5588855599572657,0.3336440313887686,0.5776192789275377,0.6473003280365452,1,0.4941710825132475,0.5058289174867525,5-19,0.6836628277298391,0.7115732656094734
4193,Catechin; cianidanol,7,0.12646893,0.0003995233,0.019988077,0.11719265,0.061727323,0.00037040559,0.019245924,0.049956404,1.8127237e-05,0.00046004934,0.029386375,0.1729113157142857,0.0067235297,0.9770317257142856,0.9980947,0.4298258894776684,0.5701741105223316,0.6385002878803189,0.2500129866185538,0.5000129864499059,0.4078895861962018,2,0.5268735806207419,0.4731264193792581,5-19,0.6835881571907616,0.6955192404340338
354,"2-Propenethioamide, 3-(3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)-2-cyano-, (E)-; AG-879",22,0.12647688,0.0003214774,0.017929787,0.12574172,0.062776215,0.00031034448,0.017616598,0.05847226,7.962454e-06,0.00041802673,0.010289615,0.184321773,0.021719163,0.9800130359090908,0.9925253,0.4299772899318698,0.5700227100681302,0.5595328884307184,0.1727263762516334,0.4156036287758246,0.5424919270145933,1,0.4943224829674489,0.5056775170325511,20-99,0.6835584310622855,0.7114427341377132
6537,"6,7-dimethoxy-N,N-dipropyl-2-(1-pyrrolidinyl)-4-quinazolinamine; RAN-27",7,0.1264831,0.00041049856,0.020260762,0.12378813,0.066540875,0.00020353578,0.014266596,0.055613585,9.803639e-05,0.00061432447,0.00841154,0.1926257571428571,0.01299999,0.9774749614285714,0.9958962,0.4301286903860711,0.5698713096139288,0.5596767913258268,0.2205565626677182,0.4696344990178194,0.4972088477291263,1,0.4944738834216503,0.5055261165783498,5-19,0.6835351736384969,0.7114137166335257
24227,Cyclosporine,2,0.1264855,4.9103157e-08,0.0002215976,0.1264855,0.029874267,9.811115e-05,0.009905107,0.07095141,2.5435536e-05,0.00045737842,0.05113666,0.5430907500000001,0.10248382,0.8290513749999999,0.9686355,0.4302800908402725,0.5697199091597275,-0.3393776915656547,0.1598003928478831,0.399750413192886,-0.3393776915656547,2,0.1170325510976532,0.8829674489023467,2-4,0.6835261997129192,0.892704837999682
8298,"3-phenyl-6-[4-[3-(trifluoromethyl)phenyl]-1-piperazinyl]-1H-pyrimidine-2,4-dione; BRD-K08640787",3,0.12648614,0.0017991089,0.042415906,0.10382525,0.07477498,0.0013104123,0.036199618,0.043758627,2.3465473e-05,0.0005924466,0.015668107,0.19184466,0.019147642,0.9771014866666669,0.9928184,0.4304314912944739,0.5695685087055261,0.5597473585755037,0.9666423249262316,0.9831797012378924,0.0344791305012859,1,0.4946252838758516,0.5053747161241484,2-4,0.6835238066660985,0.711399486999984
7953,1-((4-Chlorophenyl)sulfonyl)-1H-benzimidazol-2-amine; BRD-K08799912,1,0.12649263,0.0,0.0,0.12649263,0.07295247,0.0,0.0,0.047192812,0.0,0.0004774109,0.0125037525,0.21250351,0.016180081,0.9757576,0.9944306,0.4305828917486752,0.5694171082513247,0.5598978244821146,0.0,0.0,0.5598978244821146,1,0.494776684330053,0.505223315669947,1,0.6834995396756822,0.711369146087997
6419,"(E)-1-(7-hydroxy-2,2-dimethylchromen-8-yl)-3-phenylprop-2-en-1-one; BRD-K99530743",10,0.12649648,0.0005207014,0.02281888,0.1314358,0.06750247,0.00035023066,0.018714452,0.051609755,1.7536286e-05,0.0009039373,0.014406951,0.2111819469999999,0.012813979,0.969630848,0.9956031,0.4307342922028766,0.5692657077971234,0.5599871953894058,0.2797673781373542,0.5289304095411363,0.6744779523324327,1,0.4949280847842544,0.5050719152157457,5-19,0.6834851440034014,0.7113511247641411
842,"Cytosporone B; cytosporone-b; ethyl 2-(3,5-dihydroxy-2-octanoylphenyl)acetate",2,0.12650426,0.0004864284,0.022055125,0.12650426,0.02588299,0.00024456182,0.015638473,0.09551574,1.34261845e-05,0.000309435,0.010087289,0.492788145,0.010062723,0.8290816249999999,0.99706876,0.430885692657078,0.569114307342922,0.2462767380061498,0.3355961824790069,0.5793066394225143,0.2462767380061498,2,0.3748675246025738,0.6251324753974261,2-4,0.6834560535279871,0.7746097166354471
871,FTY720 (R)-Phosphate; [(2R)-2-amino-2-(hydroxymethyl)-4-(4-octylphenyl)butyl] dihydrogen phosphate,4,0.12651303,0.001225822,0.03501174,0.11100276,0.03657107,0.001296378,0.036005247,0.087053165,7.1172144e-06,0.00011606718,0.0057311854,0.08446697325,0.010144263,0.98662475,0.9967756,0.4310370931112793,0.5689629068887206,0.0528733484674026,0.2353826154285125,0.4851624629219706,-0.1620547693125927,1,0.2849356548069644,0.7150643451930356,2-4,0.683423261308272,0.8136088185060365
3300,benzyl 4-(6-carbamoyl-8-oxo-2-pyridin-3-yl-7H-purin-9-yl)piperidine-1-carboxylate,4,0.12651803,0.00041969318,0.020486414,0.12339287,0.044568107,0.0004587361,0.021418126,0.079095334,3.5026724e-06,0.00032097462,0.00558077,0.09069973875,0.02965016,0.98834129,0.9900337,0.4311884935654807,0.5688115064345193,0.0529423708627798,0.0805895786247999,0.2838830368739914,0.0096367416892487,1,0.2850870552611658,0.7149129447388343,2-4,0.6834045656299852,0.8135949003868397
6737,1-(4-Fluorophenyl)-3-(4-methyl-1-piperazinyl)-2-phenyl-1-propanone; CVF-SUMO-7,10,0.12653342,0.0006815174,0.02610589,0.12532033,0.079969116,0.00052662566,0.022948327,0.04243814,1.5460095e-05,0.00047071333,0.008064052,0.1782705136,0.006012944,0.982453466,0.99780154,0.431339894019682,0.568660105980318,0.5608432470352018,0.3661722348098,0.6051216694267361,0.5327246042925624,1,0.4950794852384557,0.5049205147615443,5-19,0.6833470203322185,0.7111785050110928
415,"(1R,5R,6R,7S)-6-methyl-1,3,7-tris(3-methylbut-2-enyl)-5-(2-methyl-1-oxopropyl)-6-(4-methylpent-3-enyl)bicyclo[3.3.1]nonane-2,4,9-trione; hyperforin",10,0.12653753,0.00050803757,0.022539692,0.12124653,0.07257479,0.00034672066,0.018620437,0.046806,2.3282606e-05,0.00035087919,0.014173126,0.196245739,0.038215987,0.975943754,0.98754215,0.4314912944738834,0.5685087055261167,0.5609386283886649,0.2729634040067068,0.5224589974406669,0.4382959749272933,1,0.495230885692657,0.504769114307343,5-19,0.6833316524846667,0.7111592717022601
7205,BRD-K43405658; Tyrphostin B44,4,0.12656362,0.00067301723,0.025942577,0.11704074,0.083506435,0.0003776803,0.019434,0.0363557,7.273092e-05,0.00051953713,0.013195153,0.1916211125,0.0033494271,0.98133006,0.9994137,0.4316426949280847,0.5683573050719153,0.5615433376859211,0.3616051523815136,0.601336139261157,0.3408076738140422,1,0.4953822861468584,0.5046177138531416,2-4,0.6832340984353662,0.7110373342349695
7516,"BRD-K63399564; N-[(2S,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-4-pyridinecarboxamide",2,0.12656991,0.0017925114,0.042338062,0.12656991,0.090173826,0.001444096,0.03800126,0.031486098,1.6550879e-05,0.00011530258,0.00977385,0.19620809,0.0032757646,0.98490135,0.9989741,0.4317940953822861,0.5682059046177139,0.5616892990416665,0.9630978319940264,0.98137547961727,0.5616892990416665,1,0.4955336866010598,0.5044663133989402,2-4,0.6832105792720814,0.7110079016495559
3878,Nicotinic Acid; niacin,10,0.12657186,0.0014835722,0.03851717,0.11727692,0.0607586,0.0011598769,0.034056965,0.059902944,9.322274e-05,0.00081119,0.011496164,0.206481215,0.0024365715,0.983016592,0.9991206,0.4319454958364875,0.5680545041635126,0.0555102311136876,0.2571878883110466,0.507136952223999,0.0597452127398303,4,0.286449659348978,0.713550340651022,5-19,0.6832032879575496,0.8130771005501697
1546,"(2S,8S)-2-(5-chloro-1H-indol-3-yl)-6-methyl-13,15-dioxa-3,6-diazatetracyclo[8.7.0.03,8.012,16]heptadeca-1(17),10,12(16)-triene-4,7-dione; Isa-2011B",4,0.12659349,0.00052646286,0.02294478,0.12333807,0.06144215,0.0007471623,0.02733427,0.062129356,1.3323807e-05,0.0002944491,0.0059261806,0.091040006,0.0420475,0.9801031475,0.98505056,0.4320968962906888,0.5679031037093112,0.0539881342884246,0.1010915273724145,0.3179489383099345,0.0088774399115537,1,0.2855412566237699,0.7144587433762302,2-4,0.6831224104532809,0.8133840259318131
1783,"Melevodopa; methyl (2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoate",4,0.126604,0.0017194747,0.041466545,0.11284451,0.06524913,0.0016450221,0.040558875,0.058941424,5.319494e-06,0.0013060941,0.004304483,0.1343437075,0.003396972,0.97268464,0.9988275,0.4322482967448902,0.5677517032551098,0.0541340152896963,0.3301738725328617,0.5746075813395275,-0.1365333194434674,1,0.2856926570779712,0.7143073429220288,2-4,0.683083112137522,0.8133546095495918
