name,pubchem_cid,smiles,valid_smiles,has_metal,metal_count,metal_symbols,metal_category
"4,5,6,7-tetrabromobenzotriazole",1694,Brc1c(Br)c(Br)c2n[nH]nc2c1Br,True,False,0,,No metal
n-[2-(piperidinylamino)ethyl]-4-iodobenzamide,127898,Ic1ccc(cc1)C(=O)NCCN1CCCCC1,True,False,0,,No metal
argatroban,152951,"C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)c1cccc2C[C@@H](C)CNc12 |a:1,5,12,&1:30|",True,False,0,,No metal
dequalinium,2993,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc12,True,False,0,,No metal
incyclinide,,"[H][C@@]12Cc3cccc(O)c3C(=O)[C@@H]1C(=O)[C@]1(O)C(=O)[C@H](C(N)=O)C(=O)C[C@]1([H])C2 |&1:19,&2:12|",True,False,0,,No metal
vx-702,10341154,NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F,True,False,0,,No metal
sr-33805,9850876,COc1ccc(CCN(C)CCCOc2ccc(cc2)S(=O)(=O)c2c(C(C)C)c3ccccc3n2C)cc1OC,True,False,0,,No metal
wp1130,11222830,CCC[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1,True,False,0,,No metal
ns-19504,727750,Nc1ncc(Cc2ccc(Br)cc2)s1,True,False,0,,No metal
broxaldine,77262,Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,True,False,0,,No metal
rifapentine,136238508,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(CC4)C4CCCC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:38,t:3,40|",True,False,0,,No metal
fh-535,3463933,Cc1cc(ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl)[N+]([O-])=O,True,False,0,,No metal
pelanserin,65435,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(CC1)c1ccccc1,True,False,0,,No metal
azd4282,750,NCC(O)=O,True,False,0,,No metal
neohesperidin-dihydrochalcone,30231,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,True,False,0,,No metal
cgp-37157,6604821,"Clc1ccc2NC(=O)CS[C@@H](c3ccccc3Cl)c2c1 |&1:10,r|",True,False,0,,No metal
tandospirone,91273,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1,True,False,0,,No metal
sameridine,65996,CCCCCCN1CCC(CC1)(C(=O)N(C)CC)c1ccccc1,True,False,0,,No metal
hmn-214,9888590,COc1ccc(cc1)S(=O)(=O)N(C(C)=O)c1ccccc1\C=C\c1cc[n+]([O-])cc1,True,False,0,,No metal
wdr5-0103,6457069,COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cccc(OC)c2)c1,True,False,0,,No metal
tioguanine,2724387,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,True,False,0,,No metal
difluprednate,443936,"CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)COC(C)=O |c:18,t:14|",True,False,0,,No metal
befuraline,68664,O=C(N1CCN(Cc2ccccc2)CC1)c1cc2ccccc2o1,True,False,0,,No metal
clopidogrel,60606,COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl,True,False,0,,No metal
tipelukast,9893228,CCCc1c(O)c(ccc1SCCCOc1ccc(C(C)=O)c(OCCCC(O)=O)c1CCC)C(C)=O,True,False,0,,No metal
jdtic,9956146,CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)c1cccc(O)c1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,True,False,0,,No metal
galeterone,11188409,"[H][C@@]12CC=C(n3cnc4ccccc34)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C |t:3,27|",True,False,0,,No metal
nt157,135398520,Oc1cc(CNC(=S)\C=C\c2cc(O)c(O)c(Br)c2)cc(O)c1O,True,False,0,,No metal
17-hydroxyprogesterone-caproate,169870,CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O |t:15|,True,False,0,,No metal
bay-k-8644-(s)-(-),6603728,"COC(=O)C1=C(C)NC(C)=C([C@H]1c1ccccc1C(F)(F)F)[N+]([O-])=O |c:4,9|",True,False,0,,No metal
tariquidar,148201,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC,True,False,0,,No metal
eribulin,11354606,"[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2 |THB:43:44:51.53:48.49.56.58,50:49:44:51.53,50:51:44:48.49.56.58,53:54:46.48.49.58:41.43.59,59:56:44:51.53|",False,False,0,,Invalid/missing SMILES
pexmetinib,24765037,Cc1ccc(cc1)-n1nc(cc1NC(=O)NCc1cc(F)ccc1Oc1ccc2n(CCO)ncc2c1)C(C)(C)C,True,False,0,,No metal
dinoprost,5280363,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,True,False,0,,No metal
rifampin,135925261,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(C)CC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:33,t:3,35|",True,False,0,,No metal
act-462206,40924317,COc1ccc(cc1)S(=O)(=O)N1CCC[C@H]1C(=O)Nc1cc(C)cc(C)c1,True,False,0,,No metal
esi-09,6077765,CC(C)(C)c1cc(no1)C(=O)C(=N\Nc1cccc(Cl)c1)\C#N,True,False,0,,No metal
ligustilide,5319022,"CCC\C=C1/OC(=O)C2=C1CCC=C2 |c:8,13|",True,False,0,,No metal
prulifloxacin,6556267,"C[C@H]1Sc2c(C(O)=O)c(=O)c3cc(F)c(cc3n12)N1CCN(Cc2oc(=O)oc2C)CC1 |&1:1,r|",True,False,0,,No metal
euk-134,,"COc1cccc2C=[N+]3CC[N+]4=Cc5cccc(OC)c5O[Mn]34(Cl)Oc12 |t:7,11|",True,True,1,Mn,Contains metal
mdl-11939,76958673,"O[C@@H](C1CCN(CCc2ccccc2)CC1)c1ccccc1 |&1:1,r|",True,False,0,,No metal
ponesimod,,CCC\N=C1/S\C(=C/c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,True,False,0,,No metal
badge,6994088,"CC(C)(c1ccc(OC[C@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1 |&1:9,&2:20,r|",True,False,0,,No metal
reversan,2298706,O=C(NCCCN1CCOCC1)c1cnn2c(cc(nc12)-c1ccccc1)-c1ccccc1,True,False,0,,No metal
meglumine,8567,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,True,False,0,,No metal
rq-00203078,49783953,OC(=O)c1ccc(cc1)S(=O)(=O)N(Cc1ccc(OC(F)(F)F)cc1)c1ncc(cc1Cl)C(F)(F)F,True,False,0,,No metal
5-hydroxydecanoic-acid,13309539,CCCCC[C@@H](O)CCCC(O)=O |&1:5|,True,False,0,,No metal
gsk2981278,89875987,CCc1ccc(cc1)N(CC(C)C)S(=O)(=O)c1ccc(OCC2CCOCC2)c(CO)c1,True,False,0,,No metal
bromopride,2446,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,True,False,0,,No metal
psi-6130,6481236,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,True,False,0,,No metal
bay-85-8050,7005049,"N[C@@H](C[C@@H](F)C(O)=O)C(O)=O |&1:1,&2:3,r|",True,False,0,,No metal
c11-acetate,168049,[Y+3],True,True,1,Y,Contains metal
rebastinib,25066467,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc4ncccc4c3)C(C)(C)C)c(F)c2)ccn1,True,False,0,,No metal
risperidone,5073,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,True,False,0,,No metal
fr-122047,196841,COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1,True,False,0,,No metal
atosiban,,"CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)cc1 |a:8,17,21,33,37,41,50,54,&1:29|",True,False,0,,No metal
ditiocarb-sodium-trihydrate,8987,CCN(CC)C(S)=S,True,False,0,,No metal
ibuprofen-lysine,15009332,"NCCCC[C@H](N)C(O)=O.CC(C)Cc1ccc(cc1)[C@@H](C)C(O)=O |a:5,&1:20|",True,False,0,,No metal
1400w,1433,CC(=N)NCc1cccc(CN)c1,True,False,0,,No metal
nvp-auy922,135539077,CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O,True,False,0,,No metal
reboxetine,127151,"CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1 |&1:10,11|",True,False,0,,No metal
ku-0063794,16736978,COc1ccc(cc1CO)-c1ccc2c(nc(nc2n1)N1C[C@H](C)O[C@H](C)C1)N1CCOCC1,True,False,0,,No metal
sb-225002,3854666,Oc1cc(ccc1NC(=O)Nc1ccccc1Br)[N+]([O-])=O,True,False,0,,No metal
cefetamet,5487888,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:12|,True,False,0,,No metal
repsox,449054,Cc1cccc(n1)-c1n[nH]cc1-c1ccc2ncccc2n1,True,False,0,,No metal
perindoprilat,72022,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(O)=O,True,False,0,,No metal
mertansine,131847656,"[H][C@@]12C[C@@](O)(NC(=O)O1)[C@]([H])(OC)\C=C\C=C(C)\Cc1cc(OC)c(Cl)c(c1)N(C)C(=O)C[C@]([H])(OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@@H]2C |c:16,t:14|",True,False,0,,No metal
homoharringtonine,285033,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC |c:39|,True,False,0,,No metal
nvp-bsk805,46398810,Fc1cc(cc(F)c1CN1CCOCC1)-c1cccc2ncc(nc12)-c1cnn(c1)C1CCNCC1,True,False,0,,No metal
mi-14,91758319,CN(C)S(=O)(=O)c1cccc(c1)-c1c(C)nc2c(NCCNC(C)=O)cc(Cl)nn12,True,False,0,,No metal
oprozomib,25067547,COC[C@H](NC(=O)[C@H](COC)NC(=O)c1cnc(C)s1)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1,True,False,0,,No metal
sch-28080,108137,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,True,False,0,,No metal
bms-387032,3025986,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,True,False,0,,No metal
gzd824,51038269,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4n[nH]cc4c3)cc2C(F)(F)F)CC1,True,False,0,,No metal
cholesterol,5997,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |t:14|,True,False,0,,No metal
hexoprenaline,24993924,"O[C@@H](CNCCCCCCNC[C@@H](O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1 |&1:1,&2:12|",True,False,0,,No metal
ml348,3238952,FC(F)(F)c1ccc(Cl)c(NC(=O)CN2CCN(CC2)C(=O)c2ccco2)c1,True,False,0,,No metal
org-26576,13584912,O=C1N2CCC[C@H]2COc2ncccc12,True,False,0,,No metal
emd-66684,9892554,CCCCc1nc2ccn(CC(=O)N(C)C)c(=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,True,False,0,,No metal
azd9056,10161381,OCCCNCCCc1ccc(Cl)c(c1)C(=O)NCC12CC3CC(CC(C3)C1)C2,True,False,0,,No metal
cinnarazine,1547484,C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,True,False,0,,No metal
camicinal,15984937,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(CC3)Nc3cccc(F)c3)cc2)CCN1,True,False,0,,No metal
promazine,4926,CN(C)CCCN1c2ccccc2Sc2ccccc12,True,False,0,,No metal
moguisteine,219046,"CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC |&1:12,r|",True,False,0,,No metal
naringin,442428,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2cc(O)c3C(=O)C[C@H](Oc3c2)c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O,True,False,0,,No metal
pf-431396,11598628,CN(c1ccccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,True,False,0,,No metal
guaifenesin,6950715,"COc1ccccc1OC[C@@H](O)CO |&1:10,r|",True,False,0,,No metal
at-406,25022340,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)CC(C)C,True,False,0,,No metal
abt-724,5025739,C(N1CCN(CC1)c1ccccn1)c1nc2ccccc2[nH]1,True,False,0,,No metal
doxepin,667468,CN(C)CC\C=C1\c2ccccc2COc2ccccc12,True,False,0,,No metal
azomycin-(2-nitroimidazole),10701,[O-][N+](=O)c1ncc[nH]1,True,False,0,,No metal
enmd-2076,16041424,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(\C=C\c2ccccc2)n1,True,False,0,,No metal
sulfamethazine,5327,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,True,False,0,,No metal
citric-acid,88113319,OC(=O)CC(O)(CC(O)=O)C(O)=O,True,False,0,,No metal
atizoram,9861730,COc1ccc(cc1O[C@H]1C[C@@H]2CC[C@H]1C2)C1CNC(=O)NC1,True,False,0,,No metal
oxantel,5281087,CN1CCCN=C1\C=C\c1cccc(O)c1 |c:5|,True,False,0,,No metal
gepefrine,10057685,"C[C@@H](N)Cc1cccc(O)c1 |&1:1,r|",True,False,0,,No metal
metronidazole,4173,Cc1ncc(n1CCO)[N+]([O-])=O,True,False,0,,No metal
eslicarbazepine-acetate,179344,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc12,True,False,0,,No metal
fondaparinux,5282448,[H][C@@]1(O[C@@H]2[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]3([H])[C@H](O)[C@@H](OS(O)(=O)=O)[C@H](O[C@@]4([H])[C@H](O)[C@@H](NS(O)(=O)=O)[C@@H](OC)O[C@@H]4COS(O)(=O)=O)O[C@H]3C(O)=O)[C@H](NS(O)(=O)=O)[C@H]2OS(O)(=O)=O)O[C@@H]([C@@H](O[C@@]2([H])O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]2NS(O)(=O)=O)[C@H](O)[C@H]1O)C(O)=O,True,False,0,,No metal
lesinurad,53465279,OC(=O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,True,False,0,,No metal
fenoverine,72098,O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)N1c2ccccc2Sc2ccccc12,True,False,0,,No metal
ipag,4239764,Ic1ccc(NC(=N)NC2C3CC4CC(C3)CC2C4)cc1,True,False,0,,No metal
tc-e-5006,97289132,"C[C@@H](C(O)=O)c1ccc([C@@H](N2CCC(C)CC2)c2ccc(F)cc2)c(c1)-c1ccc(cc1)C(F)(F)F |&1:1,&2:9,r|",True,False,0,,No metal
azaserine,,N[C@@H](COC(=O)C[N+]#N)C(O)=O,True,False,0,,No metal
gw-1929,6518171,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)c1ccccn1,True,False,0,,No metal
ranitidine,9883333,CN=C(C[N+]([O-])=O)NCCSCc1ccc(CN(C)C)o1,True,False,0,,No metal
quinpirol-(-),54562,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,True,False,0,,No metal
honokiol,72303,Oc1ccc(cc1CC=C)-c1cc(CC=C)ccc1O,True,False,0,,No metal
talipexole,5374,Nc1nc2CCN(CC=C)CCc2s1,True,False,0,,No metal
sb-216763,176158,Cn1cc(C2=C(C(=O)NC2=O)c2ccc(Cl)cc2Cl)c2ccccc12 |t:4|,True,False,0,,No metal
cay10505,1204893,Fc1ccc(cc1)-c1ccc(\C=C2\SC(=O)NC2=O)o1,True,False,0,,No metal
naloxegol,56959087,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45,True,False,0,,No metal
a-674563,11314340,Cc1[nH]nc2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,True,False,0,,No metal
10-hydroxycamptothecin,97226,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)cc4cc3Cn1c2=O,True,False,0,,No metal
chloramphenicol-sodium-succinate,656580,O[C@@H]([C@@H](COC(=O)CCC(O)=O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+]([O-])=O,True,False,0,,No metal
nelotanserin,11683556,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,True,False,0,,No metal
apricitabine,455041,Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,True,False,0,,No metal
sucrose,5988,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,True,False,0,,No metal
pf-4800567,53472153,Nc1ncnc2n(nc(COc3cccc(Cl)c3)c12)C1CCOCC1,True,False,0,,No metal
tc-i-2000,57326391,"Fc1ccc(NC(=O)N2CCc3ccccc3[C@@H]2c2ccc(cc2)C(F)(F)F)cc1 |&1:17,r|",True,False,0,,No metal
nu-1025,135398517,Cc1nc(=O)c2cccc(O)c2[nH]1,True,False,0,,No metal
bay-11-7082,5353431,Cc1ccc(cc1)S(=O)(=O)\C=C\C#N,True,False,0,,No metal
mm-102,54766613,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NC1(CCCC1)C(=O)NC(c1ccc(F)cc1)c1ccc(F)cc1,True,False,0,,No metal
safflower-yellow,,"OC[C@H]1O[C@@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@]1(O)C(=O)[C@@H](\C=C2/C(=O)C(=C(O)\C=C\c3ccc(O)cc3)C(=O)[C@@](O)([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C1=O |a:2,5,7,9,11,34,38,41,43,45,&1:4,&2:15,&3:20,&4:36,&5:51|",True,False,0,,No metal
rupatadine,133017,Cc1cncc(CN2CCC(CC2)=C2c3ccc(Cl)cc3CCc3cccnc23)c1,True,False,0,,No metal
tamsulosin,129211,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O,True,False,0,,No metal
ly450108,9843690,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(NC(=O)c2cc(F)cc(F)c2)cc1,True,False,0,,No metal
dromostanolone-propionate,,"CCC(=O)O[C@H]1CC[C@H]2[C@H]3CC[C@H]4CC(=O)[C@@H](C)C[C@@]4(C)[C@@H]3CC[C@@]12C |&1:5,&2:8,&3:9,&4:12,&5:16,&6:19,&7:21,&8:24,r|",True,False,0,,No metal
mj-15,59377482,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C(=O)NCc1cccnc1,True,False,0,,No metal
irganox-1010,64819,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,True,False,0,,No metal
tasuldine,65666,C(Sc1ncccn1)c1cccnc1,True,False,0,,No metal
desonide,5311066,"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO |c:14,t:10|",True,False,0,,No metal
pipenzolate,16048561,"CC[N@@+]1(C)CCC[C@@H](C1)OC(=O)C(O)(c1ccccc1)c1ccccc1 |&1:2,&2:7|",True,False,0,,No metal
tas-103,135413533,CN(C)CCNc1nc2cc(O)ccc2c2-c3ccccc3C(=O)c12,True,False,0,,No metal
exo-1,310557,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,True,False,0,,No metal
lutein,5281243,"C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C |c:11,33|",True,False,0,,No metal
sb-683698,9912743,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(O)=O)cc1,True,False,0,,No metal
exisulind,5472495,CC1=C(CC(O)=O)c2cc(F)ccc2\C1=C/c1ccc(cc1)S(C)(=O)=O |c:1|,True,False,0,,No metal
adoprazine,9887537,Fc1ccc(cc1)-c1cncc(CN2CCN(CC2)c2cccc3OCCOc23)c1,True,False,0,,No metal
atovaquone,,"Clc1ccc(cc1)[C@H]1CC[C@@H](CC1)[C@H]1C(=O)C(=O)c2ccccc2C1=O |a:7,10,&1:13,wU:7.7,wD:10.14,13.15,(-11.75,6.01,;-10.68,5.39,;-10.68,3.85,;-9.35,3.08,;-8.02,3.85,;-8.01,5.39,;-9.35,6.16,;-6.68,3.08,;-5.35,3.85,;-4.01,3.08,;-4.01,1.54,;-5.35,.77,;-6.68,1.54,;-2.68,.77,;-2.68,-.77,;-3.75,-1.39,;-1.33,-1.54,;-1.33,-2.77,;,-.77,;1.33,-1.54,;2.66,-.77,;2.66,.77,;1.33,1.54,;,.77,;-1.33,1.54,;-1.33,2.77,)|",True,False,0,,No metal
mupirocin,446596,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O,True,False,0,,No metal
cc-223,,CO[C@H]1CC[C@@H](CC1)N1C(=O)CNc2ncc(nc12)-c1ccc(nc1)C(C)(C)O |r|,True,False,0,,No metal
irinotecan,60838,CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12,True,False,0,,No metal
zidovudine,35370,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,True,False,0,,No metal
spermidine,1102,NCCCCNCCCN,True,False,0,,No metal
piketoprofen,68571753,"C[C@@H](C(=O)Nc1cc(C)ccn1)c1cccc(c1)C(=O)c1ccccc1 |&1:1,r|",True,False,0,,No metal
roxarsone,5104,Oc1ccc(cc1[N+]([O-])=O)[As](O)(O)=O,True,False,0,,No metal
radotinib,16063245,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cnccn3)c2)cc(c1)C(F)(F)F,True,False,0,,No metal
caroverin,65709,CCN(CC)CCn1c2ccccc2nc(Cc2ccc(OC)cc2)c1=O,True,False,0,,No metal
ziprasidone,60854,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12,True,False,0,,No metal
isradipine,13773524,"COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc2nonc12)C(=O)OC(C)C |r,c:4,9|",True,False,0,,No metal
veliflapon,123723,OC(=O)[C@H](C1CCCC1)c1ccc(OCc2ccc3ccccc3n2)cc1,True,False,0,,No metal
imipramine,3696,CN(C)CCCN1c2ccccc2CCc2ccccc12,True,False,0,,No metal
nelociguat,11690019,COC(=O)Nc1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncccc12,True,False,0,,No metal
dodecyl-sulfate,8778,CCCCCCCCCCCCOS(O)(=O)=O,True,False,0,,No metal
eit-hydrobromide,5139,CCSC(N)=N,True,False,0,,No metal
brl-26314,14259155,"OC(=O)[C@@H](Cc1ccccc1)NCc1ccc(Cl)cc1 |&1:3,r|",True,False,0,,No metal
emamectin,118704765,"[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@]([H])(O[C@H]4C[C@H](OC)[C@@]([H])(O[C@H]5C[C@@H](OC)[C@H](NC)[C@@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@@H]4C[C@@H](C[C@]5(O4)O[C@H](C(C)C)[C@@H](C)C=C5)OC(=O)[C@H](C=C(C)[C@H]1O)[C@@]23O |c:4,55,t:6,38,62|",True,False,0,,No metal
aztreonam,5742832,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\c2csc(N)n2)C(=O)N1S(O)(=O)=O,True,False,0,,No metal
apabetalone,135564749,COc1cc(OC)c2c(c1)[nH]c(nc2=O)-c1cc(C)c(OCCO)c(C)c1,True,False,0,,No metal
thioridazine,66062,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,True,False,0,,No metal
arundic-acid,208925,CCCCCC[C@@H](CCC)C(O)=O,True,False,0,,No metal
torin-2,51358113,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1,True,False,0,,No metal
imidacloprid,86418,[O-][N+](=O)N=C1NCCN1Cc1ccc(Cl)nc1,True,False,0,,No metal
tosufloxacin,488360,N[C@H]1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F |&1:1|,True,False,0,,No metal
2-pyridylethylamine,75919,NCCc1ccccn1,True,False,0,,No metal
tienilic-acid,38409,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,True,False,0,,No metal
flunarizine,941361,Fc1ccc(cc1)C(N1CCN(C\C=C\c2ccccc2)CC1)c1ccc(F)cc1,True,False,0,,No metal
