name,pubchem_cid,TSNE1,TSNE2
tg-100713,17751063,60.871025,-14.650693
hpgds-in-1,46700750,47.253025,-33.05107
gliclazide,931837,-52.412724,1.5219245
cim-0216,25331887,-2.95632,3.7921438
desloratadine,124087,19.745863,-28.957434
epacadostat,135564890,-23.332357,-15.737313
mecamylamine,46912050,-37.44457,-53.827694
y-11,427018,-36.46258,-60.91954
darusentan,177236,52.2637,-15.323328
vby-825,70945511,-37.24555,12.799649
btz043-racemate,42609849,-24.069399,12.710963
tenalisib,86291103,70.36443,5.0706277
cefiderocol,46195832,12.580492,9.4608
moracizine,34633,-37.859684,-3.639859
selexipag,9913767,32.971355,-33.371593
cyclopentolate,6604325,-39.56266,39.08471
actarit,2018,-9.172758,17.62056
talnetant,5311424,32.18142,4.342824
gentiopicrin,88708,-57.478477,-22.192158
diminazene-aceturate,2354,-30.07262,-5.965651
sc-560,4306515,43.964687,24.323307
d-serine,71077,-21.860817,-38.42756
add-233089,54155633,-21.714245,-9.249875
ni-57,91827373,8.199297,40.797745
vu0360172,53318624,11.002699,-15.411276
mdms,9083,-50.015648,-54.489098
loracarbef,5284585,-31.738953,26.034338
jk-184,1069686,64.91678,-11.02515
cilofexor,71228883,61.53763,9.544859
phenprocoumon,54681533,-9.523237,77.10133
sulmazole,11859211,66.60261,-10.065116
vu0422288,73058507,56.486824,10.83403
irsogladine,3752,18.537218,-45.30952
tc-i-2014,135883253,48.449028,-52.517544
cytarabine,6253,-14.996736,-78.53723
firocoxib,208910,-53.86503,42.121082
sennoside-a,132466065,-0.72271806,89.97547
trioxsalen,5585,-10.037855,91.59891
m8-b,11675630,18.775108,44.90104
dibutyl-phthalate,3026,-47.914955,45.117798
flutamide,3397,-18.28293,-4.447852
gdc-0084,57384863,10.664788,-67.70782
ml9,4217,-49.40849,-0.064439476
bms-986195,121293929,17.516548,-5.4945126
at13387,11955716,-10.5400715,37.261715
levobunolol-(+/-),5460339,8.122161,56.00513
wye-687,25229450,31.174911,-59.247715
pantethine,452306,-21.237827,-49.258717
ppt,5040063,41.61664,22.60749
cgh2466,5282339,21.1707,-32.606174
k02288,46173038,58.2648,-0.49377194
gdc-0068,24788740,48.58264,-47.72262
gallium-triquinolin-8-olate,9806063,40.167297,1.8004963
torcitabine,13711,-15.080826,-79.02338
rs-504393,9953769,34.588013,16.980145
seletalisib,56928390,29.282284,-48.255096
erythrosine,3259,-7.873747,83.50428
mometasone,441335,-79.60947,-10.342454
evp4593,509554,65.438255,16.2567
pf-06305591,71666749,44.44297,-52.874905
diperodon,40479653,-25.25583,-1.7185663
mephenesin,6931199,-9.123727,67.2429
tcs-pim-1-1,1235170,0.79864126,24.948742
gw-9508,11595431,14.899536,33.402348
ban-orl-24,10296561,-29.672739,33.798855
etrasimod,44623998,37.633724,12.423373
bms-626529,11317439,71.09671,8.0139065
r-1487,11406590,63.448086,0.2584253
dilmapimod,10297982,42.24117,-27.84293
dithranol,10187,-27.42076,65.099434
etodolac,688461,24.745604,1.3384775
ardeparin,100942142,-32.952972,-72.47939
n-(p-amylcinnamoyl)-anthranilic-acid,5353376,-4.115414,17.810722
milnacipran,6917779,-42.053738,19.741299
zamifenacin,3086618,16.76778,69.737175
rs-67333,183782,26.729952,43.838737
clozapine,135398737,-21.025606,-13.384201
pemafibrate,11526038,31.850643,17.346119
gaboxadol,3448,-34.431393,-40.637295
ngb-2904,9891901,-8.5445,1.3287596
debrisoquin,2966,-46.816383,11.676659
bms-582949,10409068,45.683613,-37.419025
leucovorin,135398559,-15.143128,13.287991
sta-5326,10173277,32.954216,-42.71133
digoxigenin,15478,-81.49863,-18.996504
tioxolone,72139,-9.080475,62.038624
xl388,59604787,59.107235,5.3281603
ciprofibrate,9882424,-6.8704247,73.00491
propylhexedrine,71197,-38.181644,-54.192738
ci-844,200510,43.511524,-2.354837
phenserine,192706,3.4296947,33.41295
co-101244,6918409,9.086979,68.13846
anethole,637563,-9.094279,69.18617
tranilast,5282230,17.095602,32.74657
acitazanolast,2006,-16.704071,-6.33284
acumapimod,11338127,43.04102,-35.827778
prenylamine,181757,-49.440727,12.572322
molidustat,59603622,5.4544053,-64.37067
acetarsol,1985,2.4370902,29.508549
propiolactone,2365,-53.99182,-42.50279
sb-271046,5312149,4.2549253,40.374687
carbamazepine,2554,-23.970259,0.6072906
phenformin,8249,-48.36099,8.959415
benzo[d]thiazole-2(3h)-thione,697993,-35.330883,-8.631311
phortress,399465,-0.14058775,-16.853674
lactulose,11333,-61.633495,-51.803993
edrophonium,3202,2.2758183,30.414196
"1-(1,2-diphenylethyl)piperidine-(+/-)",44574903,-52.977562,11.614732
seclazone,76966156,17.53488,49.49776
budesonide,63006,-85.792946,-14.321397
necrostatin-2,11288934,22.480461,-7.8783283
piconol,11474,40.177616,-5.348371
cyclic-amp,40467852,9.048983,-73.015015
pd-166793,9887870,-43.69829,28.520771
2-hydroxyethyl-salicylate,6880,-17.532238,78.144714
cordycepin,6303,9.503529,-72.18094
quinolinic-acid,1066,39.002247,-8.775689
sr-95639a,195165,18.497972,-51.03017
verdinexor,71492799,39.646347,-40.749268
azd7545,16741245,-11.099357,-4.925268
agi-6780,71299339,-34.795563,-11.404856
linagliptin,10096344,48.417065,-40.077286
catharanthine,5458190,25.965631,1.3767586
retinyl-palmitate,5280531,-52.588284,-24.62568
piceatannol,667639,-23.264914,63.76886
firategrast,9935681,20.587881,55.136894
nifenazone,4487,10.408997,-16.27109
gw-0742,9934458,27.076328,12.746306
cgp-25454a,9819591,24.217884,49.57248
vinblastine,13342,35.710316,21.69967
danirixin,24780598,3.4439046,40.543667
larotrectinib,46188928,30.731375,-61.03268
bc-11,60126757,-51.13553,4.998729
triciribine,65399,6.9544563,-75.863686
eliglustat,23652731,19.004108,61.795223
gemcitabine,60750,-14.7700405,-79.66335
acexamic-acid,2005,-22.888123,-44.91703
guanaben-acetate,5702063,-59.142513,14.808738
bd-1008,126388,-57.05824,14.014415
brd7389,1080352,-13.268887,5.7143674
zotepine,5736,-31.352863,43.8028
cis-urocanic-acid,736715,1.2646729,-60.286476
s-trityl-l-cysteine,7271796,-43.859333,28.024761
fluticasone-propionate,444036,-85.170555,-9.59048
trodusquemine,9917968,-69.69406,-20.302515
splitomycin,5269,-10.983784,78.502144
cfi-400945,58486178,45.737743,19.097927
azd8931,11488320,63.146446,18.874065
triamcinolone-acetonide,6436,-85.96605,-13.599845
sb-202190,5169,62.384598,-15.282379
valethamate,38989053,-39.665134,38.46905
l-760735,9809077,-29.490726,37.581615
foscarnet,3415,-53.84622,-44.048485
lestaurtinib,9932888,28.889841,-4.9372997
phenylbutazone,4781,-21.317703,-3.9584377
xbd173,6433109,41.11538,-45.08486
barasertib-hqpa,16007391,74.8561,3.8464918
spizofurone,71755,-12.870747,83.2182
indocyanine-green,9919342,-33.479515,-2.3040779
azacitidine,9444,-16.387383,-78.21364
"cis-exo-camphanediol-2,3",21626088,-71.46298,-26.871313
merbarone,3000671,-23.624666,-6.246658
epinephrine,5816,-17.750921,46.028107
lofepramine,3947,-7.2192225,1.5343548
haloprogin,3561,-3.8385227,64.606895
tg100-115,10427712,60.89444,-14.698068
bibx-1382,6918508,28.89409,-48.176033
ro-28-1675,9886086,12.549696,-39.517696
oseltamivir-phosphate,65028,-30.219633,-30.938807
propylthiouracil,657298,-35.569454,-43.09804
perillyl-alcohol,369312,-49.27114,-29.234768
ibuproxam,11458696,-43.896378,20.1121
thiram,5455,-41.845524,-58.920826
palomid-529,86324425,-1.474978,89.45212
fit,84008,-21.467367,-1.6888852
cortisone-acetate,5745,-81.320786,-9.057172
phenylbutyrate,4775,-47.01099,39.39623
tomivosertib,118598754,10.18382,-58.37114
allylisothiocyanate,5971,-42.631866,-58.633915
arcyriaflavin-a,5327723,17.72185,-6.8261285
atenolol-(+/-),180559,7.158289,58.09152
acelarin,134694283,-6.6150007,51.32423
bms-207940,156690,18.765814,12.182142
pazopanib,10113978,25.735476,-53.050148
chromium-picolinate,56840998,39.786358,-8.909135
2-bfi,3080926,14.409949,50.694702
segesterone-acetate,108059,-79.09283,-5.7813373
ly266097,92845961,42.64194,11.881109
pf-06282999,71571306,26.872519,48.302082
etomidate,667484,55.734016,-40.591396
tc-ntr1-17,44157038,50.329334,20.182926
bendazol,12132,43.678345,-54.03491
abt-639,46851313,-11.471574,-5.4303184
fluprazine,71153,-23.218517,3.318939
ns-8593,11587013,43.1727,-53.62309
naloxone,5284596,27.798418,71.015205
kbg,92461199,-13.033021,61.843792
ly2334737,11646777,-12.998406,-80.02931
thiamine-pyrophosphate,1132,7.3916306,-56.98108
daidzin,107971,-3.8627825,93.34178
geranyl-farnesylacetate,5282182,-51.348644,-33.316906
etazolate,3277,52.496784,-24.377907
t-62,855908,-33.667725,7.149683
4-aminohippuric-acid,2148,-10.032502,8.403753
homoveratrylamine,8421,17.873837,67.42263
benzoclidine,6928653,-38.36854,43.156
proglumetacin,76965948,34.187923,14.719947
dimercaptosuccinic-acid,2724354,-55.1789,-41.333324
isofloxythepin,969497,-57.32674,7.8978586
velaresol,72162,-11.037905,85.72306
ningetinib-tosylate,60165029,50.14199,15.854019
nvp-bgj398,53235510,64.72949,-3.1956186
2-iminobiotin,135678104,-15.727432,-43.940086
folic-acid,6037,45.697926,-26.624521
mepacrine,446536,39.891235,5.6361256
hexachlorophene,3598,-25.768074,57.91418
neratinib,9915743,58.158546,16.2374
"2,3-cis/exo-pinanediol",12518181,-71.72448,-26.687449
su3327,11837140,-1.3040155,-53.860485
indiplon,6450813,30.299955,-29.089363
doripenem,73303,-12.06009,-36.088116
myricetin,5281672,-6.003656,90.485504
omega-(4-iodophenyl)pentadecanoic-acid,123810,-47.20254,39.022926
ef5,389053,-3.3442428,-57.801678
dipeptamin,7014883,-20.800549,-44.848106
clidinium,24867263,-37.847466,40.945553
danegaptide,16656685,-32.47492,24.688997
ingenol,442042,-56.398773,-26.611328
npy-5ra972,9884833,25.002619,-15.024343
icomucret,5280724,-53.824,-31.17469
pinocembrin,68071,-9.712796,89.02856
myristyl-nicotinate,531641,37.152607,-8.850876
nebivolol,189562,4.895482,64.699326
brl-15572,92844253,-27.872784,1.9509377
asapiprant,59232326,53.56856,19.723833
difloxacin,56206,3.3197427,8.42483
ogerin,56707820,7.6301565,3.4414876
opipramol,9417,-27.272268,0.7767677
sobetirome,9862248,-11.663047,72.79014
decamethonium,2968,-39.253365,-58.496803
sulfisomidin,5343,18.595188,-38.540573
banoxantrone,9955116,5.484346,24.464294
cenicriviroc,11285792,65.824615,-7.5174546
10-debc,10521421,6.779324,37.362755
methenamine,4101,-37.275116,-60.813972
panobinostat,6918837,22.521267,-12.281774
tucidinostat,12136798,10.442813,-13.906478
beta-ccb,128618,26.390942,-1.515705
iproniazid,3748,11.674113,-17.782
talniflumate,25273599,44.211132,-20.30859
metenkephalin,73265283,-18.630396,34.029068
a-887826,46919335,59.96276,8.512252
cyclovirobuxin-d,260439,-69.624306,-20.10325
antazoline,2200,-28.889761,-3.9960842
eb-47,53229989,38.110523,-63.84948
pepstatin,5478883,-19.01687,-48.153374
ici-162846,134778,7.2195244,-61.60368
betamethasone-dipropionate,21800,-83.89366,-10.372847
cadralazine,76968745,17.400442,-51.704212
eed226,123132228,73.84574,8.545229
pirfenidone,40632,-22.59489,-3.93906
compound-58112,155931,11.884358,64.68209
ridinilazole,16659285,34.915962,-53.280308
jq1-(+),46907787,12.2554245,-43.89381
ly2606368,46700756,74.01074,-1.6597477
tanespimycin,59996479,-31.40281,-30.252583
bropirimine,135413497,-40.985275,11.099694
"cp-945,598",10052040,47.6473,-45.47211
compound-w,16760376,-0.6995838,36.70918
sb-269970,6604889,-25.383614,51.001328
bentiromide,6957673,3.4297636,24.797846
ciluprevir,9853710,46.117073,6.670017
fosfestrol,3032325,-25.347628,63.37301
lerisetron,65997,42.49316,-53.20641
butylphthalide,9990075,-47.71968,45.293297
azd5991,131634760,42.351986,16.638792
ml347,44577753,76.08204,-0.11281325
tulrampator,24857397,20.442886,41.30831
cgp-7930,5024764,-26.628054,62.033176
iox1,459617,38.47645,0.739352
lidoflazine,3926,-19.089375,2.225988
orteronel,10335364,56.06216,-37.712082
s26948,9958279,14.340405,40.408295
bw-b70c,88473969,11.143398,63.00662
propidium-iodide,4939,24.764956,-22.552917
jnj-1661010,2809273,30.37422,-39.396484
lanatoside-c,73707447,-83.06866,-20.896772
pyrazolanthrone,8515,8.891678,-6.6570306
ipsapirone,56971,34.825855,-31.367348
loxoprofen,13049027,-47.543205,39.340065
cisapride,6917698,26.222551,42.474525
ce3f4,73669656,-29.680765,2.3557422
taranabant,11226090,54.28156,9.382699
isosteviol,99514,-74.816505,-23.372747
pimodivir,67286591,50.693,-28.89721
sb-2343,46912230,36.360085,-57.49664
venlafaxine,11846746,10.852164,67.95516
e7046,56944705,46.72802,23.925827
3-methyl-gaba,6604938,-23.972893,-37.452805
sulfachlorpyridazine,6634,-31.812498,-14.930211
lypressin,133588927,-18.423975,34.78224
faropenem,14659032,-13.072848,-36.191086
flumethasone-pivalate,443980,-84.322685,-10.12486
topiroxostat,5288320,25.796492,-54.479134
felbinac-ethyl,26436,-45.597126,37.820118
ml277,53347902,50.125835,-6.855377
valsartan,60846,-40.99417,6.8451786
azd1446,96568205,-3.2572339,56.116276
bupropion,688387,-32.349937,17.988123
muscimol,4266,-34.86396,-41.068
fosfosal,3418,-19.072933,78.3046
promethazine,89044377,-37.09678,-7.1966505
go-6983,3499,39.39608,13.390511
cetrorelix,25074887,32.63878,-13.111965
ncx-1015,9850209,-18.816706,85.46446
1-ebio,82320,-23.479523,-7.577133
dcc-2618,46208890,47.349144,19.179071
prednisone,5865,-77.62977,-11.091775
ndt-9513727,10210160,79.11214,7.0737205
olmesartan,158781,55.32459,-46.517063
besifloxacin,10178705,3.7706356,9.8927965
mavacamten,117761397,-39.87248,14.459091
clorgiline,4380,-2.7699642,64.12793
chlorindione,70846,-53.052605,32.94823
pr-619,2817763,18.252855,-34.228043
sulbentine,67686,-53.087082,10.686292
rlx,78144,-4.3541765,4.3128314
primidone,4909,-42.95986,19.224356
mitotane,6603772,-58.82918,15.816698
primaquine,3044369,47.537178,13.43199
arsanilic-acid,7389,-26.739256,-9.178845
ku-55933,5278396,-30.252083,42.892643
tcs-359,1048845,18.808603,44.37084
mk-8617,44230662,48.787106,23.606472
cyt-997,11351021,61.669296,-0.50687426
azd1981,11292191,17.137524,4.5184245
imiloxan,76966048,74.84428,-10.879269
acenocoumarol,54683745,-0.6952747,36.714153
nifursol,9570327,18.970015,25.001846
ab-423,90259477,-11.068035,-3.7339811
5-aminolevulinic-acid,7048523,-25.450815,-36.719463
kaf-156,49856296,43.68525,-51.297897
vatinoxan,163952,16.900806,55.443024
iodixanol,6604448,-11.698144,10.963346
amyl-nitrite,129010055,-51.73582,-49.01741
tc-g-1000,10220232,38.657215,-49.890614
a205804,9839311,2.555213,-17.445467
ceftizoxim,6533629,-5.2786207,-34.488758
naftidrofuryl,12898282,-39.006573,37.682632
cinromide,688145,-41.559128,14.301779
tilmicosin,16225190,-61.535507,-24.329403
fasudil,3547,17.680098,-23.167658
nvp-dpp728,9796290,32.01622,-36.958557
terbinafine,1549008,-52.175987,14.189701
etofibrate,65777,54.64678,11.301859
phtpp,11201035,61.816093,-16.965174
mitoflaxone,55748,-14.003286,80.30154
famciclovir,3324,10.009528,-67.428215
enoxacin,3229,43.07617,-22.766981
pik-293,53245636,45.299225,-36.487522
a-803467,16038374,24.94241,38.643387
sid-7969543,2149494,18.07161,37.26236
donitriptan,197706,40.808075,12.48609
albuterol,182176,-19.704832,44.731644
madecassoside,24825675,-85.06387,-19.100346
cefamandole-nafate,5284527,-21.476368,31.309689
cefonicid,43594,-21.509016,31.273916
imirestat,65673,-38.43492,17.067043
a-769662,54708532,6.2205873,22.028254
cholecalciferol,5280795,-66.730385,-14.850471
tibolone,124484332,-74.29376,-10.502949
ulifloxacin,40490637,4.4769998,7.755965
oxiniacic-acid,16976,38.460117,-8.967129
vlx1570,71523377,-17.48914,-4.1071663
bw-348u87,9554761,18.396187,-32.28745
trifluoperazine,5566,-37.218277,-5.33828
ccg-63808,5948316,50.12906,-4.750902
naltrindole,5497186,37.57948,22.998798
pranidipine,29986494,-14.946239,23.981897
flutrimazole,3401,38.50274,-47.388737
ceftiofur,6328657,-4.6266203,-32.04618
propafenone,184819,8.571532,56.039566
vidarabine,21704,9.309533,-72.57999
tozasertib,5494449,19.283573,-54.51262
gf109203x,2396,20.829298,-9.530492
hetacillin,443387,-24.98435,28.276665
paroxetine,43815,4.4157367,67.31607
rx-821002,67743720,0.42705408,61.789017
perfluorohexyloctane,10477896,-47.73844,-48.420044
stavudine,18283,-18.021967,-82.636024
bibu-1361,17756796,29.015064,-48.138508
6-benzylaminopurine,62389,37.921326,-55.401886
a-33903,6923850,-19.971294,3.098645
aminolevulinic-acid-benzyl-ester,9964521,-44.39657,34.52376
kw-2449,11427553,8.508383,-7.052337
tiaramide,5469,-21.598595,-8.307467
phenylacetylglutamine,92258,-32.489685,27.847673
metaraminol,5906,-19.007132,46.732677
oxcarbazepine,34312,-6.690595,5.4671426
pevonedistat,16720766,35.602177,-61.907997
acetylcholine,187,-30.213375,-59.60251
pyridoxal,1050,38.759434,-4.390757
salirasib,5469318,-51.880196,42.750164
cbipes,9864510,15.500411,-24.65466
alprostadil,5280723,-55.434685,-26.568619
bml-284,11210285,79.087006,7.3077526
thymol,6989,-25.743748,61.54953
tropicamide,688595,33.886124,-9.033013
chloramphenicol,5959,-11.369622,28.757515
glucaric-acid,33037,-60.69618,-44.692135
emixustat,25221720,6.2162647,62.688305
finasteride,57363,-72.641785,-6.113234
acetophenazine,17676,-4.9601893,-1.544667
xaliproden,128919,-52.098095,14.584497
hc-067047,2742550,16.00083,-5.204086
nps-2407,9948445,16.376106,-16.551199
benzyl-alcohol,244,-30.031353,58.304054
methazolamide,4100,-38.710537,-48.930202
lobendazole,22752,45.64676,-55.288918
edaglitazone,76961439,28.919216,16.445648
clomesone,100651,-50.446728,-54.330692
ezutromid,886736,7.6481686,-25.693409
impentamine,9793868,1.1099815,-59.075268
nifurtimox,6604371,16.747564,25.614998
pd-81723,122028,-33.912514,7.057699
t-0156,5368,64.66468,9.234271
vu152100,864492,28.99534,14.910194
rapastinel,14539800,-20.72672,-47.78982
abarelix,16131215,32.63851,-13.099328
methysergide,9681,25.023645,-11.832212
ne-100,9841596,17.523582,68.64507
bithionol,2406,-22.822996,58.519844
gne-7915,58539171,63.791836,3.9504113
cilnidipine,28248392,-14.9462,24.035206
chlorocresol,1732,-25.391151,58.50571
nemorexant,91801202,70.93436,2.2653873
lubiprostone,9800568,-60.590336,-38.136185
mibefradil,60663,50.513184,-51.07171
11/01/2,16401161,-19.043129,-44.77604
irbesartan,3749,-41.08919,6.847034
lsn-2463359,72551298,10.716356,-15.78398
trofosfamide,9576166,-35.110374,-59.107918
bephenium-hydroxynaphthoate,19667,10.914666,66.576866
remimazolam,9867812,54.28981,-37.13498
uprifosbuvir,117885113,-6.711272,51.260006
seladelpar,11236126,-12.931279,74.80649
captamine,25799,-42.042698,-58.972992
rovazolac,89792952,4.192181,-26.44865
sam-315,10430623,6.054305,-26.477634
ly3295668,121333423,37.625694,-39.047047
tc-g-1004,25074316,19.360825,-53.96202
elesclomol,300471,-40.6062,12.290285
dacarbazine,135398738,0.42420563,-65.83811
abx-1431,71657619,-26.051632,2.31826
serdemetan,11609586,23.22854,-17.37149
daprodustat,24831508,-30.831778,-41.18403
ephedrine-(racemic),7028,-22.944271,44.532967
l-690330,132449,-8.010384,62.962147
bmy-7378,2419,9.845918,34.560524
osilodrostat,44139752,37.680424,-47.72747
tolazoline,5504,-46.347477,9.19508
prt4165,207893,13.47133,-15.695214
pf-06650833,118414016,51.568424,8.412189
gpp-78,44819697,16.424759,-15.158429
azd3264,91666658,28.326298,16.586166
it1t,25147749,-44.169353,-58.4462
pentacosanoic-acid,10468,-59.30519,-39.575027
sulfameter,5326,18.230516,-37.716522
l-aspartic-acid,5960,-22.8699,-37.969116
haloperidol-decanoate,52919,-35.604282,45.007412
beclabuvir,56934415,37.73159,16.698935
flumecinol,76961845,-28.972208,60.350746
glpg0187,53340771,59.54249,-11.482546
cridanimod,38072,-2.7169905,11.593092
sodium-orthovanadate,417214,-48.918648,-50.468742
as-1269574,5332859,29.192749,-42.022694
diazoxide,3019,-33.35385,-15.178572
monensin,441145,-70.24536,-31.899336
nvp-bez235,11977753,29.23807,-21.634964
amg-487,24957182,62.07583,6.8858166
am-24,11862,-21.826601,60.383472
pci-24781,11749858,17.374088,54.719955
gonadorelin,638793,60.69608,-29.43523
chloramine-t,31388,-52.192314,3.3732862
docetaxel,148124,-3.20319,46.547794
nppb,4549,-3.411109,18.586226
silibinin,31553,-3.430484,91.01383
tc-s-7009,70697712,-23.459112,-15.114859
amprolium,2178,25.768103,-42.197727
felbamate,3331,-45.10344,33.99189
nn-dnj,501640,-29.747675,-67.561966
antagonist-g,163960,23.938787,-8.861646
clofibric-acid,2797,-4.3502336,65.15275
rimantadine,7048786,-37.020813,-54.338924
dexamethasone-acetate,236702,-83.92009,-9.986522
carbenicillin,12877824,-25.009792,27.347116
nitroflurbiprofen,67513161,-45.25264,37.899033
azd6482,44137675,-14.507156,13.340289
lemborexant,56944144,62.615063,3.6540165
rocuronium,441290,-71.31443,-19.35286
pim-1-inhibitor-2,2765355,50.109863,-31.571877
bendazac,2313,42.283596,20.933294
d-7193,6995101,-17.694176,-39.35071
aminosalicylate,4649,2.2462256,22.351822
abt-072,57775240,9.006758,40.069347
y-26763,121878,11.2981205,73.14224
6-chloromelatonin,1858,41.872322,11.797839
vu0361737,44191096,56.550476,10.917011
pf-04447943,135564558,5.851163,-64.1597
butylated-hydroxytoluene,31404,-26.492731,61.819756
levobunolol,39468,8.122161,56.00513
sanazole,119163,-4.700827,-57.55686
ym-298198-desmethyl,11716890,29.0346,-36.45976
nitenpyram,3034287,19.057528,-31.204653
oxiconazole,5353853,75.858116,-14.270926
cort-108297,44454750,4.2939663,-26.303364
pp-1,1400,23.915138,-54.62671
nicaraven,1598447,10.497629,-16.239655
chlorphenoxamine,38988830,-31.677603,43.975803
lb-100,11923097,-35.62302,-67.52996
bromhexine,2442,-30.33569,1.7204205
baclofen,6923772,-40.61747,31.278566
mtpg,10752093,-38.153507,29.744854
azd7594,67041274,49.359596,17.671688
coenzyme-q10,5281915,-48.975883,-33.482304
iowh032,135565181,58.451088,28.41154
actinomycin-d,78357827,25.076391,32.106228
isobutamben,7176,-8.2185,22.092066
triamterene,5546,26.135715,-45.026306
miconazole,1150344,75.82303,-14.205464
idf-11774,71542096,9.929572,65.80537
ru-24969,108029,41.52466,10.830347
nb-001,2815031,9.268631,-69.29788
azaperone,15443,38.01468,-29.184444
tws-119,9549289,73.0633,-3.478048
ssr240612,9853583,23.487837,58.395947
enbucrilate,23087,-51.957268,-37.57629
thiamine,1130,7.3806963,-56.963203
guancydine,14211,-42.1646,-55.554585
presatovir,58029842,41.529663,-37.032394
sumanirole,9818479,-23.433115,4.514208
vtp-27999,16126898,-23.661829,41.27755
dihydroxyacetone,670,-53.582428,-50.798405
temanogrel,11604525,47.26862,21.561934
algestone-acetophenide,5284538,-18.82192,85.53376
pivagabine,68888,-22.927948,-44.993717
methiopril,667560,-17.170612,-42.24478
cgk-733,92509770,-14.828726,2.1275244
sapropterin,135398654,-18.12581,-76.37567
methyl-salicylate,4133,-18.23202,78.22053
bw-616u,11722381,-34.272358,10.0872965
dichlorisone-acetate,5388959,-83.08735,-7.607972
monobenzone,7638,-9.140049,67.629585
lacitol,157355,-61.477375,-51.397846
tuaminoheptane,6992808,-39.416077,-53.43185
secoisolariciresinol-(-),65373,-16.520327,67.92983
ritonavir,392622,-1.4568279,-22.733463
ochromycinone,11808929,-22.159735,81.920235
methyclothiazide,12309469,-34.464226,-15.135284
phenethyl-isothiocyanate,16741,-49.198837,8.925137
"isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,",164752,21.23852,69.481834
sipatrigine,60803,21.923933,-43.007385
aptiganel,60840,-29.476257,-3.167758
ndd-094,10313324,38.16739,-52.46063
crizotinib-(s),56671814,75.83243,-4.1445413
pd-123319,5311345,55.497597,-37.193417
tesaglitazar,208901,-9.409742,75.40976
2-chloro-n6-cyclopentyladenosine,123807,10.32335,-72.83231
adl5859,11417954,20.07437,54.609394
nsc-405020,879610,-32.034794,17.95869
daptomycin,21585658,26.662596,-6.728634
nicodicosapent,50991753,10.65839,-16.529902
1-azakenpaullone,6538897,20.28701,-12.529591
7-aminocephalosporanic-acid,7058093,-10.615267,-37.297195
ch-170,139570,1.5144898,-67.39397
pik-294,24905149,63.040913,-22.011244
carglumic-acid,121396,-21.607231,-43.361935
crolibulin,23649181,30.047478,57.40515
biotin,171548,-15.73176,-43.90266
tetrahydropapaverine,688594,21.3717,69.568245
ro-5263397,56835991,-45.070717,32.389877
procodazole,65708,45.900738,-54.993538
piroximone,55263,10.819856,-17.897062
creatinine,588,-33.088802,-48.15312
piperazine,4837,-41.019028,-54.302574
clanfenur,68684,-4.404262,8.00541
pd-156707,9871594,-2.15358,86.93882
sorbic-acid,643460,-50.762177,-36.362164
fleroxacin,40466912,4.344422,8.506987
streptomycin,19649,-31.500107,-73.301476
neuropathiazol,11667240,43.464832,-17.963535
thioctic-acid,445125,-58.038216,-39.320312
iopamidol,65492,-11.660262,10.985673
cyclizine,6726,-53.19754,11.581526
chlormezanone,6604211,-33.122875,13.557875
co-102862,9816959,10.023134,63.398582
ethionamide,2761171,16.373665,-28.300144
netupitant,6451149,36.896473,-28.847143
cefoperazone,44187,-20.418066,32.183517
taltobulin,6918637,-31.938168,26.609415
cenerimod,49871973,57.337624,25.473806
pd-160170,9820766,18.53596,-21.33667
diosmetin,5281612,-5.342655,90.09523
terameprocol,476861,-16.211355,67.97532
secnidazole,667451,-2.558568,-56.66202
docebenone,1967,-53.287678,-29.24065
azd7762,11152667,-7.38041,-3.2564669
protriptyline,4976,-49.48033,12.985699
pfk-158,71730058,15.7002535,-13.705543
pf-429242,23661637,19.563267,52.264114
deazaguanine,55710,0.5566194,-65.35618
bay-1895344,118869362,29.350996,-59.17814
2-deoxyglucose,9062,-60.886635,-51.459396
liquiritin,503737,-3.687605,93.39876
spiradoline,55652,-33.644554,15.6254425
desoximetasone,5311067,-79.465034,-11.855737
gamma-linolenic-acid,5280933,-53.665264,-32.555923
atenolol-(-),175540,7.158433,58.09126
trifluridine,6256,-16.765177,-81.894646
ro-48-6791,9953485,56.49922,-40.079967
actinoquinol,23674,44.35735,3.4496229
idebenone,3686,-53.836227,-29.063023
"trans-4-[8-(3-fluorophenyl)-1,7-naphthyridin-6-yl]cyclohexanecarboxylic-acid",9924539,16.413073,-13.902537
paclitaxel,36314,-3.1988668,46.549465
vatalanib,151194,21.21076,-45.73233
ro-48-8071,1949,10.466776,53.12909
levamlodipine,9822750,-40.939583,33.991447
myricitrin,5281673,-3.1476755,91.89226
regorafenib,11167602,57.427784,9.735628
tepoxalin,59757,44.42567,24.533752
ceritinib,57379345,61.43018,-6.6763806
retagliptin,44193830,56.97555,-41.315376
ro-25-6981,6604887,-22.91244,48.812656
sb-705498,9910486,31.650282,-37.64483
trovirdine,3000870,28.186192,-40.63591
amtolmetin-guacil,65655,32.76929,17.50939
tcid,2729042,-53.179085,32.86842
daa-1106,10430788,11.314798,35.149235
dydrogesterone,9051,-72.458244,-8.522106
pirlindole,667444,23.195621,-19.478771
mdl-27531,164013,-43.236885,5.353902
nsc-319726,5351307,16.257706,-30.873821
sb-505124,9858940,79.05804,7.180458
ecabapide,65885,17.459883,37.341564
nh125,10436840,38.565845,-47.20746
